
EIC;;38ZEE-00492834-I;;
18.05.2019 13:00;18.05.2019 14:00;0,187;Tegelik;
18.05.2019 14:00;18.05.2019 15:00;1,7;Tegelik;
18.05.2019 15:00;18.05.2019 16:00;0,701;Tegelik;
18.05.2019 16:00;18.05.2019 17:00;0,551;Tegelik;
18.05.2019 17:00;18.05.2019 18:00;0,2;Tegelik;
18.05.2019 18:00;18.05.2019 19:00;0,475;Tegelik;
18.05.2019 19:00;18.05.2019 20:00;0,48;Tegelik;
18.05.2019 20:00;18.05.2019 21:00;0,178;Tegelik;
18.05.2019 21:00;18.05.2019 22:00;0,089;Tegelik;
18.05.2019 22:00;18.05.2019 23:00;0,087;Tegelik;
18.05.2019 23:00;19.05.2019 00:00;0,243;Tegelik;
19.05.2019 00:00;19.05.2019 01:00;0,328;Tegelik;
19.05.2019 01:00;19.05.2019 02:00;0,331;Tegelik;
19.05.2019 02:00;19.05.2019 03:00;0,178;Tegelik;
19.05.2019 03:00;19.05.2019 04:00;0,151;Tegelik;
19.05.2019 04:00;19.05.2019 05:00;0,084;Tegelik;
19.05.2019 05:00;19.05.2019 06:00;0,081;Tegelik;
19.05.2019 06:00;19.05.2019 07:00;0,088;Tegelik;
19.05.2019 07:00;19.05.2019 08:00;0,085;Tegelik;
19.05.2019 08:00;19.05.2019 09:00;0,301;Tegelik;
19.05.2019 09:00;19.05.2019 10:00;0,232;Tegelik;
19.05.2019 10:00;19.05.2019 11:00;1,259;Tegelik;
19.05.2019 11:00;19.05.2019 12:00;0,25;Tegelik;
19.05.2019 12:00;19.05.2019 13:00;1,648;Tegelik;
19.05.2019 13:00;19.05.2019 14:00;0,391;Tegelik;
19.05.2019 14:00;19.05.2019 15:00;0,125;Tegelik;
19.05.2019 15:00;19.05.2019 16:00;0,232;Tegelik;
19.05.2019 16:00;19.05.2019 17:00;0,219;Tegelik;
19.05.2019 17:00;19.05.2019 18:00;0,24;Tegelik;
19.05.2019 18:00;19.05.2019 19:00;0,278;Tegelik;
19.05.2019 19:00;19.05.2019 20:00;0,227;Tegelik;
19.05.2019 20:00;19.05.2019 21:00;0,799;Tegelik;
19.05.2019 21:00;19.05.2019 22:00;0,87;Tegelik;
19.05.2019 22:00;19.05.2019 23:00;0,36;Tegelik;
19.05.2019 23:00;20.05.2019 00:00;0,136;Tegelik;
20.05.2019 00:00;20.05.2019 01:00;0,093;Tegelik;
20.05.2019 01:00;20.05.2019 02:00;0,089;Tegelik;
20.05.2019 02:00;20.05.2019 03:00;0,085;Tegelik;
20.05.2019 03:00;20.05.2019 04:00;0,086;Tegelik;
20.05.2019 04:00;20.05.2019 05:00;0,089;Tegelik;
20.05.2019 05:00;20.05.2019 06:00;0,088;Tegelik;
20.05.2019 06:00;20.05.2019 07:00;0,094;Tegelik;
20.05.2019 07:00;20.05.2019 08:00;0,222;Tegelik;
20.05.2019 08:00;20.05.2019 09:00;0,433;Tegelik;
20.05.2019 09:00;20.05.2019 10:00;0,307;Tegelik;
20.05.2019 10:00;20.05.2019 11:00;0,348;Tegelik;
20.05.2019 11:00;20.05.2019 12:00;0,367;Tegelik;
20.05.2019 12:00;20.05.2019 13:00;0,324;Tegelik;
20.05.2019 13:00;20.05.2019 14:00;0,126;Tegelik;
20.05.2019 14:00;20.05.2019 15:00;0,144;Tegelik;
20.05.2019 15:00;20.05.2019 16:00;0,366;Tegelik;
20.05.2019 16:00;20.05.2019 17:00;0,903;Tegelik;
20.05.2019 17:00;20.05.2019 18:00;0,308;Tegelik;
20.05.2019 18:00;20.05.2019 19:00;0,244;Tegelik;
20.05.2019 19:00;20.05.2019 20:00;0,197;Tegelik;
20.05.2019 20:00;20.05.2019 21:00;0,208;Tegelik;
20.05.2019 21:00;20.05.2019 22:00;0,303;Tegelik;
20.05.2019 22:00;20.05.2019 23:00;0,364;Tegelik;
20.05.2019 23:00;21.05.2019 00:00;0,267;Tegelik;
21.05.2019 00:00;21.05.2019 01:00;0,788;Tegelik;
21.05.2019 01:00;21.05.2019 02:00;1,827;Tegelik;
21.05.2019 02:00;21.05.2019 03:00;0,261;Tegelik;
21.05.2019 03:00;21.05.2019 04:00;0,127;Tegelik;
21.05.2019 04:00;21.05.2019 05:00;0,093;Tegelik;
21.05.2019 05:00;21.05.2019 06:00;0,086;Tegelik;
21.05.2019 06:00;21.05.2019 07:00;0,086;Tegelik;
21.05.2019 07:00;21.05.2019 08:00;0,219;Tegelik;
21.05.2019 08:00;21.05.2019 09:00;0,32;Tegelik;
21.05.2019 09:00;21.05.2019 10:00;0,157;Tegelik;
21.05.2019 10:00;21.05.2019 11:00;0,213;Tegelik;
21.05.2019 11:00;21.05.2019 12:00;0,145;Tegelik;
21.05.2019 12:00;21.05.2019 13:00;0,973;Tegelik;
21.05.2019 13:00;21.05.2019 14:00;1,218;Tegelik;
21.05.2019 14:00;21.05.2019 15:00;0,105;Tegelik;
21.05.2019 15:00;21.05.2019 16:00;0,168;Tegelik;
21.05.2019 16:00;21.05.2019 17:00;0,238;Tegelik;
21.05.2019 17:00;21.05.2019 18:00;0,312;Tegelik;
21.05.2019 18:00;21.05.2019 19:00;0,339;Tegelik;
21.05.2019 19:00;21.05.2019 20:00;0,225;Tegelik;
21.05.2019 20:00;21.05.2019 21:00;0,884;Tegelik;
21.05.2019 21:00;21.05.2019 22:00;0,362;Tegelik;
21.05.2019 22:00;21.05.2019 23:00;0,41;Tegelik;
21.05.2019 23:00;22.05.2019 00:00;0,251;Tegelik;
22.05.2019 00:00;22.05.2019 01:00;0,148;Tegelik;
22.05.2019 01:00;22.05.2019 02:00;0,138;Tegelik;
22.05.2019 02:00;22.05.2019 03:00;0,082;Tegelik;
22.05.2019 03:00;22.05.2019 04:00;0,063;Tegelik;
22.05.2019 04:00;22.05.2019 05:00;0,067;Tegelik;
22.05.2019 05:00;22.05.2019 06:00;0,068;Tegelik;
22.05.2019 06:00;22.05.2019 07:00;0,06;Tegelik;
22.05.2019 07:00;22.05.2019 08:00;0,188;Tegelik;
22.05.2019 08:00;22.05.2019 09:00;0,251;Tegelik;
22.05.2019 09:00;22.05.2019 10:00;0,115;Tegelik;
22.05.2019 10:00;22.05.2019 11:00;0,202;Tegelik;
22.05.2019 11:00;22.05.2019 12:00;0,061;Tegelik;
22.05.2019 12:00;22.05.2019 13:00;0,229;Tegelik;
22.05.2019 13:00;22.05.2019 14:00;0,083;Tegelik;
22.05.2019 14:00;22.05.2019 15:00;0,162;Tegelik;
22.05.2019 15:00;22.05.2019 16:00;0,165;Tegelik;
22.05.2019 16:00;22.05.2019 17:00;0,19;Tegelik;
22.05.2019 17:00;22.05.2019 18:00;0,286;Tegelik;
22.05.2019 18:00;22.05.2019 19:00;0,09;Tegelik;
22.05.2019 19:00;22.05.2019 20:00;0,053;Tegelik;
22.05.2019 20:00;22.05.2019 21:00;0,054;Tegelik;
22.05.2019 21:00;22.05.2019 22:00;0,218;Tegelik;
22.05.2019 22:00;22.05.2019 23:00;0,485;Tegelik;
22.05.2019 23:00;23.05.2019 00:00;0,428;Tegelik;
23.05.2019 00:00;23.05.2019 01:00;0,754;Tegelik;
23.05.2019 01:00;23.05.2019 02:00;0,746;Tegelik;
23.05.2019 02:00;23.05.2019 03:00;0,121;Tegelik;
23.05.2019 03:00;23.05.2019 04:00;0,12;Tegelik;
23.05.2019 04:00;23.05.2019 05:00;0,118;Tegelik;
23.05.2019 05:00;23.05.2019 06:00;0,116;Tegelik;
23.05.2019 06:00;23.05.2019 07:00;0,11;Tegelik;
23.05.2019 07:00;23.05.2019 08:00;0,348;Tegelik;
23.05.2019 08:00;23.05.2019 09:00;0,366;Tegelik;
23.05.2019 09:00;23.05.2019 10:00;0,177;Tegelik;
23.05.2019 10:00;23.05.2019 11:00;0,524;Tegelik;
23.05.2019 11:00;23.05.2019 12:00;0,488;Tegelik;
23.05.2019 12:00;23.05.2019 13:00;0,213;Tegelik;
23.05.2019 13:00;23.05.2019 14:00;1,901;Tegelik;
23.05.2019 14:00;23.05.2019 15:00;0,094;Tegelik;
23.05.2019 15:00;23.05.2019 16:00;0,168;Tegelik;
23.05.2019 16:00;23.05.2019 17:00;1,338;Tegelik;
23.05.2019 17:00;23.05.2019 18:00;0,371;Tegelik;
23.05.2019 18:00;23.05.2019 19:00;0,354;Tegelik;
23.05.2019 19:00;23.05.2019 20:00;0,305;Tegelik;
23.05.2019 20:00;23.05.2019 21:00;0,192;Tegelik;
23.05.2019 21:00;23.05.2019 22:00;0,284;Tegelik;
23.05.2019 22:00;23.05.2019 23:00;0,366;Tegelik;
23.05.2019 23:00;24.05.2019 00:00;0,369;Tegelik;
24.05.2019 00:00;24.05.2019 01:00;0,365;Tegelik;
24.05.2019 01:00;24.05.2019 02:00;0,16;Tegelik;
24.05.2019 02:00;24.05.2019 03:00;0,08;Tegelik;
24.05.2019 03:00;24.05.2019 04:00;0,076;Tegelik;
24.05.2019 04:00;24.05.2019 05:00;0,075;Tegelik;
24.05.2019 05:00;24.05.2019 06:00;0,081;Tegelik;
24.05.2019 06:00;24.05.2019 07:00;0,204;Tegelik;
24.05.2019 07:00;24.05.2019 08:00;1,422;Tegelik;
24.05.2019 08:00;24.05.2019 09:00;0,32;Tegelik;
24.05.2019 09:00;24.05.2019 10:00;0,225;Tegelik;
24.05.2019 10:00;24.05.2019 11:00;0,197;Tegelik;
24.05.2019 11:00;24.05.2019 12:00;0,137;Tegelik;
24.05.2019 12:00;24.05.2019 13:00;0,267;Tegelik;
24.05.2019 13:00;24.05.2019 14:00;0,136;Tegelik;
24.05.2019 14:00;24.05.2019 15:00;1,892;Tegelik;
24.05.2019 15:00;24.05.2019 16:00;0,895;Tegelik;
24.05.2019 16:00;24.05.2019 17:00;0,419;Tegelik;
24.05.2019 17:00;24.05.2019 18:00;0,246;Tegelik;
24.05.2019 18:00;24.05.2019 19:00;0,252;Tegelik;
24.05.2019 19:00;24.05.2019 20:00;0,343;Tegelik;
24.05.2019 20:00;24.05.2019 21:00;0,205;Tegelik;
24.05.2019 21:00;24.05.2019 22:00;0,524;Tegelik;
24.05.2019 22:00;24.05.2019 23:00;0,35;Tegelik;
24.05.2019 23:00;25.05.2019 00:00;0,279;Tegelik;
25.05.2019 00:00;25.05.2019 01:00;0,187;Tegelik;
25.05.2019 01:00;25.05.2019 02:00;0,079;Tegelik;
25.05.2019 02:00;25.05.2019 03:00;0,068;Tegelik;
25.05.2019 03:00;25.05.2019 04:00;0,07;Tegelik;
25.05.2019 04:00;25.05.2019 05:00;0,073;Tegelik;
25.05.2019 05:00;25.05.2019 06:00;0,221;Tegelik;
25.05.2019 06:00;25.05.2019 07:00;0,78;Tegelik;
25.05.2019 07:00;25.05.2019 08:00;0,334;Tegelik;
25.05.2019 08:00;25.05.2019 09:00;0,249;Tegelik;
25.05.2019 09:00;25.05.2019 10:00;0,319;Tegelik;
25.05.2019 10:00;25.05.2019 11:00;0,368;Tegelik;
25.05.2019 11:00;25.05.2019 12:00;0,289;Tegelik;
25.05.2019 12:00;25.05.2019 13:00;0,05;Tegelik;
25.05.2019 13:00;25.05.2019 14:00;0,05;Tegelik;
25.05.2019 14:00;25.05.2019 15:00;0,052;Tegelik;
25.05.2019 15:00;25.05.2019 16:00;0,057;Tegelik;
25.05.2019 16:00;25.05.2019 17:00;0,056;Tegelik;
25.05.2019 17:00;25.05.2019 18:00;0,05;Tegelik;
25.05.2019 18:00;25.05.2019 19:00;0,131;Tegelik;
25.05.2019 19:00;25.05.2019 20:00;0,155;Tegelik;
25.05.2019 20:00;25.05.2019 21:00;1,988;Tegelik;
25.05.2019 21:00;25.05.2019 22:00;1,714;Tegelik;
25.05.2019 22:00;25.05.2019 23:00;0,291;Tegelik;
25.05.2019 23:00;26.05.2019 00:00;0,31;Tegelik;
26.05.2019 00:00;26.05.2019 01:00;0,319;Tegelik;
26.05.2019 01:00;26.05.2019 02:00;0,09;Tegelik;
26.05.2019 02:00;26.05.2019 03:00;0,064;Tegelik;
26.05.2019 03:00;26.05.2019 04:00;0,056;Tegelik;
26.05.2019 04:00;26.05.2019 05:00;0,048;Tegelik;
26.05.2019 05:00;26.05.2019 06:00;0,047;Tegelik;
26.05.2019 06:00;26.05.2019 07:00;0,052;Tegelik;
26.05.2019 07:00;26.05.2019 08:00;0,101;Tegelik;
26.05.2019 08:00;26.05.2019 09:00;1,72;Tegelik;
26.05.2019 09:00;26.05.2019 10:00;1,423;Tegelik;
26.05.2019 10:00;26.05.2019 11:00;0,44;Tegelik;
26.05.2019 11:00;26.05.2019 12:00;0,343;Tegelik;
26.05.2019 12:00;26.05.2019 13:00;0,174;Tegelik;
26.05.2019 13:00;26.05.2019 14:00;1,001;Tegelik;
26.05.2019 14:00;26.05.2019 15:00;1,139;Tegelik;
26.05.2019 15:00;26.05.2019 16:00;0,399;Tegelik;
26.05.2019 16:00;26.05.2019 17:00;0,655;Tegelik;
26.05.2019 17:00;26.05.2019 18:00;1,992;Tegelik;
26.05.2019 18:00;26.05.2019 19:00;4,932;Tegelik;
26.05.2019 19:00;26.05.2019 20:00;8,586;Tegelik;
26.05.2019 20:00;26.05.2019 21:00;5,367;Tegelik;
26.05.2019 21:00;26.05.2019 22:00;3,799;Tegelik;
26.05.2019 22:00;26.05.2019 23:00;2,099;Tegelik;
26.05.2019 23:00;27.05.2019 00:00;0,521;Tegelik;
27.05.2019 00:00;27.05.2019 01:00;0,738;Tegelik;
27.05.2019 01:00;27.05.2019 02:00;0,17;Tegelik;
27.05.2019 02:00;27.05.2019 03:00;0,099;Tegelik;
27.05.2019 03:00;27.05.2019 04:00;0,114;Tegelik;
27.05.2019 04:00;27.05.2019 05:00;0,127;Tegelik;
27.05.2019 05:00;27.05.2019 06:00;0,074;Tegelik;
27.05.2019 06:00;27.05.2019 07:00;0,069;Tegelik;
27.05.2019 07:00;27.05.2019 08:00;0,182;Tegelik;
27.05.2019 08:00;27.05.2019 09:00;0,484;Tegelik;
27.05.2019 09:00;27.05.2019 10:00;0,295;Tegelik;
27.05.2019 10:00;27.05.2019 11:00;0,215;Tegelik;
27.05.2019 11:00;27.05.2019 12:00;0,18;Tegelik;
27.05.2019 12:00;27.05.2019 13:00;0,149;Tegelik;
27.05.2019 13:00;27.05.2019 14:00;0,144;Tegelik;
27.05.2019 14:00;27.05.2019 15:00;0,225;Tegelik;
27.05.2019 15:00;27.05.2019 16:00;0,233;Tegelik;
27.05.2019 16:00;27.05.2019 17:00;0,548;Tegelik;
27.05.2019 17:00;27.05.2019 18:00;0,45;Tegelik;
27.05.2019 18:00;27.05.2019 19:00;0,28;Tegelik;
27.05.2019 19:00;27.05.2019 20:00;0,192;Tegelik;
27.05.2019 20:00;27.05.2019 21:00;0,19;Tegelik;
27.05.2019 21:00;27.05.2019 22:00;0,262;Tegelik;
27.05.2019 22:00;27.05.2019 23:00;0,49;Tegelik;
27.05.2019 23:00;28.05.2019 00:00;0,282;Tegelik;
28.05.2019 00:00;28.05.2019 01:00;0,711;Tegelik;
28.05.2019 01:00;28.05.2019 02:00;0,756;Tegelik;
28.05.2019 02:00;28.05.2019 03:00;0,134;Tegelik;
28.05.2019 03:00;28.05.2019 04:00;0,129;Tegelik;
28.05.2019 04:00;28.05.2019 05:00;0,126;Tegelik;
28.05.2019 05:00;28.05.2019 06:00;0,299;Tegelik;
28.05.2019 06:00;28.05.2019 07:00;0,192;Tegelik;
28.05.2019 07:00;28.05.2019 08:00;0,263;Tegelik;
28.05.2019 08:00;28.05.2019 09:00;0,276;Tegelik;
28.05.2019 09:00;28.05.2019 10:00;0,373;Tegelik;
28.05.2019 10:00;28.05.2019 11:00;0,486;Tegelik;
28.05.2019 11:00;28.05.2019 12:00;1,994;Tegelik;
28.05.2019 12:00;28.05.2019 13:00;0,532;Tegelik;
28.05.2019 13:00;28.05.2019 14:00;0,264;Tegelik;
28.05.2019 14:00;28.05.2019 15:00;0,178;Tegelik;
28.05.2019 15:00;28.05.2019 16:00;0,189;Tegelik;
28.05.2019 16:00;28.05.2019 17:00;0,473;Tegelik;
28.05.2019 17:00;28.05.2019 18:00;0,672;Tegelik;
28.05.2019 18:00;28.05.2019 19:00;0,348;Tegelik;
28.05.2019 19:00;28.05.2019 20:00;0,257;Tegelik;
28.05.2019 20:00;28.05.2019 21:00;0,142;Tegelik;
28.05.2019 21:00;28.05.2019 22:00;0,217;Tegelik;
28.05.2019 22:00;28.05.2019 23:00;1,298;Tegelik;
28.05.2019 23:00;29.05.2019 00:00;0,216;Tegelik;
29.05.2019 00:00;29.05.2019 01:00;1,147;Tegelik;
29.05.2019 01:00;29.05.2019 02:00;0,072;Tegelik;
29.05.2019 02:00;29.05.2019 03:00;0,073;Tegelik;
29.05.2019 03:00;29.05.2019 04:00;0,108;Tegelik;
29.05.2019 04:00;29.05.2019 05:00;0,125;Tegelik;
29.05.2019 05:00;29.05.2019 06:00;0,069;Tegelik;
29.05.2019 06:00;29.05.2019 07:00;0,07;Tegelik;
29.05.2019 07:00;29.05.2019 08:00;0,248;Tegelik;
29.05.2019 08:00;29.05.2019 09:00;0,414;Tegelik;
29.05.2019 09:00;29.05.2019 10:00;0,177;Tegelik;
29.05.2019 10:00;29.05.2019 11:00;0,373;Tegelik;
29.05.2019 11:00;29.05.2019 12:00;0,349;Tegelik;
29.05.2019 12:00;29.05.2019 13:00;0,203;Tegelik;
29.05.2019 13:00;29.05.2019 14:00;0,123;Tegelik;
29.05.2019 14:00;29.05.2019 15:00;0,227;Tegelik;
29.05.2019 15:00;29.05.2019 16:00;0,216;Tegelik;
29.05.2019 16:00;29.05.2019 17:00;0,227;Tegelik;
29.05.2019 17:00;29.05.2019 18:00;0,339;Tegelik;
29.05.2019 18:00;29.05.2019 19:00;0,224;Tegelik;
29.05.2019 19:00;29.05.2019 20:00;0,248;Tegelik;
29.05.2019 20:00;29.05.2019 21:00;0,185;Tegelik;
29.05.2019 21:00;29.05.2019 22:00;0,257;Tegelik;
29.05.2019 22:00;29.05.2019 23:00;0,405;Tegelik;
29.05.2019 23:00;30.05.2019 00:00;0,319;Tegelik;
30.05.2019 00:00;30.05.2019 01:00;0,192;Tegelik;
30.05.2019 01:00;30.05.2019 02:00;1,069;Tegelik;
30.05.2019 02:00;30.05.2019 03:00;0,242;Tegelik;
30.05.2019 03:00;30.05.2019 04:00;0,138;Tegelik;
30.05.2019 04:00;30.05.2019 05:00;0,136;Tegelik;
30.05.2019 05:00;30.05.2019 06:00;0,136;Tegelik;
30.05.2019 06:00;30.05.2019 07:00;0,143;Tegelik;
30.05.2019 07:00;30.05.2019 08:00;0,286;Tegelik;
30.05.2019 08:00;30.05.2019 09:00;0,464;Tegelik;
30.05.2019 09:00;30.05.2019 10:00;0,26;Tegelik;
30.05.2019 10:00;30.05.2019 11:00;0,278;Tegelik;
30.05.2019 11:00;30.05.2019 12:00;0,274;Tegelik;
30.05.2019 12:00;30.05.2019 13:00;1,854;Tegelik;
30.05.2019 13:00;30.05.2019 14:00;0,855;Tegelik;
30.05.2019 14:00;30.05.2019 15:00;0,134;Tegelik;
30.05.2019 15:00;30.05.2019 16:00;0,244;Tegelik;
30.05.2019 16:00;30.05.2019 17:00;0,19;Tegelik;
30.05.2019 17:00;30.05.2019 18:00;0,216;Tegelik;
30.05.2019 18:00;30.05.2019 19:00;0,163;Tegelik;
30.05.2019 19:00;30.05.2019 20:00;0,164;Tegelik;
30.05.2019 20:00;30.05.2019 21:00;0,174;Tegelik;
30.05.2019 21:00;30.05.2019 22:00;0,199;Tegelik;
30.05.2019 22:00;30.05.2019 23:00;0,295;Tegelik;
30.05.2019 23:00;31.05.2019 00:00;0,436;Tegelik;
31.05.2019 00:00;31.05.2019 01:00;0,094;Tegelik;
31.05.2019 01:00;31.05.2019 02:00;0,668;Tegelik;
31.05.2019 02:00;31.05.2019 03:00;0,668;Tegelik;
31.05.2019 03:00;31.05.2019 04:00;0,083;Tegelik;
31.05.2019 04:00;31.05.2019 05:00;0,077;Tegelik;
31.05.2019 05:00;31.05.2019 06:00;0,075;Tegelik;
31.05.2019 06:00;31.05.2019 07:00;0,074;Tegelik;
31.05.2019 07:00;31.05.2019 08:00;0,078;Tegelik;
31.05.2019 08:00;31.05.2019 09:00;0,551;Tegelik;
31.05.2019 09:00;31.05.2019 10:00;0,338;Tegelik;
31.05.2019 10:00;31.05.2019 11:00;0,339;Tegelik;
31.05.2019 11:00;31.05.2019 12:00;0,921;Tegelik;
31.05.2019 12:00;31.05.2019 13:00;0,863;Tegelik;
31.05.2019 13:00;31.05.2019 14:00;0,077;Tegelik;
31.05.2019 14:00;31.05.2019 15:00;0,338;Tegelik;
31.05.2019 15:00;31.05.2019 16:00;0,229;Tegelik;
31.05.2019 16:00;31.05.2019 17:00;0,264;Tegelik;
31.05.2019 17:00;31.05.2019 18:00;0,321;Tegelik;
31.05.2019 18:00;31.05.2019 19:00;0,266;Tegelik;
31.05.2019 19:00;31.05.2019 20:00;0,224;Tegelik;
31.05.2019 20:00;31.05.2019 21:00;0,225;Tegelik;
31.05.2019 21:00;31.05.2019 22:00;0,27;Tegelik;
31.05.2019 22:00;31.05.2019 23:00;0,483;Tegelik;
31.05.2019 23:00;01.06.2019 00:00;0,261;Tegelik;
