
EIC;;38ZEE-00492834-I;;
02.12.2018 23:00;03.12.2018 00:00;2,813;Tegelik;
03.12.2018 00:00;03.12.2018 01:00;2,866;Tegelik;
03.12.2018 01:00;03.12.2018 02:00;2,364;Tegelik;
03.12.2018 02:00;03.12.2018 03:00;2,108;Tegelik;
03.12.2018 03:00;03.12.2018 04:00;1,992;Tegelik;
03.12.2018 04:00;03.12.2018 05:00;2,396;Tegelik;
03.12.2018 05:00;03.12.2018 06:00;2,218;Tegelik;
03.12.2018 06:00;03.12.2018 07:00;2,214;Tegelik;
03.12.2018 07:00;03.12.2018 08:00;0,462;Tegelik;
03.12.2018 08:00;03.12.2018 09:00;1,067;Tegelik;
03.12.2018 09:00;03.12.2018 10:00;2,477;Tegelik;
03.12.2018 10:00;03.12.2018 11:00;1,453;Tegelik;
03.12.2018 11:00;03.12.2018 12:00;1,164;Tegelik;
03.12.2018 12:00;03.12.2018 13:00;1,307;Tegelik;
03.12.2018 13:00;03.12.2018 14:00;1,385;Tegelik;
03.12.2018 14:00;03.12.2018 15:00;2,66;Tegelik;
03.12.2018 15:00;03.12.2018 16:00;2,745;Tegelik;
03.12.2018 16:00;03.12.2018 17:00;2,904;Tegelik;
03.12.2018 17:00;03.12.2018 18:00;2,411;Tegelik;
03.12.2018 18:00;03.12.2018 19:00;1,728;Tegelik;
03.12.2018 19:00;03.12.2018 20:00;2,14;Tegelik;
03.12.2018 20:00;03.12.2018 21:00;2,069;Tegelik;
03.12.2018 21:00;03.12.2018 22:00;1,59;Tegelik;
03.12.2018 22:00;03.12.2018 23:00;1,901;Tegelik;
03.12.2018 23:00;04.12.2018 00:00;1,948;Tegelik;
04.12.2018 00:00;04.12.2018 01:00;2,564;Tegelik;
04.12.2018 01:00;04.12.2018 02:00;2,555;Tegelik;
04.12.2018 02:00;04.12.2018 03:00;2,209;Tegelik;
04.12.2018 03:00;04.12.2018 04:00;1,482;Tegelik;
04.12.2018 04:00;04.12.2018 05:00;1,906;Tegelik;
04.12.2018 05:00;04.12.2018 06:00;1,809;Tegelik;
04.12.2018 06:00;04.12.2018 07:00;1,774;Tegelik;
04.12.2018 07:00;04.12.2018 08:00;0,531;Tegelik;
04.12.2018 08:00;04.12.2018 09:00;0,287;Tegelik;
04.12.2018 09:00;04.12.2018 10:00;1,288;Tegelik;
04.12.2018 10:00;04.12.2018 11:00;0,527;Tegelik;
04.12.2018 11:00;04.12.2018 12:00;0,241;Tegelik;
04.12.2018 12:00;04.12.2018 13:00;1,706;Tegelik;
04.12.2018 13:00;04.12.2018 14:00;0,387;Tegelik;
04.12.2018 14:00;04.12.2018 15:00;2,76;Tegelik;
04.12.2018 15:00;04.12.2018 16:00;4,01;Tegelik;
04.12.2018 16:00;04.12.2018 17:00;4,328;Tegelik;
04.12.2018 17:00;04.12.2018 18:00;0,318;Tegelik;
04.12.2018 18:00;04.12.2018 19:00;0,865;Tegelik;
04.12.2018 19:00;04.12.2018 20:00;1,686;Tegelik;
04.12.2018 20:00;04.12.2018 21:00;1,305;Tegelik;
04.12.2018 21:00;04.12.2018 22:00;0,642;Tegelik;
04.12.2018 22:00;04.12.2018 23:00;1,778;Tegelik;
04.12.2018 23:00;05.12.2018 00:00;1,777;Tegelik;
05.12.2018 00:00;05.12.2018 01:00;2,802;Tegelik;
05.12.2018 01:00;05.12.2018 02:00;2,851;Tegelik;
05.12.2018 02:00;05.12.2018 03:00;1,395;Tegelik;
05.12.2018 03:00;05.12.2018 04:00;1,191;Tegelik;
05.12.2018 04:00;05.12.2018 05:00;1,175;Tegelik;
05.12.2018 05:00;05.12.2018 06:00;1,167;Tegelik;
05.12.2018 06:00;05.12.2018 07:00;1,171;Tegelik;
05.12.2018 07:00;05.12.2018 08:00;0,51;Tegelik;
05.12.2018 08:00;05.12.2018 09:00;0,21;Tegelik;
05.12.2018 09:00;05.12.2018 10:00;0,568;Tegelik;
05.12.2018 10:00;05.12.2018 11:00;1,328;Tegelik;
05.12.2018 11:00;05.12.2018 12:00;0,152;Tegelik;
05.12.2018 12:00;05.12.2018 13:00;1,003;Tegelik;
05.12.2018 13:00;05.12.2018 14:00;1,567;Tegelik;
05.12.2018 14:00;05.12.2018 15:00;2,797;Tegelik;
05.12.2018 15:00;05.12.2018 16:00;2,766;Tegelik;
05.12.2018 16:00;05.12.2018 17:00;3,222;Tegelik;
05.12.2018 17:00;05.12.2018 18:00;0,414;Tegelik;
05.12.2018 18:00;05.12.2018 19:00;1,516;Tegelik;
05.12.2018 19:00;05.12.2018 20:00;2,347;Tegelik;
05.12.2018 20:00;05.12.2018 21:00;1,949;Tegelik;
05.12.2018 21:00;05.12.2018 22:00;1,921;Tegelik;
05.12.2018 22:00;05.12.2018 23:00;2,025;Tegelik;
05.12.2018 23:00;06.12.2018 00:00;1,697;Tegelik;
06.12.2018 00:00;06.12.2018 01:00;1,981;Tegelik;
06.12.2018 01:00;06.12.2018 02:00;2,06;Tegelik;
06.12.2018 02:00;06.12.2018 03:00;2,854;Tegelik;
06.12.2018 03:00;06.12.2018 04:00;1,765;Tegelik;
06.12.2018 04:00;06.12.2018 05:00;1,535;Tegelik;
06.12.2018 05:00;06.12.2018 06:00;1,665;Tegelik;
06.12.2018 06:00;06.12.2018 07:00;1,882;Tegelik;
06.12.2018 07:00;06.12.2018 08:00;0,557;Tegelik;
06.12.2018 08:00;06.12.2018 09:00;0,348;Tegelik;
06.12.2018 09:00;06.12.2018 10:00;2,189;Tegelik;
06.12.2018 10:00;06.12.2018 11:00;1,354;Tegelik;
06.12.2018 11:00;06.12.2018 12:00;1,112;Tegelik;
06.12.2018 12:00;06.12.2018 13:00;0,29;Tegelik;
06.12.2018 13:00;06.12.2018 14:00;1,611;Tegelik;
06.12.2018 14:00;06.12.2018 15:00;2,464;Tegelik;
06.12.2018 15:00;06.12.2018 16:00;2,904;Tegelik;
06.12.2018 16:00;06.12.2018 17:00;3,005;Tegelik;
06.12.2018 17:00;06.12.2018 18:00;1,893;Tegelik;
06.12.2018 18:00;06.12.2018 19:00;1,459;Tegelik;
06.12.2018 19:00;06.12.2018 20:00;2,122;Tegelik;
06.12.2018 20:00;06.12.2018 21:00;1,728;Tegelik;
06.12.2018 21:00;06.12.2018 22:00;1,76;Tegelik;
06.12.2018 22:00;06.12.2018 23:00;1,72;Tegelik;
06.12.2018 23:00;07.12.2018 00:00;1,871;Tegelik;
07.12.2018 00:00;07.12.2018 01:00;2,264;Tegelik;
07.12.2018 01:00;07.12.2018 02:00;2,611;Tegelik;
07.12.2018 02:00;07.12.2018 03:00;2,124;Tegelik;
07.12.2018 03:00;07.12.2018 04:00;1,663;Tegelik;
07.12.2018 04:00;07.12.2018 05:00;1,408;Tegelik;
07.12.2018 05:00;07.12.2018 06:00;1,409;Tegelik;
07.12.2018 06:00;07.12.2018 07:00;1,477;Tegelik;
07.12.2018 07:00;07.12.2018 08:00;0,614;Tegelik;
07.12.2018 08:00;07.12.2018 09:00;1,222;Tegelik;
07.12.2018 09:00;07.12.2018 10:00;1,596;Tegelik;
07.12.2018 10:00;07.12.2018 11:00;1,299;Tegelik;
07.12.2018 11:00;07.12.2018 12:00;1,228;Tegelik;
07.12.2018 12:00;07.12.2018 13:00;1,299;Tegelik;
07.12.2018 13:00;07.12.2018 14:00;1,148;Tegelik;
07.12.2018 14:00;07.12.2018 15:00;2,552;Tegelik;
07.12.2018 15:00;07.12.2018 16:00;3,008;Tegelik;
07.12.2018 16:00;07.12.2018 17:00;3;Tegelik;
07.12.2018 17:00;07.12.2018 18:00;2,365;Tegelik;
07.12.2018 18:00;07.12.2018 19:00;1,949;Tegelik;
07.12.2018 19:00;07.12.2018 20:00;1,93;Tegelik;
07.12.2018 20:00;07.12.2018 21:00;1,793;Tegelik;
07.12.2018 21:00;07.12.2018 22:00;1,506;Prognoos;
07.12.2018 22:00;07.12.2018 23:00;1,895;Prognoos;
07.12.2018 23:00;08.12.2018 00:00;2,015;Prognoos;
08.12.2018 00:00;08.12.2018 01:00;2,509;Prognoos;
08.12.2018 01:00;08.12.2018 02:00;3,26;Tegelik;
08.12.2018 02:00;08.12.2018 03:00;2,917;Tegelik;
08.12.2018 03:00;08.12.2018 04:00;1,825;Tegelik;
08.12.2018 04:00;08.12.2018 05:00;1,497;Tegelik;
08.12.2018 05:00;08.12.2018 06:00;1,429;Tegelik;
08.12.2018 06:00;08.12.2018 07:00;1,6;Tegelik;
08.12.2018 07:00;08.12.2018 08:00;1,459;Tegelik;
08.12.2018 08:00;08.12.2018 09:00;1,694;Tegelik;
08.12.2018 09:00;08.12.2018 10:00;2,321;Tegelik;
08.12.2018 10:00;08.12.2018 11:00;2,957;Tegelik;
08.12.2018 11:00;08.12.2018 12:00;2,13;Tegelik;
08.12.2018 12:00;08.12.2018 13:00;1,418;Tegelik;
08.12.2018 13:00;08.12.2018 14:00;1,411;Tegelik;
08.12.2018 14:00;08.12.2018 15:00;2,712;Tegelik;
08.12.2018 15:00;08.12.2018 16:00;2,944;Tegelik;
08.12.2018 16:00;08.12.2018 17:00;3,195;Tegelik;
08.12.2018 17:00;08.12.2018 18:00;2,901;Tegelik;
08.12.2018 18:00;08.12.2018 19:00;0,603;Tegelik;
08.12.2018 19:00;08.12.2018 20:00;0,927;Tegelik;
08.12.2018 20:00;08.12.2018 21:00;2,528;Tegelik;
08.12.2018 21:00;08.12.2018 22:00;1,998;Tegelik;
08.12.2018 22:00;08.12.2018 23:00;1,752;Tegelik;
08.12.2018 23:00;09.12.2018 00:00;1,511;Tegelik;
09.12.2018 00:00;09.12.2018 01:00;1,398;Tegelik;
09.12.2018 01:00;09.12.2018 02:00;1,233;Tegelik;
09.12.2018 02:00;09.12.2018 03:00;1,178;Tegelik;
09.12.2018 03:00;09.12.2018 04:00;1,269;Tegelik;
09.12.2018 04:00;09.12.2018 05:00;1,287;Tegelik;
09.12.2018 05:00;09.12.2018 06:00;1,166;Tegelik;
09.12.2018 06:00;09.12.2018 07:00;1,17;Tegelik;
09.12.2018 07:00;09.12.2018 08:00;1,189;Tegelik;
09.12.2018 08:00;09.12.2018 09:00;1,456;Tegelik;
09.12.2018 09:00;09.12.2018 10:00;1,183;Tegelik;
09.12.2018 10:00;09.12.2018 11:00;1,26;Tegelik;
09.12.2018 11:00;09.12.2018 12:00;1,428;Tegelik;
09.12.2018 12:00;09.12.2018 13:00;1,519;Tegelik;
09.12.2018 13:00;09.12.2018 14:00;1,619;Tegelik;
09.12.2018 14:00;09.12.2018 15:00;3,105;Tegelik;
09.12.2018 15:00;09.12.2018 16:00;3,234;Tegelik;
09.12.2018 16:00;09.12.2018 17:00;3,679;Tegelik;
09.12.2018 17:00;09.12.2018 18:00;4,073;Tegelik;
09.12.2018 18:00;09.12.2018 19:00;11,145;Tegelik;
09.12.2018 19:00;09.12.2018 20:00;8,128;Tegelik;
09.12.2018 20:00;09.12.2018 21:00;5,424;Tegelik;
09.12.2018 21:00;09.12.2018 22:00;1,794;Tegelik;
09.12.2018 22:00;09.12.2018 23:00;1,62;Tegelik;
09.12.2018 23:00;10.12.2018 00:00;1,544;Tegelik;
10.12.2018 00:00;10.12.2018 01:00;1,273;Tegelik;
10.12.2018 01:00;10.12.2018 02:00;1,167;Tegelik;
10.12.2018 02:00;10.12.2018 03:00;1,337;Tegelik;
10.12.2018 03:00;10.12.2018 04:00;1,198;Tegelik;
10.12.2018 04:00;10.12.2018 05:00;1,834;Tegelik;
10.12.2018 05:00;10.12.2018 06:00;1,259;Tegelik;
10.12.2018 06:00;10.12.2018 07:00;1,644;Tegelik;
10.12.2018 07:00;10.12.2018 08:00;0,261;Tegelik;
10.12.2018 08:00;10.12.2018 09:00;0,103;Tegelik;
10.12.2018 09:00;10.12.2018 10:00;1,814;Tegelik;
10.12.2018 10:00;10.12.2018 11:00;1,428;Tegelik;
10.12.2018 11:00;10.12.2018 12:00;1,108;Tegelik;
10.12.2018 12:00;10.12.2018 13:00;0,874;Tegelik;
10.12.2018 13:00;10.12.2018 14:00;1,495;Tegelik;
10.12.2018 14:00;10.12.2018 15:00;2,453;Tegelik;
10.12.2018 15:00;10.12.2018 16:00;2,826;Tegelik;
10.12.2018 16:00;10.12.2018 17:00;2,874;Tegelik;
10.12.2018 17:00;10.12.2018 18:00;1,623;Tegelik;
10.12.2018 18:00;10.12.2018 19:00;1,401;Tegelik;
10.12.2018 19:00;10.12.2018 20:00;1,548;Tegelik;
10.12.2018 20:00;10.12.2018 21:00;1,568;Tegelik;
10.12.2018 21:00;10.12.2018 22:00;1,579;Tegelik;
10.12.2018 22:00;10.12.2018 23:00;1,394;Tegelik;
10.12.2018 23:00;11.12.2018 00:00;1,99;Tegelik;
11.12.2018 00:00;11.12.2018 01:00;2,83;Tegelik;
11.12.2018 01:00;11.12.2018 02:00;2,102;Tegelik;
11.12.2018 02:00;11.12.2018 03:00;1,63;Tegelik;
11.12.2018 03:00;11.12.2018 04:00;1,189;Tegelik;
11.12.2018 04:00;11.12.2018 05:00;1,2;Tegelik;
11.12.2018 05:00;11.12.2018 06:00;1,167;Tegelik;
11.12.2018 06:00;11.12.2018 07:00;1,282;Tegelik;
11.12.2018 07:00;11.12.2018 08:00;0,402;Tegelik;
11.12.2018 08:00;11.12.2018 09:00;0,411;Tegelik;
11.12.2018 09:00;11.12.2018 10:00;0,175;Tegelik;
11.12.2018 10:00;11.12.2018 11:00;1,595;Tegelik;
11.12.2018 11:00;11.12.2018 12:00;1,467;Tegelik;
11.12.2018 12:00;11.12.2018 13:00;1,16;Tegelik;
11.12.2018 13:00;11.12.2018 14:00;0,397;Tegelik;
11.12.2018 14:00;11.12.2018 15:00;2,362;Tegelik;
11.12.2018 15:00;11.12.2018 16:00;2,469;Tegelik;
11.12.2018 16:00;11.12.2018 17:00;2,735;Tegelik;
11.12.2018 17:00;11.12.2018 18:00;1,801;Tegelik;
11.12.2018 18:00;11.12.2018 19:00;1,789;Tegelik;
11.12.2018 19:00;11.12.2018 20:00;1,798;Tegelik;
11.12.2018 20:00;11.12.2018 21:00;2,236;Tegelik;
11.12.2018 21:00;11.12.2018 22:00;1,998;Tegelik;
11.12.2018 22:00;11.12.2018 23:00;1,804;Tegelik;
11.12.2018 23:00;12.12.2018 00:00;1,681;Tegelik;
12.12.2018 00:00;12.12.2018 01:00;1,712;Tegelik;
12.12.2018 01:00;12.12.2018 02:00;1,503;Tegelik;
12.12.2018 02:00;12.12.2018 03:00;1,685;Tegelik;
12.12.2018 03:00;12.12.2018 04:00;1,618;Tegelik;
12.12.2018 04:00;12.12.2018 05:00;1,639;Tegelik;
12.12.2018 05:00;12.12.2018 06:00;1,619;Tegelik;
12.12.2018 06:00;12.12.2018 07:00;2,531;Tegelik;
12.12.2018 07:00;12.12.2018 08:00;0,516;Tegelik;
12.12.2018 08:00;12.12.2018 09:00;1,521;Tegelik;
12.12.2018 09:00;12.12.2018 10:00;1,416;Tegelik;
12.12.2018 10:00;12.12.2018 11:00;1,32;Tegelik;
12.12.2018 11:00;12.12.2018 12:00;1,384;Tegelik;
12.12.2018 12:00;12.12.2018 13:00;0,755;Tegelik;
12.12.2018 13:00;12.12.2018 14:00;0,37;Tegelik;
12.12.2018 14:00;12.12.2018 15:00;2,527;Tegelik;
12.12.2018 15:00;12.12.2018 16:00;2,84;Tegelik;
12.12.2018 16:00;12.12.2018 17:00;3,882;Tegelik;
12.12.2018 17:00;12.12.2018 18:00;2,691;Tegelik;
12.12.2018 18:00;12.12.2018 19:00;1,646;Tegelik;
12.12.2018 19:00;12.12.2018 20:00;1,683;Tegelik;
12.12.2018 20:00;12.12.2018 21:00;2,702;Tegelik;
12.12.2018 21:00;12.12.2018 22:00;3,181;Tegelik;
12.12.2018 22:00;12.12.2018 23:00;2,516;Tegelik;
12.12.2018 23:00;13.12.2018 00:00;2,068;Tegelik;
13.12.2018 00:00;13.12.2018 01:00;3,333;Tegelik;
13.12.2018 01:00;13.12.2018 02:00;2,263;Tegelik;
13.12.2018 02:00;13.12.2018 03:00;2,332;Tegelik;
13.12.2018 03:00;13.12.2018 04:00;2,624;Tegelik;
13.12.2018 04:00;13.12.2018 05:00;2,165;Tegelik;
13.12.2018 05:00;13.12.2018 06:00;1,597;Tegelik;
13.12.2018 06:00;13.12.2018 07:00;1,491;Tegelik;
13.12.2018 07:00;13.12.2018 08:00;0,574;Tegelik;
13.12.2018 08:00;13.12.2018 09:00;0,26;Tegelik;
13.12.2018 09:00;13.12.2018 10:00;0,284;Tegelik;
13.12.2018 10:00;13.12.2018 11:00;1,266;Tegelik;
13.12.2018 11:00;13.12.2018 12:00;2,371;Tegelik;
13.12.2018 12:00;13.12.2018 13:00;2,061;Tegelik;
13.12.2018 13:00;13.12.2018 14:00;1,132;Tegelik;
13.12.2018 14:00;13.12.2018 15:00;2,846;Tegelik;
13.12.2018 15:00;13.12.2018 16:00;2,793;Tegelik;
13.12.2018 16:00;13.12.2018 17:00;3,144;Tegelik;
13.12.2018 17:00;13.12.2018 18:00;1,302;Tegelik;
13.12.2018 18:00;13.12.2018 19:00;1,265;Tegelik;
13.12.2018 19:00;13.12.2018 20:00;1,45;Tegelik;
13.12.2018 20:00;13.12.2018 21:00;1,522;Tegelik;
13.12.2018 21:00;13.12.2018 22:00;1,8;Tegelik;
13.12.2018 22:00;13.12.2018 23:00;1,576;Tegelik;
13.12.2018 23:00;14.12.2018 00:00;1,21;Tegelik;
14.12.2018 00:00;14.12.2018 01:00;1,32;Tegelik;
14.12.2018 01:00;14.12.2018 02:00;1,537;Tegelik;
14.12.2018 02:00;14.12.2018 03:00;1,531;Tegelik;
14.12.2018 03:00;14.12.2018 04:00;1,529;Tegelik;
14.12.2018 04:00;14.12.2018 05:00;1,523;Tegelik;
14.12.2018 05:00;14.12.2018 06:00;1,519;Tegelik;
14.12.2018 06:00;14.12.2018 07:00;1,825;Tegelik;
14.12.2018 07:00;14.12.2018 08:00;0,628;Tegelik;
14.12.2018 08:00;14.12.2018 09:00;1,586;Tegelik;
14.12.2018 09:00;14.12.2018 10:00;1,795;Tegelik;
14.12.2018 10:00;14.12.2018 11:00;1,299;Tegelik;
14.12.2018 11:00;14.12.2018 12:00;1,149;Tegelik;
14.12.2018 12:00;14.12.2018 13:00;1,152;Tegelik;
14.12.2018 13:00;14.12.2018 14:00;1,113;Tegelik;
14.12.2018 14:00;14.12.2018 15:00;2,741;Tegelik;
14.12.2018 15:00;14.12.2018 16:00;2,932;Tegelik;
14.12.2018 16:00;14.12.2018 17:00;3,273;Tegelik;
14.12.2018 17:00;14.12.2018 18:00;1,928;Tegelik;
14.12.2018 18:00;14.12.2018 19:00;1,881;Tegelik;
14.12.2018 19:00;14.12.2018 20:00;1,941;Tegelik;
14.12.2018 20:00;14.12.2018 21:00;1,939;Tegelik;
14.12.2018 21:00;14.12.2018 22:00;1,951;Tegelik;
14.12.2018 22:00;14.12.2018 23:00;2,139;Tegelik;
14.12.2018 23:00;15.12.2018 00:00;2,699;Tegelik;
15.12.2018 00:00;15.12.2018 01:00;2,596;Tegelik;
15.12.2018 01:00;15.12.2018 02:00;4,099;Tegelik;
15.12.2018 02:00;15.12.2018 03:00;3,722;Tegelik;
15.12.2018 03:00;15.12.2018 04:00;2,289;Tegelik;
15.12.2018 04:00;15.12.2018 05:00;1,698;Tegelik;
15.12.2018 05:00;15.12.2018 06:00;1,603;Tegelik;
15.12.2018 06:00;15.12.2018 07:00;2,116;Tegelik;
15.12.2018 07:00;15.12.2018 08:00;1,916;Tegelik;
15.12.2018 08:00;15.12.2018 09:00;2,165;Tegelik;
15.12.2018 09:00;15.12.2018 10:00;2,151;Tegelik;
15.12.2018 10:00;15.12.2018 11:00;3,17;Tegelik;
15.12.2018 11:00;15.12.2018 12:00;2,665;Tegelik;
15.12.2018 12:00;15.12.2018 13:00;2,784;Tegelik;
15.12.2018 13:00;15.12.2018 14:00;2,515;Tegelik;
15.12.2018 14:00;15.12.2018 15:00;4,236;Tegelik;
15.12.2018 15:00;15.12.2018 16:00;3,727;Tegelik;
15.12.2018 16:00;15.12.2018 17:00;4,007;Tegelik;
15.12.2018 17:00;15.12.2018 18:00;3,711;Tegelik;
15.12.2018 18:00;15.12.2018 19:00;0,69;Tegelik;
15.12.2018 19:00;15.12.2018 20:00;1,93;Tegelik;
15.12.2018 20:00;15.12.2018 21:00;2,959;Tegelik;
15.12.2018 21:00;15.12.2018 22:00;2,151;Tegelik;
15.12.2018 22:00;15.12.2018 23:00;2,127;Tegelik;
15.12.2018 23:00;16.12.2018 00:00;2,827;Tegelik;
16.12.2018 00:00;16.12.2018 01:00;3,038;Tegelik;
16.12.2018 01:00;16.12.2018 02:00;2,231;Tegelik;
16.12.2018 02:00;16.12.2018 03:00;2,126;Tegelik;
16.12.2018 03:00;16.12.2018 04:00;2,04;Tegelik;
16.12.2018 04:00;16.12.2018 05:00;2,111;Tegelik;
16.12.2018 05:00;16.12.2018 06:00;2,103;Tegelik;
16.12.2018 06:00;16.12.2018 07:00;2,031;Tegelik;
16.12.2018 07:00;16.12.2018 08:00;2,053;Tegelik;
16.12.2018 08:00;16.12.2018 09:00;1,848;Tegelik;
16.12.2018 09:00;16.12.2018 10:00;1,997;Tegelik;
16.12.2018 10:00;16.12.2018 11:00;2,021;Tegelik;
16.12.2018 11:00;16.12.2018 12:00;2,625;Tegelik;
16.12.2018 12:00;16.12.2018 13:00;2,152;Tegelik;
16.12.2018 13:00;16.12.2018 14:00;2,059;Tegelik;
16.12.2018 14:00;16.12.2018 15:00;3,881;Tegelik;
16.12.2018 15:00;16.12.2018 16:00;5,148;Tegelik;
16.12.2018 16:00;16.12.2018 17:00;4,536;Tegelik;
16.12.2018 17:00;16.12.2018 18:00;3,194;Tegelik;
16.12.2018 18:00;16.12.2018 19:00;9,124;Tegelik;
16.12.2018 19:00;16.12.2018 20:00;9,627;Tegelik;
16.12.2018 20:00;16.12.2018 21:00;7,969;Tegelik;
16.12.2018 21:00;16.12.2018 22:00;3,375;Tegelik;
16.12.2018 22:00;16.12.2018 23:00;2,097;Tegelik;
16.12.2018 23:00;17.12.2018 00:00;3,075;Tegelik;
17.12.2018 00:00;17.12.2018 01:00;1,798;Tegelik;
17.12.2018 01:00;17.12.2018 02:00;1,624;Tegelik;
17.12.2018 02:00;17.12.2018 03:00;1,548;Tegelik;
17.12.2018 03:00;17.12.2018 04:00;1,732;Tegelik;
17.12.2018 04:00;17.12.2018 05:00;2,021;Tegelik;
17.12.2018 05:00;17.12.2018 06:00;1,697;Tegelik;
17.12.2018 06:00;17.12.2018 07:00;1,74;Tegelik;
17.12.2018 07:00;17.12.2018 08:00;0,563;Tegelik;
17.12.2018 08:00;17.12.2018 09:00;1,011;Tegelik;
17.12.2018 09:00;17.12.2018 10:00;1,798;Tegelik;
17.12.2018 10:00;17.12.2018 11:00;1,344;Tegelik;
17.12.2018 11:00;17.12.2018 12:00;1,238;Tegelik;
17.12.2018 12:00;17.12.2018 13:00;1,509;Tegelik;
17.12.2018 13:00;17.12.2018 14:00;1,25;Tegelik;
17.12.2018 14:00;17.12.2018 15:00;2,582;Tegelik;
17.12.2018 15:00;17.12.2018 16:00;2,764;Tegelik;
17.12.2018 16:00;17.12.2018 17:00;2,927;Tegelik;
17.12.2018 17:00;17.12.2018 18:00;2,964;Tegelik;
17.12.2018 18:00;17.12.2018 19:00;2,242;Tegelik;
17.12.2018 19:00;17.12.2018 20:00;2,246;Tegelik;
17.12.2018 20:00;17.12.2018 21:00;2,287;Tegelik;
17.12.2018 21:00;17.12.2018 22:00;2,365;Tegelik;
17.12.2018 22:00;17.12.2018 23:00;2,487;Tegelik;
17.12.2018 23:00;18.12.2018 00:00;3,661;Tegelik;
18.12.2018 00:00;18.12.2018 01:00;2,727;Tegelik;
18.12.2018 01:00;18.12.2018 02:00;2,944;Tegelik;
18.12.2018 02:00;18.12.2018 03:00;3,377;Tegelik;
18.12.2018 03:00;18.12.2018 04:00;2,604;Tegelik;
18.12.2018 04:00;18.12.2018 05:00;2,964;Tegelik;
18.12.2018 05:00;18.12.2018 06:00;1,993;Tegelik;
18.12.2018 06:00;18.12.2018 07:00;2,299;Tegelik;
18.12.2018 07:00;18.12.2018 08:00;0,643;Tegelik;
18.12.2018 08:00;18.12.2018 09:00;0,396;Tegelik;
18.12.2018 09:00;18.12.2018 10:00;2,569;Tegelik;
18.12.2018 10:00;18.12.2018 11:00;2,096;Tegelik;
18.12.2018 11:00;18.12.2018 12:00;1,629;Tegelik;
18.12.2018 12:00;18.12.2018 13:00;1,302;Tegelik;
