
EIC;;38ZEE-00492834-I;;
02.08.2019 23:00;03.08.2019 00:00;0,637;Tegelik;
03.08.2019 00:00;03.08.2019 01:00;0,583;Tegelik;
03.08.2019 01:00;03.08.2019 02:00;0,648;Tegelik;
03.08.2019 02:00;03.08.2019 03:00;1,35;Tegelik;
03.08.2019 03:00;03.08.2019 04:00;0,267;Tegelik;
03.08.2019 04:00;03.08.2019 05:00;0,206;Tegelik;
03.08.2019 05:00;03.08.2019 06:00;0,191;Tegelik;
03.08.2019 06:00;03.08.2019 07:00;0,184;Tegelik;
03.08.2019 07:00;03.08.2019 08:00;0,183;Tegelik;
03.08.2019 08:00;03.08.2019 09:00;0,221;Tegelik;
03.08.2019 09:00;03.08.2019 10:00;0,443;Tegelik;
03.08.2019 10:00;03.08.2019 11:00;0,407;Tegelik;
03.08.2019 11:00;03.08.2019 12:00;0,845;Tegelik;
03.08.2019 12:00;03.08.2019 13:00;0,386;Tegelik;
03.08.2019 13:00;03.08.2019 14:00;0,318;Tegelik;
03.08.2019 14:00;03.08.2019 15:00;2,288;Tegelik;
03.08.2019 15:00;03.08.2019 16:00;1,259;Tegelik;
03.08.2019 16:00;03.08.2019 17:00;0,956;Tegelik;
03.08.2019 17:00;03.08.2019 18:00;0,362;Tegelik;
03.08.2019 18:00;03.08.2019 19:00;0,315;Tegelik;
03.08.2019 19:00;03.08.2019 20:00;0,253;Tegelik;
03.08.2019 20:00;03.08.2019 21:00;0,252;Tegelik;
03.08.2019 21:00;03.08.2019 22:00;0,337;Tegelik;
03.08.2019 22:00;03.08.2019 23:00;0,388;Tegelik;
03.08.2019 23:00;04.08.2019 00:00;0,573;Tegelik;
04.08.2019 00:00;04.08.2019 01:00;0,434;Tegelik;
04.08.2019 01:00;04.08.2019 02:00;0,872;Tegelik;
04.08.2019 02:00;04.08.2019 03:00;0,315;Tegelik;
04.08.2019 03:00;04.08.2019 04:00;0,243;Tegelik;
04.08.2019 04:00;04.08.2019 05:00;0,148;Tegelik;
04.08.2019 05:00;04.08.2019 06:00;0,144;Tegelik;
04.08.2019 06:00;04.08.2019 07:00;0,131;Tegelik;
04.08.2019 07:00;04.08.2019 08:00;0,133;Tegelik;
04.08.2019 08:00;04.08.2019 09:00;0,61;Tegelik;
04.08.2019 09:00;04.08.2019 10:00;0,668;Tegelik;
04.08.2019 10:00;04.08.2019 11:00;2,19;Tegelik;
04.08.2019 11:00;04.08.2019 12:00;0,478;Tegelik;
04.08.2019 12:00;04.08.2019 13:00;0,643;Tegelik;
04.08.2019 13:00;04.08.2019 14:00;0,396;Tegelik;
04.08.2019 14:00;04.08.2019 15:00;0,898;Tegelik;
04.08.2019 15:00;04.08.2019 16:00;0,91;Tegelik;
04.08.2019 16:00;04.08.2019 17:00;0,603;Tegelik;
04.08.2019 17:00;04.08.2019 18:00;0,434;Tegelik;
04.08.2019 18:00;04.08.2019 19:00;0,341;Tegelik;
04.08.2019 19:00;04.08.2019 20:00;0,494;Tegelik;
04.08.2019 20:00;04.08.2019 21:00;0,537;Tegelik;
04.08.2019 21:00;04.08.2019 22:00;0,338;Tegelik;
04.08.2019 22:00;04.08.2019 23:00;0,348;Tegelik;
04.08.2019 23:00;05.08.2019 00:00;0,35;Tegelik;
05.08.2019 00:00;05.08.2019 01:00;0,938;Tegelik;
05.08.2019 01:00;05.08.2019 02:00;0,312;Tegelik;
05.08.2019 02:00;05.08.2019 03:00;0,145;Tegelik;
05.08.2019 03:00;05.08.2019 04:00;0,095;Tegelik;
05.08.2019 04:00;05.08.2019 05:00;0,093;Tegelik;
05.08.2019 05:00;05.08.2019 06:00;0,097;Tegelik;
05.08.2019 06:00;05.08.2019 07:00;0,096;Tegelik;
05.08.2019 07:00;05.08.2019 08:00;0,304;Tegelik;
05.08.2019 08:00;05.08.2019 09:00;0,288;Tegelik;
05.08.2019 09:00;05.08.2019 10:00;0,299;Tegelik;
05.08.2019 10:00;05.08.2019 11:00;0,622;Tegelik;
05.08.2019 11:00;05.08.2019 12:00;1,839;Tegelik;
05.08.2019 12:00;05.08.2019 13:00;0,615;Tegelik;
05.08.2019 13:00;05.08.2019 14:00;0,206;Tegelik;
05.08.2019 14:00;05.08.2019 15:00;0,195;Tegelik;
05.08.2019 15:00;05.08.2019 16:00;0,24;Tegelik;
05.08.2019 16:00;05.08.2019 17:00;0,322;Tegelik;
05.08.2019 17:00;05.08.2019 18:00;0,83;Tegelik;
05.08.2019 18:00;05.08.2019 19:00;0,886;Tegelik;
05.08.2019 19:00;05.08.2019 20:00;0,481;Tegelik;
05.08.2019 20:00;05.08.2019 21:00;0,246;Tegelik;
05.08.2019 21:00;05.08.2019 22:00;0,4;Tegelik;
05.08.2019 22:00;05.08.2019 23:00;0,374;Tegelik;
05.08.2019 23:00;06.08.2019 00:00;0,477;Tegelik;
06.08.2019 00:00;06.08.2019 01:00;0,281;Tegelik;
06.08.2019 01:00;06.08.2019 02:00;1,31;Tegelik;
06.08.2019 02:00;06.08.2019 03:00;0,171;Tegelik;
06.08.2019 03:00;06.08.2019 04:00;0,166;Tegelik;
06.08.2019 04:00;06.08.2019 05:00;0,166;Tegelik;
06.08.2019 05:00;06.08.2019 06:00;0,166;Tegelik;
06.08.2019 06:00;06.08.2019 07:00;0,33;Tegelik;
06.08.2019 07:00;06.08.2019 08:00;0,315;Tegelik;
06.08.2019 08:00;06.08.2019 09:00;0,246;Tegelik;
06.08.2019 09:00;06.08.2019 10:00;0,219;Tegelik;
06.08.2019 10:00;06.08.2019 11:00;0,248;Tegelik;
06.08.2019 11:00;06.08.2019 12:00;0,252;Tegelik;
06.08.2019 12:00;06.08.2019 13:00;0,392;Tegelik;
06.08.2019 13:00;06.08.2019 14:00;0,31;Tegelik;
06.08.2019 14:00;06.08.2019 15:00;0,335;Tegelik;
06.08.2019 15:00;06.08.2019 16:00;0,965;Tegelik;
06.08.2019 16:00;06.08.2019 17:00;1,084;Tegelik;
06.08.2019 17:00;06.08.2019 18:00;0,242;Tegelik;
06.08.2019 18:00;06.08.2019 19:00;0,208;Tegelik;
06.08.2019 19:00;06.08.2019 20:00;0,267;Tegelik;
06.08.2019 20:00;06.08.2019 21:00;0,286;Tegelik;
06.08.2019 21:00;06.08.2019 22:00;0,413;Tegelik;
06.08.2019 22:00;06.08.2019 23:00;0,444;Tegelik;
06.08.2019 23:00;07.08.2019 00:00;0,446;Tegelik;
07.08.2019 00:00;07.08.2019 01:00;0,102;Tegelik;
07.08.2019 01:00;07.08.2019 02:00;0,093;Tegelik;
07.08.2019 02:00;07.08.2019 03:00;0,091;Tegelik;
07.08.2019 03:00;07.08.2019 04:00;0,09;Tegelik;
07.08.2019 04:00;07.08.2019 05:00;0,086;Tegelik;
07.08.2019 05:00;07.08.2019 06:00;0,17;Tegelik;
07.08.2019 06:00;07.08.2019 07:00;0,111;Tegelik;
07.08.2019 07:00;07.08.2019 08:00;0,294;Tegelik;
07.08.2019 08:00;07.08.2019 09:00;0,215;Tegelik;
07.08.2019 09:00;07.08.2019 10:00;0,121;Tegelik;
07.08.2019 10:00;07.08.2019 11:00;0,186;Tegelik;
07.08.2019 11:00;07.08.2019 12:00;0,199;Tegelik;
07.08.2019 12:00;07.08.2019 13:00;0,239;Tegelik;
07.08.2019 13:00;07.08.2019 14:00;0,329;Tegelik;
07.08.2019 14:00;07.08.2019 15:00;0,275;Tegelik;
07.08.2019 15:00;07.08.2019 16:00;0,484;Tegelik;
07.08.2019 16:00;07.08.2019 17:00;0,258;Tegelik;
07.08.2019 17:00;07.08.2019 18:00;0,186;Tegelik;
07.08.2019 18:00;07.08.2019 19:00;0,221;Tegelik;
07.08.2019 19:00;07.08.2019 20:00;0,235;Tegelik;
07.08.2019 20:00;07.08.2019 21:00;0,247;Tegelik;
07.08.2019 21:00;07.08.2019 22:00;0,357;Tegelik;
07.08.2019 22:00;07.08.2019 23:00;0,312;Tegelik;
07.08.2019 23:00;08.08.2019 00:00;0,307;Tegelik;
08.08.2019 00:00;08.08.2019 01:00;0,097;Tegelik;
08.08.2019 01:00;08.08.2019 02:00;0,091;Tegelik;
08.08.2019 02:00;08.08.2019 03:00;0,086;Tegelik;
08.08.2019 03:00;08.08.2019 04:00;0,083;Tegelik;
08.08.2019 04:00;08.08.2019 05:00;0,083;Tegelik;
08.08.2019 05:00;08.08.2019 06:00;0,087;Tegelik;
08.08.2019 06:00;08.08.2019 07:00;1,085;Tegelik;
08.08.2019 07:00;08.08.2019 08:00;0,394;Tegelik;
08.08.2019 08:00;08.08.2019 09:00;0,53;Tegelik;
08.08.2019 09:00;08.08.2019 10:00;0,136;Tegelik;
08.08.2019 10:00;08.08.2019 11:00;0,228;Tegelik;
08.08.2019 11:00;08.08.2019 12:00;0,403;Tegelik;
08.08.2019 12:00;08.08.2019 13:00;0,302;Tegelik;
08.08.2019 13:00;08.08.2019 14:00;0,18;Tegelik;
08.08.2019 14:00;08.08.2019 15:00;0,171;Tegelik;
08.08.2019 15:00;08.08.2019 16:00;1,872;Tegelik;
08.08.2019 16:00;08.08.2019 17:00;2,297;Tegelik;
08.08.2019 17:00;08.08.2019 18:00;0,29;Tegelik;
08.08.2019 18:00;08.08.2019 19:00;0,41;Tegelik;
08.08.2019 19:00;08.08.2019 20:00;0,242;Tegelik;
08.08.2019 20:00;08.08.2019 21:00;0,317;Tegelik;
08.08.2019 21:00;08.08.2019 22:00;0,384;Tegelik;
08.08.2019 22:00;08.08.2019 23:00;0,36;Tegelik;
08.08.2019 23:00;09.08.2019 00:00;0,395;Tegelik;
09.08.2019 00:00;09.08.2019 01:00;0,302;Tegelik;
09.08.2019 01:00;09.08.2019 02:00;0,09;Tegelik;
09.08.2019 02:00;09.08.2019 03:00;0,088;Tegelik;
09.08.2019 03:00;09.08.2019 04:00;0,087;Tegelik;
09.08.2019 04:00;09.08.2019 05:00;0,089;Tegelik;
09.08.2019 05:00;09.08.2019 06:00;0,086;Tegelik;
09.08.2019 06:00;09.08.2019 07:00;0,102;Tegelik;
09.08.2019 07:00;09.08.2019 08:00;0,081;Tegelik;
09.08.2019 08:00;09.08.2019 09:00;0,081;Tegelik;
09.08.2019 09:00;09.08.2019 10:00;0,313;Tegelik;
09.08.2019 10:00;09.08.2019 11:00;0,259;Tegelik;
09.08.2019 11:00;09.08.2019 12:00;0,296;Tegelik;
09.08.2019 12:00;09.08.2019 13:00;0,435;Tegelik;
09.08.2019 13:00;09.08.2019 14:00;0,191;Tegelik;
09.08.2019 14:00;09.08.2019 15:00;0,132;Tegelik;
09.08.2019 15:00;09.08.2019 16:00;0,111;Tegelik;
09.08.2019 16:00;09.08.2019 17:00;0,138;Tegelik;
09.08.2019 17:00;09.08.2019 18:00;0,152;Tegelik;
09.08.2019 18:00;09.08.2019 19:00;0,477;Tegelik;
09.08.2019 19:00;09.08.2019 20:00;0,446;Tegelik;
09.08.2019 20:00;09.08.2019 21:00;0,617;Tegelik;
09.08.2019 21:00;09.08.2019 22:00;0,496;Tegelik;
09.08.2019 22:00;09.08.2019 23:00;0,287;Tegelik;
09.08.2019 23:00;10.08.2019 00:00;0,241;Tegelik;
10.08.2019 00:00;10.08.2019 01:00;1,197;Tegelik;
10.08.2019 01:00;10.08.2019 02:00;0,089;Tegelik;
10.08.2019 02:00;10.08.2019 03:00;0,09;Tegelik;
10.08.2019 03:00;10.08.2019 04:00;0,084;Tegelik;
10.08.2019 04:00;10.08.2019 05:00;0,082;Tegelik;
10.08.2019 05:00;10.08.2019 06:00;0,083;Tegelik;
10.08.2019 06:00;10.08.2019 07:00;0,145;Tegelik;
10.08.2019 07:00;10.08.2019 08:00;0,216;Tegelik;
10.08.2019 08:00;10.08.2019 09:00;0,336;Tegelik;
10.08.2019 09:00;10.08.2019 10:00;0,418;Tegelik;
10.08.2019 10:00;10.08.2019 11:00;0,391;Tegelik;
10.08.2019 11:00;10.08.2019 12:00;0,486;Tegelik;
10.08.2019 12:00;10.08.2019 13:00;0,497;Tegelik;
10.08.2019 13:00;10.08.2019 14:00;0,241;Tegelik;
10.08.2019 14:00;10.08.2019 15:00;1,88;Tegelik;
10.08.2019 15:00;10.08.2019 16:00;0,625;Tegelik;
10.08.2019 16:00;10.08.2019 17:00;0,208;Tegelik;
10.08.2019 17:00;10.08.2019 18:00;0,203;Tegelik;
10.08.2019 18:00;10.08.2019 19:00;0,215;Tegelik;
10.08.2019 19:00;10.08.2019 20:00;0,224;Tegelik;
10.08.2019 20:00;10.08.2019 21:00;0,33;Tegelik;
10.08.2019 21:00;10.08.2019 22:00;0,292;Tegelik;
10.08.2019 22:00;10.08.2019 23:00;0,451;Tegelik;
10.08.2019 23:00;11.08.2019 00:00;0,471;Tegelik;
11.08.2019 00:00;11.08.2019 01:00;0,477;Tegelik;
11.08.2019 01:00;11.08.2019 02:00;1,128;Tegelik;
11.08.2019 02:00;11.08.2019 03:00;0,829;Tegelik;
11.08.2019 03:00;11.08.2019 04:00;0,104;Tegelik;
11.08.2019 04:00;11.08.2019 05:00;0,097;Tegelik;
11.08.2019 05:00;11.08.2019 06:00;0,091;Tegelik;
11.08.2019 06:00;11.08.2019 07:00;0,087;Tegelik;
11.08.2019 07:00;11.08.2019 08:00;0,085;Tegelik;
11.08.2019 08:00;11.08.2019 09:00;0,084;Tegelik;
11.08.2019 09:00;11.08.2019 10:00;0,083;Tegelik;
11.08.2019 10:00;11.08.2019 11:00;0,164;Tegelik;
11.08.2019 11:00;11.08.2019 12:00;0,58;Tegelik;
11.08.2019 12:00;11.08.2019 13:00;2,045;Tegelik;
11.08.2019 13:00;11.08.2019 14:00;1,328;Tegelik;
11.08.2019 14:00;11.08.2019 15:00;0,866;Tegelik;
11.08.2019 15:00;11.08.2019 16:00;0,281;Tegelik;
11.08.2019 16:00;11.08.2019 17:00;1,16;Tegelik;
11.08.2019 17:00;11.08.2019 18:00;1,297;Tegelik;
11.08.2019 18:00;11.08.2019 19:00;0,449;Tegelik;
11.08.2019 19:00;11.08.2019 20:00;1,137;Tegelik;
11.08.2019 20:00;11.08.2019 21:00;0,352;Tegelik;
11.08.2019 21:00;11.08.2019 22:00;1,248;Tegelik;
11.08.2019 22:00;11.08.2019 23:00;0,796;Tegelik;
11.08.2019 23:00;12.08.2019 00:00;0,514;Tegelik;
12.08.2019 00:00;12.08.2019 01:00;0,381;Tegelik;
12.08.2019 01:00;12.08.2019 02:00;0,094;Tegelik;
12.08.2019 02:00;12.08.2019 03:00;0,09;Tegelik;
12.08.2019 03:00;12.08.2019 04:00;0,088;Tegelik;
12.08.2019 04:00;12.08.2019 05:00;0,088;Tegelik;
12.08.2019 05:00;12.08.2019 06:00;0,085;Tegelik;
12.08.2019 06:00;12.08.2019 07:00;0,167;Tegelik;
12.08.2019 07:00;12.08.2019 08:00;0,516;Tegelik;
12.08.2019 08:00;12.08.2019 09:00;0,197;Tegelik;
12.08.2019 09:00;12.08.2019 10:00;0,269;Tegelik;
12.08.2019 10:00;12.08.2019 11:00;0,267;Tegelik;
12.08.2019 11:00;12.08.2019 12:00;0,232;Tegelik;
12.08.2019 12:00;12.08.2019 13:00;0,211;Tegelik;
12.08.2019 13:00;12.08.2019 14:00;0,261;Tegelik;
12.08.2019 14:00;12.08.2019 15:00;0,265;Tegelik;
12.08.2019 15:00;12.08.2019 16:00;0,244;Tegelik;
12.08.2019 16:00;12.08.2019 17:00;0,353;Tegelik;
12.08.2019 17:00;12.08.2019 18:00;0,193;Tegelik;
12.08.2019 18:00;12.08.2019 19:00;0,187;Tegelik;
12.08.2019 19:00;12.08.2019 20:00;0,287;Tegelik;
12.08.2019 20:00;12.08.2019 21:00;0,564;Tegelik;
12.08.2019 21:00;12.08.2019 22:00;0,509;Tegelik;
12.08.2019 22:00;12.08.2019 23:00;0,55;Tegelik;
12.08.2019 23:00;13.08.2019 00:00;0,296;Tegelik;
13.08.2019 00:00;13.08.2019 01:00;2,196;Tegelik;
13.08.2019 01:00;13.08.2019 02:00;1,287;Tegelik;
13.08.2019 02:00;13.08.2019 03:00;0,09;Tegelik;
13.08.2019 03:00;13.08.2019 04:00;0,09;Tegelik;
13.08.2019 04:00;13.08.2019 05:00;0,086;Tegelik;
13.08.2019 05:00;13.08.2019 06:00;0,083;Tegelik;
13.08.2019 06:00;13.08.2019 07:00;0,244;Tegelik;
13.08.2019 07:00;13.08.2019 08:00;0,388;Tegelik;
13.08.2019 08:00;13.08.2019 09:00;0,104;Tegelik;
13.08.2019 09:00;13.08.2019 10:00;0,239;Tegelik;
13.08.2019 10:00;13.08.2019 11:00;0,163;Tegelik;
13.08.2019 11:00;13.08.2019 12:00;0,184;Tegelik;
13.08.2019 12:00;13.08.2019 13:00;0,491;Tegelik;
13.08.2019 13:00;13.08.2019 14:00;0,293;Tegelik;
13.08.2019 14:00;13.08.2019 15:00;0,25;Tegelik;
13.08.2019 15:00;13.08.2019 16:00;0,249;Tegelik;
13.08.2019 16:00;13.08.2019 17:00;0,821;Tegelik;
13.08.2019 17:00;13.08.2019 18:00;0,389;Tegelik;
13.08.2019 18:00;13.08.2019 19:00;0,251;Tegelik;
13.08.2019 19:00;13.08.2019 20:00;0,201;Tegelik;
13.08.2019 20:00;13.08.2019 21:00;0,214;Tegelik;
13.08.2019 21:00;13.08.2019 22:00;0,411;Tegelik;
13.08.2019 22:00;13.08.2019 23:00;0,509;Tegelik;
13.08.2019 23:00;14.08.2019 00:00;0,332;Tegelik;
14.08.2019 00:00;14.08.2019 01:00;2,399;Tegelik;
14.08.2019 01:00;14.08.2019 02:00;1,369;Tegelik;
14.08.2019 02:00;14.08.2019 03:00;0,164;Tegelik;
14.08.2019 03:00;14.08.2019 04:00;0,16;Tegelik;
14.08.2019 04:00;14.08.2019 05:00;0,154;Tegelik;
14.08.2019 05:00;14.08.2019 06:00;0,15;Tegelik;
14.08.2019 06:00;14.08.2019 07:00;0,373;Tegelik;
14.08.2019 07:00;14.08.2019 08:00;0,304;Tegelik;
14.08.2019 08:00;14.08.2019 09:00;0,332;Tegelik;
14.08.2019 09:00;14.08.2019 10:00;0,293;Tegelik;
14.08.2019 10:00;14.08.2019 11:00;0,249;Tegelik;
14.08.2019 11:00;14.08.2019 12:00;0,281;Tegelik;
14.08.2019 12:00;14.08.2019 13:00;0,291;Tegelik;
14.08.2019 13:00;14.08.2019 14:00;0,251;Tegelik;
14.08.2019 14:00;14.08.2019 15:00;0,239;Tegelik;
14.08.2019 15:00;14.08.2019 16:00;0,24;Tegelik;
14.08.2019 16:00;14.08.2019 17:00;0,262;Tegelik;
14.08.2019 17:00;14.08.2019 18:00;0,402;Tegelik;
14.08.2019 18:00;14.08.2019 19:00;0,227;Tegelik;
14.08.2019 19:00;14.08.2019 20:00;0,232;Tegelik;
14.08.2019 20:00;14.08.2019 21:00;0,474;Tegelik;
14.08.2019 21:00;14.08.2019 22:00;0,381;Tegelik;
14.08.2019 22:00;14.08.2019 23:00;0,406;Tegelik;
14.08.2019 23:00;15.08.2019 00:00;0,298;Tegelik;
15.08.2019 00:00;15.08.2019 01:00;0,294;Tegelik;
15.08.2019 01:00;15.08.2019 02:00;0,124;Tegelik;
15.08.2019 02:00;15.08.2019 03:00;0,093;Tegelik;
15.08.2019 03:00;15.08.2019 04:00;0,092;Tegelik;
15.08.2019 04:00;15.08.2019 05:00;0,092;Tegelik;
15.08.2019 05:00;15.08.2019 06:00;0,093;Tegelik;
15.08.2019 06:00;15.08.2019 07:00;0,177;Tegelik;
15.08.2019 07:00;15.08.2019 08:00;0,255;Tegelik;
15.08.2019 08:00;15.08.2019 09:00;0,357;Tegelik;
15.08.2019 09:00;15.08.2019 10:00;0,405;Tegelik;
15.08.2019 10:00;15.08.2019 11:00;0,18;Tegelik;
15.08.2019 11:00;15.08.2019 12:00;0,301;Tegelik;
15.08.2019 12:00;15.08.2019 13:00;0,359;Tegelik;
15.08.2019 13:00;15.08.2019 14:00;0,323;Tegelik;
15.08.2019 14:00;15.08.2019 15:00;0,342;Tegelik;
15.08.2019 15:00;15.08.2019 16:00;0,275;Tegelik;
15.08.2019 16:00;15.08.2019 17:00;0,241;Tegelik;
15.08.2019 17:00;15.08.2019 18:00;1,171;Tegelik;
15.08.2019 18:00;15.08.2019 19:00;1,155;Tegelik;
15.08.2019 19:00;15.08.2019 20:00;0,202;Tegelik;
15.08.2019 20:00;15.08.2019 21:00;0,199;Tegelik;
15.08.2019 21:00;15.08.2019 22:00;0,264;Tegelik;
15.08.2019 22:00;15.08.2019 23:00;0,461;Tegelik;
15.08.2019 23:00;16.08.2019 00:00;0,285;Tegelik;
16.08.2019 00:00;16.08.2019 01:00;0,126;Tegelik;
16.08.2019 01:00;16.08.2019 02:00;0,096;Tegelik;
16.08.2019 02:00;16.08.2019 03:00;0,092;Tegelik;
16.08.2019 03:00;16.08.2019 04:00;0,094;Tegelik;
16.08.2019 04:00;16.08.2019 05:00;0,095;Tegelik;
16.08.2019 05:00;16.08.2019 06:00;0,095;Tegelik;
16.08.2019 06:00;16.08.2019 07:00;0,2;Tegelik;
16.08.2019 07:00;16.08.2019 08:00;1,564;Tegelik;
16.08.2019 08:00;16.08.2019 09:00;0,3;Tegelik;
16.08.2019 09:00;16.08.2019 10:00;0,363;Tegelik;
16.08.2019 10:00;16.08.2019 11:00;0,296;Tegelik;
16.08.2019 11:00;16.08.2019 12:00;0,473;Tegelik;
16.08.2019 12:00;16.08.2019 13:00;0,393;Tegelik;
16.08.2019 13:00;16.08.2019 14:00;0,274;Tegelik;
16.08.2019 14:00;16.08.2019 15:00;1,852;Tegelik;
16.08.2019 15:00;16.08.2019 16:00;0,564;Tegelik;
16.08.2019 16:00;16.08.2019 17:00;0,288;Tegelik;
16.08.2019 17:00;16.08.2019 18:00;0,255;Tegelik;
16.08.2019 18:00;16.08.2019 19:00;0,21;Tegelik;
16.08.2019 19:00;16.08.2019 20:00;0,222;Tegelik;
16.08.2019 20:00;16.08.2019 21:00;0,219;Tegelik;
16.08.2019 21:00;16.08.2019 22:00;0,221;Tegelik;
16.08.2019 22:00;16.08.2019 23:00;0,302;Tegelik;
16.08.2019 23:00;17.08.2019 00:00;0,28;Tegelik;
17.08.2019 00:00;17.08.2019 01:00;0,18;Tegelik;
17.08.2019 01:00;17.08.2019 02:00;0,16;Tegelik;
17.08.2019 02:00;17.08.2019 03:00;0,152;Tegelik;
17.08.2019 03:00;17.08.2019 04:00;0,15;Tegelik;
17.08.2019 04:00;17.08.2019 05:00;0,15;Tegelik;
17.08.2019 05:00;17.08.2019 06:00;0,15;Tegelik;
17.08.2019 06:00;17.08.2019 07:00;0,151;Tegelik;
17.08.2019 07:00;17.08.2019 08:00;0,256;Tegelik;
17.08.2019 08:00;17.08.2019 09:00;0,641;Tegelik;
17.08.2019 09:00;17.08.2019 10:00;0,468;Tegelik;
17.08.2019 10:00;17.08.2019 11:00;0,257;Tegelik;
17.08.2019 11:00;17.08.2019 12:00;1,068;Tegelik;
17.08.2019 12:00;17.08.2019 13:00;0,531;Tegelik;
17.08.2019 13:00;17.08.2019 14:00;0,376;Tegelik;
17.08.2019 14:00;17.08.2019 15:00;0,285;Tegelik;
17.08.2019 15:00;17.08.2019 16:00;0,339;Tegelik;
17.08.2019 16:00;17.08.2019 17:00;1,633;Tegelik;
17.08.2019 17:00;17.08.2019 18:00;1,034;Tegelik;
17.08.2019 18:00;17.08.2019 19:00;0,282;Tegelik;
17.08.2019 19:00;17.08.2019 20:00;0,545;Tegelik;
17.08.2019 20:00;17.08.2019 21:00;1,54;Tegelik;
17.08.2019 21:00;17.08.2019 22:00;0,546;Tegelik;
17.08.2019 22:00;17.08.2019 23:00;0,512;Tegelik;
17.08.2019 23:00;18.08.2019 00:00;0,517;Tegelik;
18.08.2019 00:00;18.08.2019 01:00;0,885;Tegelik;
18.08.2019 01:00;18.08.2019 02:00;0,208;Tegelik;
18.08.2019 02:00;18.08.2019 03:00;0,127;Tegelik;
18.08.2019 03:00;18.08.2019 04:00;0,125;Tegelik;
18.08.2019 04:00;18.08.2019 05:00;0,121;Tegelik;
18.08.2019 05:00;18.08.2019 06:00;0,117;Tegelik;
18.08.2019 06:00;18.08.2019 07:00;0,113;Tegelik;
18.08.2019 07:00;18.08.2019 08:00;0,113;Tegelik;
18.08.2019 08:00;18.08.2019 09:00;0,75;Tegelik;
18.08.2019 09:00;18.08.2019 10:00;0,31;Tegelik;
18.08.2019 10:00;18.08.2019 11:00;0,333;Tegelik;
18.08.2019 11:00;18.08.2019 12:00;0,512;Tegelik;
18.08.2019 12:00;18.08.2019 13:00;1,714;Tegelik;
