
EIC;;38ZEE-00492834-I;;
Seerianumber;;14165548;;
Näidik;;Aktiiv + h;;

Algusaeg;Lõppaeg;Kogus;Tunnikoguse tüüp
18.07.2018 03:00;18.07.2018 04:00;0,166;Tegelik;
18.07.2018 04:00;18.07.2018 05:00;0,148;Tegelik;
18.07.2018 05:00;18.07.2018 06:00;0,14;Tegelik;
18.07.2018 06:00;18.07.2018 07:00;0,147;Tegelik;
18.07.2018 07:00;18.07.2018 08:00;0,167;Tegelik;
18.07.2018 08:00;18.07.2018 09:00;0,256;Tegelik;
18.07.2018 09:00;18.07.2018 10:00;0,158;Tegelik;
18.07.2018 10:00;18.07.2018 11:00;0,637;Tegelik;
18.07.2018 11:00;18.07.2018 12:00;0,346;Tegelik;
18.07.2018 12:00;18.07.2018 13:00;0,232;Tegelik;
18.07.2018 13:00;18.07.2018 14:00;0,491;Tegelik;
18.07.2018 14:00;18.07.2018 15:00;1,155;Tegelik;
18.07.2018 15:00;18.07.2018 16:00;1,222;Tegelik;
18.07.2018 16:00;18.07.2018 17:00;0,382;Tegelik;
18.07.2018 17:00;18.07.2018 18:00;0,344;Tegelik;
18.07.2018 18:00;18.07.2018 19:00;0,351;Tegelik;
18.07.2018 19:00;18.07.2018 20:00;0,334;Tegelik;
18.07.2018 20:00;18.07.2018 21:00;0,319;Tegelik;
18.07.2018 21:00;18.07.2018 22:00;0,497;Tegelik;
18.07.2018 22:00;18.07.2018 23:00;0,514;Tegelik;
18.07.2018 23:00;19.07.2018 00:00;0,533;Tegelik;
19.07.2018 00:00;19.07.2018 01:00;3,208;Tegelik;
19.07.2018 01:00;19.07.2018 02:00;0,805;Tegelik;
19.07.2018 02:00;19.07.2018 03:00;0,162;Tegelik;
19.07.2018 03:00;19.07.2018 04:00;0,159;Tegelik;
19.07.2018 04:00;19.07.2018 05:00;0,156;Tegelik;
19.07.2018 05:00;19.07.2018 06:00;0,153;Tegelik;
19.07.2018 06:00;19.07.2018 07:00;0,139;Tegelik;
19.07.2018 07:00;19.07.2018 08:00;0,137;Tegelik;
19.07.2018 08:00;19.07.2018 09:00;0,263;Tegelik;
19.07.2018 09:00;19.07.2018 10:00;0,363;Tegelik;
19.07.2018 10:00;19.07.2018 11:00;0,288;Tegelik;
19.07.2018 11:00;19.07.2018 12:00;0,353;Tegelik;
19.07.2018 12:00;19.07.2018 13:00;0,227;Tegelik;
19.07.2018 13:00;19.07.2018 14:00;0,21;Tegelik;
19.07.2018 14:00;19.07.2018 15:00;0,306;Tegelik;
19.07.2018 15:00;19.07.2018 16:00;0,402;Tegelik;
19.07.2018 16:00;19.07.2018 17:00;0,316;Tegelik;
19.07.2018 17:00;19.07.2018 18:00;0,417;Tegelik;
19.07.2018 18:00;19.07.2018 19:00;0,3;Tegelik;
19.07.2018 19:00;19.07.2018 20:00;0,327;Tegelik;
19.07.2018 20:00;19.07.2018 21:00;0,373;Tegelik;
19.07.2018 21:00;19.07.2018 22:00;0,619;Tegelik;
19.07.2018 22:00;19.07.2018 23:00;0,553;Tegelik;
19.07.2018 23:00;20.07.2018 00:00;0,49;Tegelik;
20.07.2018 00:00;20.07.2018 01:00;1,737;Tegelik;
20.07.2018 01:00;20.07.2018 02:00;0,21;Tegelik;
20.07.2018 02:00;20.07.2018 03:00;0,078;Tegelik;
20.07.2018 03:00;20.07.2018 04:00;0,088;Tegelik;
20.07.2018 04:00;20.07.2018 05:00;0,079;Tegelik;
20.07.2018 05:00;20.07.2018 06:00;0,701;Tegelik;
20.07.2018 06:00;20.07.2018 07:00;2,087;Tegelik;
20.07.2018 07:00;20.07.2018 08:00;0,634;Tegelik;
20.07.2018 08:00;20.07.2018 09:00;0,156;Tegelik;
20.07.2018 09:00;20.07.2018 10:00;0,288;Tegelik;
20.07.2018 10:00;20.07.2018 11:00;0,442;Tegelik;
20.07.2018 11:00;20.07.2018 12:00;0,451;Tegelik;
20.07.2018 12:00;20.07.2018 13:00;0,367;Tegelik;
20.07.2018 13:00;20.07.2018 14:00;0,735;Tegelik;
20.07.2018 14:00;20.07.2018 15:00;0,466;Tegelik;
20.07.2018 15:00;20.07.2018 16:00;0,462;Tegelik;
20.07.2018 16:00;20.07.2018 17:00;0,282;Tegelik;
20.07.2018 17:00;20.07.2018 18:00;0,253;Tegelik;
20.07.2018 18:00;20.07.2018 19:00;0,249;Tegelik;
20.07.2018 19:00;20.07.2018 20:00;0,412;Tegelik;
20.07.2018 20:00;20.07.2018 21:00;0,184;Tegelik;
20.07.2018 21:00;20.07.2018 22:00;0,227;Tegelik;
20.07.2018 22:00;20.07.2018 23:00;0,225;Tegelik;
20.07.2018 23:00;21.07.2018 00:00;0,442;Tegelik;
21.07.2018 00:00;21.07.2018 01:00;0,62;Tegelik;
21.07.2018 01:00;21.07.2018 02:00;1,298;Tegelik;
21.07.2018 02:00;21.07.2018 03:00;0,201;Tegelik;
21.07.2018 03:00;21.07.2018 04:00;0,188;Tegelik;
21.07.2018 04:00;21.07.2018 05:00;0,183;Tegelik;
21.07.2018 05:00;21.07.2018 06:00;0,243;Tegelik;
21.07.2018 06:00;21.07.2018 07:00;0,397;Tegelik;
21.07.2018 07:00;21.07.2018 08:00;0,937;Tegelik;
21.07.2018 08:00;21.07.2018 09:00;0,565;Tegelik;
21.07.2018 09:00;21.07.2018 10:00;0,383;Tegelik;
21.07.2018 10:00;21.07.2018 11:00;0,441;Tegelik;
21.07.2018 11:00;21.07.2018 12:00;0,44;Tegelik;
21.07.2018 12:00;21.07.2018 13:00;2,069;Tegelik;
21.07.2018 13:00;21.07.2018 14:00;0,927;Tegelik;
21.07.2018 14:00;21.07.2018 15:00;0,183;Tegelik;
21.07.2018 15:00;21.07.2018 16:00;0,176;Tegelik;
21.07.2018 16:00;21.07.2018 17:00;0,285;Tegelik;
21.07.2018 17:00;21.07.2018 18:00;0,385;Tegelik;
21.07.2018 18:00;21.07.2018 19:00;0,324;Tegelik;
21.07.2018 19:00;21.07.2018 20:00;0,563;Tegelik;
21.07.2018 20:00;21.07.2018 21:00;1,049;Tegelik;
21.07.2018 21:00;21.07.2018 22:00;0,218;Tegelik;
21.07.2018 22:00;21.07.2018 23:00;0,213;Tegelik;
21.07.2018 23:00;22.07.2018 00:00;0,205;Tegelik;
22.07.2018 00:00;22.07.2018 01:00;0,19;Tegelik;
22.07.2018 01:00;22.07.2018 02:00;0,257;Tegelik;
22.07.2018 02:00;22.07.2018 03:00;0,192;Tegelik;
22.07.2018 03:00;22.07.2018 04:00;0,175;Tegelik;
22.07.2018 04:00;22.07.2018 05:00;0,169;Tegelik;
22.07.2018 05:00;22.07.2018 06:00;0,168;Tegelik;
22.07.2018 06:00;22.07.2018 07:00;0,172;Tegelik;
22.07.2018 07:00;22.07.2018 08:00;0,187;Tegelik;
22.07.2018 08:00;22.07.2018 09:00;0,492;Tegelik;
22.07.2018 09:00;22.07.2018 10:00;0,601;Tegelik;
22.07.2018 10:00;22.07.2018 11:00;1,362;Tegelik;
22.07.2018 11:00;22.07.2018 12:00;0,518;Tegelik;
22.07.2018 12:00;22.07.2018 13:00;0,874;Tegelik;
22.07.2018 13:00;22.07.2018 14:00;0,521;Tegelik;
22.07.2018 14:00;22.07.2018 15:00;1,485;Tegelik;
22.07.2018 15:00;22.07.2018 16:00;0,822;Tegelik;
22.07.2018 16:00;22.07.2018 17:00;1,154;Tegelik;
22.07.2018 17:00;22.07.2018 18:00;0,93;Tegelik;
22.07.2018 18:00;22.07.2018 19:00;1,127;Tegelik;
22.07.2018 19:00;22.07.2018 20:00;0,379;Tegelik;
22.07.2018 20:00;22.07.2018 21:00;2,797;Tegelik;
22.07.2018 21:00;22.07.2018 22:00;5,105;Tegelik;
22.07.2018 22:00;22.07.2018 23:00;3,158;Tegelik;
22.07.2018 23:00;23.07.2018 00:00;2,712;Tegelik;
23.07.2018 00:00;23.07.2018 01:00;1,645;Tegelik;
23.07.2018 01:00;23.07.2018 02:00;1,556;Tegelik;
23.07.2018 02:00;23.07.2018 03:00;0,206;Tegelik;
23.07.2018 03:00;23.07.2018 04:00;0,154;Tegelik;
23.07.2018 04:00;23.07.2018 05:00;1,149;Tegelik;
23.07.2018 05:00;23.07.2018 06:00;0,159;Tegelik;
23.07.2018 06:00;23.07.2018 07:00;0,152;Tegelik;
23.07.2018 07:00;23.07.2018 08:00;0,991;Tegelik;
23.07.2018 08:00;23.07.2018 09:00;0,189;Tegelik;
23.07.2018 09:00;23.07.2018 10:00;0,127;Tegelik;
23.07.2018 10:00;23.07.2018 11:00;0,139;Tegelik;
23.07.2018 11:00;23.07.2018 12:00;0,138;Tegelik;
23.07.2018 12:00;23.07.2018 13:00;0,126;Tegelik;
23.07.2018 13:00;23.07.2018 14:00;0,146;Tegelik;
23.07.2018 14:00;23.07.2018 15:00;0,131;Tegelik;
23.07.2018 15:00;23.07.2018 16:00;0,126;Tegelik;
23.07.2018 16:00;23.07.2018 17:00;0,14;Tegelik;
23.07.2018 17:00;23.07.2018 18:00;0,133;Tegelik;
23.07.2018 18:00;23.07.2018 19:00;0,125;Tegelik;
23.07.2018 19:00;23.07.2018 20:00;0,133;Tegelik;
23.07.2018 20:00;23.07.2018 21:00;0,22;Tegelik;
23.07.2018 21:00;23.07.2018 22:00;0,199;Tegelik;
23.07.2018 22:00;23.07.2018 23:00;0,138;Tegelik;
23.07.2018 23:00;24.07.2018 00:00;0,258;Tegelik;
24.07.2018 00:00;24.07.2018 01:00;1,289;Tegelik;
24.07.2018 01:00;24.07.2018 02:00;0,142;Tegelik;
24.07.2018 02:00;24.07.2018 03:00;0,32;Tegelik;
24.07.2018 03:00;24.07.2018 04:00;0,281;Tegelik;
24.07.2018 04:00;24.07.2018 05:00;0,248;Tegelik;
24.07.2018 05:00;24.07.2018 06:00;0,258;Tegelik;
24.07.2018 06:00;24.07.2018 07:00;0,245;Tegelik;
24.07.2018 07:00;24.07.2018 08:00;0,243;Tegelik;
24.07.2018 08:00;24.07.2018 09:00;0,253;Tegelik;
24.07.2018 09:00;24.07.2018 10:00;0,272;Tegelik;
24.07.2018 10:00;24.07.2018 11:00;0,241;Tegelik;
24.07.2018 11:00;24.07.2018 12:00;0,241;Tegelik;
24.07.2018 12:00;24.07.2018 13:00;0,255;Tegelik;
24.07.2018 13:00;24.07.2018 14:00;0,244;Tegelik;
24.07.2018 14:00;24.07.2018 15:00;0,239;Tegelik;
24.07.2018 15:00;24.07.2018 16:00;0,253;Tegelik;
24.07.2018 16:00;24.07.2018 17:00;0,249;Tegelik;
24.07.2018 17:00;24.07.2018 18:00;0,24;Tegelik;
24.07.2018 18:00;24.07.2018 19:00;0,306;Tegelik;
24.07.2018 19:00;24.07.2018 20:00;0,384;Tegelik;
24.07.2018 20:00;24.07.2018 21:00;1,308;Tegelik;
24.07.2018 21:00;24.07.2018 22:00;0,61;Tegelik;
24.07.2018 22:00;24.07.2018 23:00;0,521;Tegelik;
24.07.2018 23:00;25.07.2018 00:00;0,472;Tegelik;
25.07.2018 00:00;25.07.2018 01:00;0,435;Tegelik;
25.07.2018 01:00;25.07.2018 02:00;0,415;Tegelik;
25.07.2018 02:00;25.07.2018 03:00;0,358;Tegelik;
25.07.2018 03:00;25.07.2018 04:00;0,28;Tegelik;
25.07.2018 04:00;25.07.2018 05:00;0,276;Tegelik;
25.07.2018 05:00;25.07.2018 06:00;0,27;Tegelik;
25.07.2018 06:00;25.07.2018 07:00;0,271;Tegelik;
25.07.2018 07:00;25.07.2018 08:00;0,271;Tegelik;
25.07.2018 08:00;25.07.2018 09:00;0,28;Tegelik;
25.07.2018 09:00;25.07.2018 10:00;0,255;Tegelik;
25.07.2018 10:00;25.07.2018 11:00;0,186;Tegelik;
25.07.2018 11:00;25.07.2018 12:00;0,179;Tegelik;
25.07.2018 12:00;25.07.2018 13:00;0,179;Tegelik;
25.07.2018 13:00;25.07.2018 14:00;0,18;Tegelik;
25.07.2018 14:00;25.07.2018 15:00;0,182;Tegelik;
25.07.2018 15:00;25.07.2018 16:00;0,185;Tegelik;
25.07.2018 16:00;25.07.2018 17:00;0,327;Tegelik;
25.07.2018 17:00;25.07.2018 18:00;0,36;Tegelik;
25.07.2018 18:00;25.07.2018 19:00;0,357;Tegelik;
25.07.2018 19:00;25.07.2018 20:00;0,324;Tegelik;
25.07.2018 20:00;25.07.2018 21:00;0,313;Tegelik;
25.07.2018 21:00;25.07.2018 22:00;0,16;Tegelik;
25.07.2018 22:00;25.07.2018 23:00;0,163;Tegelik;
25.07.2018 23:00;26.07.2018 00:00;0,165;Tegelik;
26.07.2018 00:00;26.07.2018 01:00;1,709;Tegelik;
26.07.2018 01:00;26.07.2018 02:00;0,167;Tegelik;
26.07.2018 02:00;26.07.2018 03:00;0,187;Tegelik;
26.07.2018 03:00;26.07.2018 04:00;0,364;Tegelik;
26.07.2018 04:00;26.07.2018 05:00;0,281;Tegelik;
26.07.2018 05:00;26.07.2018 06:00;0,275;Tegelik;
26.07.2018 06:00;26.07.2018 07:00;0,275;Tegelik;
26.07.2018 07:00;26.07.2018 08:00;0,341;Tegelik;
26.07.2018 08:00;26.07.2018 09:00;0,374;Tegelik;
26.07.2018 09:00;26.07.2018 10:00;0,338;Tegelik;
26.07.2018 10:00;26.07.2018 11:00;0,157;Tegelik;
26.07.2018 11:00;26.07.2018 12:00;0,16;Tegelik;
26.07.2018 12:00;26.07.2018 13:00;0,165;Tegelik;
26.07.2018 13:00;26.07.2018 14:00;0,164;Tegelik;
26.07.2018 14:00;26.07.2018 15:00;0,16;Tegelik;
26.07.2018 15:00;26.07.2018 16:00;0,158;Tegelik;
26.07.2018 16:00;26.07.2018 17:00;0,156;Tegelik;
26.07.2018 17:00;26.07.2018 18:00;0,176;Tegelik;
26.07.2018 18:00;26.07.2018 19:00;0,244;Tegelik;
26.07.2018 19:00;26.07.2018 20:00;0,338;Tegelik;
26.07.2018 20:00;26.07.2018 21:00;0,315;Tegelik;
26.07.2018 21:00;26.07.2018 22:00;0,274;Tegelik;
26.07.2018 22:00;26.07.2018 23:00;0,181;Tegelik;
26.07.2018 23:00;27.07.2018 00:00;0,18;Tegelik;
27.07.2018 00:00;27.07.2018 01:00;1,682;Tegelik;
27.07.2018 01:00;27.07.2018 02:00;0,259;Tegelik;
27.07.2018 02:00;27.07.2018 03:00;0,09;Tegelik;
27.07.2018 03:00;27.07.2018 04:00;0,084;Tegelik;
27.07.2018 04:00;27.07.2018 05:00;0,081;Tegelik;
27.07.2018 05:00;27.07.2018 06:00;0,729;Tegelik;
27.07.2018 06:00;27.07.2018 07:00;1,124;Tegelik;
27.07.2018 07:00;27.07.2018 08:00;0,083;Tegelik;
27.07.2018 08:00;27.07.2018 09:00;0,245;Tegelik;
27.07.2018 09:00;27.07.2018 10:00;1,103;Tegelik;
27.07.2018 10:00;27.07.2018 11:00;0,361;Tegelik;
27.07.2018 11:00;27.07.2018 12:00;0,272;Tegelik;
27.07.2018 12:00;27.07.2018 13:00;0,353;Tegelik;
27.07.2018 13:00;27.07.2018 14:00;0,216;Tegelik;
27.07.2018 14:00;27.07.2018 15:00;0,252;Tegelik;
27.07.2018 15:00;27.07.2018 16:00;0,286;Tegelik;
27.07.2018 16:00;27.07.2018 17:00;0,335;Tegelik;
27.07.2018 17:00;27.07.2018 18:00;0,48;Tegelik;
27.07.2018 18:00;27.07.2018 19:00;0,392;Tegelik;
27.07.2018 19:00;27.07.2018 20:00;0,44;Tegelik;
27.07.2018 20:00;27.07.2018 21:00;0,334;Tegelik;
27.07.2018 21:00;27.07.2018 22:00;0,372;Tegelik;
27.07.2018 22:00;27.07.2018 23:00;0,481;Tegelik;
27.07.2018 23:00;28.07.2018 00:00;0,438;Tegelik;
28.07.2018 00:00;28.07.2018 01:00;0,817;Tegelik;
28.07.2018 01:00;28.07.2018 02:00;0,37;Tegelik;
28.07.2018 02:00;28.07.2018 03:00;0,236;Tegelik;
28.07.2018 03:00;28.07.2018 04:00;0,175;Tegelik;
28.07.2018 04:00;28.07.2018 05:00;0,193;Tegelik;
28.07.2018 05:00;28.07.2018 06:00;0,176;Tegelik;
28.07.2018 06:00;28.07.2018 07:00;0,178;Tegelik;
28.07.2018 07:00;28.07.2018 08:00;0,186;Tegelik;
28.07.2018 08:00;28.07.2018 09:00;0,27;Tegelik;
28.07.2018 09:00;28.07.2018 10:00;0,468;Tegelik;
28.07.2018 10:00;28.07.2018 11:00;0,65;Tegelik;
28.07.2018 11:00;28.07.2018 12:00;0,422;Tegelik;
28.07.2018 12:00;28.07.2018 13:00;2,05;Tegelik;
28.07.2018 13:00;28.07.2018 14:00;0,918;Tegelik;
28.07.2018 14:00;28.07.2018 15:00;0,326;Tegelik;
28.07.2018 15:00;28.07.2018 16:00;1,316;Tegelik;
28.07.2018 16:00;28.07.2018 17:00;0,788;Tegelik;
28.07.2018 17:00;28.07.2018 18:00;0,421;Tegelik;
28.07.2018 18:00;28.07.2018 19:00;0,455;Tegelik;
28.07.2018 19:00;28.07.2018 20:00;0,445;Tegelik;
28.07.2018 20:00;28.07.2018 21:00;0,142;Tegelik;
28.07.2018 21:00;28.07.2018 22:00;0,32;Tegelik;
28.07.2018 22:00;28.07.2018 23:00;0,831;Tegelik;
28.07.2018 23:00;29.07.2018 00:00;0,35;Tegelik;
29.07.2018 00:00;29.07.2018 01:00;0,299;Tegelik;
29.07.2018 01:00;29.07.2018 02:00;0,279;Tegelik;
29.07.2018 02:00;29.07.2018 03:00;0,423;Tegelik;
29.07.2018 03:00;29.07.2018 04:00;0,656;Tegelik;
29.07.2018 04:00;29.07.2018 05:00;0,119;Tegelik;
29.07.2018 05:00;29.07.2018 06:00;0,122;Tegelik;
29.07.2018 06:00;29.07.2018 07:00;0,193;Tegelik;
29.07.2018 07:00;29.07.2018 08:00;0,086;Tegelik;
29.07.2018 08:00;29.07.2018 09:00;0,1;Tegelik;
29.07.2018 09:00;29.07.2018 10:00;0,078;Tegelik;
29.07.2018 10:00;29.07.2018 11:00;0,241;Tegelik;
29.07.2018 11:00;29.07.2018 12:00;0,386;Tegelik;
29.07.2018 12:00;29.07.2018 13:00;0,431;Tegelik;
29.07.2018 13:00;29.07.2018 14:00;0,13;Tegelik;
29.07.2018 14:00;29.07.2018 15:00;1,304;Tegelik;
29.07.2018 15:00;29.07.2018 16:00;0,677;Tegelik;
29.07.2018 16:00;29.07.2018 17:00;1,695;Tegelik;
29.07.2018 17:00;29.07.2018 18:00;1,063;Tegelik;
29.07.2018 18:00;29.07.2018 19:00;0,571;Tegelik;
29.07.2018 19:00;29.07.2018 20:00;0,23;Tegelik;
29.07.2018 20:00;29.07.2018 21:00;0,291;Tegelik;
29.07.2018 21:00;29.07.2018 22:00;0,755;Tegelik;
29.07.2018 22:00;29.07.2018 23:00;0,645;Tegelik;
29.07.2018 23:00;30.07.2018 00:00;0,634;Tegelik;
30.07.2018 00:00;30.07.2018 01:00;0,918;Tegelik;
30.07.2018 01:00;30.07.2018 02:00;0,298;Tegelik;
30.07.2018 02:00;30.07.2018 03:00;0,16;Tegelik;
30.07.2018 03:00;30.07.2018 04:00;0,15;Tegelik;
30.07.2018 04:00;30.07.2018 05:00;0,154;Tegelik;
30.07.2018 05:00;30.07.2018 06:00;0,156;Tegelik;
30.07.2018 06:00;30.07.2018 07:00;0,233;Tegelik;
30.07.2018 07:00;30.07.2018 08:00;0,442;Tegelik;
30.07.2018 08:00;30.07.2018 09:00;0,232;Tegelik;
30.07.2018 09:00;30.07.2018 10:00;0,485;Tegelik;
30.07.2018 10:00;30.07.2018 11:00;0,415;Tegelik;
30.07.2018 11:00;30.07.2018 12:00;0,396;Tegelik;
30.07.2018 12:00;30.07.2018 13:00;0,285;Tegelik;
30.07.2018 13:00;30.07.2018 14:00;0,146;Tegelik;
30.07.2018 14:00;30.07.2018 15:00;0,149;Tegelik;
30.07.2018 15:00;30.07.2018 16:00;0,176;Tegelik;
30.07.2018 16:00;30.07.2018 17:00;1,516;Tegelik;
30.07.2018 17:00;30.07.2018 18:00;0,479;Tegelik;
30.07.2018 18:00;30.07.2018 19:00;0,378;Tegelik;
30.07.2018 19:00;30.07.2018 20:00;0,427;Tegelik;
30.07.2018 20:00;30.07.2018 21:00;0,508;Tegelik;
30.07.2018 21:00;30.07.2018 22:00;0,999;Tegelik;
30.07.2018 22:00;30.07.2018 23:00;0,468;Tegelik;
30.07.2018 23:00;31.07.2018 00:00;0,332;Tegelik;
31.07.2018 00:00;31.07.2018 01:00;1,646;Tegelik;
31.07.2018 01:00;31.07.2018 02:00;0,664;Tegelik;
31.07.2018 02:00;31.07.2018 03:00;0,992;Tegelik;
31.07.2018 03:00;31.07.2018 04:00;0,107;Tegelik;
31.07.2018 04:00;31.07.2018 05:00;0,076;Tegelik;
31.07.2018 05:00;31.07.2018 06:00;0,071;Tegelik;
31.07.2018 06:00;31.07.2018 07:00;0,082;Tegelik;
31.07.2018 07:00;31.07.2018 08:00;0,294;Tegelik;
31.07.2018 08:00;31.07.2018 09:00;0,205;Tegelik;
31.07.2018 09:00;31.07.2018 10:00;0,239;Tegelik;
31.07.2018 10:00;31.07.2018 11:00;0,397;Tegelik;
31.07.2018 11:00;31.07.2018 12:00;0,199;Tegelik;
31.07.2018 12:00;31.07.2018 13:00;0,35;Tegelik;
31.07.2018 13:00;31.07.2018 14:00;0,288;Tegelik;
31.07.2018 14:00;31.07.2018 15:00;0,234;Tegelik;
31.07.2018 15:00;31.07.2018 16:00;0,381;Tegelik;
31.07.2018 16:00;31.07.2018 17:00;0,752;Tegelik;
31.07.2018 17:00;31.07.2018 18:00;0,212;Tegelik;
31.07.2018 18:00;31.07.2018 19:00;0,268;Tegelik;
31.07.2018 19:00;31.07.2018 20:00;0,277;Tegelik;
31.07.2018 20:00;31.07.2018 21:00;0,539;Tegelik;
31.07.2018 21:00;31.07.2018 22:00;0,451;Tegelik;
31.07.2018 22:00;31.07.2018 23:00;0,37;Tegelik;
31.07.2018 23:00;01.08.2018 00:00;0,354;Tegelik;
