
EIC;;38ZEE-00492834-I;;
02.10.2018 23:00;03.10.2018 00:00;1,198;Tegelik;
03.10.2018 00:00;03.10.2018 01:00;0,164;Tegelik;
03.10.2018 01:00;03.10.2018 02:00;0,609;Tegelik;
03.10.2018 02:00;03.10.2018 03:00;2,391;Tegelik;
03.10.2018 03:00;03.10.2018 04:00;0,627;Tegelik;
03.10.2018 04:00;03.10.2018 05:00;1,377;Tegelik;
03.10.2018 05:00;03.10.2018 06:00;0,133;Tegelik;
03.10.2018 06:00;03.10.2018 07:00;1,297;Tegelik;
03.10.2018 07:00;03.10.2018 08:00;1,788;Tegelik;
03.10.2018 08:00;03.10.2018 09:00;0,23;Tegelik;
03.10.2018 09:00;03.10.2018 10:00;0,246;Tegelik;
03.10.2018 10:00;03.10.2018 11:00;0,137;Tegelik;
03.10.2018 11:00;03.10.2018 12:00;0,129;Tegelik;
03.10.2018 12:00;03.10.2018 13:00;0,159;Tegelik;
03.10.2018 13:00;03.10.2018 14:00;0,157;Tegelik;
03.10.2018 14:00;03.10.2018 15:00;1,804;Tegelik;
03.10.2018 15:00;03.10.2018 16:00;2,156;Tegelik;
03.10.2018 16:00;03.10.2018 17:00;1,39;Tegelik;
03.10.2018 17:00;03.10.2018 18:00;0,138;Tegelik;
03.10.2018 18:00;03.10.2018 19:00;0,422;Tegelik;
03.10.2018 19:00;03.10.2018 20:00;0,486;Tegelik;
03.10.2018 20:00;03.10.2018 21:00;1,768;Tegelik;
03.10.2018 21:00;03.10.2018 22:00;1,859;Tegelik;
03.10.2018 22:00;03.10.2018 23:00;0,451;Tegelik;
03.10.2018 23:00;04.10.2018 00:00;0,283;Tegelik;
04.10.2018 00:00;04.10.2018 01:00;1,933;Tegelik;
04.10.2018 01:00;04.10.2018 02:00;1,653;Tegelik;
04.10.2018 02:00;04.10.2018 03:00;0,735;Tegelik;
04.10.2018 03:00;04.10.2018 04:00;0,095;Tegelik;
04.10.2018 04:00;04.10.2018 05:00;0,747;Tegelik;
04.10.2018 05:00;04.10.2018 06:00;1,832;Tegelik;
04.10.2018 06:00;04.10.2018 07:00;1,131;Tegelik;
04.10.2018 07:00;04.10.2018 08:00;1,408;Tegelik;
04.10.2018 08:00;04.10.2018 09:00;0,294;Tegelik;
04.10.2018 09:00;04.10.2018 10:00;0,197;Tegelik;
04.10.2018 10:00;04.10.2018 11:00;0,144;Tegelik;
04.10.2018 11:00;04.10.2018 12:00;0,131;Tegelik;
04.10.2018 12:00;04.10.2018 13:00;0,569;Tegelik;
04.10.2018 13:00;04.10.2018 14:00;0,631;Tegelik;
04.10.2018 14:00;04.10.2018 15:00;1,823;Tegelik;
04.10.2018 15:00;04.10.2018 16:00;0,543;Tegelik;
04.10.2018 16:00;04.10.2018 17:00;0,098;Tegelik;
04.10.2018 17:00;04.10.2018 18:00;0,102;Tegelik;
04.10.2018 18:00;04.10.2018 19:00;1,442;Tegelik;
04.10.2018 19:00;04.10.2018 20:00;2,489;Tegelik;
04.10.2018 20:00;04.10.2018 21:00;2,599;Tegelik;
04.10.2018 21:00;04.10.2018 22:00;1,75;Tegelik;
04.10.2018 22:00;04.10.2018 23:00;1,601;Tegelik;
04.10.2018 23:00;05.10.2018 00:00;1,002;Tegelik;
05.10.2018 00:00;05.10.2018 01:00;2,107;Tegelik;
05.10.2018 01:00;05.10.2018 02:00;2,641;Tegelik;
05.10.2018 02:00;05.10.2018 03:00;1,761;Tegelik;
05.10.2018 03:00;05.10.2018 04:00;1,598;Tegelik;
05.10.2018 04:00;05.10.2018 05:00;1,575;Tegelik;
05.10.2018 05:00;05.10.2018 06:00;1,58;Tegelik;
05.10.2018 06:00;05.10.2018 07:00;1,321;Tegelik;
05.10.2018 07:00;05.10.2018 08:00;0,612;Tegelik;
05.10.2018 08:00;05.10.2018 09:00;0,238;Tegelik;
05.10.2018 09:00;05.10.2018 10:00;0,169;Tegelik;
05.10.2018 10:00;05.10.2018 11:00;0,132;Tegelik;
05.10.2018 11:00;05.10.2018 12:00;0,134;Tegelik;
05.10.2018 12:00;05.10.2018 13:00;0,159;Tegelik;
05.10.2018 13:00;05.10.2018 14:00;0,445;Tegelik;
05.10.2018 14:00;05.10.2018 15:00;1,726;Tegelik;
05.10.2018 15:00;05.10.2018 16:00;1,1;Tegelik;
05.10.2018 16:00;05.10.2018 17:00;0,217;Tegelik;
05.10.2018 17:00;05.10.2018 18:00;0,229;Tegelik;
05.10.2018 18:00;05.10.2018 19:00;0,259;Tegelik;
05.10.2018 19:00;05.10.2018 20:00;0,44;Tegelik;
05.10.2018 20:00;05.10.2018 21:00;0,494;Tegelik;
05.10.2018 21:00;05.10.2018 22:00;1,449;Tegelik;
05.10.2018 22:00;05.10.2018 23:00;0,448;Tegelik;
05.10.2018 23:00;06.10.2018 00:00;0,268;Tegelik;
06.10.2018 00:00;06.10.2018 01:00;1,853;Tegelik;
06.10.2018 01:00;06.10.2018 02:00;0,715;Tegelik;
06.10.2018 02:00;06.10.2018 03:00;0,773;Tegelik;
06.10.2018 03:00;06.10.2018 04:00;0,151;Tegelik;
06.10.2018 04:00;06.10.2018 05:00;0,106;Tegelik;
06.10.2018 05:00;06.10.2018 06:00;0,651;Tegelik;
06.10.2018 06:00;06.10.2018 07:00;0,323;Tegelik;
06.10.2018 07:00;06.10.2018 08:00;0,719;Tegelik;
06.10.2018 08:00;06.10.2018 09:00;0,1;Tegelik;
06.10.2018 09:00;06.10.2018 10:00;1,093;Tegelik;
06.10.2018 10:00;06.10.2018 11:00;0,482;Tegelik;
06.10.2018 11:00;06.10.2018 12:00;0,528;Tegelik;
06.10.2018 12:00;06.10.2018 13:00;0,351;Tegelik;
06.10.2018 13:00;06.10.2018 14:00;0,414;Tegelik;
06.10.2018 14:00;06.10.2018 15:00;0,218;Tegelik;
06.10.2018 15:00;06.10.2018 16:00;1,325;Tegelik;
06.10.2018 16:00;06.10.2018 17:00;3,595;Tegelik;
06.10.2018 17:00;06.10.2018 18:00;2,003;Tegelik;
06.10.2018 18:00;06.10.2018 19:00;0,309;Tegelik;
06.10.2018 19:00;06.10.2018 20:00;0,626;Tegelik;
06.10.2018 20:00;06.10.2018 21:00;0,758;Tegelik;
06.10.2018 21:00;06.10.2018 22:00;0,675;Tegelik;
06.10.2018 22:00;06.10.2018 23:00;0,553;Tegelik;
06.10.2018 23:00;07.10.2018 00:00;1,352;Tegelik;
07.10.2018 00:00;07.10.2018 01:00;0,837;Tegelik;
07.10.2018 01:00;07.10.2018 02:00;0,164;Tegelik;
07.10.2018 02:00;07.10.2018 03:00;1,491;Tegelik;
07.10.2018 03:00;07.10.2018 04:00;1,294;Tegelik;
07.10.2018 04:00;07.10.2018 05:00;0,257;Tegelik;
07.10.2018 05:00;07.10.2018 06:00;1,372;Tegelik;
07.10.2018 06:00;07.10.2018 07:00;1,081;Tegelik;
07.10.2018 07:00;07.10.2018 08:00;0,155;Tegelik;
07.10.2018 08:00;07.10.2018 09:00;0,268;Tegelik;
07.10.2018 09:00;07.10.2018 10:00;1,635;Tegelik;
07.10.2018 10:00;07.10.2018 11:00;2,957;Tegelik;
07.10.2018 11:00;07.10.2018 12:00;1,89;Tegelik;
07.10.2018 12:00;07.10.2018 13:00;0,803;Tegelik;
07.10.2018 13:00;07.10.2018 14:00;1,373;Tegelik;
07.10.2018 14:00;07.10.2018 15:00;2,327;Tegelik;
07.10.2018 15:00;07.10.2018 16:00;2,379;Tegelik;
07.10.2018 16:00;07.10.2018 17:00;2,931;Tegelik;
07.10.2018 17:00;07.10.2018 18:00;4,463;Tegelik;
07.10.2018 18:00;07.10.2018 19:00;9,63;Tegelik;
07.10.2018 19:00;07.10.2018 20:00;7,98;Tegelik;
07.10.2018 20:00;07.10.2018 21:00;6,875;Tegelik;
07.10.2018 21:00;07.10.2018 22:00;3,093;Tegelik;
07.10.2018 22:00;07.10.2018 23:00;2,668;Tegelik;
07.10.2018 23:00;08.10.2018 00:00;3,911;Tegelik;
08.10.2018 00:00;08.10.2018 01:00;2,018;Tegelik;
08.10.2018 01:00;08.10.2018 02:00;1,732;Tegelik;
08.10.2018 02:00;08.10.2018 03:00;1,121;Tegelik;
08.10.2018 03:00;08.10.2018 04:00;1,067;Tegelik;
08.10.2018 04:00;08.10.2018 05:00;1,429;Tegelik;
08.10.2018 05:00;08.10.2018 06:00;0,677;Tegelik;
08.10.2018 06:00;08.10.2018 07:00;1,846;Tegelik;
08.10.2018 07:00;08.10.2018 08:00;2,247;Tegelik;
08.10.2018 08:00;08.10.2018 09:00;0,288;Tegelik;
08.10.2018 09:00;08.10.2018 10:00;0,148;Tegelik;
08.10.2018 10:00;08.10.2018 11:00;0,151;Tegelik;
08.10.2018 11:00;08.10.2018 12:00;0,314;Tegelik;
08.10.2018 12:00;08.10.2018 13:00;0,328;Tegelik;
08.10.2018 13:00;08.10.2018 14:00;0,143;Tegelik;
08.10.2018 14:00;08.10.2018 15:00;1,48;Tegelik;
08.10.2018 15:00;08.10.2018 16:00;1,044;Tegelik;
08.10.2018 16:00;08.10.2018 17:00;2,441;Tegelik;
08.10.2018 17:00;08.10.2018 18:00;0,498;Tegelik;
08.10.2018 18:00;08.10.2018 19:00;0,246;Tegelik;
08.10.2018 19:00;08.10.2018 20:00;0,644;Tegelik;
08.10.2018 20:00;08.10.2018 21:00;1,859;Tegelik;
08.10.2018 21:00;08.10.2018 22:00;1,095;Tegelik;
08.10.2018 22:00;08.10.2018 23:00;0,485;Tegelik;
08.10.2018 23:00;09.10.2018 00:00;0,648;Tegelik;
09.10.2018 00:00;09.10.2018 01:00;1,211;Tegelik;
09.10.2018 01:00;09.10.2018 02:00;2,068;Tegelik;
09.10.2018 02:00;09.10.2018 03:00;0,379;Tegelik;
09.10.2018 03:00;09.10.2018 04:00;0,098;Tegelik;
09.10.2018 04:00;09.10.2018 05:00;1,436;Tegelik;
09.10.2018 05:00;09.10.2018 06:00;0,828;Tegelik;
09.10.2018 06:00;09.10.2018 07:00;1,25;Tegelik;
09.10.2018 07:00;09.10.2018 08:00;1,623;Tegelik;
09.10.2018 08:00;09.10.2018 09:00;0,239;Tegelik;
09.10.2018 09:00;09.10.2018 10:00;0,166;Tegelik;
09.10.2018 10:00;09.10.2018 11:00;0,14;Tegelik;
09.10.2018 11:00;09.10.2018 12:00;0,137;Tegelik;
09.10.2018 12:00;09.10.2018 13:00;0,799;Tegelik;
09.10.2018 13:00;09.10.2018 14:00;0,25;Tegelik;
09.10.2018 14:00;09.10.2018 15:00;1,761;Tegelik;
09.10.2018 15:00;09.10.2018 16:00;0,424;Tegelik;
09.10.2018 16:00;09.10.2018 17:00;0,437;Tegelik;
09.10.2018 17:00;09.10.2018 18:00;0,804;Tegelik;
09.10.2018 18:00;09.10.2018 19:00;0,359;Tegelik;
09.10.2018 19:00;09.10.2018 20:00;0,297;Tegelik;
09.10.2018 20:00;09.10.2018 21:00;1,242;Tegelik;
09.10.2018 21:00;09.10.2018 22:00;1,399;Tegelik;
09.10.2018 22:00;09.10.2018 23:00;0,644;Tegelik;
09.10.2018 23:00;10.10.2018 00:00;0,516;Tegelik;
10.10.2018 00:00;10.10.2018 01:00;0,268;Tegelik;
10.10.2018 01:00;10.10.2018 02:00;1,954;Tegelik;
10.10.2018 02:00;10.10.2018 03:00;0,737;Tegelik;
10.10.2018 03:00;10.10.2018 04:00;0,168;Tegelik;
10.10.2018 04:00;10.10.2018 05:00;0,259;Tegelik;
10.10.2018 05:00;10.10.2018 06:00;1,086;Tegelik;
10.10.2018 06:00;10.10.2018 07:00;0,3;Tegelik;
10.10.2018 07:00;10.10.2018 08:00;1,597;Tegelik;
10.10.2018 08:00;10.10.2018 09:00;1,023;Tegelik;
10.10.2018 09:00;10.10.2018 10:00;0,308;Tegelik;
10.10.2018 10:00;10.10.2018 11:00;0,328;Tegelik;
10.10.2018 11:00;10.10.2018 12:00;0,537;Tegelik;
10.10.2018 12:00;10.10.2018 13:00;0,536;Tegelik;
10.10.2018 13:00;10.10.2018 14:00;1,043;Tegelik;
10.10.2018 14:00;10.10.2018 15:00;2,59;Tegelik;
10.10.2018 15:00;10.10.2018 16:00;0,623;Tegelik;
10.10.2018 16:00;10.10.2018 17:00;0,181;Tegelik;
10.10.2018 17:00;10.10.2018 18:00;0,313;Tegelik;
10.10.2018 18:00;10.10.2018 19:00;0,501;Tegelik;
10.10.2018 19:00;10.10.2018 20:00;0,677;Tegelik;
10.10.2018 20:00;10.10.2018 21:00;0,612;Tegelik;
10.10.2018 21:00;10.10.2018 22:00;1,181;Tegelik;
10.10.2018 22:00;10.10.2018 23:00;0,476;Tegelik;
10.10.2018 23:00;11.10.2018 00:00;0,376;Tegelik;
11.10.2018 00:00;11.10.2018 01:00;2,401;Tegelik;
11.10.2018 01:00;11.10.2018 02:00;2,003;Tegelik;
11.10.2018 02:00;11.10.2018 03:00;0,243;Tegelik;
11.10.2018 03:00;11.10.2018 04:00;0,105;Tegelik;
11.10.2018 04:00;11.10.2018 05:00;0,098;Tegelik;
11.10.2018 05:00;11.10.2018 06:00;0,592;Tegelik;
11.10.2018 06:00;11.10.2018 07:00;1,328;Tegelik;
11.10.2018 07:00;11.10.2018 08:00;0,338;Tegelik;
11.10.2018 08:00;11.10.2018 09:00;0,323;Tegelik;
11.10.2018 09:00;11.10.2018 10:00;0,17;Tegelik;
11.10.2018 10:00;11.10.2018 11:00;0,291;Tegelik;
11.10.2018 11:00;11.10.2018 12:00;0,248;Tegelik;
11.10.2018 12:00;11.10.2018 13:00;0,46;Tegelik;
11.10.2018 13:00;11.10.2018 14:00;0,322;Tegelik;
11.10.2018 14:00;11.10.2018 15:00;1,973;Tegelik;
11.10.2018 15:00;11.10.2018 16:00;1,1;Tegelik;
11.10.2018 16:00;11.10.2018 17:00;0,285;Tegelik;
11.10.2018 17:00;11.10.2018 18:00;0,243;Tegelik;
11.10.2018 18:00;11.10.2018 19:00;0,576;Tegelik;
11.10.2018 19:00;11.10.2018 20:00;0,723;Tegelik;
11.10.2018 20:00;11.10.2018 21:00;1,523;Tegelik;
11.10.2018 21:00;11.10.2018 22:00;0,53;Tegelik;
11.10.2018 22:00;11.10.2018 23:00;0,417;Tegelik;
11.10.2018 23:00;12.10.2018 00:00;1,229;Tegelik;
12.10.2018 00:00;12.10.2018 01:00;0,24;Tegelik;
12.10.2018 01:00;12.10.2018 02:00;0,391;Tegelik;
12.10.2018 02:00;12.10.2018 03:00;1,031;Tegelik;
12.10.2018 03:00;12.10.2018 04:00;0,16;Tegelik;
12.10.2018 04:00;12.10.2018 05:00;0,154;Tegelik;
12.10.2018 05:00;12.10.2018 06:00;0,873;Tegelik;
12.10.2018 06:00;12.10.2018 07:00;1,84;Tegelik;
12.10.2018 07:00;12.10.2018 08:00;1,422;Tegelik;
12.10.2018 08:00;12.10.2018 09:00;0,208;Tegelik;
12.10.2018 09:00;12.10.2018 10:00;0,074;Tegelik;
12.10.2018 10:00;12.10.2018 11:00;0,231;Tegelik;
12.10.2018 11:00;12.10.2018 12:00;0,285;Tegelik;
12.10.2018 12:00;12.10.2018 13:00;0,893;Tegelik;
12.10.2018 13:00;12.10.2018 14:00;0,789;Tegelik;
12.10.2018 14:00;12.10.2018 15:00;0,174;Tegelik;
12.10.2018 15:00;12.10.2018 16:00;0,168;Tegelik;
12.10.2018 16:00;12.10.2018 17:00;1,739;Tegelik;
12.10.2018 17:00;12.10.2018 18:00;2,757;Tegelik;
12.10.2018 18:00;12.10.2018 19:00;0,411;Tegelik;
12.10.2018 19:00;12.10.2018 20:00;0,592;Tegelik;
12.10.2018 20:00;12.10.2018 21:00;0,319;Tegelik;
12.10.2018 21:00;12.10.2018 22:00;0,694;Tegelik;
12.10.2018 22:00;12.10.2018 23:00;1,691;Tegelik;
12.10.2018 23:00;13.10.2018 00:00;0,933;Tegelik;
13.10.2018 00:00;13.10.2018 01:00;2,087;Tegelik;
13.10.2018 01:00;13.10.2018 02:00;1,166;Tegelik;
13.10.2018 02:00;13.10.2018 03:00;1,356;Tegelik;
13.10.2018 03:00;13.10.2018 04:00;0,106;Tegelik;
13.10.2018 04:00;13.10.2018 05:00;0,103;Tegelik;
13.10.2018 05:00;13.10.2018 06:00;1,469;Tegelik;
13.10.2018 06:00;13.10.2018 07:00;0,931;Tegelik;
13.10.2018 07:00;13.10.2018 08:00;0,198;Tegelik;
13.10.2018 08:00;13.10.2018 09:00;1,671;Tegelik;
13.10.2018 09:00;13.10.2018 10:00;2,241;Tegelik;
13.10.2018 10:00;13.10.2018 11:00;0,559;Tegelik;
13.10.2018 11:00;13.10.2018 12:00;0,725;Tegelik;
13.10.2018 12:00;13.10.2018 13:00;1,5;Tegelik;
13.10.2018 13:00;13.10.2018 14:00;0,915;Tegelik;
13.10.2018 14:00;13.10.2018 15:00;0,583;Tegelik;
13.10.2018 15:00;13.10.2018 16:00;0,853;Tegelik;
13.10.2018 16:00;13.10.2018 17:00;0,322;Tegelik;
13.10.2018 17:00;13.10.2018 18:00;0,798;Tegelik;
13.10.2018 18:00;13.10.2018 19:00;0,711;Tegelik;
13.10.2018 19:00;13.10.2018 20:00;0,718;Tegelik;
13.10.2018 20:00;13.10.2018 21:00;0,643;Tegelik;
13.10.2018 21:00;13.10.2018 22:00;0,777;Tegelik;
13.10.2018 22:00;13.10.2018 23:00;0,52;Tegelik;
13.10.2018 23:00;14.10.2018 00:00;1,068;Tegelik;
14.10.2018 00:00;14.10.2018 01:00;1,276;Tegelik;
14.10.2018 01:00;14.10.2018 02:00;2,934;Tegelik;
14.10.2018 02:00;14.10.2018 03:00;1,135;Tegelik;
14.10.2018 03:00;14.10.2018 04:00;0,507;Tegelik;
14.10.2018 04:00;14.10.2018 05:00;0,485;Tegelik;
14.10.2018 05:00;14.10.2018 06:00;1,615;Tegelik;
14.10.2018 06:00;14.10.2018 07:00;1,541;Tegelik;
14.10.2018 07:00;14.10.2018 08:00;0,455;Tegelik;
14.10.2018 08:00;14.10.2018 09:00;1,388;Tegelik;
14.10.2018 09:00;14.10.2018 10:00;2,538;Tegelik;
14.10.2018 10:00;14.10.2018 11:00;1,196;Tegelik;
14.10.2018 11:00;14.10.2018 12:00;0,278;Tegelik;
14.10.2018 12:00;14.10.2018 13:00;0,106;Tegelik;
14.10.2018 13:00;14.10.2018 14:00;0,146;Tegelik;
14.10.2018 14:00;14.10.2018 15:00;1,899;Tegelik;
14.10.2018 15:00;14.10.2018 16:00;0,1;Tegelik;
14.10.2018 16:00;14.10.2018 17:00;0,211;Tegelik;
14.10.2018 17:00;14.10.2018 18:00;1,023;Tegelik;
14.10.2018 18:00;14.10.2018 19:00;0,904;Tegelik;
14.10.2018 19:00;14.10.2018 20:00;0,322;Tegelik;
14.10.2018 20:00;14.10.2018 21:00;0,317;Tegelik;
14.10.2018 21:00;14.10.2018 22:00;0,405;Tegelik;
14.10.2018 22:00;14.10.2018 23:00;0,253;Tegelik;
14.10.2018 23:00;15.10.2018 00:00;0,72;Tegelik;
15.10.2018 00:00;15.10.2018 01:00;0,101;Tegelik;
15.10.2018 01:00;15.10.2018 02:00;0,098;Tegelik;
15.10.2018 02:00;15.10.2018 03:00;0,681;Tegelik;
15.10.2018 03:00;15.10.2018 04:00;1,214;Tegelik;
15.10.2018 04:00;15.10.2018 05:00;0,179;Tegelik;
15.10.2018 05:00;15.10.2018 06:00;0,114;Tegelik;
15.10.2018 06:00;15.10.2018 07:00;1,623;Tegelik;
15.10.2018 07:00;15.10.2018 08:00;1,939;Tegelik;
15.10.2018 08:00;15.10.2018 09:00;0,34;Tegelik;
15.10.2018 09:00;15.10.2018 10:00;0,22;Tegelik;
15.10.2018 10:00;15.10.2018 11:00;0,246;Tegelik;
15.10.2018 11:00;15.10.2018 12:00;0,156;Tegelik;
15.10.2018 12:00;15.10.2018 13:00;0,309;Tegelik;
15.10.2018 13:00;15.10.2018 14:00;0,086;Tegelik;
15.10.2018 14:00;15.10.2018 15:00;0,159;Tegelik;
15.10.2018 15:00;15.10.2018 16:00;0,177;Tegelik;
15.10.2018 16:00;15.10.2018 17:00;0,18;Tegelik;
15.10.2018 17:00;15.10.2018 18:00;0,566;Tegelik;
15.10.2018 18:00;15.10.2018 19:00;0,296;Tegelik;
15.10.2018 19:00;15.10.2018 20:00;0,273;Tegelik;
15.10.2018 20:00;15.10.2018 21:00;0,376;Tegelik;
15.10.2018 21:00;15.10.2018 22:00;0,52;Tegelik;
15.10.2018 22:00;15.10.2018 23:00;0,956;Tegelik;
15.10.2018 23:00;16.10.2018 00:00;1,741;Tegelik;
16.10.2018 00:00;16.10.2018 01:00;3,037;Tegelik;
16.10.2018 01:00;16.10.2018 02:00;1,488;Tegelik;
16.10.2018 02:00;16.10.2018 03:00;0,461;Tegelik;
16.10.2018 03:00;16.10.2018 04:00;0,106;Tegelik;
16.10.2018 04:00;16.10.2018 05:00;1,084;Tegelik;
16.10.2018 05:00;16.10.2018 06:00;1,32;Tegelik;
16.10.2018 06:00;16.10.2018 07:00;0,489;Tegelik;
16.10.2018 07:00;16.10.2018 08:00;1,958;Tegelik;
16.10.2018 08:00;16.10.2018 09:00;0,41;Tegelik;
16.10.2018 09:00;16.10.2018 10:00;0,205;Tegelik;
16.10.2018 10:00;16.10.2018 11:00;0,151;Tegelik;
16.10.2018 11:00;16.10.2018 12:00;0,145;Tegelik;
16.10.2018 12:00;16.10.2018 13:00;0,164;Tegelik;
16.10.2018 13:00;16.10.2018 14:00;0,114;Tegelik;
16.10.2018 14:00;16.10.2018 15:00;0,206;Tegelik;
16.10.2018 15:00;16.10.2018 16:00;0,095;Tegelik;
16.10.2018 16:00;16.10.2018 17:00;0,092;Tegelik;
16.10.2018 17:00;16.10.2018 18:00;0,176;Tegelik;
16.10.2018 18:00;16.10.2018 19:00;0,389;Tegelik;
16.10.2018 19:00;16.10.2018 20:00;0,703;Tegelik;
16.10.2018 20:00;16.10.2018 21:00;0,653;Tegelik;
16.10.2018 21:00;16.10.2018 22:00;0,507;Tegelik;
16.10.2018 22:00;16.10.2018 23:00;0,34;Tegelik;
16.10.2018 23:00;17.10.2018 00:00;1,259;Tegelik;
17.10.2018 00:00;17.10.2018 01:00;1,965;Tegelik;
17.10.2018 01:00;17.10.2018 02:00;0,408;Tegelik;
17.10.2018 02:00;17.10.2018 03:00;1,113;Tegelik;
17.10.2018 03:00;17.10.2018 04:00;1,003;Tegelik;
17.10.2018 04:00;17.10.2018 05:00;0,187;Tegelik;
17.10.2018 05:00;17.10.2018 06:00;1,488;Tegelik;
17.10.2018 06:00;17.10.2018 07:00;0,29;Tegelik;
17.10.2018 07:00;17.10.2018 08:00;1,795;Tegelik;
17.10.2018 08:00;17.10.2018 09:00;0,331;Tegelik;
17.10.2018 09:00;17.10.2018 10:00;0,166;Tegelik;
17.10.2018 10:00;17.10.2018 11:00;0,132;Tegelik;
17.10.2018 11:00;17.10.2018 12:00;0,137;Tegelik;
17.10.2018 12:00;17.10.2018 13:00;0,265;Tegelik;
17.10.2018 13:00;17.10.2018 14:00;0,135;Tegelik;
17.10.2018 14:00;17.10.2018 15:00;0,153;Tegelik;
17.10.2018 15:00;17.10.2018 16:00;0,084;Tegelik;
17.10.2018 16:00;17.10.2018 17:00;0,895;Tegelik;
17.10.2018 17:00;17.10.2018 18:00;1,285;Tegelik;
17.10.2018 18:00;17.10.2018 19:00;0,271;Tegelik;
17.10.2018 19:00;17.10.2018 20:00;0,552;Tegelik;
17.10.2018 20:00;17.10.2018 21:00;0,584;Tegelik;
17.10.2018 21:00;17.10.2018 22:00;0,514;Tegelik;
17.10.2018 22:00;17.10.2018 23:00;1,733;Tegelik;
17.10.2018 23:00;18.10.2018 00:00;1,119;Tegelik;
18.10.2018 00:00;18.10.2018 01:00;2,295;Tegelik;
18.10.2018 01:00;18.10.2018 02:00;0,819;Tegelik;
18.10.2018 02:00;18.10.2018 03:00;1,045;Tegelik;
18.10.2018 03:00;18.10.2018 04:00;0,098;Tegelik;
18.10.2018 04:00;18.10.2018 05:00;0,47;Tegelik;
18.10.2018 05:00;18.10.2018 06:00;1,425;Tegelik;
18.10.2018 06:00;18.10.2018 07:00;0,13;Tegelik;
18.10.2018 07:00;18.10.2018 08:00;0,359;Tegelik;
18.10.2018 08:00;18.10.2018 09:00;0,271;Tegelik;
18.10.2018 09:00;18.10.2018 10:00;0,142;Tegelik;
18.10.2018 10:00;18.10.2018 11:00;0,135;Tegelik;
18.10.2018 11:00;18.10.2018 12:00;0,136;Tegelik;
18.10.2018 12:00;18.10.2018 13:00;0,273;Tegelik;
