
EIC;;38ZEE-00492834-I;;
02.04.2019 23:00;03.04.2019 00:00;1,463;Tegelik;
03.04.2019 00:00;03.04.2019 01:00;1,249;Tegelik;
03.04.2019 01:00;03.04.2019 02:00;1,287;Tegelik;
03.04.2019 02:00;03.04.2019 03:00;2,448;Tegelik;
03.04.2019 03:00;03.04.2019 04:00;1,231;Tegelik;
03.04.2019 04:00;03.04.2019 05:00;1,227;Tegelik;
03.04.2019 05:00;03.04.2019 06:00;1,227;Tegelik;
03.04.2019 06:00;03.04.2019 07:00;1,472;Tegelik;
03.04.2019 07:00;03.04.2019 08:00;0,328;Tegelik;
03.04.2019 08:00;03.04.2019 09:00;0,447;Tegelik;
03.04.2019 09:00;03.04.2019 10:00;0,206;Tegelik;
03.04.2019 10:00;03.04.2019 11:00;0,315;Tegelik;
03.04.2019 11:00;03.04.2019 12:00;0,238;Tegelik;
03.04.2019 12:00;03.04.2019 13:00;0,254;Tegelik;
03.04.2019 13:00;03.04.2019 14:00;0,252;Tegelik;
03.04.2019 14:00;03.04.2019 15:00;1,168;Tegelik;
03.04.2019 15:00;03.04.2019 16:00;0,238;Tegelik;
03.04.2019 16:00;03.04.2019 17:00;0,329;Tegelik;
03.04.2019 17:00;03.04.2019 18:00;0,474;Tegelik;
03.04.2019 18:00;03.04.2019 19:00;1,915;Tegelik;
03.04.2019 19:00;03.04.2019 20:00;1,55;Tegelik;
03.04.2019 20:00;03.04.2019 21:00;1,308;Tegelik;
03.04.2019 21:00;03.04.2019 22:00;2,016;Tegelik;
03.04.2019 22:00;03.04.2019 23:00;0,852;Tegelik;
03.04.2019 23:00;04.04.2019 00:00;1,87;Tegelik;
04.04.2019 00:00;04.04.2019 01:00;1,314;Tegelik;
04.04.2019 01:00;04.04.2019 02:00;1,328;Tegelik;
04.04.2019 02:00;04.04.2019 03:00;1,834;Tegelik;
04.04.2019 03:00;04.04.2019 04:00;1,963;Tegelik;
04.04.2019 04:00;04.04.2019 05:00;1,272;Tegelik;
04.04.2019 05:00;04.04.2019 06:00;1,246;Tegelik;
04.04.2019 06:00;04.04.2019 07:00;1,378;Tegelik;
04.04.2019 07:00;04.04.2019 08:00;0,28;Tegelik;
04.04.2019 08:00;04.04.2019 09:00;0,274;Tegelik;
04.04.2019 09:00;04.04.2019 10:00;0,41;Tegelik;
04.04.2019 10:00;04.04.2019 11:00;0,278;Tegelik;
04.04.2019 11:00;04.04.2019 12:00;0,434;Tegelik;
04.04.2019 12:00;04.04.2019 13:00;1,968;Tegelik;
04.04.2019 13:00;04.04.2019 14:00;0,26;Tegelik;
04.04.2019 14:00;04.04.2019 15:00;1,192;Tegelik;
04.04.2019 15:00;04.04.2019 16:00;0,178;Tegelik;
04.04.2019 16:00;04.04.2019 17:00;0,316;Tegelik;
04.04.2019 17:00;04.04.2019 18:00;0,429;Tegelik;
04.04.2019 18:00;04.04.2019 19:00;1,593;Tegelik;
04.04.2019 19:00;04.04.2019 20:00;0,885;Tegelik;
04.04.2019 20:00;04.04.2019 21:00;0,992;Tegelik;
04.04.2019 21:00;04.04.2019 22:00;2,165;Tegelik;
04.04.2019 22:00;04.04.2019 23:00;1,585;Tegelik;
04.04.2019 23:00;05.04.2019 00:00;1,274;Tegelik;
05.04.2019 00:00;05.04.2019 01:00;0,385;Tegelik;
05.04.2019 01:00;05.04.2019 02:00;1,858;Tegelik;
05.04.2019 02:00;05.04.2019 03:00;2,216;Tegelik;
05.04.2019 03:00;05.04.2019 04:00;1,549;Tegelik;
05.04.2019 04:00;05.04.2019 05:00;1,537;Tegelik;
05.04.2019 05:00;05.04.2019 06:00;1,545;Tegelik;
05.04.2019 06:00;05.04.2019 07:00;1,574;Tegelik;
05.04.2019 07:00;05.04.2019 08:00;0,335;Tegelik;
05.04.2019 08:00;05.04.2019 09:00;0,324;Tegelik;
05.04.2019 09:00;05.04.2019 10:00;0,442;Tegelik;
05.04.2019 10:00;05.04.2019 11:00;0,515;Tegelik;
05.04.2019 11:00;05.04.2019 12:00;2,482;Tegelik;
05.04.2019 12:00;05.04.2019 13:00;2,895;Tegelik;
05.04.2019 13:00;05.04.2019 14:00;0,443;Tegelik;
05.04.2019 14:00;05.04.2019 15:00;0,979;Tegelik;
05.04.2019 15:00;05.04.2019 16:00;0,401;Tegelik;
05.04.2019 16:00;05.04.2019 17:00;1,024;Tegelik;
05.04.2019 17:00;05.04.2019 18:00;0,555;Tegelik;
05.04.2019 18:00;05.04.2019 19:00;1,272;Tegelik;
05.04.2019 19:00;05.04.2019 20:00;0,571;Tegelik;
05.04.2019 20:00;05.04.2019 21:00;2,506;Tegelik;
05.04.2019 21:00;05.04.2019 22:00;1,85;Tegelik;
05.04.2019 22:00;05.04.2019 23:00;1,684;Tegelik;
05.04.2019 23:00;06.04.2019 00:00;1,693;Tegelik;
06.04.2019 00:00;06.04.2019 01:00;3,055;Tegelik;
06.04.2019 01:00;06.04.2019 02:00;2,021;Tegelik;
06.04.2019 02:00;06.04.2019 03:00;1,226;Tegelik;
06.04.2019 03:00;06.04.2019 04:00;1,221;Tegelik;
06.04.2019 04:00;06.04.2019 05:00;1,22;Tegelik;
06.04.2019 05:00;06.04.2019 06:00;1,527;Tegelik;
06.04.2019 06:00;06.04.2019 07:00;1,784;Tegelik;
06.04.2019 07:00;06.04.2019 08:00;1,622;Tegelik;
06.04.2019 08:00;06.04.2019 09:00;0,541;Tegelik;
06.04.2019 09:00;06.04.2019 10:00;0,572;Tegelik;
06.04.2019 10:00;06.04.2019 11:00;1,525;Tegelik;
06.04.2019 11:00;06.04.2019 12:00;0,596;Tegelik;
06.04.2019 12:00;06.04.2019 13:00;0,279;Tegelik;
06.04.2019 13:00;06.04.2019 14:00;0,304;Tegelik;
06.04.2019 14:00;06.04.2019 15:00;2,917;Tegelik;
06.04.2019 15:00;06.04.2019 16:00;2,043;Tegelik;
06.04.2019 16:00;06.04.2019 17:00;0,393;Tegelik;
06.04.2019 17:00;06.04.2019 18:00;0,312;Tegelik;
06.04.2019 18:00;06.04.2019 19:00;0,255;Tegelik;
06.04.2019 19:00;06.04.2019 20:00;1,625;Tegelik;
06.04.2019 20:00;06.04.2019 21:00;0,754;Tegelik;
06.04.2019 21:00;06.04.2019 22:00;1,459;Tegelik;
06.04.2019 22:00;06.04.2019 23:00;1,214;Tegelik;
06.04.2019 23:00;07.04.2019 00:00;0,177;Tegelik;
07.04.2019 00:00;07.04.2019 01:00;1,077;Tegelik;
07.04.2019 01:00;07.04.2019 02:00;1,814;Tegelik;
07.04.2019 02:00;07.04.2019 03:00;1,175;Tegelik;
07.04.2019 03:00;07.04.2019 04:00;1,19;Tegelik;
07.04.2019 04:00;07.04.2019 05:00;1,169;Tegelik;
07.04.2019 05:00;07.04.2019 06:00;1,174;Tegelik;
07.04.2019 06:00;07.04.2019 07:00;1,175;Tegelik;
07.04.2019 07:00;07.04.2019 08:00;1,183;Tegelik;
07.04.2019 08:00;07.04.2019 09:00;0,249;Tegelik;
07.04.2019 09:00;07.04.2019 10:00;1,479;Tegelik;
07.04.2019 10:00;07.04.2019 11:00;0,276;Tegelik;
07.04.2019 11:00;07.04.2019 12:00;0,314;Tegelik;
07.04.2019 12:00;07.04.2019 13:00;0,824;Tegelik;
07.04.2019 13:00;07.04.2019 14:00;0,298;Tegelik;
07.04.2019 14:00;07.04.2019 15:00;3,372;Tegelik;
07.04.2019 15:00;07.04.2019 16:00;3,118;Tegelik;
07.04.2019 16:00;07.04.2019 17:00;2,118;Tegelik;
07.04.2019 17:00;07.04.2019 18:00;1,17;Tegelik;
07.04.2019 18:00;07.04.2019 19:00;5,73;Tegelik;
07.04.2019 19:00;07.04.2019 20:00;6,059;Tegelik;
07.04.2019 20:00;07.04.2019 21:00;5,566;Tegelik;
07.04.2019 21:00;07.04.2019 22:00;4,266;Tegelik;
07.04.2019 22:00;07.04.2019 23:00;1,378;Tegelik;
07.04.2019 23:00;08.04.2019 00:00;2,206;Tegelik;
08.04.2019 00:00;08.04.2019 01:00;0,767;Tegelik;
08.04.2019 01:00;08.04.2019 02:00;0,092;Tegelik;
08.04.2019 02:00;08.04.2019 03:00;1,372;Tegelik;
08.04.2019 03:00;08.04.2019 04:00;1,477;Tegelik;
08.04.2019 04:00;08.04.2019 05:00;1,126;Tegelik;
08.04.2019 05:00;08.04.2019 06:00;1,157;Tegelik;
08.04.2019 06:00;08.04.2019 07:00;1,16;Tegelik;
08.04.2019 07:00;08.04.2019 08:00;0,437;Tegelik;
08.04.2019 08:00;08.04.2019 09:00;0,435;Tegelik;
08.04.2019 09:00;08.04.2019 10:00;0,4;Tegelik;
08.04.2019 10:00;08.04.2019 11:00;0,468;Tegelik;
08.04.2019 11:00;08.04.2019 12:00;0,353;Tegelik;
08.04.2019 12:00;08.04.2019 13:00;0,315;Tegelik;
08.04.2019 13:00;08.04.2019 14:00;0,396;Tegelik;
08.04.2019 14:00;08.04.2019 15:00;1,977;Tegelik;
08.04.2019 15:00;08.04.2019 16:00;2,026;Tegelik;
08.04.2019 16:00;08.04.2019 17:00;1,75;Tegelik;
08.04.2019 17:00;08.04.2019 18:00;2;Tegelik;
08.04.2019 18:00;08.04.2019 19:00;1,456;Tegelik;
08.04.2019 19:00;08.04.2019 20:00;1,246;Tegelik;
08.04.2019 20:00;08.04.2019 21:00;1,601;Tegelik;
08.04.2019 21:00;08.04.2019 22:00;1,59;Tegelik;
08.04.2019 22:00;08.04.2019 23:00;1,534;Tegelik;
08.04.2019 23:00;09.04.2019 00:00;1,478;Tegelik;
09.04.2019 00:00;09.04.2019 01:00;1,559;Tegelik;
09.04.2019 01:00;09.04.2019 02:00;1,273;Tegelik;
09.04.2019 02:00;09.04.2019 03:00;2,671;Tegelik;
09.04.2019 03:00;09.04.2019 04:00;1,445;Tegelik;
09.04.2019 04:00;09.04.2019 05:00;1,433;Tegelik;
09.04.2019 05:00;09.04.2019 06:00;1,444;Tegelik;
09.04.2019 06:00;09.04.2019 07:00;1,305;Tegelik;
09.04.2019 07:00;09.04.2019 08:00;0,366;Tegelik;
09.04.2019 08:00;09.04.2019 09:00;0,429;Tegelik;
09.04.2019 09:00;09.04.2019 10:00;0,631;Tegelik;
09.04.2019 10:00;09.04.2019 11:00;1,352;Tegelik;
09.04.2019 11:00;09.04.2019 12:00;1,009;Tegelik;
09.04.2019 12:00;09.04.2019 13:00;0,811;Tegelik;
09.04.2019 13:00;09.04.2019 14:00;1,261;Tegelik;
09.04.2019 14:00;09.04.2019 15:00;2,586;Tegelik;
09.04.2019 15:00;09.04.2019 16:00;1,881;Tegelik;
09.04.2019 16:00;09.04.2019 17:00;2,629;Tegelik;
09.04.2019 17:00;09.04.2019 18:00;2,207;Tegelik;
09.04.2019 18:00;09.04.2019 19:00;1,48;Tegelik;
09.04.2019 19:00;09.04.2019 20:00;1,814;Tegelik;
09.04.2019 20:00;09.04.2019 21:00;1,673;Tegelik;
09.04.2019 21:00;09.04.2019 22:00;1,634;Tegelik;
09.04.2019 22:00;09.04.2019 23:00;1,935;Tegelik;
09.04.2019 23:00;10.04.2019 00:00;2,068;Tegelik;
10.04.2019 00:00;10.04.2019 01:00;2,197;Tegelik;
10.04.2019 01:00;10.04.2019 02:00;2,049;Tegelik;
10.04.2019 02:00;10.04.2019 03:00;1,521;Tegelik;
10.04.2019 03:00;10.04.2019 04:00;1,53;Tegelik;
10.04.2019 04:00;10.04.2019 05:00;1,546;Tegelik;
10.04.2019 05:00;10.04.2019 06:00;1,472;Tegelik;
10.04.2019 06:00;10.04.2019 07:00;1,366;Tegelik;
10.04.2019 07:00;10.04.2019 08:00;0,459;Tegelik;
10.04.2019 08:00;10.04.2019 09:00;0,426;Tegelik;
10.04.2019 09:00;10.04.2019 10:00;0,418;Tegelik;
10.04.2019 10:00;10.04.2019 11:00;1,675;Tegelik;
10.04.2019 11:00;10.04.2019 12:00;0,761;Tegelik;
10.04.2019 12:00;10.04.2019 13:00;0,84;Tegelik;
10.04.2019 13:00;10.04.2019 14:00;1,287;Tegelik;
10.04.2019 14:00;10.04.2019 15:00;2,417;Tegelik;
10.04.2019 15:00;10.04.2019 16:00;1,596;Tegelik;
10.04.2019 16:00;10.04.2019 17:00;1,196;Tegelik;
10.04.2019 17:00;10.04.2019 18:00;1,503;Tegelik;
10.04.2019 18:00;10.04.2019 19:00;1,351;Tegelik;
10.04.2019 19:00;10.04.2019 20:00;1,32;Tegelik;
10.04.2019 20:00;10.04.2019 21:00;1,46;Tegelik;
10.04.2019 21:00;10.04.2019 22:00;1,693;Tegelik;
10.04.2019 22:00;10.04.2019 23:00;1,639;Tegelik;
10.04.2019 23:00;11.04.2019 00:00;1,633;Tegelik;
11.04.2019 00:00;11.04.2019 01:00;1,395;Tegelik;
11.04.2019 01:00;11.04.2019 02:00;1,178;Tegelik;
11.04.2019 02:00;11.04.2019 03:00;1,268;Tegelik;
11.04.2019 03:00;11.04.2019 04:00;1,773;Tegelik;
11.04.2019 04:00;11.04.2019 05:00;1,668;Tegelik;
11.04.2019 05:00;11.04.2019 06:00;1,474;Tegelik;
11.04.2019 06:00;11.04.2019 07:00;1,457;Tegelik;
11.04.2019 07:00;11.04.2019 08:00;0,271;Tegelik;
11.04.2019 08:00;11.04.2019 09:00;0,313;Tegelik;
11.04.2019 09:00;11.04.2019 10:00;0,512;Tegelik;
11.04.2019 10:00;11.04.2019 11:00;2,037;Tegelik;
11.04.2019 11:00;11.04.2019 12:00;1,274;Tegelik;
11.04.2019 12:00;11.04.2019 13:00;1,163;Tegelik;
11.04.2019 13:00;11.04.2019 14:00;0,405;Tegelik;
11.04.2019 14:00;11.04.2019 15:00;2,67;Tegelik;
11.04.2019 15:00;11.04.2019 16:00;2,288;Tegelik;
11.04.2019 16:00;11.04.2019 17:00;1,368;Tegelik;
11.04.2019 17:00;11.04.2019 18:00;1,251;Tegelik;
11.04.2019 18:00;11.04.2019 19:00;1,228;Tegelik;
11.04.2019 19:00;11.04.2019 20:00;1,305;Tegelik;
11.04.2019 20:00;11.04.2019 21:00;1,467;Tegelik;
11.04.2019 21:00;11.04.2019 22:00;1,625;Tegelik;
11.04.2019 22:00;11.04.2019 23:00;1,618;Tegelik;
11.04.2019 23:00;12.04.2019 00:00;1,513;Tegelik;
12.04.2019 00:00;12.04.2019 01:00;1,314;Tegelik;
12.04.2019 01:00;12.04.2019 02:00;1,243;Tegelik;
12.04.2019 02:00;12.04.2019 03:00;1,238;Tegelik;
12.04.2019 03:00;12.04.2019 04:00;1,275;Tegelik;
12.04.2019 04:00;12.04.2019 05:00;1,278;Tegelik;
12.04.2019 05:00;12.04.2019 06:00;1,282;Tegelik;
12.04.2019 06:00;12.04.2019 07:00;1,279;Tegelik;
12.04.2019 07:00;12.04.2019 08:00;0,355;Tegelik;
12.04.2019 08:00;12.04.2019 09:00;0,427;Tegelik;
12.04.2019 09:00;12.04.2019 10:00;1,704;Tegelik;
12.04.2019 10:00;12.04.2019 11:00;1,605;Tegelik;
12.04.2019 11:00;12.04.2019 12:00;1,421;Tegelik;
12.04.2019 12:00;12.04.2019 13:00;0,182;Tegelik;
12.04.2019 13:00;12.04.2019 14:00;1,401;Tegelik;
12.04.2019 14:00;12.04.2019 15:00;2,839;Tegelik;
12.04.2019 15:00;12.04.2019 16:00;1,853;Tegelik;
12.04.2019 16:00;12.04.2019 17:00;1,272;Tegelik;
12.04.2019 17:00;12.04.2019 18:00;1,222;Tegelik;
12.04.2019 18:00;12.04.2019 19:00;0,701;Tegelik;
12.04.2019 19:00;12.04.2019 20:00;0,601;Tegelik;
12.04.2019 20:00;12.04.2019 21:00;2,966;Tegelik;
12.04.2019 21:00;12.04.2019 22:00;2,999;Tegelik;
12.04.2019 22:00;12.04.2019 23:00;2,059;Tegelik;
12.04.2019 23:00;13.04.2019 00:00;1,924;Tegelik;
13.04.2019 00:00;13.04.2019 01:00;2,698;Tegelik;
13.04.2019 01:00;13.04.2019 02:00;3,153;Tegelik;
13.04.2019 02:00;13.04.2019 03:00;1,73;Tegelik;
13.04.2019 03:00;13.04.2019 04:00;1,72;Tegelik;
13.04.2019 04:00;13.04.2019 05:00;1,691;Tegelik;
13.04.2019 05:00;13.04.2019 06:00;2,328;Tegelik;
13.04.2019 06:00;13.04.2019 07:00;2,234;Tegelik;
13.04.2019 07:00;13.04.2019 08:00;1,836;Tegelik;
13.04.2019 08:00;13.04.2019 09:00;1,72;Tegelik;
13.04.2019 09:00;13.04.2019 10:00;0,816;Tegelik;
13.04.2019 10:00;13.04.2019 11:00;0,199;Tegelik;
13.04.2019 11:00;13.04.2019 12:00;0,397;Tegelik;
13.04.2019 12:00;13.04.2019 13:00;0,399;Tegelik;
13.04.2019 13:00;13.04.2019 14:00;1,513;Tegelik;
13.04.2019 14:00;13.04.2019 15:00;2,27;Tegelik;
13.04.2019 15:00;13.04.2019 16:00;2,291;Tegelik;
13.04.2019 16:00;13.04.2019 17:00;1,533;Tegelik;
13.04.2019 17:00;13.04.2019 18:00;0,443;Tegelik;
13.04.2019 18:00;13.04.2019 19:00;2,215;Tegelik;
13.04.2019 19:00;13.04.2019 20:00;1,613;Tegelik;
13.04.2019 20:00;13.04.2019 21:00;1,631;Tegelik;
13.04.2019 21:00;13.04.2019 22:00;2,425;Tegelik;
13.04.2019 22:00;13.04.2019 23:00;1,651;Tegelik;
13.04.2019 23:00;14.04.2019 00:00;1,68;Tegelik;
14.04.2019 00:00;14.04.2019 01:00;1,786;Tegelik;
14.04.2019 01:00;14.04.2019 02:00;2,023;Tegelik;
14.04.2019 02:00;14.04.2019 03:00;2,343;Tegelik;
14.04.2019 03:00;14.04.2019 04:00;1,31;Tegelik;
14.04.2019 04:00;14.04.2019 05:00;1,242;Tegelik;
14.04.2019 05:00;14.04.2019 06:00;1,241;Tegelik;
14.04.2019 06:00;14.04.2019 07:00;1,243;Tegelik;
14.04.2019 07:00;14.04.2019 08:00;1,346;Tegelik;
14.04.2019 08:00;14.04.2019 09:00;0,893;Tegelik;
14.04.2019 09:00;14.04.2019 10:00;0,308;Tegelik;
14.04.2019 10:00;14.04.2019 11:00;0,233;Tegelik;
14.04.2019 11:00;14.04.2019 12:00;0,781;Tegelik;
14.04.2019 12:00;14.04.2019 13:00;0,629;Tegelik;
14.04.2019 13:00;14.04.2019 14:00;0,302;Tegelik;
14.04.2019 14:00;14.04.2019 15:00;2,321;Tegelik;
14.04.2019 15:00;14.04.2019 16:00;1,929;Tegelik;
14.04.2019 16:00;14.04.2019 17:00;2,052;Tegelik;
14.04.2019 17:00;14.04.2019 18:00;3,504;Tegelik;
14.04.2019 18:00;14.04.2019 19:00;3,526;Tegelik;
14.04.2019 19:00;14.04.2019 20:00;9,419;Tegelik;
14.04.2019 20:00;14.04.2019 21:00;8,525;Tegelik;
14.04.2019 21:00;14.04.2019 22:00;6,335;Tegelik;
14.04.2019 22:00;14.04.2019 23:00;2,495;Tegelik;
14.04.2019 23:00;15.04.2019 00:00;2,095;Tegelik;
15.04.2019 00:00;15.04.2019 01:00;1,415;Tegelik;
15.04.2019 01:00;15.04.2019 02:00;1,261;Tegelik;
15.04.2019 02:00;15.04.2019 03:00;1,26;Tegelik;
15.04.2019 03:00;15.04.2019 04:00;1,313;Tegelik;
15.04.2019 04:00;15.04.2019 05:00;1,528;Tegelik;
15.04.2019 05:00;15.04.2019 06:00;1,732;Tegelik;
15.04.2019 06:00;15.04.2019 07:00;1,876;Tegelik;
15.04.2019 07:00;15.04.2019 08:00;0,366;Tegelik;
15.04.2019 08:00;15.04.2019 09:00;0,388;Tegelik;
15.04.2019 09:00;15.04.2019 10:00;0,296;Tegelik;
15.04.2019 10:00;15.04.2019 11:00;0,248;Tegelik;
15.04.2019 11:00;15.04.2019 12:00;0,275;Tegelik;
15.04.2019 12:00;15.04.2019 13:00;0,524;Tegelik;
15.04.2019 13:00;15.04.2019 14:00;0,345;Tegelik;
15.04.2019 14:00;15.04.2019 15:00;1,371;Tegelik;
15.04.2019 15:00;15.04.2019 16:00;2,136;Tegelik;
15.04.2019 16:00;15.04.2019 17:00;0,681;Tegelik;
15.04.2019 17:00;15.04.2019 18:00;0,668;Tegelik;
15.04.2019 18:00;15.04.2019 19:00;1,522;Tegelik;
15.04.2019 19:00;15.04.2019 20:00;0,905;Tegelik;
15.04.2019 20:00;15.04.2019 21:00;1,657;Tegelik;
15.04.2019 21:00;15.04.2019 22:00;0,759;Tegelik;
15.04.2019 22:00;15.04.2019 23:00;1,192;Tegelik;
15.04.2019 23:00;16.04.2019 00:00;1,772;Tegelik;
16.04.2019 00:00;16.04.2019 01:00;1,106;Tegelik;
16.04.2019 01:00;16.04.2019 02:00;1,104;Tegelik;
16.04.2019 02:00;16.04.2019 03:00;1,177;Tegelik;
16.04.2019 03:00;16.04.2019 04:00;1,175;Tegelik;
16.04.2019 04:00;16.04.2019 05:00;1,166;Tegelik;
16.04.2019 05:00;16.04.2019 06:00;1,16;Tegelik;
16.04.2019 06:00;16.04.2019 07:00;1,16;Tegelik;
16.04.2019 07:00;16.04.2019 08:00;0,446;Tegelik;
16.04.2019 08:00;16.04.2019 09:00;0,361;Tegelik;
16.04.2019 09:00;16.04.2019 10:00;0,328;Tegelik;
16.04.2019 10:00;16.04.2019 11:00;0,277;Tegelik;
16.04.2019 11:00;16.04.2019 12:00;0,237;Tegelik;
16.04.2019 12:00;16.04.2019 13:00;0,284;Tegelik;
16.04.2019 13:00;16.04.2019 14:00;0,254;Tegelik;
16.04.2019 14:00;16.04.2019 15:00;1,332;Tegelik;
16.04.2019 15:00;16.04.2019 16:00;1,714;Tegelik;
16.04.2019 16:00;16.04.2019 17:00;1,286;Tegelik;
16.04.2019 17:00;16.04.2019 18:00;0,416;Tegelik;
16.04.2019 18:00;16.04.2019 19:00;0,409;Tegelik;
16.04.2019 19:00;16.04.2019 20:00;0,994;Tegelik;
16.04.2019 20:00;16.04.2019 21:00;1,474;Tegelik;
16.04.2019 21:00;16.04.2019 22:00;0,632;Tegelik;
16.04.2019 22:00;16.04.2019 23:00;1,989;Tegelik;
16.04.2019 23:00;17.04.2019 00:00;1,429;Tegelik;
17.04.2019 00:00;17.04.2019 01:00;1,834;Tegelik;
17.04.2019 01:00;17.04.2019 02:00;0,989;Tegelik;
17.04.2019 02:00;17.04.2019 03:00;0,868;Tegelik;
17.04.2019 03:00;17.04.2019 04:00;2,467;Tegelik;
17.04.2019 04:00;17.04.2019 05:00;1,504;Tegelik;
17.04.2019 05:00;17.04.2019 06:00;1,213;Tegelik;
17.04.2019 06:00;17.04.2019 07:00;1,158;Tegelik;
17.04.2019 07:00;17.04.2019 08:00;0,326;Tegelik;
17.04.2019 08:00;17.04.2019 09:00;0,266;Tegelik;
17.04.2019 09:00;17.04.2019 10:00;0,186;Tegelik;
17.04.2019 10:00;17.04.2019 11:00;0,231;Tegelik;
17.04.2019 11:00;17.04.2019 12:00;0,195;Tegelik;
17.04.2019 12:00;17.04.2019 13:00;0,141;Tegelik;
17.04.2019 13:00;17.04.2019 14:00;0,11;Tegelik;
17.04.2019 14:00;17.04.2019 15:00;0,098;Tegelik;
17.04.2019 15:00;17.04.2019 16:00;0,204;Tegelik;
17.04.2019 16:00;17.04.2019 17:00;0,296;Tegelik;
17.04.2019 17:00;17.04.2019 18:00;0,161;Tegelik;
17.04.2019 18:00;17.04.2019 19:00;0,657;Tegelik;
17.04.2019 19:00;17.04.2019 20:00;1,888;Tegelik;
17.04.2019 20:00;17.04.2019 21:00;1,168;Tegelik;
17.04.2019 21:00;17.04.2019 22:00;1,227;Tegelik;
17.04.2019 22:00;17.04.2019 23:00;1,625;Tegelik;
17.04.2019 23:00;18.04.2019 00:00;0,88;Tegelik;
18.04.2019 00:00;18.04.2019 01:00;0,415;Tegelik;
18.04.2019 01:00;18.04.2019 02:00;4,343;Tegelik;
18.04.2019 02:00;18.04.2019 03:00;2,004;Tegelik;
18.04.2019 03:00;18.04.2019 04:00;1,472;Tegelik;
18.04.2019 04:00;18.04.2019 05:00;1,309;Tegelik;
18.04.2019 05:00;18.04.2019 06:00;1,321;Tegelik;
18.04.2019 06:00;18.04.2019 07:00;1,333;Tegelik;
18.04.2019 07:00;18.04.2019 08:00;0,336;Tegelik;
18.04.2019 08:00;18.04.2019 09:00;0,453;Tegelik;
18.04.2019 09:00;18.04.2019 10:00;0,464;Tegelik;
18.04.2019 10:00;18.04.2019 11:00;0,481;Tegelik;
18.04.2019 11:00;18.04.2019 12:00;1,769;Tegelik;
18.04.2019 12:00;18.04.2019 13:00;1,297;Tegelik;
