
EIC;;38ZEE-00492834-I;;
02.07.2019 23:00;03.07.2019 00:00;0,561;Tegelik;
03.07.2019 00:00;03.07.2019 01:00;0,622;Tegelik;
03.07.2019 01:00;03.07.2019 02:00;0,87;Tegelik;
03.07.2019 02:00;03.07.2019 03:00;0,249;Tegelik;
03.07.2019 03:00;03.07.2019 04:00;0,118;Tegelik;
03.07.2019 04:00;03.07.2019 05:00;0,103;Tegelik;
03.07.2019 05:00;03.07.2019 06:00;0,102;Tegelik;
03.07.2019 06:00;03.07.2019 07:00;0,107;Tegelik;
03.07.2019 07:00;03.07.2019 08:00;0,311;Tegelik;
03.07.2019 08:00;03.07.2019 09:00;0,13;Tegelik;
03.07.2019 09:00;03.07.2019 10:00;0,102;Tegelik;
03.07.2019 10:00;03.07.2019 11:00;0,288;Tegelik;
03.07.2019 11:00;03.07.2019 12:00;0,364;Tegelik;
03.07.2019 12:00;03.07.2019 13:00;0,425;Tegelik;
03.07.2019 13:00;03.07.2019 14:00;0,261;Tegelik;
03.07.2019 14:00;03.07.2019 15:00;1,324;Tegelik;
03.07.2019 15:00;03.07.2019 16:00;0,917;Tegelik;
03.07.2019 16:00;03.07.2019 17:00;0,16;Tegelik;
03.07.2019 17:00;03.07.2019 18:00;0,208;Tegelik;
03.07.2019 18:00;03.07.2019 19:00;0,151;Tegelik;
03.07.2019 19:00;03.07.2019 20:00;0,215;Tegelik;
03.07.2019 20:00;03.07.2019 21:00;0,151;Tegelik;
03.07.2019 21:00;03.07.2019 22:00;0,194;Tegelik;
03.07.2019 22:00;03.07.2019 23:00;0,392;Tegelik;
03.07.2019 23:00;04.07.2019 00:00;0,423;Tegelik;
04.07.2019 00:00;04.07.2019 01:00;0,945;Tegelik;
04.07.2019 01:00;04.07.2019 02:00;1,324;Tegelik;
04.07.2019 02:00;04.07.2019 03:00;0,244;Tegelik;
04.07.2019 03:00;04.07.2019 04:00;0,088;Tegelik;
04.07.2019 04:00;04.07.2019 05:00;0,191;Tegelik;
04.07.2019 05:00;04.07.2019 06:00;0,128;Tegelik;
04.07.2019 06:00;04.07.2019 07:00;0,124;Tegelik;
04.07.2019 07:00;04.07.2019 08:00;0,252;Tegelik;
04.07.2019 08:00;04.07.2019 09:00;0,312;Tegelik;
04.07.2019 09:00;04.07.2019 10:00;0,257;Tegelik;
04.07.2019 10:00;04.07.2019 11:00;0,19;Tegelik;
04.07.2019 11:00;04.07.2019 12:00;0,133;Tegelik;
04.07.2019 12:00;04.07.2019 13:00;0,335;Tegelik;
04.07.2019 13:00;04.07.2019 14:00;0,224;Tegelik;
04.07.2019 14:00;04.07.2019 15:00;1,751;Tegelik;
04.07.2019 15:00;04.07.2019 16:00;0,71;Tegelik;
04.07.2019 16:00;04.07.2019 17:00;0,225;Tegelik;
04.07.2019 17:00;04.07.2019 18:00;0,234;Tegelik;
04.07.2019 18:00;04.07.2019 19:00;0,118;Tegelik;
04.07.2019 19:00;04.07.2019 20:00;0,114;Tegelik;
04.07.2019 20:00;04.07.2019 21:00;0,151;Tegelik;
04.07.2019 21:00;04.07.2019 22:00;0,362;Tegelik;
04.07.2019 22:00;04.07.2019 23:00;0,284;Tegelik;
04.07.2019 23:00;05.07.2019 00:00;0,176;Tegelik;
05.07.2019 00:00;05.07.2019 01:00;0,315;Tegelik;
05.07.2019 01:00;05.07.2019 02:00;0,105;Tegelik;
05.07.2019 02:00;05.07.2019 03:00;0,078;Tegelik;
05.07.2019 03:00;05.07.2019 04:00;0,072;Tegelik;
05.07.2019 04:00;05.07.2019 05:00;0,073;Tegelik;
05.07.2019 05:00;05.07.2019 06:00;0,071;Tegelik;
05.07.2019 06:00;05.07.2019 07:00;0,071;Tegelik;
05.07.2019 07:00;05.07.2019 08:00;0,539;Tegelik;
05.07.2019 08:00;05.07.2019 09:00;0,242;Tegelik;
05.07.2019 09:00;05.07.2019 10:00;0,139;Tegelik;
05.07.2019 10:00;05.07.2019 11:00;0,128;Tegelik;
05.07.2019 11:00;05.07.2019 12:00;0,135;Tegelik;
05.07.2019 12:00;05.07.2019 13:00;0,295;Tegelik;
05.07.2019 13:00;05.07.2019 14:00;0,292;Tegelik;
05.07.2019 14:00;05.07.2019 15:00;1,296;Tegelik;
05.07.2019 15:00;05.07.2019 16:00;0,645;Tegelik;
05.07.2019 16:00;05.07.2019 17:00;2,746;Tegelik;
05.07.2019 17:00;05.07.2019 18:00;0,525;Tegelik;
05.07.2019 18:00;05.07.2019 19:00;0,266;Tegelik;
05.07.2019 19:00;05.07.2019 20:00;0,156;Tegelik;
05.07.2019 20:00;05.07.2019 21:00;0,156;Tegelik;
05.07.2019 21:00;05.07.2019 22:00;0,153;Tegelik;
05.07.2019 22:00;05.07.2019 23:00;0,185;Tegelik;
05.07.2019 23:00;06.07.2019 00:00;0,209;Tegelik;
06.07.2019 00:00;06.07.2019 01:00;1,566;Tegelik;
06.07.2019 01:00;06.07.2019 02:00;0,663;Tegelik;
06.07.2019 02:00;06.07.2019 03:00;0,137;Tegelik;
06.07.2019 03:00;06.07.2019 04:00;0,14;Tegelik;
06.07.2019 04:00;06.07.2019 05:00;0,14;Tegelik;
06.07.2019 05:00;06.07.2019 06:00;0,143;Tegelik;
06.07.2019 06:00;06.07.2019 07:00;0,13;Tegelik;
06.07.2019 07:00;06.07.2019 08:00;0,129;Tegelik;
06.07.2019 08:00;06.07.2019 09:00;0,13;Tegelik;
06.07.2019 09:00;06.07.2019 10:00;0,446;Tegelik;
06.07.2019 10:00;06.07.2019 11:00;0,283;Tegelik;
06.07.2019 11:00;06.07.2019 12:00;0,261;Tegelik;
06.07.2019 12:00;06.07.2019 13:00;0,34;Tegelik;
06.07.2019 13:00;06.07.2019 14:00;0,73;Tegelik;
06.07.2019 14:00;06.07.2019 15:00;2,2;Tegelik;
06.07.2019 15:00;06.07.2019 16:00;1,332;Tegelik;
06.07.2019 16:00;06.07.2019 17:00;1,508;Tegelik;
06.07.2019 17:00;06.07.2019 18:00;0,449;Tegelik;
06.07.2019 18:00;06.07.2019 19:00;0,507;Tegelik;
06.07.2019 19:00;06.07.2019 20:00;0,642;Tegelik;
06.07.2019 20:00;06.07.2019 21:00;0,662;Tegelik;
06.07.2019 21:00;06.07.2019 22:00;0,23;Tegelik;
06.07.2019 22:00;06.07.2019 23:00;0,511;Tegelik;
06.07.2019 23:00;07.07.2019 00:00;0,531;Tegelik;
07.07.2019 00:00;07.07.2019 01:00;0,472;Tegelik;
07.07.2019 01:00;07.07.2019 02:00;0,402;Tegelik;
07.07.2019 02:00;07.07.2019 03:00;0,239;Tegelik;
07.07.2019 03:00;07.07.2019 04:00;0,138;Tegelik;
07.07.2019 04:00;07.07.2019 05:00;0,089;Tegelik;
07.07.2019 05:00;07.07.2019 06:00;0,086;Tegelik;
07.07.2019 06:00;07.07.2019 07:00;0,086;Tegelik;
07.07.2019 07:00;07.07.2019 08:00;0,09;Tegelik;
07.07.2019 08:00;07.07.2019 09:00;0,091;Tegelik;
07.07.2019 09:00;07.07.2019 10:00;0,256;Tegelik;
07.07.2019 10:00;07.07.2019 11:00;0,22;Tegelik;
07.07.2019 11:00;07.07.2019 12:00;0,463;Tegelik;
07.07.2019 12:00;07.07.2019 13:00;1,9;Tegelik;
07.07.2019 13:00;07.07.2019 14:00;2,344;Tegelik;
07.07.2019 14:00;07.07.2019 15:00;0,573;Tegelik;
07.07.2019 15:00;07.07.2019 16:00;1,043;Tegelik;
07.07.2019 16:00;07.07.2019 17:00;0,57;Tegelik;
07.07.2019 17:00;07.07.2019 18:00;0,45;Tegelik;
07.07.2019 18:00;07.07.2019 19:00;0,395;Tegelik;
07.07.2019 19:00;07.07.2019 20:00;0,512;Tegelik;
07.07.2019 20:00;07.07.2019 21:00;0,43;Tegelik;
07.07.2019 21:00;07.07.2019 22:00;0,472;Tegelik;
07.07.2019 22:00;07.07.2019 23:00;1,412;Tegelik;
07.07.2019 23:00;08.07.2019 00:00;0,505;Tegelik;
08.07.2019 00:00;08.07.2019 01:00;0,611;Tegelik;
08.07.2019 01:00;08.07.2019 02:00;0,349;Tegelik;
08.07.2019 02:00;08.07.2019 03:00;0,211;Tegelik;
08.07.2019 03:00;08.07.2019 04:00;0,123;Tegelik;
08.07.2019 04:00;08.07.2019 05:00;0,093;Tegelik;
08.07.2019 05:00;08.07.2019 06:00;0,149;Tegelik;
08.07.2019 06:00;08.07.2019 07:00;0,218;Tegelik;
08.07.2019 07:00;08.07.2019 08:00;0,227;Tegelik;
08.07.2019 08:00;08.07.2019 09:00;0,239;Tegelik;
08.07.2019 09:00;08.07.2019 10:00;0,122;Tegelik;
08.07.2019 10:00;08.07.2019 11:00;0,124;Tegelik;
08.07.2019 11:00;08.07.2019 12:00;0,138;Tegelik;
08.07.2019 12:00;08.07.2019 13:00;0,278;Tegelik;
08.07.2019 13:00;08.07.2019 14:00;0,379;Tegelik;
08.07.2019 14:00;08.07.2019 15:00;0,406;Tegelik;
08.07.2019 15:00;08.07.2019 16:00;0,251;Tegelik;
08.07.2019 16:00;08.07.2019 17:00;0,35;Tegelik;
08.07.2019 17:00;08.07.2019 18:00;0,57;Tegelik;
08.07.2019 18:00;08.07.2019 19:00;0,668;Tegelik;
08.07.2019 19:00;08.07.2019 20:00;0,53;Tegelik;
08.07.2019 20:00;08.07.2019 21:00;0,584;Tegelik;
08.07.2019 21:00;08.07.2019 22:00;0,512;Tegelik;
08.07.2019 22:00;08.07.2019 23:00;0,491;Tegelik;
08.07.2019 23:00;09.07.2019 00:00;0,548;Tegelik;
09.07.2019 00:00;09.07.2019 01:00;0,281;Tegelik;
09.07.2019 01:00;09.07.2019 02:00;0,256;Tegelik;
09.07.2019 02:00;09.07.2019 03:00;0,106;Tegelik;
09.07.2019 03:00;09.07.2019 04:00;0,078;Tegelik;
09.07.2019 04:00;09.07.2019 05:00;0,076;Tegelik;
09.07.2019 05:00;09.07.2019 06:00;0,073;Tegelik;
09.07.2019 06:00;09.07.2019 07:00;0,206;Tegelik;
09.07.2019 07:00;09.07.2019 08:00;0,084;Tegelik;
09.07.2019 08:00;09.07.2019 09:00;0,102;Tegelik;
09.07.2019 09:00;09.07.2019 10:00;0,221;Tegelik;
09.07.2019 10:00;09.07.2019 11:00;0,131;Tegelik;
09.07.2019 11:00;09.07.2019 12:00;0,204;Tegelik;
09.07.2019 12:00;09.07.2019 13:00;0,23;Tegelik;
09.07.2019 13:00;09.07.2019 14:00;0,323;Tegelik;
09.07.2019 14:00;09.07.2019 15:00;0,423;Tegelik;
09.07.2019 15:00;09.07.2019 16:00;2,047;Tegelik;
09.07.2019 16:00;09.07.2019 17:00;0,492;Tegelik;
09.07.2019 17:00;09.07.2019 18:00;0,261;Tegelik;
09.07.2019 18:00;09.07.2019 19:00;0,184;Tegelik;
09.07.2019 19:00;09.07.2019 20:00;0,173;Tegelik;
09.07.2019 20:00;09.07.2019 21:00;0,448;Tegelik;
09.07.2019 21:00;09.07.2019 22:00;0,529;Tegelik;
09.07.2019 22:00;09.07.2019 23:00;0,506;Tegelik;
09.07.2019 23:00;10.07.2019 00:00;0,43;Tegelik;
10.07.2019 00:00;10.07.2019 01:00;0,289;Tegelik;
10.07.2019 01:00;10.07.2019 02:00;0,604;Tegelik;
10.07.2019 02:00;10.07.2019 03:00;0,984;Tegelik;
10.07.2019 03:00;10.07.2019 04:00;0,083;Tegelik;
10.07.2019 04:00;10.07.2019 05:00;0,086;Tegelik;
10.07.2019 05:00;10.07.2019 06:00;0,68;Tegelik;
10.07.2019 06:00;10.07.2019 07:00;0,254;Tegelik;
10.07.2019 07:00;10.07.2019 08:00;0,343;Tegelik;
10.07.2019 08:00;10.07.2019 09:00;0,27;Tegelik;
10.07.2019 09:00;10.07.2019 10:00;0,217;Tegelik;
10.07.2019 10:00;10.07.2019 11:00;0,159;Tegelik;
10.07.2019 11:00;10.07.2019 12:00;0,289;Tegelik;
10.07.2019 12:00;10.07.2019 13:00;0,482;Tegelik;
10.07.2019 13:00;10.07.2019 14:00;0,476;Tegelik;
10.07.2019 14:00;10.07.2019 15:00;0,367;Tegelik;
10.07.2019 15:00;10.07.2019 16:00;0,296;Tegelik;
10.07.2019 16:00;10.07.2019 17:00;1,188;Tegelik;
10.07.2019 17:00;10.07.2019 18:00;0,747;Tegelik;
10.07.2019 18:00;10.07.2019 19:00;0,27;Tegelik;
10.07.2019 19:00;10.07.2019 20:00;0,262;Tegelik;
10.07.2019 20:00;10.07.2019 21:00;0,26;Tegelik;
10.07.2019 21:00;10.07.2019 22:00;0,284;Tegelik;
10.07.2019 22:00;10.07.2019 23:00;0,378;Tegelik;
10.07.2019 23:00;11.07.2019 00:00;0,313;Tegelik;
11.07.2019 00:00;11.07.2019 01:00;0,394;Tegelik;
11.07.2019 01:00;11.07.2019 02:00;1,851;Tegelik;
11.07.2019 02:00;11.07.2019 03:00;0,972;Tegelik;
11.07.2019 03:00;11.07.2019 04:00;0,187;Tegelik;
11.07.2019 04:00;11.07.2019 05:00;0,072;Tegelik;
11.07.2019 05:00;11.07.2019 06:00;0,068;Tegelik;
11.07.2019 06:00;11.07.2019 07:00;0,068;Tegelik;
11.07.2019 07:00;11.07.2019 08:00;0,067;Tegelik;
11.07.2019 08:00;11.07.2019 09:00;0,253;Tegelik;
11.07.2019 09:00;11.07.2019 10:00;0,232;Tegelik;
11.07.2019 10:00;11.07.2019 11:00;0,186;Tegelik;
11.07.2019 11:00;11.07.2019 12:00;0,445;Tegelik;
11.07.2019 12:00;11.07.2019 13:00;0,658;Tegelik;
11.07.2019 13:00;11.07.2019 14:00;0,349;Tegelik;
11.07.2019 14:00;11.07.2019 15:00;0,321;Tegelik;
11.07.2019 15:00;11.07.2019 16:00;0,39;Tegelik;
11.07.2019 16:00;11.07.2019 17:00;0,398;Tegelik;
11.07.2019 17:00;11.07.2019 18:00;0,341;Tegelik;
11.07.2019 18:00;11.07.2019 19:00;0,244;Tegelik;
11.07.2019 19:00;11.07.2019 20:00;0,085;Tegelik;
11.07.2019 20:00;11.07.2019 21:00;0,712;Tegelik;
11.07.2019 21:00;11.07.2019 22:00;0,84;Tegelik;
11.07.2019 22:00;11.07.2019 23:00;0,408;Tegelik;
11.07.2019 23:00;12.07.2019 00:00;0,588;Tegelik;
12.07.2019 00:00;12.07.2019 01:00;1,081;Tegelik;
12.07.2019 01:00;12.07.2019 02:00;2,376;Tegelik;
12.07.2019 02:00;12.07.2019 03:00;1,945;Tegelik;
12.07.2019 03:00;12.07.2019 04:00;0,115;Tegelik;
12.07.2019 04:00;12.07.2019 05:00;0,101;Tegelik;
12.07.2019 05:00;12.07.2019 06:00;0,095;Tegelik;
12.07.2019 06:00;12.07.2019 07:00;0,187;Tegelik;
12.07.2019 07:00;12.07.2019 08:00;0,235;Tegelik;
12.07.2019 08:00;12.07.2019 09:00;0,192;Tegelik;
12.07.2019 09:00;12.07.2019 10:00;0,268;Tegelik;
12.07.2019 10:00;12.07.2019 11:00;0,193;Tegelik;
12.07.2019 11:00;12.07.2019 12:00;0,56;Tegelik;
12.07.2019 12:00;12.07.2019 13:00;0,336;Tegelik;
12.07.2019 13:00;12.07.2019 14:00;0,352;Tegelik;
12.07.2019 14:00;12.07.2019 15:00;0,307;Tegelik;
12.07.2019 15:00;12.07.2019 16:00;0,385;Tegelik;
12.07.2019 16:00;12.07.2019 17:00;0,41;Tegelik;
12.07.2019 17:00;12.07.2019 18:00;0,32;Tegelik;
12.07.2019 18:00;12.07.2019 19:00;0,4;Tegelik;
12.07.2019 19:00;12.07.2019 20:00;0,881;Tegelik;
12.07.2019 20:00;12.07.2019 21:00;0,436;Tegelik;
12.07.2019 21:00;12.07.2019 22:00;0,536;Tegelik;
12.07.2019 22:00;12.07.2019 23:00;0,511;Tegelik;
12.07.2019 23:00;13.07.2019 00:00;0,396;Tegelik;
13.07.2019 00:00;13.07.2019 01:00;0,218;Tegelik;
13.07.2019 01:00;13.07.2019 02:00;1,256;Tegelik;
13.07.2019 02:00;13.07.2019 03:00;0,102;Tegelik;
13.07.2019 03:00;13.07.2019 04:00;0,091;Tegelik;
13.07.2019 04:00;13.07.2019 05:00;0,088;Tegelik;
13.07.2019 05:00;13.07.2019 06:00;0,09;Tegelik;
13.07.2019 06:00;13.07.2019 07:00;0,095;Tegelik;
13.07.2019 07:00;13.07.2019 08:00;0,093;Tegelik;
13.07.2019 08:00;13.07.2019 09:00;0,381;Tegelik;
13.07.2019 09:00;13.07.2019 10:00;0,738;Tegelik;
13.07.2019 10:00;13.07.2019 11:00;1,971;Tegelik;
13.07.2019 11:00;13.07.2019 12:00;1,075;Tegelik;
13.07.2019 12:00;13.07.2019 13:00;0,502;Tegelik;
13.07.2019 13:00;13.07.2019 14:00;0,4;Tegelik;
13.07.2019 14:00;13.07.2019 15:00;2,795;Tegelik;
13.07.2019 15:00;13.07.2019 16:00;0,822;Tegelik;
13.07.2019 16:00;13.07.2019 17:00;0,325;Tegelik;
13.07.2019 17:00;13.07.2019 18:00;1,872;Tegelik;
13.07.2019 18:00;13.07.2019 19:00;0,231;Tegelik;
13.07.2019 19:00;13.07.2019 20:00;0,244;Tegelik;
13.07.2019 20:00;13.07.2019 21:00;0,152;Tegelik;
13.07.2019 21:00;13.07.2019 22:00;0,261;Tegelik;
13.07.2019 22:00;13.07.2019 23:00;0,373;Tegelik;
13.07.2019 23:00;14.07.2019 00:00;0,403;Tegelik;
14.07.2019 00:00;14.07.2019 01:00;0,267;Tegelik;
14.07.2019 01:00;14.07.2019 02:00;0,128;Tegelik;
14.07.2019 02:00;14.07.2019 03:00;0,142;Tegelik;
14.07.2019 03:00;14.07.2019 04:00;0,144;Tegelik;
14.07.2019 04:00;14.07.2019 05:00;0,135;Tegelik;
14.07.2019 05:00;14.07.2019 06:00;0,116;Tegelik;
14.07.2019 06:00;14.07.2019 07:00;0,115;Tegelik;
14.07.2019 07:00;14.07.2019 08:00;0,114;Tegelik;
14.07.2019 08:00;14.07.2019 09:00;0,256;Tegelik;
14.07.2019 09:00;14.07.2019 10:00;0,426;Tegelik;
14.07.2019 10:00;14.07.2019 11:00;0,354;Tegelik;
14.07.2019 11:00;14.07.2019 12:00;0,376;Tegelik;
14.07.2019 12:00;14.07.2019 13:00;2,015;Tegelik;
14.07.2019 13:00;14.07.2019 14:00;0,98;Tegelik;
14.07.2019 14:00;14.07.2019 15:00;0,297;Tegelik;
14.07.2019 15:00;14.07.2019 16:00;0,654;Tegelik;
14.07.2019 16:00;14.07.2019 17:00;0,682;Tegelik;
14.07.2019 17:00;14.07.2019 18:00;0,5;Tegelik;
14.07.2019 18:00;14.07.2019 19:00;0,984;Tegelik;
14.07.2019 19:00;14.07.2019 20:00;6,148;Tegelik;
14.07.2019 20:00;14.07.2019 21:00;5,528;Tegelik;
14.07.2019 21:00;14.07.2019 22:00;3,365;Tegelik;
14.07.2019 22:00;14.07.2019 23:00;2,344;Tegelik;
14.07.2019 23:00;15.07.2019 00:00;0,763;Tegelik;
15.07.2019 00:00;15.07.2019 01:00;0,303;Tegelik;
15.07.2019 01:00;15.07.2019 02:00;0,377;Tegelik;
15.07.2019 02:00;15.07.2019 03:00;0,205;Tegelik;
15.07.2019 03:00;15.07.2019 04:00;0,158;Tegelik;
15.07.2019 04:00;15.07.2019 05:00;0,153;Tegelik;
15.07.2019 05:00;15.07.2019 06:00;0,148;Tegelik;
15.07.2019 06:00;15.07.2019 07:00;0,238;Tegelik;
15.07.2019 07:00;15.07.2019 08:00;0,156;Tegelik;
15.07.2019 08:00;15.07.2019 09:00;0,232;Tegelik;
15.07.2019 09:00;15.07.2019 10:00;0,259;Tegelik;
15.07.2019 10:00;15.07.2019 11:00;0,319;Tegelik;
15.07.2019 11:00;15.07.2019 12:00;0,357;Tegelik;
15.07.2019 12:00;15.07.2019 13:00;0,23;Tegelik;
15.07.2019 13:00;15.07.2019 14:00;0,194;Tegelik;
15.07.2019 14:00;15.07.2019 15:00;0,353;Tegelik;
15.07.2019 15:00;15.07.2019 16:00;0,246;Tegelik;
15.07.2019 16:00;15.07.2019 17:00;0,241;Tegelik;
15.07.2019 17:00;15.07.2019 18:00;0,993;Tegelik;
15.07.2019 18:00;15.07.2019 19:00;0,57;Tegelik;
15.07.2019 19:00;15.07.2019 20:00;0,323;Tegelik;
15.07.2019 20:00;15.07.2019 21:00;0,27;Tegelik;
15.07.2019 21:00;15.07.2019 22:00;0,384;Tegelik;
15.07.2019 22:00;15.07.2019 23:00;0,572;Tegelik;
15.07.2019 23:00;16.07.2019 00:00;0,544;Tegelik;
16.07.2019 00:00;16.07.2019 01:00;1,356;Tegelik;
16.07.2019 01:00;16.07.2019 02:00;0,183;Tegelik;
16.07.2019 02:00;16.07.2019 03:00;0,121;Tegelik;
16.07.2019 03:00;16.07.2019 04:00;0,086;Tegelik;
16.07.2019 04:00;16.07.2019 05:00;0,09;Tegelik;
16.07.2019 05:00;16.07.2019 06:00;0,116;Tegelik;
16.07.2019 06:00;16.07.2019 07:00;0,264;Tegelik;
16.07.2019 07:00;16.07.2019 08:00;0,158;Tegelik;
16.07.2019 08:00;16.07.2019 09:00;0,237;Tegelik;
16.07.2019 09:00;16.07.2019 10:00;0,181;Tegelik;
16.07.2019 10:00;16.07.2019 11:00;0,257;Tegelik;
16.07.2019 11:00;16.07.2019 12:00;0,253;Tegelik;
16.07.2019 12:00;16.07.2019 13:00;0,753;Tegelik;
16.07.2019 13:00;16.07.2019 14:00;0,316;Tegelik;
16.07.2019 14:00;16.07.2019 15:00;0,383;Tegelik;
16.07.2019 15:00;16.07.2019 16:00;0,615;Tegelik;
16.07.2019 16:00;16.07.2019 17:00;1,574;Tegelik;
16.07.2019 17:00;16.07.2019 18:00;1,471;Tegelik;
16.07.2019 18:00;16.07.2019 19:00;1,474;Tegelik;
16.07.2019 19:00;16.07.2019 20:00;0,374;Tegelik;
16.07.2019 20:00;16.07.2019 21:00;0,322;Tegelik;
16.07.2019 21:00;16.07.2019 22:00;0,348;Tegelik;
16.07.2019 22:00;16.07.2019 23:00;0,701;Tegelik;
16.07.2019 23:00;17.07.2019 00:00;0,672;Tegelik;
17.07.2019 00:00;17.07.2019 01:00;1,095;Tegelik;
17.07.2019 01:00;17.07.2019 02:00;0,823;Tegelik;
17.07.2019 02:00;17.07.2019 03:00;0,226;Tegelik;
17.07.2019 03:00;17.07.2019 04:00;0,196;Tegelik;
17.07.2019 04:00;17.07.2019 05:00;0,187;Tegelik;
17.07.2019 05:00;17.07.2019 06:00;0,182;Tegelik;
17.07.2019 06:00;17.07.2019 07:00;0,452;Tegelik;
17.07.2019 07:00;17.07.2019 08:00;0,284;Tegelik;
17.07.2019 08:00;17.07.2019 09:00;0,323;Tegelik;
17.07.2019 09:00;17.07.2019 10:00;0,234;Tegelik;
17.07.2019 10:00;17.07.2019 11:00;0,361;Tegelik;
17.07.2019 11:00;17.07.2019 12:00;0,247;Tegelik;
17.07.2019 12:00;17.07.2019 13:00;0,271;Tegelik;
17.07.2019 13:00;17.07.2019 14:00;0,253;Tegelik;
17.07.2019 14:00;17.07.2019 15:00;0,207;Tegelik;
17.07.2019 15:00;17.07.2019 16:00;0,278;Tegelik;
17.07.2019 16:00;17.07.2019 17:00;0,209;Tegelik;
17.07.2019 17:00;17.07.2019 18:00;0,222;Tegelik;
17.07.2019 18:00;17.07.2019 19:00;0,132;Tegelik;
17.07.2019 19:00;17.07.2019 20:00;0,073;Tegelik;
17.07.2019 20:00;17.07.2019 21:00;0,074;Tegelik;
17.07.2019 21:00;17.07.2019 22:00;0,076;Tegelik;
17.07.2019 22:00;17.07.2019 23:00;0,128;Tegelik;
17.07.2019 23:00;18.07.2019 00:00;0,268;Tegelik;
18.07.2019 00:00;18.07.2019 01:00;0,156;Tegelik;
18.07.2019 01:00;18.07.2019 02:00;0,135;Tegelik;
18.07.2019 02:00;18.07.2019 03:00;0,103;Tegelik;
18.07.2019 03:00;18.07.2019 04:00;0,077;Tegelik;
18.07.2019 04:00;18.07.2019 05:00;0,079;Tegelik;
18.07.2019 05:00;18.07.2019 06:00;0,079;Tegelik;
18.07.2019 06:00;18.07.2019 07:00;0,073;Tegelik;
18.07.2019 07:00;18.07.2019 08:00;0,072;Tegelik;
18.07.2019 08:00;18.07.2019 09:00;0,185;Tegelik;
18.07.2019 09:00;18.07.2019 10:00;0,276;Tegelik;
18.07.2019 10:00;18.07.2019 11:00;0,13;Tegelik;
18.07.2019 11:00;18.07.2019 12:00;0,132;Tegelik;
18.07.2019 12:00;18.07.2019 13:00;0,174;Tegelik;
