
EIC;;38ZEE-00492834-I;;
02.09.2018 23:00;03.09.2018 00:00;0,5;Tegelik;
03.09.2018 00:00;03.09.2018 01:00;0,272;Tegelik;
03.09.2018 01:00;03.09.2018 02:00;0,083;Tegelik;
03.09.2018 02:00;03.09.2018 03:00;0,068;Tegelik;
03.09.2018 03:00;03.09.2018 04:00;1,797;Tegelik;
03.09.2018 04:00;03.09.2018 05:00;0,339;Tegelik;
03.09.2018 05:00;03.09.2018 06:00;0,067;Tegelik;
03.09.2018 06:00;03.09.2018 07:00;0,293;Tegelik;
03.09.2018 07:00;03.09.2018 08:00;0,323;Tegelik;
03.09.2018 08:00;03.09.2018 09:00;0,22;Tegelik;
03.09.2018 09:00;03.09.2018 10:00;0,172;Tegelik;
03.09.2018 10:00;03.09.2018 11:00;0,135;Tegelik;
03.09.2018 11:00;03.09.2018 12:00;0,122;Tegelik;
03.09.2018 12:00;03.09.2018 13:00;0,192;Tegelik;
03.09.2018 13:00;03.09.2018 14:00;0,14;Tegelik;
03.09.2018 14:00;03.09.2018 15:00;0,202;Tegelik;
03.09.2018 15:00;03.09.2018 16:00;0,946;Tegelik;
03.09.2018 16:00;03.09.2018 17:00;1,246;Tegelik;
03.09.2018 17:00;03.09.2018 18:00;0,402;Tegelik;
03.09.2018 18:00;03.09.2018 19:00;0,324;Tegelik;
03.09.2018 19:00;03.09.2018 20:00;0,272;Tegelik;
03.09.2018 20:00;03.09.2018 21:00;0,266;Tegelik;
03.09.2018 21:00;03.09.2018 22:00;0,271;Tegelik;
03.09.2018 22:00;03.09.2018 23:00;0,632;Tegelik;
03.09.2018 23:00;04.09.2018 00:00;0,253;Tegelik;
04.09.2018 00:00;04.09.2018 01:00;2,1;Tegelik;
04.09.2018 01:00;04.09.2018 02:00;0,791;Tegelik;
04.09.2018 02:00;04.09.2018 03:00;0,077;Tegelik;
04.09.2018 03:00;04.09.2018 04:00;0,071;Tegelik;
04.09.2018 04:00;04.09.2018 05:00;0,068;Tegelik;
04.09.2018 05:00;04.09.2018 06:00;0,068;Tegelik;
04.09.2018 06:00;04.09.2018 07:00;0,158;Tegelik;
04.09.2018 07:00;04.09.2018 08:00;0,199;Tegelik;
04.09.2018 08:00;04.09.2018 09:00;0,315;Tegelik;
04.09.2018 09:00;04.09.2018 10:00;0,181;Tegelik;
04.09.2018 10:00;04.09.2018 11:00;0,208;Tegelik;
04.09.2018 11:00;04.09.2018 12:00;0,151;Tegelik;
04.09.2018 12:00;04.09.2018 13:00;0,246;Tegelik;
04.09.2018 13:00;04.09.2018 14:00;0,277;Tegelik;
04.09.2018 14:00;04.09.2018 15:00;0,065;Tegelik;
04.09.2018 15:00;04.09.2018 16:00;0,064;Tegelik;
04.09.2018 16:00;04.09.2018 17:00;0,086;Tegelik;
04.09.2018 17:00;04.09.2018 18:00;0,103;Tegelik;
04.09.2018 18:00;04.09.2018 19:00;0,066;Tegelik;
04.09.2018 19:00;04.09.2018 20:00;0,065;Tegelik;
04.09.2018 20:00;04.09.2018 21:00;0,239;Tegelik;
04.09.2018 21:00;04.09.2018 22:00;0,507;Tegelik;
04.09.2018 22:00;04.09.2018 23:00;0,375;Tegelik;
04.09.2018 23:00;05.09.2018 00:00;0,256;Tegelik;
05.09.2018 00:00;05.09.2018 01:00;0,171;Tegelik;
05.09.2018 01:00;05.09.2018 02:00;1,085;Tegelik;
05.09.2018 02:00;05.09.2018 03:00;0,081;Tegelik;
05.09.2018 03:00;05.09.2018 04:00;0,081;Tegelik;
05.09.2018 04:00;05.09.2018 05:00;0,079;Tegelik;
05.09.2018 05:00;05.09.2018 06:00;0,079;Tegelik;
05.09.2018 06:00;05.09.2018 07:00;0,159;Tegelik;
05.09.2018 07:00;05.09.2018 08:00;0,319;Tegelik;
05.09.2018 08:00;05.09.2018 09:00;0,267;Tegelik;
05.09.2018 09:00;05.09.2018 10:00;0,208;Tegelik;
05.09.2018 10:00;05.09.2018 11:00;0,138;Tegelik;
05.09.2018 11:00;05.09.2018 12:00;0,134;Tegelik;
05.09.2018 12:00;05.09.2018 13:00;0,194;Tegelik;
05.09.2018 13:00;05.09.2018 14:00;0,132;Tegelik;
05.09.2018 14:00;05.09.2018 15:00;0,126;Tegelik;
05.09.2018 15:00;05.09.2018 16:00;0,122;Tegelik;
05.09.2018 16:00;05.09.2018 17:00;0,309;Tegelik;
05.09.2018 17:00;05.09.2018 18:00;0,255;Tegelik;
05.09.2018 18:00;05.09.2018 19:00;0,074;Tegelik;
05.09.2018 19:00;05.09.2018 20:00;0,112;Tegelik;
05.09.2018 20:00;05.09.2018 21:00;0,148;Tegelik;
05.09.2018 21:00;05.09.2018 22:00;0,379;Tegelik;
05.09.2018 22:00;05.09.2018 23:00;0,481;Tegelik;
05.09.2018 23:00;06.09.2018 00:00;0,239;Tegelik;
06.09.2018 00:00;06.09.2018 01:00;1,689;Tegelik;
06.09.2018 01:00;06.09.2018 02:00;0,454;Tegelik;
06.09.2018 02:00;06.09.2018 03:00;0,071;Tegelik;
06.09.2018 03:00;06.09.2018 04:00;0,066;Tegelik;
06.09.2018 04:00;06.09.2018 05:00;0,067;Tegelik;
06.09.2018 05:00;06.09.2018 06:00;0,07;Tegelik;
06.09.2018 06:00;06.09.2018 07:00;0,332;Tegelik;
06.09.2018 07:00;06.09.2018 08:00;0,359;Tegelik;
06.09.2018 08:00;06.09.2018 09:00;0,351;Tegelik;
06.09.2018 09:00;06.09.2018 10:00;0,256;Tegelik;
06.09.2018 10:00;06.09.2018 11:00;0,144;Tegelik;
06.09.2018 11:00;06.09.2018 12:00;0,132;Tegelik;
06.09.2018 12:00;06.09.2018 13:00;0,267;Tegelik;
06.09.2018 13:00;06.09.2018 14:00;0,069;Tegelik;
06.09.2018 14:00;06.09.2018 15:00;0,07;Tegelik;
06.09.2018 15:00;06.09.2018 16:00;0,079;Tegelik;
06.09.2018 16:00;06.09.2018 17:00;0,081;Tegelik;
06.09.2018 17:00;06.09.2018 18:00;0,088;Tegelik;
06.09.2018 18:00;06.09.2018 19:00;0,078;Tegelik;
06.09.2018 19:00;06.09.2018 20:00;0,071;Tegelik;
06.09.2018 20:00;06.09.2018 21:00;0,427;Tegelik;
06.09.2018 21:00;06.09.2018 22:00;0,249;Tegelik;
06.09.2018 22:00;06.09.2018 23:00;0,157;Tegelik;
06.09.2018 23:00;07.09.2018 00:00;0,081;Tegelik;
07.09.2018 00:00;07.09.2018 01:00;2,801;Tegelik;
07.09.2018 01:00;07.09.2018 02:00;0,539;Tegelik;
07.09.2018 02:00;07.09.2018 03:00;0,069;Tegelik;
07.09.2018 03:00;07.09.2018 04:00;0,09;Tegelik;
07.09.2018 04:00;07.09.2018 05:00;0,09;Tegelik;
07.09.2018 05:00;07.09.2018 06:00;0,602;Tegelik;
07.09.2018 06:00;07.09.2018 07:00;0,209;Tegelik;
07.09.2018 07:00;07.09.2018 08:00;0,428;Tegelik;
07.09.2018 08:00;07.09.2018 09:00;0,368;Tegelik;
07.09.2018 09:00;07.09.2018 10:00;0,221;Tegelik;
07.09.2018 10:00;07.09.2018 11:00;0,095;Tegelik;
07.09.2018 11:00;07.09.2018 12:00;0,068;Tegelik;
07.09.2018 12:00;07.09.2018 13:00;0,184;Tegelik;
07.09.2018 13:00;07.09.2018 14:00;0,127;Tegelik;
07.09.2018 14:00;07.09.2018 15:00;0,071;Tegelik;
07.09.2018 15:00;07.09.2018 16:00;0,109;Tegelik;
07.09.2018 16:00;07.09.2018 17:00;0,097;Tegelik;
07.09.2018 17:00;07.09.2018 18:00;0,17;Tegelik;
07.09.2018 18:00;07.09.2018 19:00;1,575;Tegelik;
07.09.2018 19:00;07.09.2018 20:00;0,616;Tegelik;
07.09.2018 20:00;07.09.2018 21:00;0,243;Tegelik;
07.09.2018 21:00;07.09.2018 22:00;0,21;Tegelik;
07.09.2018 22:00;07.09.2018 23:00;0,215;Tegelik;
07.09.2018 23:00;08.09.2018 00:00;0,178;Tegelik;
08.09.2018 00:00;08.09.2018 01:00;0,153;Tegelik;
08.09.2018 01:00;08.09.2018 02:00;0,072;Tegelik;
08.09.2018 02:00;08.09.2018 03:00;0,067;Tegelik;
08.09.2018 03:00;08.09.2018 04:00;1,519;Tegelik;
08.09.2018 04:00;08.09.2018 05:00;0,629;Tegelik;
08.09.2018 05:00;08.09.2018 06:00;0,054;Tegelik;
08.09.2018 06:00;08.09.2018 07:00;0,066;Tegelik;
08.09.2018 07:00;08.09.2018 08:00;0,125;Tegelik;
08.09.2018 08:00;08.09.2018 09:00;0,496;Tegelik;
08.09.2018 09:00;08.09.2018 10:00;0,326;Tegelik;
08.09.2018 10:00;08.09.2018 11:00;0,113;Tegelik;
08.09.2018 11:00;08.09.2018 12:00;0,056;Tegelik;
08.09.2018 12:00;08.09.2018 13:00;0,629;Tegelik;
08.09.2018 13:00;08.09.2018 14:00;0,722;Tegelik;
08.09.2018 14:00;08.09.2018 15:00;0,198;Tegelik;
08.09.2018 15:00;08.09.2018 16:00;1,098;Tegelik;
08.09.2018 16:00;08.09.2018 17:00;0,89;Tegelik;
08.09.2018 17:00;08.09.2018 18:00;0,479;Tegelik;
08.09.2018 18:00;08.09.2018 19:00;0,481;Tegelik;
08.09.2018 19:00;08.09.2018 20:00;0,576;Tegelik;
08.09.2018 20:00;08.09.2018 21:00;0,581;Tegelik;
08.09.2018 21:00;08.09.2018 22:00;1,624;Tegelik;
08.09.2018 22:00;08.09.2018 23:00;1,446;Tegelik;
08.09.2018 23:00;09.09.2018 00:00;0,112;Tegelik;
09.09.2018 00:00;09.09.2018 01:00;0,087;Tegelik;
09.09.2018 01:00;09.09.2018 02:00;0,081;Tegelik;
09.09.2018 02:00;09.09.2018 03:00;0,101;Tegelik;
09.09.2018 03:00;09.09.2018 04:00;0,165;Tegelik;
09.09.2018 04:00;09.09.2018 05:00;0,184;Tegelik;
09.09.2018 05:00;09.09.2018 06:00;0,085;Tegelik;
09.09.2018 06:00;09.09.2018 07:00;0,087;Tegelik;
09.09.2018 07:00;09.09.2018 08:00;0,19;Tegelik;
09.09.2018 08:00;09.09.2018 09:00;0,297;Tegelik;
09.09.2018 09:00;09.09.2018 10:00;0,535;Tegelik;
09.09.2018 10:00;09.09.2018 11:00;1,39;Tegelik;
09.09.2018 11:00;09.09.2018 12:00;0,604;Tegelik;
09.09.2018 12:00;09.09.2018 13:00;0,744;Tegelik;
09.09.2018 13:00;09.09.2018 14:00;1,645;Tegelik;
09.09.2018 14:00;09.09.2018 15:00;0,249;Tegelik;
09.09.2018 15:00;09.09.2018 16:00;0,443;Tegelik;
09.09.2018 16:00;09.09.2018 17:00;0,345;Tegelik;
09.09.2018 17:00;09.09.2018 18:00;1,703;Tegelik;
09.09.2018 18:00;09.09.2018 19:00;6,961;Tegelik;
09.09.2018 19:00;09.09.2018 20:00;1,338;Tegelik;
09.09.2018 20:00;09.09.2018 21:00;0,416;Tegelik;
09.09.2018 21:00;09.09.2018 22:00;0,186;Tegelik;
09.09.2018 22:00;09.09.2018 23:00;0,216;Tegelik;
09.09.2018 23:00;10.09.2018 00:00;0,228;Tegelik;
10.09.2018 00:00;10.09.2018 01:00;0,132;Tegelik;
10.09.2018 01:00;10.09.2018 02:00;0,089;Tegelik;
10.09.2018 02:00;10.09.2018 03:00;0,078;Tegelik;
10.09.2018 03:00;10.09.2018 04:00;0,078;Tegelik;
10.09.2018 04:00;10.09.2018 05:00;0,077;Tegelik;
10.09.2018 05:00;10.09.2018 06:00;0,121;Tegelik;
10.09.2018 06:00;10.09.2018 07:00;0,641;Tegelik;
10.09.2018 07:00;10.09.2018 08:00;0,413;Tegelik;
10.09.2018 08:00;10.09.2018 09:00;0,314;Tegelik;
10.09.2018 09:00;10.09.2018 10:00;0,119;Tegelik;
10.09.2018 10:00;10.09.2018 11:00;0,081;Tegelik;
10.09.2018 11:00;10.09.2018 12:00;0,461;Tegelik;
10.09.2018 12:00;10.09.2018 13:00;0,251;Tegelik;
10.09.2018 13:00;10.09.2018 14:00;0,18;Tegelik;
10.09.2018 14:00;10.09.2018 15:00;0,085;Tegelik;
10.09.2018 15:00;10.09.2018 16:00;0,225;Tegelik;
10.09.2018 16:00;10.09.2018 17:00;0,181;Tegelik;
10.09.2018 17:00;10.09.2018 18:00;0,631;Tegelik;
10.09.2018 18:00;10.09.2018 19:00;0,24;Tegelik;
10.09.2018 19:00;10.09.2018 20:00;0,219;Tegelik;
10.09.2018 20:00;10.09.2018 21:00;0,393;Tegelik;
10.09.2018 21:00;10.09.2018 22:00;0,67;Tegelik;
10.09.2018 22:00;10.09.2018 23:00;0,588;Tegelik;
10.09.2018 23:00;11.09.2018 00:00;0,294;Tegelik;
11.09.2018 00:00;11.09.2018 01:00;1,751;Tegelik;
11.09.2018 01:00;11.09.2018 02:00;0,312;Tegelik;
11.09.2018 02:00;11.09.2018 03:00;0,072;Tegelik;
11.09.2018 03:00;11.09.2018 04:00;0,071;Tegelik;
11.09.2018 04:00;11.09.2018 05:00;0,102;Tegelik;
11.09.2018 05:00;11.09.2018 06:00;0,145;Tegelik;
11.09.2018 06:00;11.09.2018 07:00;0,075;Tegelik;
11.09.2018 07:00;11.09.2018 08:00;0,753;Tegelik;
11.09.2018 08:00;11.09.2018 09:00;0,657;Tegelik;
11.09.2018 09:00;11.09.2018 10:00;0,242;Tegelik;
11.09.2018 10:00;11.09.2018 11:00;0,13;Tegelik;
11.09.2018 11:00;11.09.2018 12:00;0,218;Tegelik;
11.09.2018 12:00;11.09.2018 13:00;0,367;Tegelik;
11.09.2018 13:00;11.09.2018 14:00;0,228;Tegelik;
11.09.2018 14:00;11.09.2018 15:00;0,196;Tegelik;
11.09.2018 15:00;11.09.2018 16:00;0,253;Tegelik;
11.09.2018 16:00;11.09.2018 17:00;0,175;Tegelik;
11.09.2018 17:00;11.09.2018 18:00;0,26;Tegelik;
11.09.2018 18:00;11.09.2018 19:00;1,454;Tegelik;
11.09.2018 19:00;11.09.2018 20:00;1,65;Tegelik;
11.09.2018 20:00;11.09.2018 21:00;0,536;Tegelik;
11.09.2018 21:00;11.09.2018 22:00;0,579;Tegelik;
11.09.2018 22:00;11.09.2018 23:00;0,416;Tegelik;
11.09.2018 23:00;12.09.2018 00:00;0,219;Tegelik;
12.09.2018 00:00;12.09.2018 01:00;0,201;Tegelik;
12.09.2018 01:00;12.09.2018 02:00;0,15;Tegelik;
12.09.2018 02:00;12.09.2018 03:00;0,205;Tegelik;
12.09.2018 03:00;12.09.2018 04:00;0,213;Tegelik;
12.09.2018 04:00;12.09.2018 05:00;0,155;Tegelik;
12.09.2018 05:00;12.09.2018 06:00;0,136;Tegelik;
12.09.2018 06:00;12.09.2018 07:00;0,21;Tegelik;
12.09.2018 07:00;12.09.2018 08:00;2,104;Tegelik;
12.09.2018 08:00;12.09.2018 09:00;0,185;Tegelik;
12.09.2018 09:00;12.09.2018 10:00;0,254;Tegelik;
12.09.2018 10:00;12.09.2018 11:00;0,209;Tegelik;
12.09.2018 11:00;12.09.2018 12:00;0,232;Tegelik;
12.09.2018 12:00;12.09.2018 13:00;0,3;Tegelik;
12.09.2018 13:00;12.09.2018 14:00;0,247;Tegelik;
12.09.2018 14:00;12.09.2018 15:00;0,2;Tegelik;
12.09.2018 15:00;12.09.2018 16:00;0,237;Tegelik;
12.09.2018 16:00;12.09.2018 17:00;0,168;Tegelik;
12.09.2018 17:00;12.09.2018 18:00;0,163;Tegelik;
12.09.2018 18:00;12.09.2018 19:00;0,187;Tegelik;
12.09.2018 19:00;12.09.2018 20:00;0,521;Tegelik;
12.09.2018 20:00;12.09.2018 21:00;0,474;Tegelik;
12.09.2018 21:00;12.09.2018 22:00;0,535;Tegelik;
12.09.2018 22:00;12.09.2018 23:00;0,448;Tegelik;
12.09.2018 23:00;13.09.2018 00:00;0,266;Tegelik;
13.09.2018 00:00;13.09.2018 01:00;1,146;Tegelik;
13.09.2018 01:00;13.09.2018 02:00;0,174;Tegelik;
13.09.2018 02:00;13.09.2018 03:00;0,083;Tegelik;
13.09.2018 03:00;13.09.2018 04:00;0,143;Tegelik;
13.09.2018 04:00;13.09.2018 05:00;0,109;Tegelik;
13.09.2018 05:00;13.09.2018 06:00;0,074;Tegelik;
13.09.2018 06:00;13.09.2018 07:00;0,079;Tegelik;
13.09.2018 07:00;13.09.2018 08:00;2,277;Tegelik;
13.09.2018 08:00;13.09.2018 09:00;0,268;Tegelik;
13.09.2018 09:00;13.09.2018 10:00;0,151;Tegelik;
13.09.2018 10:00;13.09.2018 11:00;0,121;Tegelik;
13.09.2018 11:00;13.09.2018 12:00;0,142;Tegelik;
13.09.2018 12:00;13.09.2018 13:00;0,287;Tegelik;
13.09.2018 13:00;13.09.2018 14:00;0,136;Tegelik;
13.09.2018 14:00;13.09.2018 15:00;0,122;Tegelik;
13.09.2018 15:00;13.09.2018 16:00;0,212;Tegelik;
13.09.2018 16:00;13.09.2018 17:00;0,221;Tegelik;
13.09.2018 17:00;13.09.2018 18:00;1,297;Tegelik;
13.09.2018 18:00;13.09.2018 19:00;1,403;Tegelik;
13.09.2018 19:00;13.09.2018 20:00;0,402;Tegelik;
13.09.2018 20:00;13.09.2018 21:00;0,563;Tegelik;
13.09.2018 21:00;13.09.2018 22:00;0,493;Tegelik;
13.09.2018 22:00;13.09.2018 23:00;0,268;Tegelik;
13.09.2018 23:00;14.09.2018 00:00;0,202;Tegelik;
14.09.2018 00:00;14.09.2018 01:00;1,193;Tegelik;
14.09.2018 01:00;14.09.2018 02:00;0,973;Tegelik;
14.09.2018 02:00;14.09.2018 03:00;0,134;Tegelik;
14.09.2018 03:00;14.09.2018 04:00;0,133;Tegelik;
14.09.2018 04:00;14.09.2018 05:00;0,905;Tegelik;
14.09.2018 05:00;14.09.2018 06:00;1,189;Tegelik;
14.09.2018 06:00;14.09.2018 07:00;0,132;Tegelik;
14.09.2018 07:00;14.09.2018 08:00;0,498;Tegelik;
14.09.2018 08:00;14.09.2018 09:00;0,367;Tegelik;
14.09.2018 09:00;14.09.2018 10:00;0,243;Tegelik;
14.09.2018 10:00;14.09.2018 11:00;0,224;Tegelik;
14.09.2018 11:00;14.09.2018 12:00;0,217;Tegelik;
14.09.2018 12:00;14.09.2018 13:00;0,354;Tegelik;
14.09.2018 13:00;14.09.2018 14:00;0,328;Tegelik;
14.09.2018 14:00;14.09.2018 15:00;0,322;Tegelik;
14.09.2018 15:00;14.09.2018 16:00;0,325;Tegelik;
14.09.2018 16:00;14.09.2018 17:00;0,321;Tegelik;
14.09.2018 17:00;14.09.2018 18:00;0,332;Tegelik;
14.09.2018 18:00;14.09.2018 19:00;0,338;Tegelik;
14.09.2018 19:00;14.09.2018 20:00;0,583;Tegelik;
14.09.2018 20:00;14.09.2018 21:00;0,575;Tegelik;
14.09.2018 21:00;14.09.2018 22:00;0,506;Tegelik;
14.09.2018 22:00;14.09.2018 23:00;0,606;Tegelik;
14.09.2018 23:00;15.09.2018 00:00;0,498;Tegelik;
15.09.2018 00:00;15.09.2018 01:00;0,319;Tegelik;
15.09.2018 01:00;15.09.2018 02:00;0,144;Tegelik;
15.09.2018 02:00;15.09.2018 03:00;0,071;Tegelik;
15.09.2018 03:00;15.09.2018 04:00;0,066;Tegelik;
15.09.2018 04:00;15.09.2018 05:00;0,064;Tegelik;
15.09.2018 05:00;15.09.2018 06:00;0,064;Tegelik;
15.09.2018 06:00;15.09.2018 07:00;0,064;Tegelik;
15.09.2018 07:00;15.09.2018 08:00;0,064;Tegelik;
15.09.2018 08:00;15.09.2018 09:00;0,444;Tegelik;
15.09.2018 09:00;15.09.2018 10:00;0,274;Tegelik;
15.09.2018 10:00;15.09.2018 11:00;0,321;Tegelik;
15.09.2018 11:00;15.09.2018 12:00;1,367;Tegelik;
15.09.2018 12:00;15.09.2018 13:00;1,09;Tegelik;
15.09.2018 13:00;15.09.2018 14:00;1,78;Tegelik;
15.09.2018 14:00;15.09.2018 15:00;0,149;Tegelik;
15.09.2018 15:00;15.09.2018 16:00;0,875;Tegelik;
15.09.2018 16:00;15.09.2018 17:00;0,855;Tegelik;
15.09.2018 17:00;15.09.2018 18:00;0,14;Tegelik;
15.09.2018 18:00;15.09.2018 19:00;0,107;Tegelik;
15.09.2018 19:00;15.09.2018 20:00;0,311;Tegelik;
15.09.2018 20:00;15.09.2018 21:00;0,622;Tegelik;
15.09.2018 21:00;15.09.2018 22:00;0,709;Tegelik;
15.09.2018 22:00;15.09.2018 23:00;0,454;Tegelik;
15.09.2018 23:00;16.09.2018 00:00;0,49;Tegelik;
16.09.2018 00:00;16.09.2018 01:00;0,757;Tegelik;
16.09.2018 01:00;16.09.2018 02:00;0,178;Tegelik;
16.09.2018 02:00;16.09.2018 03:00;0,07;Tegelik;
16.09.2018 03:00;16.09.2018 04:00;0,069;Tegelik;
16.09.2018 04:00;16.09.2018 05:00;0,066;Tegelik;
16.09.2018 05:00;16.09.2018 06:00;0,066;Tegelik;
16.09.2018 06:00;16.09.2018 07:00;0,066;Tegelik;
16.09.2018 07:00;16.09.2018 08:00;0,065;Tegelik;
16.09.2018 08:00;16.09.2018 09:00;0,867;Tegelik;
16.09.2018 09:00;16.09.2018 10:00;0,593;Tegelik;
16.09.2018 10:00;16.09.2018 11:00;0,481;Tegelik;
16.09.2018 11:00;16.09.2018 12:00;0,244;Tegelik;
16.09.2018 12:00;16.09.2018 13:00;1,064;Tegelik;
16.09.2018 13:00;16.09.2018 14:00;1,472;Tegelik;
16.09.2018 14:00;16.09.2018 15:00;0,073;Tegelik;
16.09.2018 15:00;16.09.2018 16:00;0,112;Tegelik;
16.09.2018 16:00;16.09.2018 17:00;0,626;Tegelik;
16.09.2018 17:00;16.09.2018 18:00;0,621;Tegelik;
16.09.2018 18:00;16.09.2018 19:00;0,252;Tegelik;
16.09.2018 19:00;16.09.2018 20:00;0,53;Tegelik;
16.09.2018 20:00;16.09.2018 21:00;0,628;Tegelik;
16.09.2018 21:00;16.09.2018 22:00;0,759;Tegelik;
16.09.2018 22:00;16.09.2018 23:00;0,919;Tegelik;
16.09.2018 23:00;17.09.2018 00:00;0,147;Tegelik;
17.09.2018 00:00;17.09.2018 01:00;0,068;Tegelik;
17.09.2018 01:00;17.09.2018 02:00;0,082;Tegelik;
17.09.2018 02:00;17.09.2018 03:00;0,139;Tegelik;
17.09.2018 03:00;17.09.2018 04:00;0,081;Tegelik;
17.09.2018 04:00;17.09.2018 05:00;0,067;Tegelik;
17.09.2018 05:00;17.09.2018 06:00;0,066;Tegelik;
17.09.2018 06:00;17.09.2018 07:00;0,168;Tegelik;
17.09.2018 07:00;17.09.2018 08:00;0,799;Tegelik;
17.09.2018 08:00;17.09.2018 09:00;0,313;Tegelik;
17.09.2018 09:00;17.09.2018 10:00;0,124;Tegelik;
17.09.2018 10:00;17.09.2018 11:00;0,12;Tegelik;
17.09.2018 11:00;17.09.2018 12:00;0,097;Tegelik;
17.09.2018 12:00;17.09.2018 13:00;0,333;Tegelik;
17.09.2018 13:00;17.09.2018 14:00;0,167;Tegelik;
17.09.2018 14:00;17.09.2018 15:00;0,27;Tegelik;
17.09.2018 15:00;17.09.2018 16:00;0,202;Tegelik;
17.09.2018 16:00;17.09.2018 17:00;0,787;Tegelik;
17.09.2018 17:00;17.09.2018 18:00;0,241;Tegelik;
17.09.2018 18:00;17.09.2018 19:00;0,225;Tegelik;
17.09.2018 19:00;17.09.2018 20:00;0,17;Tegelik;
17.09.2018 20:00;17.09.2018 21:00;0,314;Tegelik;
17.09.2018 21:00;17.09.2018 22:00;0,461;Tegelik;
17.09.2018 22:00;17.09.2018 23:00;0,573;Tegelik;
17.09.2018 23:00;18.09.2018 00:00;0,32;Tegelik;
18.09.2018 00:00;18.09.2018 01:00;2,87;Tegelik;
18.09.2018 01:00;18.09.2018 02:00;0,103;Tegelik;
18.09.2018 02:00;18.09.2018 03:00;0,098;Tegelik;
18.09.2018 03:00;18.09.2018 04:00;0,224;Tegelik;
18.09.2018 04:00;18.09.2018 05:00;1,66;Tegelik;
18.09.2018 05:00;18.09.2018 06:00;0,615;Tegelik;
18.09.2018 06:00;18.09.2018 07:00;1,633;Tegelik;
18.09.2018 07:00;18.09.2018 08:00;1,124;Tegelik;
18.09.2018 08:00;18.09.2018 09:00;0,28;Tegelik;
18.09.2018 09:00;18.09.2018 10:00;0,164;Tegelik;
18.09.2018 10:00;18.09.2018 11:00;0,176;Tegelik;
18.09.2018 11:00;18.09.2018 12:00;0,141;Tegelik;
18.09.2018 12:00;18.09.2018 13:00;0,324;Tegelik;
