
EIC;;38ZEE-00492834-I;;
02.03.2019 23:00;03.03.2019 00:00;2,058;Tegelik;
03.03.2019 00:00;03.03.2019 01:00;2,077;Tegelik;
03.03.2019 01:00;03.03.2019 02:00;1,486;Tegelik;
03.03.2019 02:00;03.03.2019 03:00;1,415;Tegelik;
03.03.2019 03:00;03.03.2019 04:00;1,397;Tegelik;
03.03.2019 04:00;03.03.2019 05:00;1,541;Tegelik;
03.03.2019 05:00;03.03.2019 06:00;1,507;Tegelik;
03.03.2019 06:00;03.03.2019 07:00;1,568;Tegelik;
03.03.2019 07:00;03.03.2019 08:00;1,585;Tegelik;
03.03.2019 08:00;03.03.2019 09:00;2,304;Tegelik;
03.03.2019 09:00;03.03.2019 10:00;2,152;Tegelik;
03.03.2019 10:00;03.03.2019 11:00;1,947;Tegelik;
03.03.2019 11:00;03.03.2019 12:00;1,513;Tegelik;
03.03.2019 12:00;03.03.2019 13:00;1,352;Tegelik;
03.03.2019 13:00;03.03.2019 14:00;2,182;Tegelik;
03.03.2019 14:00;03.03.2019 15:00;1,727;Tegelik;
03.03.2019 15:00;03.03.2019 16:00;1,82;Tegelik;
03.03.2019 16:00;03.03.2019 17:00;2,159;Tegelik;
03.03.2019 17:00;03.03.2019 18:00;3,237;Tegelik;
03.03.2019 18:00;03.03.2019 19:00;9,374;Tegelik;
03.03.2019 19:00;03.03.2019 20:00;9,668;Tegelik;
03.03.2019 20:00;03.03.2019 21:00;7,235;Tegelik;
03.03.2019 21:00;03.03.2019 22:00;2,376;Tegelik;
03.03.2019 22:00;03.03.2019 23:00;2,145;Tegelik;
03.03.2019 23:00;04.03.2019 00:00;3,117;Tegelik;
04.03.2019 00:00;04.03.2019 01:00;1,896;Tegelik;
04.03.2019 01:00;04.03.2019 02:00;1,711;Tegelik;
04.03.2019 02:00;04.03.2019 03:00;1,612;Tegelik;
04.03.2019 03:00;04.03.2019 04:00;1,517;Tegelik;
04.03.2019 04:00;04.03.2019 05:00;1,538;Tegelik;
04.03.2019 05:00;04.03.2019 06:00;1,423;Tegelik;
04.03.2019 06:00;04.03.2019 07:00;1,41;Tegelik;
04.03.2019 07:00;04.03.2019 08:00;0,416;Tegelik;
04.03.2019 08:00;04.03.2019 09:00;0,441;Tegelik;
04.03.2019 09:00;04.03.2019 10:00;1,672;Tegelik;
04.03.2019 10:00;04.03.2019 11:00;1,478;Tegelik;
04.03.2019 11:00;04.03.2019 12:00;0,746;Tegelik;
04.03.2019 12:00;04.03.2019 13:00;0,678;Tegelik;
04.03.2019 13:00;04.03.2019 14:00;1,474;Tegelik;
04.03.2019 14:00;04.03.2019 15:00;2,71;Tegelik;
04.03.2019 15:00;04.03.2019 16:00;2,217;Tegelik;
04.03.2019 16:00;04.03.2019 17:00;1,832;Tegelik;
04.03.2019 17:00;04.03.2019 18:00;1,382;Tegelik;
04.03.2019 18:00;04.03.2019 19:00;1,557;Tegelik;
04.03.2019 19:00;04.03.2019 20:00;1,5;Tegelik;
04.03.2019 20:00;04.03.2019 21:00;1,513;Tegelik;
04.03.2019 21:00;04.03.2019 22:00;1,433;Tegelik;
04.03.2019 22:00;04.03.2019 23:00;1,351;Tegelik;
04.03.2019 23:00;05.03.2019 00:00;2,427;Tegelik;
05.03.2019 00:00;05.03.2019 01:00;2,223;Tegelik;
05.03.2019 01:00;05.03.2019 02:00;1,414;Tegelik;
05.03.2019 02:00;05.03.2019 03:00;2,221;Tegelik;
05.03.2019 03:00;05.03.2019 04:00;1,546;Tegelik;
05.03.2019 04:00;05.03.2019 05:00;1,181;Tegelik;
05.03.2019 05:00;05.03.2019 06:00;1,378;Tegelik;
05.03.2019 06:00;05.03.2019 07:00;1,443;Tegelik;
05.03.2019 07:00;05.03.2019 08:00;0,43;Tegelik;
05.03.2019 08:00;05.03.2019 09:00;0,376;Tegelik;
05.03.2019 09:00;05.03.2019 10:00;0,372;Tegelik;
05.03.2019 10:00;05.03.2019 11:00;0,879;Tegelik;
05.03.2019 11:00;05.03.2019 12:00;1,196;Tegelik;
05.03.2019 12:00;05.03.2019 13:00;0,844;Tegelik;
05.03.2019 13:00;05.03.2019 14:00;1,025;Tegelik;
05.03.2019 14:00;05.03.2019 15:00;2,658;Tegelik;
05.03.2019 15:00;05.03.2019 16:00;2,581;Tegelik;
05.03.2019 16:00;05.03.2019 17:00;1,926;Tegelik;
05.03.2019 17:00;05.03.2019 18:00;2,075;Tegelik;
05.03.2019 18:00;05.03.2019 19:00;1,954;Tegelik;
05.03.2019 19:00;05.03.2019 20:00;2,53;Tegelik;
05.03.2019 20:00;05.03.2019 21:00;2,199;Tegelik;
05.03.2019 21:00;05.03.2019 22:00;2,14;Tegelik;
05.03.2019 22:00;05.03.2019 23:00;2,096;Tegelik;
05.03.2019 23:00;06.03.2019 00:00;2,031;Tegelik;
06.03.2019 00:00;06.03.2019 01:00;4,829;Tegelik;
06.03.2019 01:00;06.03.2019 02:00;3,016;Tegelik;
06.03.2019 02:00;06.03.2019 03:00;3,622;Tegelik;
06.03.2019 03:00;06.03.2019 04:00;2,735;Tegelik;
06.03.2019 04:00;06.03.2019 05:00;2,457;Tegelik;
06.03.2019 05:00;06.03.2019 06:00;2,442;Tegelik;
06.03.2019 06:00;06.03.2019 07:00;2,418;Tegelik;
06.03.2019 07:00;06.03.2019 08:00;1,424;Tegelik;
06.03.2019 08:00;06.03.2019 09:00;1,392;Tegelik;
06.03.2019 09:00;06.03.2019 10:00;1,327;Tegelik;
06.03.2019 10:00;06.03.2019 11:00;1,043;Tegelik;
06.03.2019 11:00;06.03.2019 12:00;0,324;Tegelik;
06.03.2019 12:00;06.03.2019 13:00;0,532;Tegelik;
06.03.2019 13:00;06.03.2019 14:00;1,726;Tegelik;
06.03.2019 14:00;06.03.2019 15:00;2,822;Tegelik;
06.03.2019 15:00;06.03.2019 16:00;2,099;Tegelik;
06.03.2019 16:00;06.03.2019 17:00;1,786;Tegelik;
06.03.2019 17:00;06.03.2019 18:00;2,708;Tegelik;
06.03.2019 18:00;06.03.2019 19:00;1,783;Tegelik;
06.03.2019 19:00;06.03.2019 20:00;1,871;Tegelik;
06.03.2019 20:00;06.03.2019 21:00;1,982;Tegelik;
06.03.2019 21:00;06.03.2019 22:00;2,156;Tegelik;
06.03.2019 22:00;06.03.2019 23:00;2,357;Tegelik;
06.03.2019 23:00;07.03.2019 00:00;2,292;Tegelik;
07.03.2019 00:00;07.03.2019 01:00;1,582;Tegelik;
07.03.2019 01:00;07.03.2019 02:00;1,554;Tegelik;
07.03.2019 02:00;07.03.2019 03:00;1,839;Tegelik;
07.03.2019 03:00;07.03.2019 04:00;1,923;Tegelik;
07.03.2019 04:00;07.03.2019 05:00;2,832;Tegelik;
07.03.2019 05:00;07.03.2019 06:00;2,635;Tegelik;
07.03.2019 06:00;07.03.2019 07:00;2,112;Tegelik;
07.03.2019 07:00;07.03.2019 08:00;0,384;Tegelik;
07.03.2019 08:00;07.03.2019 09:00;0,746;Tegelik;
07.03.2019 09:00;07.03.2019 10:00;1,31;Tegelik;
07.03.2019 10:00;07.03.2019 11:00;1,074;Tegelik;
07.03.2019 11:00;07.03.2019 12:00;0,191;Tegelik;
07.03.2019 12:00;07.03.2019 13:00;1,603;Tegelik;
07.03.2019 13:00;07.03.2019 14:00;0,644;Tegelik;
07.03.2019 14:00;07.03.2019 15:00;2,62;Tegelik;
07.03.2019 15:00;07.03.2019 16:00;1,69;Tegelik;
07.03.2019 16:00;07.03.2019 17:00;1,21;Tegelik;
07.03.2019 17:00;07.03.2019 18:00;1,174;Tegelik;
07.03.2019 18:00;07.03.2019 19:00;1,358;Tegelik;
07.03.2019 19:00;07.03.2019 20:00;1,706;Tegelik;
07.03.2019 20:00;07.03.2019 21:00;1,742;Tegelik;
07.03.2019 21:00;07.03.2019 22:00;1,636;Tegelik;
07.03.2019 22:00;07.03.2019 23:00;1,763;Tegelik;
07.03.2019 23:00;08.03.2019 00:00;1,454;Tegelik;
08.03.2019 00:00;08.03.2019 01:00;0,517;Tegelik;
08.03.2019 01:00;08.03.2019 02:00;1,999;Tegelik;
08.03.2019 02:00;08.03.2019 03:00;1,256;Tegelik;
08.03.2019 03:00;08.03.2019 04:00;1,16;Tegelik;
08.03.2019 04:00;08.03.2019 05:00;1,175;Tegelik;
08.03.2019 05:00;08.03.2019 06:00;0,491;Tegelik;
08.03.2019 06:00;08.03.2019 07:00;1,808;Tegelik;
08.03.2019 07:00;08.03.2019 08:00;0,222;Tegelik;
08.03.2019 08:00;08.03.2019 09:00;0,372;Tegelik;
08.03.2019 09:00;08.03.2019 10:00;0,304;Tegelik;
08.03.2019 10:00;08.03.2019 11:00;0,134;Tegelik;
08.03.2019 11:00;08.03.2019 12:00;0,131;Tegelik;
08.03.2019 12:00;08.03.2019 13:00;2,077;Tegelik;
08.03.2019 13:00;08.03.2019 14:00;0,199;Tegelik;
08.03.2019 14:00;08.03.2019 15:00;1,658;Tegelik;
08.03.2019 15:00;08.03.2019 16:00;1,583;Tegelik;
08.03.2019 16:00;08.03.2019 17:00;0,787;Tegelik;
08.03.2019 17:00;08.03.2019 18:00;1,976;Tegelik;
08.03.2019 18:00;08.03.2019 19:00;2,108;Tegelik;
08.03.2019 19:00;08.03.2019 20:00;1,453;Tegelik;
08.03.2019 20:00;08.03.2019 21:00;0,896;Tegelik;
08.03.2019 21:00;08.03.2019 22:00;1,93;Tegelik;
08.03.2019 22:00;08.03.2019 23:00;1,552;Tegelik;
08.03.2019 23:00;09.03.2019 00:00;1,472;Tegelik;
09.03.2019 00:00;09.03.2019 01:00;1,288;Tegelik;
09.03.2019 01:00;09.03.2019 02:00;1,168;Tegelik;
09.03.2019 02:00;09.03.2019 03:00;3,165;Tegelik;
09.03.2019 03:00;09.03.2019 04:00;1,231;Tegelik;
09.03.2019 04:00;09.03.2019 05:00;1,238;Tegelik;
09.03.2019 05:00;09.03.2019 06:00;1,586;Tegelik;
09.03.2019 06:00;09.03.2019 07:00;1,787;Tegelik;
09.03.2019 07:00;09.03.2019 08:00;1,415;Tegelik;
09.03.2019 08:00;09.03.2019 09:00;1,408;Tegelik;
09.03.2019 09:00;09.03.2019 10:00;1,381;Tegelik;
09.03.2019 10:00;09.03.2019 11:00;1,409;Tegelik;
09.03.2019 11:00;09.03.2019 12:00;1,166;Tegelik;
09.03.2019 12:00;09.03.2019 13:00;1,595;Tegelik;
09.03.2019 13:00;09.03.2019 14:00;1,027;Tegelik;
09.03.2019 14:00;09.03.2019 15:00;1,358;Tegelik;
09.03.2019 15:00;09.03.2019 16:00;0,687;Tegelik;
09.03.2019 16:00;09.03.2019 17:00;1,787;Tegelik;
09.03.2019 17:00;09.03.2019 18:00;2,772;Tegelik;
09.03.2019 18:00;09.03.2019 19:00;2,256;Tegelik;
09.03.2019 19:00;09.03.2019 20:00;3,036;Tegelik;
09.03.2019 20:00;09.03.2019 21:00;2,012;Tegelik;
09.03.2019 21:00;09.03.2019 22:00;1,736;Tegelik;
09.03.2019 22:00;09.03.2019 23:00;1,631;Tegelik;
09.03.2019 23:00;10.03.2019 00:00;1,466;Tegelik;
10.03.2019 00:00;10.03.2019 01:00;1,41;Tegelik;
10.03.2019 01:00;10.03.2019 02:00;1,359;Tegelik;
10.03.2019 02:00;10.03.2019 03:00;1,182;Tegelik;
10.03.2019 03:00;10.03.2019 04:00;0,127;Tegelik;
10.03.2019 04:00;10.03.2019 05:00;1,838;Tegelik;
10.03.2019 05:00;10.03.2019 06:00;1,542;Tegelik;
10.03.2019 06:00;10.03.2019 07:00;1,178;Tegelik;
10.03.2019 07:00;10.03.2019 08:00;1,175;Tegelik;
10.03.2019 08:00;10.03.2019 09:00;1,286;Tegelik;
10.03.2019 09:00;10.03.2019 10:00;1,453;Tegelik;
10.03.2019 10:00;10.03.2019 11:00;0,982;Tegelik;
10.03.2019 11:00;10.03.2019 12:00;1,824;Tegelik;
10.03.2019 12:00;10.03.2019 13:00;1,887;Tegelik;
10.03.2019 13:00;10.03.2019 14:00;1,464;Tegelik;
10.03.2019 14:00;10.03.2019 15:00;3,172;Tegelik;
10.03.2019 15:00;10.03.2019 16:00;1,536;Tegelik;
10.03.2019 16:00;10.03.2019 17:00;2,251;Tegelik;
10.03.2019 17:00;10.03.2019 18:00;3,913;Tegelik;
10.03.2019 18:00;10.03.2019 19:00;2,931;Tegelik;
10.03.2019 19:00;10.03.2019 20:00;2,978;Tegelik;
10.03.2019 20:00;10.03.2019 21:00;2,028;Tegelik;
10.03.2019 21:00;10.03.2019 22:00;1,921;Tegelik;
10.03.2019 22:00;10.03.2019 23:00;2,202;Tegelik;
10.03.2019 23:00;11.03.2019 00:00;1,934;Tegelik;
11.03.2019 00:00;11.03.2019 01:00;1,666;Tegelik;
11.03.2019 01:00;11.03.2019 02:00;1,55;Tegelik;
11.03.2019 02:00;11.03.2019 03:00;2,336;Tegelik;
11.03.2019 03:00;11.03.2019 04:00;2,285;Tegelik;
11.03.2019 04:00;11.03.2019 05:00;2,015;Tegelik;
11.03.2019 05:00;11.03.2019 06:00;2,466;Tegelik;
11.03.2019 06:00;11.03.2019 07:00;2,535;Tegelik;
11.03.2019 07:00;11.03.2019 08:00;0,394;Tegelik;
11.03.2019 08:00;11.03.2019 09:00;0,852;Tegelik;
11.03.2019 09:00;11.03.2019 10:00;2,095;Tegelik;
11.03.2019 10:00;11.03.2019 11:00;0,955;Tegelik;
11.03.2019 11:00;11.03.2019 12:00;0,736;Tegelik;
11.03.2019 12:00;11.03.2019 13:00;1,644;Tegelik;
11.03.2019 13:00;11.03.2019 14:00;0,551;Tegelik;
11.03.2019 14:00;11.03.2019 15:00;2,846;Tegelik;
11.03.2019 15:00;11.03.2019 16:00;2,447;Tegelik;
11.03.2019 16:00;11.03.2019 17:00;1,927;Tegelik;
11.03.2019 17:00;11.03.2019 18:00;1,966;Tegelik;
11.03.2019 18:00;11.03.2019 19:00;1,944;Tegelik;
11.03.2019 19:00;11.03.2019 20:00;1,871;Tegelik;
11.03.2019 20:00;11.03.2019 21:00;2,088;Tegelik;
11.03.2019 21:00;11.03.2019 22:00;2,406;Tegelik;
11.03.2019 22:00;11.03.2019 23:00;2,739;Tegelik;
11.03.2019 23:00;12.03.2019 00:00;3,386;Tegelik;
12.03.2019 00:00;12.03.2019 01:00;2,863;Tegelik;
12.03.2019 01:00;12.03.2019 02:00;3,234;Tegelik;
12.03.2019 02:00;12.03.2019 03:00;2,134;Tegelik;
12.03.2019 03:00;12.03.2019 04:00;2,034;Tegelik;
12.03.2019 04:00;12.03.2019 05:00;2,367;Tegelik;
12.03.2019 05:00;12.03.2019 06:00;2,084;Tegelik;
12.03.2019 06:00;12.03.2019 07:00;2,093;Tegelik;
12.03.2019 07:00;12.03.2019 08:00;0,333;Tegelik;
12.03.2019 08:00;12.03.2019 09:00;0,771;Tegelik;
12.03.2019 09:00;12.03.2019 10:00;2,512;Tegelik;
12.03.2019 10:00;12.03.2019 11:00;1,427;Tegelik;
12.03.2019 11:00;12.03.2019 12:00;1,322;Tegelik;
12.03.2019 12:00;12.03.2019 13:00;0,519;Tegelik;
12.03.2019 13:00;12.03.2019 14:00;0,103;Tegelik;
12.03.2019 14:00;12.03.2019 15:00;2,582;Tegelik;
12.03.2019 15:00;12.03.2019 16:00;2,816;Tegelik;
12.03.2019 16:00;12.03.2019 17:00;2,037;Tegelik;
12.03.2019 17:00;12.03.2019 18:00;1,527;Tegelik;
12.03.2019 18:00;12.03.2019 19:00;1,724;Tegelik;
12.03.2019 19:00;12.03.2019 20:00;1,85;Tegelik;
12.03.2019 20:00;12.03.2019 21:00;2,402;Tegelik;
12.03.2019 21:00;12.03.2019 22:00;2,529;Tegelik;
12.03.2019 22:00;12.03.2019 23:00;2,449;Tegelik;
12.03.2019 23:00;13.03.2019 00:00;2,217;Tegelik;
13.03.2019 00:00;13.03.2019 01:00;2,108;Tegelik;
13.03.2019 01:00;13.03.2019 02:00;2,052;Tegelik;
13.03.2019 02:00;13.03.2019 03:00;1,714;Tegelik;
13.03.2019 03:00;13.03.2019 04:00;1,416;Tegelik;
13.03.2019 04:00;13.03.2019 05:00;1,419;Tegelik;
13.03.2019 05:00;13.03.2019 06:00;1,496;Tegelik;
13.03.2019 06:00;13.03.2019 07:00;1,561;Tegelik;
13.03.2019 07:00;13.03.2019 08:00;0,437;Tegelik;
13.03.2019 08:00;13.03.2019 09:00;1,63;Tegelik;
13.03.2019 09:00;13.03.2019 10:00;1,546;Tegelik;
13.03.2019 10:00;13.03.2019 11:00;0,908;Tegelik;
13.03.2019 11:00;13.03.2019 12:00;0,201;Tegelik;
13.03.2019 12:00;13.03.2019 13:00;0,133;Tegelik;
13.03.2019 13:00;13.03.2019 14:00;0,238;Tegelik;
13.03.2019 14:00;13.03.2019 15:00;2,295;Tegelik;
13.03.2019 15:00;13.03.2019 16:00;2,369;Tegelik;
13.03.2019 16:00;13.03.2019 17:00;2,608;Tegelik;
13.03.2019 17:00;13.03.2019 18:00;1,668;Tegelik;
13.03.2019 18:00;13.03.2019 19:00;1,566;Tegelik;
13.03.2019 19:00;13.03.2019 20:00;1,875;Tegelik;
13.03.2019 20:00;13.03.2019 21:00;1,687;Tegelik;
13.03.2019 21:00;13.03.2019 22:00;1,807;Tegelik;
13.03.2019 22:00;13.03.2019 23:00;1,673;Tegelik;
13.03.2019 23:00;14.03.2019 00:00;1,634;Tegelik;
14.03.2019 00:00;14.03.2019 01:00;3,591;Tegelik;
14.03.2019 01:00;14.03.2019 02:00;1,74;Tegelik;
14.03.2019 02:00;14.03.2019 03:00;1,414;Tegelik;
14.03.2019 03:00;14.03.2019 04:00;1,37;Tegelik;
14.03.2019 04:00;14.03.2019 05:00;1,67;Tegelik;
14.03.2019 05:00;14.03.2019 06:00;1,632;Tegelik;
14.03.2019 06:00;14.03.2019 07:00;1,575;Tegelik;
14.03.2019 07:00;14.03.2019 08:00;0,49;Tegelik;
14.03.2019 08:00;14.03.2019 09:00;0,572;Tegelik;
14.03.2019 09:00;14.03.2019 10:00;1,643;Tegelik;
14.03.2019 10:00;14.03.2019 11:00;0,262;Tegelik;
14.03.2019 11:00;14.03.2019 12:00;0,797;Tegelik;
14.03.2019 12:00;14.03.2019 13:00;0,754;Tegelik;
14.03.2019 13:00;14.03.2019 14:00;0,306;Tegelik;
14.03.2019 14:00;14.03.2019 15:00;2,243;Tegelik;
14.03.2019 15:00;14.03.2019 16:00;1,945;Tegelik;
14.03.2019 16:00;14.03.2019 17:00;2,243;Tegelik;
14.03.2019 17:00;14.03.2019 18:00;2,374;Tegelik;
14.03.2019 18:00;14.03.2019 19:00;1,448;Tegelik;
14.03.2019 19:00;14.03.2019 20:00;1,577;Tegelik;
14.03.2019 20:00;14.03.2019 21:00;1,538;Tegelik;
14.03.2019 21:00;14.03.2019 22:00;1,672;Tegelik;
14.03.2019 22:00;14.03.2019 23:00;1,635;Tegelik;
14.03.2019 23:00;15.03.2019 00:00;1,564;Tegelik;
15.03.2019 00:00;15.03.2019 01:00;1,23;Tegelik;
15.03.2019 01:00;15.03.2019 02:00;1,171;Tegelik;
15.03.2019 02:00;15.03.2019 03:00;1,168;Tegelik;
15.03.2019 03:00;15.03.2019 04:00;1,169;Tegelik;
15.03.2019 04:00;15.03.2019 05:00;1,172;Tegelik;
15.03.2019 05:00;15.03.2019 06:00;1,173;Tegelik;
15.03.2019 06:00;15.03.2019 07:00;1,167;Tegelik;
15.03.2019 07:00;15.03.2019 08:00;0,521;Tegelik;
15.03.2019 08:00;15.03.2019 09:00;0,291;Tegelik;
15.03.2019 09:00;15.03.2019 10:00;0,139;Tegelik;
15.03.2019 10:00;15.03.2019 11:00;0,779;Tegelik;
15.03.2019 11:00;15.03.2019 12:00;1,406;Tegelik;
15.03.2019 12:00;15.03.2019 13:00;2,363;Tegelik;
15.03.2019 13:00;15.03.2019 14:00;1,142;Tegelik;
15.03.2019 14:00;15.03.2019 15:00;1,595;Tegelik;
15.03.2019 15:00;15.03.2019 16:00;1,263;Tegelik;
15.03.2019 16:00;15.03.2019 17:00;1,263;Tegelik;
15.03.2019 17:00;15.03.2019 18:00;2,344;Tegelik;
15.03.2019 18:00;15.03.2019 19:00;3,695;Tegelik;
15.03.2019 19:00;15.03.2019 20:00;1,789;Tegelik;
15.03.2019 20:00;15.03.2019 21:00;1,77;Tegelik;
15.03.2019 21:00;15.03.2019 22:00;1,824;Tegelik;
15.03.2019 22:00;15.03.2019 23:00;1,658;Tegelik;
15.03.2019 23:00;16.03.2019 00:00;0,675;Tegelik;
16.03.2019 00:00;16.03.2019 01:00;2,402;Tegelik;
16.03.2019 01:00;16.03.2019 02:00;3,146;Tegelik;
16.03.2019 02:00;16.03.2019 03:00;0,284;Tegelik;
16.03.2019 03:00;16.03.2019 04:00;0,753;Tegelik;
16.03.2019 04:00;16.03.2019 05:00;1,932;Tegelik;
16.03.2019 05:00;16.03.2019 06:00;1,156;Tegelik;
16.03.2019 06:00;16.03.2019 07:00;0,214;Tegelik;
16.03.2019 07:00;16.03.2019 08:00;1,866;Tegelik;
16.03.2019 08:00;16.03.2019 09:00;1,445;Tegelik;
16.03.2019 09:00;16.03.2019 10:00;1,46;Tegelik;
16.03.2019 10:00;16.03.2019 11:00;1,418;Tegelik;
16.03.2019 11:00;16.03.2019 12:00;0,628;Tegelik;
16.03.2019 12:00;16.03.2019 13:00;3,012;Tegelik;
16.03.2019 13:00;16.03.2019 14:00;1,746;Tegelik;
16.03.2019 14:00;16.03.2019 15:00;4,143;Tegelik;
16.03.2019 15:00;16.03.2019 16:00;1,956;Tegelik;
16.03.2019 16:00;16.03.2019 17:00;1,977;Tegelik;
16.03.2019 17:00;16.03.2019 18:00;1,4;Tegelik;
16.03.2019 18:00;16.03.2019 19:00;1,484;Tegelik;
16.03.2019 19:00;16.03.2019 20:00;2,469;Tegelik;
16.03.2019 20:00;16.03.2019 21:00;1,631;Tegelik;
16.03.2019 21:00;16.03.2019 22:00;1,385;Tegelik;
16.03.2019 22:00;16.03.2019 23:00;1,993;Tegelik;
16.03.2019 23:00;17.03.2019 00:00;2,42;Tegelik;
17.03.2019 00:00;17.03.2019 01:00;2,638;Tegelik;
17.03.2019 01:00;17.03.2019 02:00;1,584;Tegelik;
17.03.2019 02:00;17.03.2019 03:00;1,4;Tegelik;
17.03.2019 03:00;17.03.2019 04:00;1,528;Tegelik;
17.03.2019 04:00;17.03.2019 05:00;1,652;Tegelik;
17.03.2019 05:00;17.03.2019 06:00;1,523;Tegelik;
17.03.2019 06:00;17.03.2019 07:00;1,497;Tegelik;
17.03.2019 07:00;17.03.2019 08:00;1,654;Tegelik;
17.03.2019 08:00;17.03.2019 09:00;1,764;Tegelik;
17.03.2019 09:00;17.03.2019 10:00;1,553;Tegelik;
17.03.2019 10:00;17.03.2019 11:00;2,12;Tegelik;
17.03.2019 11:00;17.03.2019 12:00;2,396;Tegelik;
17.03.2019 12:00;17.03.2019 13:00;1,654;Tegelik;
17.03.2019 13:00;17.03.2019 14:00;3,198;Tegelik;
17.03.2019 14:00;17.03.2019 15:00;2,233;Tegelik;
17.03.2019 15:00;17.03.2019 16:00;1,58;Tegelik;
17.03.2019 16:00;17.03.2019 17:00;2,522;Tegelik;
17.03.2019 17:00;17.03.2019 18:00;2,44;Tegelik;
17.03.2019 18:00;17.03.2019 19:00;1,419;Tegelik;
17.03.2019 19:00;17.03.2019 20:00;6,961;Tegelik;
17.03.2019 20:00;17.03.2019 21:00;8,435;Tegelik;
17.03.2019 21:00;17.03.2019 22:00;7,522;Tegelik;
17.03.2019 22:00;17.03.2019 23:00;1,763;Tegelik;
17.03.2019 23:00;18.03.2019 00:00;2,911;Tegelik;
18.03.2019 00:00;18.03.2019 01:00;1,343;Tegelik;
18.03.2019 01:00;18.03.2019 02:00;1,869;Tegelik;
18.03.2019 02:00;18.03.2019 03:00;1,154;Tegelik;
18.03.2019 03:00;18.03.2019 04:00;1,076;Tegelik;
18.03.2019 04:00;18.03.2019 05:00;1,117;Tegelik;
18.03.2019 05:00;18.03.2019 06:00;1,59;Tegelik;
18.03.2019 06:00;18.03.2019 07:00;1,181;Tegelik;
18.03.2019 07:00;18.03.2019 08:00;0,123;Tegelik;
18.03.2019 08:00;18.03.2019 09:00;0,422;Tegelik;
18.03.2019 09:00;18.03.2019 10:00;0,476;Tegelik;
18.03.2019 10:00;18.03.2019 11:00;0,187;Tegelik;
18.03.2019 11:00;18.03.2019 12:00;0,527;Tegelik;
18.03.2019 12:00;18.03.2019 13:00;1,526;Tegelik;
