"Timestamp","Operation [1:Off, 2:On]","Dry concrete [1:Off, 2:On]","Mode [1:Tank only, 2:Heat, 3:Cool, 8:Auto, 9:Auto(Heat), 10:Auto(Cool)]","Tank [1:Off, 2:On]","Zone1-Zone2 On-Off [1:On-Off, 2:Off-On, 3:On-On]","SHP control [1:Disable, 2:Enable]","SHP flow control (forbid ΔT) [1:Disable, 2:Enable]","Zone1: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone1: (water shift/water/room) set temperature for cool mode [°C]","Zone2: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone2: (water shift/water/room) set temperature for cool  mode [°C]","Tank water set temperature [°C]","Co-efficient frequency control [%]","Current Lv [Lv]","External SW [1:Close, 2:Open]","Heat-Cool SW [1:Heat, 2:Cool]","Powerful (Actual) [1:Off, 2:On]","Quiet (Actual) [1:Off, 2:On]","3-way valve [1:Room, 2:Tank]","Defrost (Actual) [1:Off, 2:On]","Room heater (Actual) [1:Off, 2:On]","Tank heater (Actual) [1:Off, 2:On]","Solar (Actual) [1:Off, 2:On]","Bivalent (Actual) [1:Off, 2:On]","Current error status [0:No error pop up screen in RC LCD, 1:Error pop up screen in RC LCD]","Backup heater 1 status (Actual) [1:Off, 2:On]","Backup heater 2 status (Actual) [1:Off, 2:On]","Backup heater 3 status (Actual) [1:Off, 2:On]","2 Zone pump 1 status (Actual) [1:Off, 2:On]","2 Zone pump 2 status (Actual) [1:Off, 2:On]","Sterilization status (Actual) [1:Off, 2:On]","Zone1: Actual (water outlet/room/pool) temperature [°C]","Zone2: Actual (water outlet/room/pool) temperature [°C]","Actual tank temperature [°C]","Actual outdoor temperature [°C]","Inlet water temperature [°C]","Outlet water temperature [°C]","Zone1: Water temperature [°C]","Zone2: Water temperature [°C]","Zone1: Water temperature (Target) [°C]","Zone2: Water temperature (Target) [°C]","Buffer tank: Water temperature [°C]","Solar: Water temperature [°C]","Pool: Water temperature [°C]","Outlet water temperature (Target) [°C]","Outlet 2 temperature [°C]","Discharge temperature [°C]","Room thermostat internal sensor temperature [°C]","Indoor piping temperature [°C]","Outdoor piping temperature [°C]","Defrost temperature [°C]","EVA outlet temperature [°C]","Bypass outlet temperature [°C]","IPM temperature [°C]","High pressure [kgf/cm2]","Low pressure [kgf/cm2]","Outdoor current [A]","Compressor frequency [Hz]","Pump flow rate [L/min]","Pump speed [r/min]","Pump duty [duty]","Fan motor speed 1 [r/min]","Fan motor speed 2 [r/min]","2 Zone mixing valve 1 opening [sec]","2 Zone mixing valve 2 opening [sec]","Heat mode energy consumption [kW]","Heat mode energy generation [kW]","Cool mode energy consumption [kW]","Cool mode energy generation [kW]","Tank mode energy consumption [kW]","Tank mode energy generation [kW]"
"13.Jan.2019 22:30:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.75","39.25","-78","-78","39","50","-78","-78","-78","39","39","50","25","38","-4","-2","-3","12","14","23.400000000000002","0.0","1.8","21","14.45","1600","80","480","510","0","0","1.0","3.4000000000000004","0.0","0.0","0.0","0.0"
"13.Jan.2019 22:35:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.75","39.25","-78","-78","39","50","-78","-78","-78","39","39","50","25","37","-4","-3","-3","11","14","23.6","0.0","1.8","20","14.81","1600","80","480","520","0","0","1.0","3.4000000000000004","0.0","0.0","0.0","0.0"
"13.Jan.2019 22:40:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","40","0","35.75","39.25","-78","-78","39","50","-78","-78","-78","39","39","50","25","38","-6","-4","-4","11","14","23.200000000000003","0.0","1.8","21","14.45","1600","80","480","520","0","0","1.0","3.4000000000000004","0.0","0.0","0.0","0.0"
"13.Jan.2019 22:45:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","40","0","35.75","38.75","-78","-78","39","50","-78","-78","-78","39","38","49","25","38","-7","-5","-6","11","13","23.200000000000003","0.0","1.8","20","14.81","1550","80","480","520","0","0","1.0","3.0","0.0","0.0","0.0","0.0"
"13.Jan.2019 22:50:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","40","0","35.75","38.25","-78","-78","39","50","-78","-78","-78","39","38","48","25","38","-8","-6","-6","11","13","22.8","0.0","1.8","20","14.81","1550","80","480","520","0","0","1.0","2.6","0.0","0.0","0.0","0.0"
"13.Jan.2019 22:55:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","40","0","35.75","38.25","-78","-78","39","50","-78","-78","-78","39","38","47","25","38","-8","-6","-7","11","12","23.200000000000003","0.0","1.8","21","14.45","1550","80","480","520","0","0","1.0","2.4000000000000004","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:00:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","40","0","35.75","38.25","-78","-78","39","50","-78","-78","-78","39","38","47","25","38","-9","-7","-7","10","12","22.8","0.0","1.8","21","14.45","1550","80","480","510","0","0","1.0","2.4000000000000004","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:05:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","0","35.25","38.25","-78","-78","39","50","-78","-78","-78","39","38","47","25","38","-9","-7","-8","10","12","22.8","0.0","1.8","21","14.45","1550","80","480","510","0","0","1.0","2.8000000000000003","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:10:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","0","35.25","38.25","-78","-78","39","50","-78","-78","-78","39","38","47","25","38","-9","-8","-8","10","12","22.8","0.0","1.8","21","14.45","1550","80","480","520","0","0","1.0","2.8000000000000003","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:15:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","37.0","0","39","0","35.25","37.75","-78","-78","39","50","-78","-78","-78","39","37","47","25","38","-10","-8","-9","9","12","22.8","0.0","1.8","21","14.45","1550","80","490","520","0","0","1.0","2.4000000000000004","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:20:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","2","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","-1","35.25","38.25","-78","-78","40","51","-78","-78","-78","40","38","48","25","38","-12","-8","-11","9","12","22.6","0.0","2.4000000000000004","30","39.88","4000","150","500","540","0","0","1.6","8.0","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:25:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","2","1","1","1","1","0","1","1","1","1","1","1","31.0","0","39","-1","35.0","31.0","-78","-78","40","51","-78","-78","-78","40","29","26","25","4","7","9","26","9","10","12.600000000000001","0.0","0.8","29","39.16","4000","150","0","0","0","0","0.4","10.8","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:30:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","42.0","0","39","-1","34.5","42.25","-78","-78","40","51","-78","-78","-78","40","42","66","25","35","-5","0","-2","13","18","29.400000000000002","0.0","4.2","44","14.45","1550","80","530","580","0","0","2.8000000000000003","7.800000000000001","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:35:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","41.0","0","39","-1","35.0","41.0","-78","-78","40","51","-78","-78","-78","40","41","61","25","41","-3","1","-2","13","18","24.6","0.0","2.8000000000000003","33","14.45","1550","80","490","530","0","0","1.8","6.0","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:40:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.0","39.25","-78","-78","39","50","-78","-78","-78","39","39","55","25","39","-3","0","-2","13","17","23.6","0.0","2.2","24","14.81","1550","80","480","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:45:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.0","39.25","-78","-78","39","50","-78","-78","-78","39","39","52","25","39","-3","0","-2","13","16","23.6","0.0","2.2","25","14.45","1600","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:50:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.25","39.5","-78","-78","39","50","-78","-78","-78","39","39","51","25","39","-3","0","-2","13","16","23.6","0.0","2.2","25","14.45","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"13.Jan.2019 23:55:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.25","39.25","-78","-78","39","50","-78","-78","-78","39","39","51","25","39","-3","0","-2","13","16","23.6","0.0","2.2","24","14.81","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:00:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.25","39.5","-78","-78","39","50","-78","-78","-78","39","39","51","25","39","-3","0","-2","13","15","23.6","0.0","2.2","25","14.45","1550","80","480","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:05:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.25","39.5","-78","-78","39","50","-78","-78","-78","39","39","51","25","39","-3","-1","-2","13","14","23.6","0.0","2.2","24","14.45","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:10:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.25","39.5","-78","-78","39","50","-78","-78","-78","39","39","51","25","39","-4","-1","-2","13","14","23.6","0.0","2.2","25","14.45","1550","80","480","520","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:15:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.25","39.25","-78","-78","39","50","-78","-78","-78","39","39","51","25","39","-4","-2","-3","13","14","23.6","0.0","2.2","24","14.45","1550","80","480","520","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:20:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.25","39.25","-78","-78","39","50","-78","-78","-78","39","39","50","25","39","-5","-3","-4","13","14","23.6","0.0","2.2","24","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:25:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","39","0","35.25","39.25","-78","-78","39","50","-78","-78","-78","39","39","50","25","39","-6","-4","-5","12","14","23.400000000000002","0.0","2.2","25","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:30:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","0","35.25","38.75","-78","-78","39","50","-78","-78","-78","39","38","50","25","39","-7","-5","-6","11","14","23.200000000000003","0.0","2.2","24","14.45","1550","80","490","530","0","0","1.4000000000000001","3.2","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:35:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","0","35.25","38.75","-78","-78","39","50","-78","-78","-78","39","38","49","25","38","-8","-6","-7","11","13","23.200000000000003","0.0","2.2","25","14.45","1550","80","490","520","0","0","1.4000000000000001","3.2","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:40:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","0","35.25","38.75","-78","-78","39","50","-78","-78","-78","39","38","49","25","38","-9","-6","-7","10","13","22.8","0.0","2.0","25","14.45","1550","80","480","520","0","0","1.2000000000000002","3.2","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:45:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","0","35.25","38.25","-78","-78","39","50","-78","-78","-78","39","38","48","25","38","-9","-6","-8","10","13","23.200000000000003","0.0","2.0","24","14.81","1600","80","480","520","0","0","1.2000000000000002","3.0","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:50:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","0","35.25","38.25","-78","-78","39","50","-78","-78","-78","39","38","48","25","38","-9","-7","-8","10","13","22.8","0.0","2.0","24","14.45","1550","80","490","530","0","0","1.2000000000000002","2.8000000000000003","0.0","0.0","0.0","0.0"
"14.Jan.2019 00:55:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","38.0","0","39","0","35.25","38.25","-78","-78","39","50","-78","-78","-78","39","38","48","25","38","-10","-7","-9","9","13","22.8","0.0","2.0","24","14.45","1550","80","490","530","0","0","1.2000000000000002","2.8000000000000003","0.0","0.0","0.0","0.0"
