"Timestamp","Operation [1:Off, 2:On]","Dry concrete [1:Off, 2:On]","Mode [1:Tank only, 2:Heat, 3:Cool, 8:Auto, 9:Auto(Heat), 10:Auto(Cool)]","Tank [1:Off, 2:On]","Zone1-Zone2 On-Off [1:On-Off, 2:Off-On, 3:On-On]","SHP control [1:Disable, 2:Enable]","SHP flow control (forbid ΔT) [1:Disable, 2:Enable]","Zone1: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone1: (water shift/water/room) set temperature for cool mode [°C]","Zone2: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone2: (water shift/water/room) set temperature for cool  mode [°C]","Tank water set temperature [°C]","Co-efficient frequency control [%]","Current Lv [Lv]","External SW [1:Close, 2:Open]","Heat-Cool SW [1:Heat, 2:Cool]","Powerful (Actual) [1:Off, 2:On]","Quiet (Actual) [1:Off, 2:On]","3-way valve [1:Room, 2:Tank]","Defrost (Actual) [1:Off, 2:On]","Room heater (Actual) [1:Off, 2:On]","Tank heater (Actual) [1:Off, 2:On]","Solar (Actual) [1:Off, 2:On]","Bivalent (Actual) [1:Off, 2:On]","Current error status [0:No error pop up screen in RC LCD, 1:Error pop up screen in RC LCD]","Backup heater 1 status (Actual) [1:Off, 2:On]","Backup heater 2 status (Actual) [1:Off, 2:On]","Backup heater 3 status (Actual) [1:Off, 2:On]","2 Zone pump 1 status (Actual) [1:Off, 2:On]","2 Zone pump 2 status (Actual) [1:Off, 2:On]","Sterilization status (Actual) [1:Off, 2:On]","Zone1: Actual (water outlet/room/pool) temperature [°C]","Zone2: Actual (water outlet/room/pool) temperature [°C]","Actual tank temperature [°C]","Actual outdoor temperature [°C]","Inlet water temperature [°C]","Outlet water temperature [°C]","Zone1: Water temperature [°C]","Zone2: Water temperature [°C]","Zone1: Water temperature (Target) [°C]","Zone2: Water temperature (Target) [°C]","Buffer tank: Water temperature [°C]","Solar: Water temperature [°C]","Pool: Water temperature [°C]","Outlet water temperature (Target) [°C]","Outlet 2 temperature [°C]","Discharge temperature [°C]","Room thermostat internal sensor temperature [°C]","Indoor piping temperature [°C]","Outdoor piping temperature [°C]","Defrost temperature [°C]","EVA outlet temperature [°C]","Bypass outlet temperature [°C]","IPM temperature [°C]","High pressure [kgf/cm2]","Low pressure [kgf/cm2]","Outdoor current [A]","Compressor frequency [Hz]","Pump flow rate [L/min]","Pump speed [r/min]","Pump duty [duty]","Fan motor speed 1 [r/min]","Fan motor speed 2 [r/min]","2 Zone mixing valve 1 opening [sec]","2 Zone mixing valve 2 opening [sec]","Heat mode energy consumption [kW]","Heat mode energy generation [kW]","Cool mode energy consumption [kW]","Cool mode energy generation [kW]","Tank mode energy consumption [kW]","Tank mode energy generation [kW]"
"27.Jan.2019 22:01:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","32","-11","42.25","46.75","-78","-78","46","55","-78","-78","-78","46","47","80","27","42","-18","-16","-16","-16","7","30.0","0.0","5.0","54","23.05","2400","100","570","610","0","0","3.4000000000000004","6.800000000000001","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:06:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","34","-11","42.25","46.75","-78","-78","46","55","-78","-78","-78","46","46","77","27","46","-18","-17","-17","-17","6","28.400000000000002","0.0","4.800000000000001","55","23.40","2450","100","570","610","0","0","3.2","7.0","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:11:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","34","-11","42.25","46.25","-78","-78","46","55","-78","-78","-78","46","46","79","27","46","-19","-18","-18","-17","5","28.0","0.0","4.800000000000001","55","21.98","2300","97","570","610","0","0","3.2","5.800000000000001","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:16:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","35","-11","42.25","46.75","-78","-78","46","55","-78","-78","-78","46","46","77","27","43","-21","-19","-19","-19","4","28.6","0.0","4.800000000000001","55","21.26","2200","94","570","610","0","0","3.2","6.4","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:21:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","2","1","1","1","1","0","1","1","1","1","1","1","42.0","0","36","-11","42.25","42.25","-78","-78","46","55","-78","-78","-78","46","42","52","27","42","-4","0","-3","4","1","12.200000000000001","0.0","3.0","55","0.13","0","0","0","0","0","0","1.8","0.0","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:26:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","2","1","1","1","1","0","1","1","1","1","1","1","41.0","0","36","-11","43.25","41.5","-78","-78","46","55","-78","-78","-78","46","41","42","27","41","1","7","2","2","16","19.6","0.0","6.800000000000001","81","0.13","0","0","0","0","0","0","4.4","0.0","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:31:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","2","1","1","1","1","0","1","1","1","1","1","1","45.0","0","36","-11","41.75","45.75","-78","-78","46","55","-78","-78","-78","46","45","55","27","46","-13","-3","-13","10","23","28.6","0.0","6.4","73","23.76","2400","100","580","620","0","0","4.2","6.2","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:36:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","39","-11","41.75","47.25","-78","-78","46","55","-78","-78","-78","46","47","71","27","47","-14","-3","-14","9","16","28.8","0.0","5.6000000000000005","62","20.90","2150","93","570","600","0","0","3.8000000000000003","7.6000000000000005","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:41:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","39","-11","42.25","46.25","-78","-78","46","55","-78","-78","-78","46","46","77","27","46","-14","-12","-13","6","12","27.6","0.0","4.2","48","20.18","2150","93","560","600","0","0","2.8000000000000003","5.4","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:46:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","40","-11","42.25","46.75","-78","-78","46","55","-78","-78","-78","46","46","77","27","42","-17","-16","-12","-15","10","30.0","0.0","4.4","49","20.54","2150","93","550","590","0","0","3.0","6.2","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:51:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","41","-11","42.25","46.75","-78","-78","46","55","-78","-78","-78","46","46","79","27","42","-16","-15","-14","-14","10","30.6","0.0","4.4","49","20.90","2150","93","550","590","0","0","3.0","6.2","0.0","0.0","0.0","0.0"
"27.Jan.2019 22:56:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","42","-11","42.25","47.25","-78","-78","46","55","-78","-78","-78","46","47","83","27","42","-16","-15","-14","-14","9","30.6","0.0","4.6000000000000005","49","20.54","2150","93","550","590","0","0","3.0","6.800000000000001","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:01:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","43","-11","42.25","47.25","-78","-78","46","55","-78","-78","-78","46","47","79","27","42","-16","-15","-14","-14","8","28.8","0.0","4.4","48","20.54","2150","93","550","590","0","0","3.0","6.800000000000001","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:06:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","44","-11","42.25","46.75","-78","-78","46","55","-78","-78","-78","46","46","77","27","46","-15","-14","-14","-6","7","28.0","0.0","4.2","49","20.18","2150","92","550","590","0","0","2.8000000000000003","6.0","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:11:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","45","-11","42.25","47.25","-78","-78","46","55","-78","-78","-78","46","47","78","27","42","-16","-15","-14","-14","7","31.0","0.0","4.6000000000000005","49","20.54","2150","92","550","590","0","0","3.0","6.800000000000001","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:16:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","46","-11","42.25","47.25","-78","-78","46","55","-78","-78","-78","46","47","84","27","42","-16","-15","-14","-14","7","30.8","0.0","4.6000000000000005","49","20.54","2100","92","560","600","0","0","3.0","6.800000000000001","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:21:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","47","-11","42.25","47.25","-78","-78","46","55","-78","-78","-78","46","47","81","27","42","-15","-14","-14","-13","7","30.0","0.0","4.4","49","20.54","2150","92","560","600","0","0","3.0","6.800000000000001","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:26:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","48","-11","42.75","47.25","-78","-78","46","55","-78","-78","-78","46","47","77","28","46","-15","-14","-14","-14","7","28.6","0.0","4.2","49","20.54","2150","92","560","600","0","0","2.8000000000000003","6.2","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:31:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","49","-11","42.75","46.75","-78","-78","46","55","-78","-78","-78","46","47","78","28","47","-15","-14","-14","-3","6","28.400000000000002","0.0","4.2","49","19.47","2050","90","570","600","0","0","2.8000000000000003","5.2","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:36:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","49","-11","42.25","47.25","-78","-78","46","55","-78","-78","-78","46","47","78","28","42","-16","-15","-15","-14","7","32.0","0.0","4.6000000000000005","49","19.47","2050","90","550","590","0","0","3.0","6.4","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:41:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","47.0","0","49","-11","42.25","47.25","-78","-78","46","55","-78","-78","-78","46","47","82","28","42","-16","-15","-14","-14","6","30.400000000000002","0.0","4.4","49","19.47","2000","90","560","590","0","0","3.0","6.4","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:46:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","49","-11","42.25","46.25","-78","-78","46","55","-78","-78","-78","46","46","75","28","46","-14","-6","-13","9","5","27.6","0.0","3.8000000000000003","43","19.47","2050","90","540","580","0","0","2.4000000000000004","5.2","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:51:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","45.0","0","49","-11","42.25","45.75","-78","-78","46","55","-78","-78","-78","46","45","68","28","46","-14","-6","-13","8","5","27.400000000000002","0.0","3.6","42","19.82","2050","90","540","580","0","0","2.4000000000000004","4.6000000000000005","0.0","0.0","0.0","0.0"
"27.Jan.2019 23:56:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","45.0","0","49","-11","42.25","45.75","-78","-78","46","55","-78","-78","-78","46","45","66","28","46","-14","-6","-13","8","5","27.6","0.0","3.6","42","18.75","1950","88","540","580","0","0","2.4000000000000004","4.2","0.0","0.0","0.0","0.0"
"28.Jan.2019 00:01:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","45.0","0","49","-11","41.75","45.75","-78","-78","46","55","-78","-78","-78","46","45","65","28","46","-14","-6","-13","8","5","27.400000000000002","0.0","3.6","43","17.32","1850","85","540","580","0","0","2.4000000000000004","4.6000000000000005","0.0","0.0","0.0","0.0"
"28.Jan.2019 00:06:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","45.0","0","49","-11","41.75","45.75","-78","-78","46","55","-78","-78","-78","46","46","65","28","46","-14","-6","-13","9","5","27.400000000000002","0.0","3.8000000000000003","42","16.24","1700","82","540","580","0","0","2.4000000000000004","4.2","0.0","0.0","0.0","0.0"
"28.Jan.2019 00:11:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","49","-11","41.75","46.25","-78","-78","46","55","-78","-78","-78","46","46","64","28","46","-14","-6","-13","9","5","27.6","0.0","3.8000000000000003","42","15.17","1650","81","540","580","0","0","2.4000000000000004","4.4","0.0","0.0","0.0","0.0"
"28.Jan.2019 00:16:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","49","-11","41.75","46.25","-78","-78","46","55","-78","-78","-78","46","46","65","27","46","-14","-6","-13","9","6","27.8","0.0","3.8000000000000003","42","15.17","1650","81","540","580","0","0","2.4000000000000004","4.4","0.0","0.0","0.0","0.0"
"28.Jan.2019 00:21:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","49","-11","41.75","46.25","-78","-78","46","55","-78","-78","-78","46","46","65","27","46","-14","-6","-13","9","6","27.6","0.0","3.8000000000000003","42","15.53","1650","81","540","580","0","0","2.4000000000000004","4.6000000000000005","0.0","0.0","0.0","0.0"
"28.Jan.2019 00:26:44","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","46.0","0","49","-11","41.75","46.25","-78","-78","46","55","-78","-78","-78","46","46","65","27","46","-14","-7","-13","9","6","27.8","0.0","3.6","43","15.17","1600","80","540","580","0","0","2.4000000000000004","4.4","0.0","0.0","0.0","0.0"
