Grupp;"Ajatempel (UTC)";Hind
fi;1536642000;63,53
fi;1536645600;69,97
fi;1536649200;66,59
fi;1536652800;65,09
fi;1536656400;62,8
fi;1536660000;61,89
fi;1536663600;59,62
fi;1536667200;57,42
fi;1536670800;57,4
fi;1536674400;58,5
fi;1536678000;57,3
fi;1536681600;57,36
fi;1536685200;58,09
fi;1536688800;57,28
fi;1536692400;56,65
fi;1536696000;54,36
fi;1536699600;50,94
fi;1536703200;48,32
fi;1536706800;47,14
fi;1536710400;45,97
fi;1536714000;47,15
fi;1536717600;47,73
fi;1536721200;51,15
fi;1536724800;56,42
fi;1536728400;58,67
fi;1536732000;59,27
fi;1536735600;58,64
fi;1536739200;59,44
fi;1536742800;58,69
fi;1536746400;58,33
fi;1536750000;55,53
fi;1536753600;54,74
fi;1536757200;54,13
fi;1536760800;54,09
fi;1536764400;54,6
fi;1536768000;55,98
fi;1536771600;56,34
fi;1536775200;54,88
fi;1536778800;54,26
fi;1536782400;52,06
fi;1536786000;49,55
fi;1536789600;50,53
fi;1536793200;50,12
fi;1536796800;50,12
fi;1536800400;50,65
fi;1536804000;51,81
fi;1536807600;53,39
fi;1536811200;55,65
fi;1536814800;57,89
fi;1536818400;59,77
fi;1536822000;59,95
fi;1536825600;59,96
fi;1536829200;59,97
fi;1536832800;60,97
fi;1536836400;59,88
fi;1536840000;59,4
fi;1536843600;59,13
fi;1536847200;59,29
fi;1536850800;59,91
fi;1536854400;60,45
fi;1536858000;61,28
fi;1536861600;59,27
fi;1536865200;58,48
fi;1536868800;55,89
fi;1536872400;53,65
fi;1536876000;53,24
fi;1536879600;52
fi;1536883200;51,57
fi;1536886800;50,81
fi;1536890400;51,11
fi;1536894000;54,76
fi;1536897600;62,06
fi;1536901200;61,23
fi;1536904800;65,82
fi;1536908400;66,82
fi;1536912000;67,09
fi;1536915600;63,96
fi;1536919200;61,31
fi;1536922800;57,71
fi;1536926400;57,51
fi;1536930000;56,39
fi;1536933600;58,08
fi;1536937200;59,83
fi;1536940800;61,2
fi;1536944400;61,92
fi;1536948000;57,8
fi;1536951600;55,14
fi;1536955200;52,28
fi;1536958800;50,09
fi;1536962400;49,65
fi;1536966000;48,6
fi;1536969600;46,04
fi;1536973200;44,26
fi;1536976800;43,86
fi;1536980400;44,51
fi;1536984000;46,81
fi;1536987600;48,87
fi;1536991200;50,38
fi;1536994800;52,02
fi;1536998400;51,57
fi;1537002000;51,35
fi;1537005600;50,2
fi;1537009200;48,16
fi;1537012800;47,64
fi;1537016400;47,8
fi;1537020000;48,1
fi;1537023600;50,33
fi;1537027200;52,63
fi;1537030800;52,81
fi;1537034400;52,1
fi;1537038000;51,63
fi;1537041600;50,41
fi;1537045200;49,19
fi;1537048800;51,87
fi;1537052400;49,87
fi;1537056000;46,28
fi;1537059600;43,59
fi;1537063200;43,75
fi;1537066800;44,17
fi;1537070400;44,17
fi;1537074000;48,14
fi;1537077600;50,33
fi;1537081200;53,19
fi;1537084800;54,27
fi;1537088400;54,24
fi;1537092000;53,27
fi;1537095600;52,9
fi;1537099200;52,22
fi;1537102800;51,93
fi;1537106400;52,1
fi;1537110000;53,09
fi;1537113600;57,14
fi;1537117200;57,92
fi;1537120800;55,83
fi;1537124400;52,79
fi;1537128000;50,37
fi;1537131600;47,43
fi;1537135200;44,2
fi;1537138800;43,08
fi;1537142400;43,04
fi;1537146000;41,74
fi;1537149600;42,91
fi;1537153200;49,05
fi;1537156800;60,42
fi;1537160400;66,96
fi;1537164000;72,02
fi;1537167600;70,93
fi;1537171200;70,22
fi;1537174800;61,8
fi;1537178400;59,18
fi;1537182000;55,55
fi;1537185600;55,38
fi;1537189200;57,05
fi;1537192800;65,55
fi;1537196400;63,18
fi;1537200000;66,13
fi;1537203600;69,98
fi;1537207200;59,93
fi;1537210800;57,59
fi;1537214400;53,67
fi;1537218000;48,89
fi;1537221600;50
fi;1537225200;48,45
fi;1537228800;45,55
fi;1537232400;45,03
fi;1537236000;45,51
fi;1537239600;49,07
fi;1537243200;57,25
fi;1537246800;71,92
fi;1537250400;73,96
fi;1537254000;72,99
fi;1537257600;69,47
fi;1537261200;65,26
fi;1537264800;60,17
fi;1537268400;55,44
fi;1537272000;54,96
fi;1537275600;54,3
fi;1537279200;55,68
fi;1537282800;59,15
fi;1537286400;59,72
fi;1537290000;59,99
fi;1537293600;55,09
fi;1537297200;51,87
fi;1537300800;48,56
fi;1537304400;44,72
fi;1537308000;44,04
fi;1537311600;41,23
fi;1537315200;41,28
fi;1537318800;41,69
fi;1537322400;42,84
fi;1537326000;46,19
fi;1537329600;56,2
fi;1537333200;56,94
fi;1537336800;58,78
fi;1537340400;58,03
fi;1537344000;55,97
fi;1537347600;55,93
fi;1537351200;54
fi;1537354800;50,74
fi;1537358400;50,26
fi;1537362000;50,67
fi;1537365600;51,63
fi;1537369200;55,46
fi;1537372800;55,28
fi;1537376400;56,2
fi;1537380000;51,08
fi;1537383600;48,52
fi;1537387200;43,12
fi;1537390800;37,58
fi;1537394400;37,12
fi;1537398000;31,16
fi;1537401600;29,58
fi;1537405200;31,76
fi;1537408800;33,52
fi;1537412400;41,26
fi;1537416000;47,68
fi;1537419600;49,23
fi;1537423200;49,64
fi;1537426800;48,51
fi;1537430400;46,5
fi;1537434000;45,68
fi;1537437600;45
fi;1537441200;44,71
fi;1537444800;44,5
fi;1537448400;44,89
fi;1537452000;46,04
fi;1537455600;47,12
fi;1537459200;47,61
fi;1537462800;49,1
fi;1537466400;46,96
fi;1537470000;47,12
fi;1537473600;44,21
fi;1537477200;41,86
fi;1537480800;40,02
fi;1537484400;34,02
fi;1537488000;25,48
fi;1537491600;25,73
fi;1537495200;26,29
fi;1537498800;34,05
fi;1537502400;42,85
fi;1537506000;46,68
fi;1537509600;48,89
fi;1537513200;47,01
fi;1537516800;46,93
fi;1537520400;45,34
fi;1537524000;44,98
fi;1537527600;38,13
fi;1537531200;39,43
fi;1537534800;37,37
fi;1537538400;42,08
fi;1537542000;40,07
fi;1537545600;44,91
fi;1537549200;46,94
fi;1537552800;37,98
fi;1537556400;34,65
fi;1537560000;22,17
fi;1537563600;2,4
fi;1537567200;3,98
fi;1537570800;3,06
fi;1537574400;2,42
fi;1537578000;2,33
fi;1537581600;2,82
fi;1537585200;3,52
fi;1537588800;16,43
fi;1537592400;23,53
fi;1537596000;32,04
fi;1537599600;31,68
fi;1537603200;31,86
fi;1537606800;31,39
fi;1537610400;28,6
fi;1537614000;23,95
fi;1537617600;23,07
fi;1537621200;22,21
fi;1537624800;23,89
fi;1537628400;31,54
fi;1537632000;36,52
fi;1537635600;37,7
fi;1537639200;35,48
fi;1537642800;31,96
fi;1537646400;25,94
fi;1537650000;21,04
fi;1537653600;22,09
fi;1537657200;12,97
fi;1537660800;10,03
fi;1537664400;17
fi;1537668000;22,8
fi;1537671600;30,84
fi;1537675200;34,94
fi;1537678800;36,08
fi;1537682400;42,05
fi;1537686000;43,71
fi;1537689600;44,41
fi;1537693200;44,32
fi;1537696800;43,83
fi;1537700400;43,69
fi;1537704000;43,57
fi;1537707600;42,76
fi;1537711200;43,02
fi;1537714800;43,85
fi;1537718400;46,84
fi;1537722000;48,21
fi;1537725600;46,88
fi;1537729200;44,01
fi;1537732800;42,47
fi;1537736400;36,94
fi;1537740000;25,53
fi;1537743600;18,13
fi;1537747200;3,97
fi;1537750800;4,4
fi;1537754400;19,69
fi;1537758000;37,02
fi;1537761600;58,01
fi;1537765200;64,62
fi;1537768800;67,91
fi;1537772400;66
fi;1537776000;63,09
fi;1537779600;60,95
fi;1537783200;57,83
fi;1537786800;46,6
fi;1537790400;45,1
fi;1537794000;45,09
fi;1537797600;52,56
fi;1537801200;54
fi;1537804800;58,06
fi;1537808400;57,47
fi;1537812000;48,63
fi;1537815600;46,09
fi;1537819200;42,77
fi;1537822800;39,22
fi;1537826400;37,96
fi;1537830000;38,06
fi;1537833600;38,13
fi;1537837200;38,64
fi;1537840800;39,22
fi;1537844400;45,19
fi;1537848000;53,53
fi;1537851600;62,86
fi;1537855200;70,49
fi;1537858800;66,96
fi;1537862400;64,97
fi;1537866000;60,99
fi;1537869600;56,26
fi;1537873200;49,32
fi;1537876800;47,05
fi;1537880400;46,9
fi;1537884000;48,01
fi;1537887600;47,27
fi;1537891200;49,91
fi;1537894800;52,18
fi;1537898400;46,7
fi;1537902000;42,81
fi;1537905600;38,02
fi;1537909200;34,47
fi;1537912800;25,32
fi;1537916400;16,26
fi;1537920000;10,09
fi;1537923600;6,28
fi;1537927200;3,88
fi;1537930800;19,04
fi;1537934400;44,31
fi;1537938000;47,99
fi;1537941600;46,97
fi;1537945200;45,71
fi;1537948800;44,83
fi;1537952400;43,65
fi;1537956000;38,53
fi;1537959600;31,98
fi;1537963200;30,82
fi;1537966800;33,95
fi;1537970400;38,59
fi;1537974000;39,56
fi;1537977600;49,98
fi;1537981200;56,31
fi;1537984800;37,9
fi;1537988400;35,2
fi;1537992000;30
fi;1537995600;21,61
fi;1537999200;18,67
fi;1538002800;14,49
fi;1538006400;17,98
fi;1538010000;22,54
fi;1538013600;17,46
fi;1538017200;29,43
fi;1538020800;48,2
fi;1538024400;48,12
fi;1538028000;49,97
fi;1538031600;48,13
fi;1538035200;49,91
fi;1538038800;49,64
fi;1538042400;50,01
fi;1538046000;39,72
fi;1538049600;39,13
fi;1538053200;39,47
fi;1538056800;50,76
fi;1538060400;56,33
fi;1538064000;63,58
fi;1538067600;72,97
fi;1538071200;51,82
fi;1538074800;43,34
fi;1538078400;36
fi;1538082000;30,41
fi;1538085600;32,78
fi;1538089200;29,91
fi;1538092800;26,07
fi;1538096400;28,54
fi;1538100000;28,87
fi;1538103600;47,14
fi;1538107200;61,34
fi;1538110800;70,47
fi;1538114400;71,89
fi;1538118000;71,19
fi;1538121600;70,61
fi;1538125200;71,9
fi;1538128800;71,88
fi;1538132400;63,15
fi;1538136000;57,91
fi;1538139600;60,02
fi;1538143200;64,38
fi;1538146800;62,42
fi;1538150400;71,42
fi;1538154000;71,83
fi;1538157600;50,83
fi;1538161200;47,74
fi;1538164800;43,77
fi;1538168400;42,98
fi;1538172000;42,91
fi;1538175600;42,46
fi;1538179200;42,48
fi;1538182800;42,46
fi;1538186400;42,5
fi;1538190000;42,07
fi;1538193600;47,1
fi;1538197200;49,9
fi;1538200800;52,41
fi;1538204400;54,94
fi;1538208000;53,35
fi;1538211600;51,08
fi;1538215200;48,91
fi;1538218800;44,12
fi;1538222400;43,83
fi;1538226000;43,8
fi;1538229600;44,12
fi;1538233200;46,12
fi;1538236800;48,01
fi;1538240400;44,2
fi;1538244000;40,07
fi;1538247600;37,41
fi;1538251200;29,1
fi;1538254800;19,92
fi;1538258400;25,89
fi;1538262000;20,63
fi;1538265600;19,17
fi;1538269200;21,71
fi;1538272800;30,75
fi;1538276400;37,09
fi;1538280000;38,04
fi;1538283600;41,18
fi;1538287200;35,65
fi;1538290800;39,98
fi;1538294400;35,6
fi;1538298000;32,48
fi;1538301600;32,01
fi;1538305200;30,04
fi;1538308800;30,78
fi;1538312400;34,75
fi;1538316000;39,12
fi;1538319600;43
fi;1538323200;45,19
fi;1538326800;46,79
fi;1538330400;45,37
fi;1538334000;43,8
fi;1538337600;42,52
lv;1535749200;56,88
lv;1535752800;57,58
lv;1535756400;55,99
lv;1535760000;55,32
lv;1535763600;54,26
lv;1535767200;53,99
lv;1535770800;54,08
lv;1535774400;55,69
lv;1535778000;57,2
lv;1535781600;60,91
lv;1535785200;66,18
lv;1535788800;67,48
lv;1535792400;67,94
lv;1535796000;67,93
lv;1535799600;67,04
lv;1535803200;57,65
lv;1535806800;56,93
lv;1535810400;57,43
lv;1535814000;61,05
lv;1535817600;64,99
lv;1535821200;64,91
lv;1535824800;66,88
lv;1535828400;62,37
lv;1535832000;57,24
lv;1535835600;55,41
lv;1535839200;56,14
lv;1535842800;55,01
lv;1535846400;54,07
lv;1535850000;53,74
lv;1535853600;53,78
lv;1535857200;53,77
lv;1535860800;54,07
lv;1535864400;54,8
lv;1535868000;56,23
lv;1535871600;58,05
lv;1535875200;58,34
lv;1535878800;58,13
lv;1535882400;57,88
lv;1535886000;56,48
lv;1535889600;55,89
lv;1535893200;55,86
lv;1535896800;56,69
lv;1535900400;57,62
lv;1535904000;59,22
lv;1535907600;61,81
lv;1535911200;62,77
lv;1535914800;59,65
lv;1535918400;56,04
lv;1535922000;53,86
lv;1535925600;45,79
lv;1535929200;45,24
lv;1535932800;45,19
lv;1535936400;45,58
lv;1535940000;52,35
lv;1535943600;56,11
lv;1535947200;60,25
lv;1535950800;69,05
lv;1535954400;71,79
lv;1535958000;72,02
lv;1535961600;71,75
lv;1535965200;71,83
lv;1535968800;71,12
lv;1535972400;68,63
lv;1535976000;67,91
lv;1535979600;67,95
lv;1535983200;68
lv;1535986800;67,99
lv;1535990400;67,93
lv;1535994000;67,97
lv;1535997600;65,94
lv;1536001200;61,06
lv;1536004800;57,04
lv;1536008400;51,65
lv;1536012000;51,42
lv;1536015600;50,79
lv;1536019200;50,79
lv;1536022800;50,87
lv;1536026400;51,63
lv;1536030000;56,3
lv;1536033600;64,67
lv;1536037200;70,2
lv;1536040800;74,47
lv;1536044400;74,02
lv;1536048000;73,92
lv;1536051600;73,46
lv;1536055200;71,06
lv;1536058800;70,25
lv;1536062400;68,81
lv;1536066000;68,55
lv;1536069600;70,01
lv;1536073200;69,97
lv;1536076800;69,99
lv;1536080400;71,45
lv;1536084000;73,05
lv;1536087600;65,2
lv;1536091200;60,89
lv;1536094800;56,36
lv;1536098400;55,72
lv;1536102000;52,1
lv;1536105600;52,05
lv;1536109200;52,07
lv;1536112800;54,04
lv;1536116400;57
lv;1536120000;65,87
lv;1536123600;69,96
lv;1536127200;74
lv;1536130800;73,54
lv;1536134400;71,96
lv;1536138000;70,97
lv;1536141600;72,05
lv;1536145200;71,94
lv;1536148800;70,1
lv;1536152400;70,02
lv;1536156000;69,98
lv;1536159600;70,82
lv;1536163200;69,46
lv;1536166800;71,99
lv;1536170400;70,07
lv;1536174000;63,9
lv;1536177600;60,32
lv;1536181200;57,43
lv;1536184800;53,99
lv;1536188400;52,37
lv;1536192000;52,63
lv;1536195600;52,1
lv;1536199200;52,18
lv;1536202800;55,01
lv;1536206400;66
lv;1536210000;72,01
lv;1536213600;77,78
lv;1536217200;74,89
lv;1536220800;74,81
lv;1536224400;80,42
lv;1536228000;80,47
lv;1536231600;80,43
lv;1536235200;80,41
lv;1536238800;79,79
lv;1536242400;75,61
lv;1536246000;70,06
lv;1536249600;73,38
lv;1536253200;74,87
lv;1536256800;80,41
lv;1536260400;62,12
lv;1536264000;57,51
lv;1536267600;54,65
lv;1536271200;54,57
lv;1536274800;53,69
lv;1536278400;53,38
lv;1536282000;53,37
lv;1536285600;53,66
lv;1536289200;55,37
lv;1536292800;60,78
lv;1536296400;67,67
lv;1536300000;75,24
lv;1536303600;78,87
lv;1536307200;77,51
lv;1536310800;95,04
lv;1536314400;78,86
lv;1536318000;78,89
lv;1536321600;75,16
lv;1536325200;69,99
lv;1536328800;69,92
lv;1536332400;69,91
lv;1536336000;67,7
lv;1536339600;73,81
lv;1536343200;71,05
lv;1536346800;63,25
lv;1536350400;50,12
lv;1536354000;51,09
lv;1536357600;53,97
lv;1536361200;53,64
lv;1536364800;52,76
lv;1536368400;50,99
lv;1536372000;50,39
lv;1536375600;51,02
lv;1536379200;52,08
lv;1536382800;53,47
lv;1536386400;56,75
lv;1536390000;71,29
lv;1536393600;74,3
lv;1536397200;74,33
lv;1536400800;74,33
lv;1536404400;74,32
lv;1536408000;71,07
lv;1536411600;74,32
lv;1536415200;74,32
lv;1536418800;74,33
lv;1536422400;59,11
lv;1536426000;71,08
lv;1536429600;73,56
lv;1536433200;58,01
lv;1536436800;55,39
lv;1536440400;53,65
lv;1536444000;53,57
lv;1536447600;51,22
lv;1536451200;50,63
lv;1536454800;50,6
lv;1536458400;50,62
lv;1536462000;50,48
lv;1536465600;50,55
lv;1536469200;51,74
lv;1536472800;52,96
lv;1536476400;74,9
lv;1536480000;56,61
lv;1536483600;55,33
lv;1536487200;55,03
lv;1536490800;57,41
lv;1536494400;54,82
lv;1536498000;54,01
lv;1536501600;54,14
lv;1536505200;55,75
lv;1536508800;57,3
lv;1536512400;67,04
lv;1536516000;71,08
lv;1536519600;65,29
lv;1536523200;48,26
lv;1536526800;53,11
lv;1536530400;53,47
lv;1536534000;50,9
lv;1536537600;49,52
lv;1536541200;48,06
lv;1536544800;49,1
lv;1536548400;54,01
lv;1536552000;74,94
lv;1536555600;69,01
lv;1536559200;74,92
lv;1536562800;74,94
lv;1536566400;74,94
lv;1536570000;74,92
lv;1536573600;74,95
lv;1536577200;73,07
lv;1536580800;73,01
lv;1536584400;74,98
lv;1536588000;72,08
lv;1536591600;69,33
lv;1536595200;69,07
lv;1536598800;74,97
lv;1536602400;69,09
lv;1536606000;61,01
lv;1536609600;50,69
lv;1536613200;54,13
lv;1536616800;53,4
lv;1536620400;51,28
lv;1536624000;48,59
lv;1536627600;46,9
lv;1536631200;48,06
lv;1536634800;52,65
lv;1536638400;65,01
lv;1536642000;74,93
lv;1536645600;80,01
lv;1536649200;87,09
lv;1536652800;86,26
lv;1536656400;84,68
lv;1536660000;87,01
lv;1536663600;86,27
lv;1536667200;75,53
lv;1536670800;71,27
lv;1536674400;71,04
lv;1536678000;74,91
lv;1536681600;74,91
lv;1536685200;80,92
lv;1536688800;77,72
lv;1536692400;67,03
lv;1536696000;49,69
lv;1536699600;49,1
lv;1536703200;48,32
lv;1536706800;47,14
lv;1536710400;45,97
lv;1536714000;47,15
lv;1536717600;47,73
lv;1536721200;51,15
lv;1536724800;60,86
lv;1536728400;69,06
lv;1536732000;72,12
lv;1536735600;72,43
lv;1536739200;70,22
lv;1536742800;72,86
lv;1536746400;75,62
lv;1536750000;71,87
lv;1536753600;75,61
lv;1536757200;75,64
lv;1536760800;69,68
lv;1536764400;70,11
lv;1536768000;70,2
lv;1536771600;75,67
lv;1536775200;78,1
lv;1536778800;67,25
lv;1536782400;39,08
lv;1536786000;49,55
lv;1536789600;50,53
lv;1536793200;50,12
lv;1536796800;50,12
lv;1536800400;50,65
lv;1536804000;51,81
lv;1536807600;53,62
lv;1536811200;62,88
lv;1536814800;79,38
lv;1536818400;79,85
lv;1536822000;75,58
lv;1536825600;75,56
lv;1536829200;75,54
lv;1536832800;79,81
lv;1536836400;78,42
lv;1536840000;78,49
lv;1536843600;79,85
lv;1536847200;75,57
lv;1536850800;75,55
lv;1536854400;75,87
lv;1536858000;78,45
lv;1536861600;78,46
lv;1536865200;75,54
lv;1536868800;55,89
lv;1536872400;53,65
lv;1536876000;53,24
lv;1536879600;52
lv;1536883200;51,57
lv;1536886800;50,81
lv;1536890400;51,11
lv;1536894000;54,82
lv;1536897600;63,59
lv;1536901200;76,08
lv;1536904800;86,13
lv;1536908400;84,92
lv;1536912000;86,16
lv;1536915600;121,89
lv;1536919200;133,23
lv;1536922800;86,17
lv;1536926400;86,19
lv;1536930000;86,17
lv;1536933600;76,67
lv;1536937200;74,57
lv;1536940800;75,11
lv;1536944400;79,26
lv;1536948000;75,16
lv;1536951600;69,56
lv;1536955200;37,85
lv;1536958800;50,09
lv;1536962400;49,65
lv;1536966000;48,6
lv;1536969600;46,04
lv;1536973200;44,26
lv;1536976800;43,86
lv;1536980400;44,51
lv;1536984000;46,81
lv;1536987600;51,03
lv;1536991200;67,44
lv;1536994800;76,77
lv;1536998400;74,38
lv;1537002000;74,34
lv;1537005600;69,65
lv;1537009200;55,23
lv;1537012800;52,23
lv;1537016400;50,5
lv;1537020000;50,01
lv;1537023600;52,31
lv;1537027200;60,4
lv;1537030800;67,96
lv;1537034400;68,31
lv;1537038000;61,34
lv;1537041600;50,41
lv;1537045200;49,19
lv;1537048800;51,87
lv;1537052400;49,87
lv;1537056000;46,28
lv;1537059600;43,59
lv;1537063200;43,75
lv;1537066800;44,17
lv;1537070400;44,17
lv;1537074000;48,14
lv;1537077600;50,33
lv;1537081200;53,48
lv;1537084800;60,24
lv;1537088400;60,24
lv;1537092000;57,68
lv;1537095600;57,68
lv;1537099200;52,22
lv;1537102800;51,93
lv;1537106400;52,1
lv;1537110000;53,26
lv;1537113600;60,48
lv;1537117200;77,03
lv;1537120800;77,01
lv;1537124400;65,03
lv;1537128000;44,06
lv;1537131600;47,43
lv;1537135200;44,2
lv;1537138800;43,08
lv;1537142400;43,04
lv;1537146000;41,74
lv;1537149600;42,91
lv;1537153200;49,05
lv;1537156800;60,42
lv;1537160400;66,96
lv;1537164000;72,02
lv;1537167600;70,93
lv;1537171200;72,02
lv;1537174800;74,78
lv;1537178400;77,41
lv;1537182000;74,75
lv;1537185600;69,49
lv;1537189200;69,94
lv;1537192800;66,96
lv;1537196400;73,2
lv;1537200000;74,8
lv;1537203600;77,46
lv;1537207200;74,77
lv;1537210800;68,34
lv;1537214400;42,92
lv;1537218000;48,89
lv;1537221600;50
lv;1537225200;48,45
lv;1537228800;45,55
lv;1537232400;45,03
lv;1537236000;45,51
lv;1537239600;49,07
lv;1537243200;57,25
lv;1537246800;71,92
lv;1537250400;74,73
lv;1537254000;77,48
lv;1537257600;77,48
lv;1537261200;77,45
lv;1537264800;77,49
lv;1537268400;77,49
lv;1537272000;77,42
lv;1537275600;75,59
lv;1537279200;71,41
lv;1537282800;67,22
lv;1537286400;74,71
lv;1537290000;77,48
lv;1537293600;74,72
lv;1537297200;58,29
lv;1537300800;48,56
lv;1537304400;44,72
lv;1537308000;44,04
lv;1537311600;41,23
lv;1537315200;41,28
lv;1537318800;41,69
lv;1537322400;42,84
lv;1537326000;46,19
lv;1537329600;59,3
lv;1537333200;75
lv;1537336800;74,22
lv;1537340400;75,07
lv;1537344000;75,05
lv;1537347600;75,06
lv;1537351200;77,86
