Grupp;"Ajatempel (UTC)";Hind
fi;1555041600;61,79
fi;1555045200;67,51
fi;1555048800;70,07
fi;1555052400;68,27
fi;1555056000;67,09
fi;1555059600;68,19
fi;1555063200;67,1
fi;1555066800;61,97
fi;1555070400;44,15
fi;1555074000;43,57
fi;1555077600;52,58
fi;1555081200;52,51
fi;1555084800;55,1
fi;1555088400;58,8
fi;1555092000;47,02
fi;1555095600;45,36
fi;1555099200;44,72
fi;1555102800;43,83
fi;1555106400;44,78
fi;1555110000;43,89
fi;1555113600;43,41
fi;1555117200;43,09
fi;1555120800;43,32
fi;1555124400;43,3
fi;1555128000;43,88
fi;1555131600;44,99
fi;1555135200;46,14
fi;1555138800;45,9
fi;1555142400;44,65
fi;1555146000;44,04
fi;1555149600;43,82
fi;1555153200;43,45
fi;1555156800;43,18
fi;1555160400;42,96
fi;1555164000;43,02
fi;1555167600;43,46
fi;1555171200;44,13
fi;1555174800;44,99
fi;1555178400;45,27
fi;1555182000;44,11
fi;1555185600;42,96
fi;1555189200;41,47
fi;1555192800;40,25
fi;1555196400;38,07
fi;1555200000;38,04
fi;1555203600;38,06
fi;1555207200;39,18
fi;1555210800;39,49
fi;1555214400;38,28
fi;1555218000;41,42
fi;1555221600;43,21
fi;1555225200;43,66
fi;1555228800;43,45
fi;1555232400;43,13
fi;1555236000;42,87
fi;1555239600;42,65
fi;1555243200;42,47
fi;1555246800;42,31
fi;1555250400;41,97
fi;1555254000;42,32
fi;1555257600;43,26
fi;1555261200;44,7
fi;1555264800;45,62
fi;1555268400;44,41
fi;1555272000;43,92
fi;1555275600;42,23
fi;1555279200;41,96
fi;1555282800;41,92
fi;1555286400;41,96
fi;1555290000;42,24
fi;1555293600;43,36
fi;1555297200;45,1
fi;1555300800;47,73
fi;1555304400;58,91
fi;1555308000;60,33
fi;1555311600;59,07
fi;1555315200;59
fi;1555318800;53,07
fi;1555322400;52,78
fi;1555326000;51,36
fi;1555329600;43,85
fi;1555333200;43,62
fi;1555336800;47,23
fi;1555340400;47,24
fi;1555344000;49,87
fi;1555347600;55,07
fi;1555351200;47,01
fi;1555354800;45,7
fi;1555358400;43,98
fi;1555362000;42,92
fi;1555365600;43,17
fi;1555369200;43,05
fi;1555372800;43,04
fi;1555376400;43,18
fi;1555380000;43,5
fi;1555383600;44,17
fi;1555387200;51,22
fi;1555390800;61,95
fi;1555394400;71,08
fi;1555398000;59,09
fi;1555401600;59,05
fi;1555405200;59,82
fi;1555408800;56,55
fi;1555412400;51,08
fi;1555416000;43,83
fi;1555419600;43,58
fi;1555423200;49
fi;1555426800;47,29
fi;1555430400;53,07
fi;1555434000;57,74
fi;1555437600;47,22
fi;1555441200;46,39
fi;1555444800;44,16
fi;1555448400;41,94
fi;1555452000;42,1
fi;1555455600;41,73
fi;1555459200;41,33
fi;1555462800;41,92
fi;1555466400;42,27
fi;1555470000;43,38
fi;1555473600;49,49
fi;1555477200;55,47
fi;1555480800;59,07
fi;1555484400;52,71
fi;1555488000;50,85
fi;1555491600;50,41
fi;1555495200;49,47
fi;1555498800;49,47
fi;1555502400;42,98
fi;1555506000;42,91
fi;1555509600;48,93
fi;1555513200;49,42
fi;1555516800;51,37
fi;1555520400;51,3
fi;1555524000;45,73
fi;1555527600;44,26
fi;1555531200;42,97
fi;1555534800;41,8
fi;1555538400;42,73
fi;1555542000;42,59
fi;1555545600;42,57
fi;1555549200;42,71
fi;1555552800;42,97
fi;1555556400;44,04
fi;1555560000;51,19
fi;1555563600;55,43
fi;1555567200;59,84
fi;1555570800;54,49
fi;1555574400;51,2
fi;1555578000;52,31
fi;1555581600;54,05
fi;1555585200;49,47
fi;1555588800;42,2
fi;1555592400;42,88
fi;1555596000;49,5
fi;1555599600;49,91
fi;1555603200;46,03
fi;1555606800;47,79
fi;1555610400;44,92
fi;1555614000;44,23
fi;1555617600;43,19
fi;1555621200;41,39
fi;1555624800;38,83
fi;1555628400;38,1
fi;1555632000;37,97
fi;1555635600;38,03
fi;1555639200;37,07
fi;1555642800;40,75
fi;1555646400;41,67
fi;1555650000;42,68
fi;1555653600;43,83
fi;1555657200;43,73
fi;1555660800;42,97
fi;1555664400;42,76
fi;1555668000;42,28
fi;1555671600;41,93
fi;1555675200;41,4
fi;1555678800;40,99
fi;1555682400;41,79
fi;1555686000;43,83
fi;1555689600;46,66
fi;1555693200;46,39
fi;1555696800;43,2
fi;1555700400;44,09
fi;1555704000;43,88
fi;1555707600;41,62
fi;1555711200;42,45
fi;1555714800;40,96
fi;1555718400;40,46
fi;1555722000;40,75
fi;1555725600;41,26
fi;1555729200;40,13
fi;1555732800;40,46
fi;1555736400;41,42
fi;1555740000;42,67
fi;1555743600;42,99
fi;1555747200;42,88
fi;1555750800;42,01
fi;1555754400;41,5
fi;1555758000;40,99
fi;1555761600;40,71
fi;1555765200;40,18
fi;1555768800;40,46
fi;1555772400;41,16
fi;1555776000;43,33
fi;1555779600;43,66
fi;1555783200;43,54
fi;1555786800;43,24
fi;1555790400;42,02
fi;1555794000;41,05
fi;1555797600;37,86
fi;1555801200;34,86
fi;1555804800;32,1
fi;1555808400;32,09
fi;1555812000;34,04
fi;1555815600;33,92
fi;1555819200;34,96
fi;1555822800;35,01
fi;1555826400;40,36
fi;1555830000;41,84
fi;1555833600;41,44
fi;1555837200;41,19
fi;1555840800;40,78
fi;1555844400;39,67
fi;1555848000;37,4
fi;1555851600;33,16
fi;1555855200;35,01
fi;1555858800;39,58
fi;1555862400;41,85
fi;1555866000;43,31
fi;1555869600;43,49
fi;1555873200;43,1
fi;1555876800;41,38
fi;1555880400;39,27
fi;1555884000;35,02
fi;1555887600;30,08
fi;1555891200;30,05
fi;1555894800;30,06
fi;1555898400;30,02
fi;1555902000;31,41
fi;1555905600;36,81
fi;1555909200;39,29
fi;1555912800;40,79
fi;1555916400;41,12
fi;1555920000;41,44
fi;1555923600;41,08
fi;1555927200;40,47
fi;1555930800;39,99
fi;1555934400;38,9
fi;1555938000;39,16
fi;1555941600;39,71
fi;1555945200;40,7
fi;1555948800;41,44
fi;1555952400;41,43
fi;1555956000;39,57
fi;1555959600;35,05
fi;1555963200;20
fi;1555966800;11,23
fi;1555970400;4,08
fi;1555974000;26,53
fi;1555977600;24,13
fi;1555981200;25,75
fi;1555984800;30,08
fi;1555988400;37,85
fi;1555992000;41,36
fi;1555995600;43,66
fi;1555999200;43,99
fi;1556002800;43,37
fi;1556006400;42,77
fi;1556010000;42,51
fi;1556013600;41,22
fi;1556017200;40,45
fi;1556020800;38,11
fi;1556024400;38,79
fi;1556028000;38,47
fi;1556031600;38,37
fi;1556035200;39,83
fi;1556038800;41,11
fi;1556042400;40,68
fi;1556046000;36,37
fi;1556049600;29,37
fi;1556053200;23,71
fi;1556056800;2,18
fi;1556060400;4,09
fi;1556064000;3,93
fi;1556067600;3,55
fi;1556071200;5,35
fi;1556074800;21,69
fi;1556078400;40,1
fi;1556082000;43,18
fi;1556085600;43,85
fi;1556089200;42,68
fi;1556092800;40,96
fi;1556096400;39,84
fi;1556100000;38,63
fi;1556103600;36,96
fi;1556107200;33,03
fi;1556110800;35,19
fi;1556114400;36,69
fi;1556118000;40,86
fi;1556121600;42,36
fi;1556125200;42,56
fi;1556128800;42,28
fi;1556132400;41,4
fi;1556136000;38,1
fi;1556139600;31
fi;1556143200;27,44
fi;1556146800;26,1
fi;1556150400;27,22
fi;1556154000;28,65
fi;1556157600;31,3
fi;1556161200;38,82
fi;1556164800;43,21
fi;1556168400;49,46
fi;1556172000;49,47
fi;1556175600;49,43
fi;1556179200;49,44
fi;1556182800;49,42
fi;1556186400;49,04
fi;1556190000;41,07
fi;1556193600;40,23
fi;1556197200;40,13
fi;1556200800;40,27
fi;1556204400;41,21
fi;1556208000;42,97
fi;1556211600;43,28
fi;1556215200;42,8
fi;1556218800;42,67
fi;1556222400;41,2
fi;1556226000;39,04
fi;1556229600;36,11
fi;1556233200;35
fi;1556236800;33,53
fi;1556240400;34,88
fi;1556244000;36,31
fi;1556247600;40,06
fi;1556251200;57,14
fi;1556254800;73,33
fi;1556258400;79,13
fi;1556262000;80,25
fi;1556265600;78,38
fi;1556269200;70,04
fi;1556272800;50,76
fi;1556276400;50,07
fi;1556280000;41,3
fi;1556283600;41,51
fi;1556287200;44,46
fi;1556290800;43,15
fi;1556294400;49,42
fi;1556298000;49,4
fi;1556301600;43,04
fi;1556305200;42,95
fi;1556308800;41,04
fi;1556312400;37,05
fi;1556316000;31,25
fi;1556319600;29,38
fi;1556323200;28,35
fi;1556326800;27,37
fi;1556330400;26,78
fi;1556334000;26,12
fi;1556337600;27,02
fi;1556341200;31,99
fi;1556344800;37,22
fi;1556348400;38,04
fi;1556352000;38,02
fi;1556355600;37,57
fi;1556359200;33,92
fi;1556362800;31,55
fi;1556366400;30,89
fi;1556370000;30,98
fi;1556373600;32,04
fi;1556377200;33,92
fi;1556380800;38,02
fi;1556384400;38,96
fi;1556388000;38,6
fi;1556391600;36,72
fi;1556395200;32,83
fi;1556398800;30,82
fi;1556402400;4,49
fi;1556406000;4,3
fi;1556409600;3,2
fi;1556413200;3,07
fi;1556416800;2,95
fi;1556420400;3,17
fi;1556424000;6,9
fi;1556427600;23,39
fi;1556431200;32,05
fi;1556434800;34,41
fi;1556438400;34,48
fi;1556442000;35,53
fi;1556445600;32,6
fi;1556449200;31,44
fi;1556452800;30,4
fi;1556456400;29,77
fi;1556460000;31,74
fi;1556463600;35,51
fi;1556467200;40,12
fi;1556470800;40,57
fi;1556474400;41,11
fi;1556478000;40,98
fi;1556481600;33,96
fi;1556485200;29,96
fi;1556488800;35,03
fi;1556492400;19,03
fi;1556496000;18,75
fi;1556499600;18,06
fi;1556503200;33,36
fi;1556506800;36,57
fi;1556510400;51,35
fi;1556514000;69,91
fi;1556517600;75,01
fi;1556521200;68,54
fi;1556524800;63,59
fi;1556528400;64,28
fi;1556532000;65,96
fi;1556535600;59,94
fi;1556539200;40,67
fi;1556542800;42,45
fi;1556546400;53,46
fi;1556550000;50,04
fi;1556553600;50,06
fi;1556557200;49,44
fi;1556560800;41,6
fi;1556564400;41,2
fi;1556568000;39,97
fi;1556571600;36,48
fi;1556575200;29,91
fi;1556578800;25,8
fi;1556582400;24,67
fi;1556586000;29,14
fi;1556589600;34,44
fi;1556593200;37,04
fi;1556596800;51,72
fi;1556600400;62,77
fi;1556604000;69,84
fi;1556607600;62,25
fi;1556611200;57,45
fi;1556614800;67,51
fi;1556618400;53,48
fi;1556622000;51,12
fi;1556625600;40,12
fi;1556629200;40,02
fi;1556632800;44,89
fi;1556636400;44,43
fi;1556640000;45,02
fi;1556643600;42,2
fi;1556647200;41,17
fi;1556650800;40,66
fi;1556654400;38,96
lv;1554066000;36,61
lv;1554069600;31,06
lv;1554073200;29,96
lv;1554076800;31,07
lv;1554080400;31,84
lv;1554084000;32,4
lv;1554087600;37,61
lv;1554091200;43,43
lv;1554094800;55,58
lv;1554098400;53,56
lv;1554102000;45,95
lv;1554105600;44,62
lv;1554109200;41,61
lv;1554112800;41,1
lv;1554116400;38,98
lv;1554120000;37,2
lv;1554123600;36,93
lv;1554127200;37,79
lv;1554130800;38,43
lv;1554134400;40,62
lv;1554138000;44,02
lv;1554141600;41
lv;1554145200;39,41
lv;1554148800;35,8
lv;1554152400;31,8
lv;1554156000;29,11
lv;1554159600;26,93
lv;1554163200;25,43
lv;1554166800;25,46
lv;1554170400;27,88
lv;1554174000;34,73
lv;1554177600;39,63
lv;1554181200;48,6
lv;1554184800;51,27
lv;1554188400;51,24
lv;1554192000;49,57
lv;1554195600;48,58
lv;1554199200;48,57
lv;1554202800;48,56
lv;1554206400;35,72
lv;1554210000;34,68
lv;1554213600;43,31
lv;1554217200;42,06
lv;1554220800;43,34
lv;1554224400;45,57
lv;1554228000;38,58
lv;1554231600;36,4
lv;1554235200;31,38
lv;1554238800;27,69
lv;1554242400;31,9
lv;1554246000;31,5
lv;1554249600;31,08
lv;1554253200;31,19
lv;1554256800;32,57
lv;1554260400;36
lv;1554264000;41,17
lv;1554267600;44,8
lv;1554271200;49,63
lv;1554274800;47,77
lv;1554278400;46,16
lv;1554282000;45,61
lv;1554285600;45,63
lv;1554289200;45,62
lv;1554292800;40,77
lv;1554296400;40,48
lv;1554300000;40,73
lv;1554303600;41,08
lv;1554307200;46,51
lv;1554310800;47,74
lv;1554314400;40,89
lv;1554318000;39,91
lv;1554321600;35,89
lv;1554325200;34,95
lv;1554328800;32,63
lv;1554332400;32,31
lv;1554336000;32,21
lv;1554339600;31,81
lv;1554343200;34,13
lv;1554346800;36,86
lv;1554350400;40,54
lv;1554354000;44,96
lv;1554357600;49,07
lv;1554361200;45,8
lv;1554364800;43,78
lv;1554368400;41,93
lv;1554372000;40,75
lv;1554375600;40,33
lv;1554379200;38,73
lv;1554382800;38,37
lv;1554386400;39,03
lv;1554390000;39,86
lv;1554393600;42,92
lv;1554397200;44,91
lv;1554400800;40,29
lv;1554404400;39,66
lv;1554408000;37,57
lv;1554411600;35,92
lv;1554415200;35,36
lv;1554418800;35,47
lv;1554422400;34,49
lv;1554426000;34,59
lv;1554429600;37,06
lv;1554433200;39,18
lv;1554436800;46,97
lv;1554440400;50,04
lv;1554444000;51,06
lv;1554447600;50,07
lv;1554451200;50,04
lv;1554454800;50,02
lv;1554458400;48,63
lv;1554462000;46,94
lv;1554465600;39,09
lv;1554469200;38,84
lv;1554472800;44,98
lv;1554476400;44,95
lv;1554480000;45,78
lv;1554483600;47,33
lv;1554487200;40,21
lv;1554490800;40,46
lv;1554494400;39,48
lv;1554498000;38,65
lv;1554501600;37,96
lv;1554505200;37,93
lv;1554508800;37,39
lv;1554512400;36,1
lv;1554516000;36,13
lv;1554519600;37,27
lv;1554523200;38,06
lv;1554526800;38,82
lv;1554530400;40,35
lv;1554534000;41,3
lv;1554537600;41,17
lv;1554541200;40,25
lv;1554544800;38,75
lv;1554548400;36,97
lv;1554552000;35,94
lv;1554555600;35,97
lv;1554559200;37,43
lv;1554562800;38,36
lv;1554566400;40,29
lv;1554570000;40,9
lv;1554573600;41,07
lv;1554577200;39,99
lv;1554580800;39,21
lv;1554584400;36,32
lv;1554588000;38,61
lv;1554591600;38,51
lv;1554595200;38,05
lv;1554598800;38,03
lv;1554602400;38,64
lv;1554606000;38,66
lv;1554609600;38,32
lv;1554613200;39,43
lv;1554616800;40,51
lv;1554620400;40,66
lv;1554624000;39,66
lv;1554627600;39,54
lv;1554631200;39,19
lv;1554634800;38,88
lv;1554638400;38,56
lv;1554642000;38,35
lv;1554645600;38,29
lv;1554649200;38,16
lv;1554652800;40,88
lv;1554656400;42,22
lv;1554660000;42,35
lv;1554663600;41,02
lv;1554667200;40,06
lv;1554670800;39,46
lv;1554674400;37,57
lv;1554678000;36,79
lv;1554681600;35,85
lv;1554685200;35,59
lv;1554688800;37,2
lv;1554692400;40,6
lv;1554696000;42,59
lv;1554699600;44,43
lv;1554703200;44,84
lv;1554706800;44,49
lv;1554710400;44,17
lv;1554714000;42,98
lv;1554717600;42,35
lv;1554721200;41,85
lv;1554724800;40,42
lv;1554728400;40,17
lv;1554732000;40,76
lv;1554735600;41,81
lv;1554739200;43,1
lv;1554742800;43,95
lv;1554746400;43,25
lv;1554750000;42,38
lv;1554753600;41,01
lv;1554757200;38,36
lv;1554760800;33,24
lv;1554764400;34,1
lv;1554768000;34,74
lv;1554771600;34,86
lv;1554775200;34,91
lv;1554778800;40,79
lv;1554782400;44,15
lv;1554786000;50,51
lv;1554789600;51,9
lv;1554793200;47,03
lv;1554796800;45,61
lv;1554800400;44,4
lv;1554804000;43,15
lv;1554807600;42,29
lv;1554811200;40,9
lv;1554814800;40,68
lv;1554818400;41,48
lv;1554822000;42,06
lv;1554825600;43,53
lv;1554829200;45,89
lv;1554832800;44,47
lv;1554836400;42,7
lv;1554840000;42,07
lv;1554843600;40,06
lv;1554847200;37,51
lv;1554850800;37,18
lv;1554854400;36,54
lv;1554858000;35,78
lv;1554861600;39,88
lv;1554865200;42,26
lv;1554868800;44,37
lv;1554872400;53,13
lv;1554876000;56,08
lv;1554879600;49,38
lv;1554883200;46,15
lv;1554886800;44,5
lv;1554890400;43,88
lv;1554894000;43,53
lv;1554897600;42,41
lv;1554901200;42,43
lv;1554904800;43,46
lv;1554908400;44,01
lv;1554912000;45,09
lv;1554915600;47,2
lv;1554919200;45,84
lv;1554922800;44,26
lv;1554926400;43,65
lv;1554930000;42,01
lv;1554933600;42,47
lv;1554937200;41,94
lv;1554940800;41,9
lv;1554944400;41,96
lv;1554948000;42,3
lv;1554951600;43,92
lv;1554955200;47,91
lv;1554958800;56,4
lv;1554962400;60,7
lv;1554966000;52,97
lv;1554969600;49,75
lv;1554973200;49,1
lv;1554976800;51,04
lv;1554980400;49,52
lv;1554984000;45,96
lv;1554987600;45,28
lv;1554991200;47,03
lv;1554994800;46,27
lv;1554998400;47,69
lv;1555002000;54,02
lv;1555005600;52,99
lv;1555009200;47,96
lv;1555012800;47,2
lv;1555016400;45,11
lv;1555020000;44
lv;1555023600;43,68
lv;1555027200;43,59
lv;1555030800;43,7
lv;1555034400;44,19
lv;1555038000;45,92
lv;1555041600;61,79
lv;1555045200;67,51
lv;1555048800;70,07
lv;1555052400;68,27
lv;1555056000;67,09
lv;1555059600;68,19
lv;1555063200;67,1
lv;1555066800;61,97
lv;1555070400;44,15
lv;1555074000;43,57
lv;1555077600;52,58
lv;1555081200;52,51
lv;1555084800;55,1
lv;1555088400;58,8
lv;1555092000;47,02
lv;1555095600;45,36
lv;1555099200;44,72
lv;1555102800;43,83
lv;1555106400;44,78
lv;1555110000;43,89
lv;1555113600;43,41
lv;1555117200;43,09
lv;1555120800;43,32
lv;1555124400;43,3
lv;1555128000;43,88
lv;1555131600;44,99
lv;1555135200;46,14
lv;1555138800;45,9
lv;1555142400;44,65
lv;1555146000;44,04
lv;1555149600;43,82
lv;1555153200;43,45
lv;1555156800;43,18
lv;1555160400;42,96
lv;1555164000;43,02
lv;1555167600;43,46
lv;1555171200;44,13
lv;1555174800;44,99
lv;1555178400;45,27
lv;1555182000;44,11
lv;1555185600;42,96
lv;1555189200;41,47
lv;1555192800;40,25
lv;1555196400;38,07
lv;1555200000;38,04
lv;1555203600;38,06
lv;1555207200;39,18
lv;1555210800;39,49
lv;1555214400;38,28
lv;1555218000;41,42
lv;1555221600;43,21
lv;1555225200;43,66
lv;1555228800;43,45
lv;1555232400;43,13
lv;1555236000;42,87
lv;1555239600;42,65
lv;1555243200;42,47
lv;1555246800;42,31
lv;1555250400;41,97
lv;1555254000;42,32
lv;1555257600;43,26
lv;1555261200;44,7
lv;1555264800;45,62
lv;1555268400;44,41
lv;1555272000;43,92
lv;1555275600;42,23
lv;1555279200;41,96
lv;1555282800;41,92
lv;1555286400;41,96
lv;1555290000;42,24
lv;1555293600;43,36
lv;1555297200;45,1
lv;1555300800;47,73
lv;1555304400;58,91
lv;1555308000;60,33
lv;1555311600;59,07
lv;1555315200;59
lv;1555318800;53,07
lv;1555322400;52,78
lv;1555326000;51,36
lv;1555329600;43,85
lv;1555333200;43,62
lv;1555336800;47,23
lv;1555340400;47,24
lv;1555344000;49,87
lv;1555347600;55,07
lv;1555351200;47,01
lv;1555354800;45,7
lv;1555358400;43,98
lv;1555362000;42,92
lv;1555365600;43,17
lv;1555369200;43,05
lv;1555372800;43,04
lv;1555376400;43,18
lv;1555380000;43,5
lv;1555383600;44,17
lv;1555387200;51,22
lv;1555390800;61,95
lv;1555394400;71,08
lv;1555398000;59,09
lv;1555401600;59,05
lv;1555405200;59,82
lv;1555408800;56,55
lv;1555412400;51,08
lv;1555416000;43,83
lv;1555419600;43,58
lv;1555423200;49
lv;1555426800;47,29
lv;1555430400;53,07
lv;1555434000;57,74
lv;1555437600;47,22
lv;1555441200;46,39
lv;1555444800;44,16
lv;1555448400;41,94
lv;1555452000;42,1
lv;1555455600;41,73
lv;1555459200;41,33
lv;1555462800;41,92
lv;1555466400;42,27
lv;1555470000;43,38
lv;1555473600;49,49
lv;1555477200;55,47
lv;1555480800;59,07
lv;1555484400;52,71
lv;1555488000;50,85
lv;1555491600;50,41
lv;1555495200;49,47
lv;1555498800;49,47
lv;1555502400;42,98
lv;1555506000;42,91
lv;1555509600;48,93
lv;1555513200;49,42
lv;1555516800;51,37
lv;1555520400;51,3
lv;1555524000;45,73
lv;1555527600;44,26
lv;1555531200;42,97
lv;1555534800;41,8
lv;1555538400;42,73
lv;1555542000;42,59
lv;1555545600;42,57
lv;1555549200;42,71
lv;1555552800;42,97
lv;1555556400;44,04
lv;1555560000;51,19
lv;1555563600;55,43
lv;1555567200;59,84
lv;1555570800;54,49
lv;1555574400;51,2
lv;1555578000;52,31
lv;1555581600;54,05
lv;1555585200;49,47
lv;1555588800;42,2
lv;1555592400;42,88
lv;1555596000;49,5
lv;1555599600;49,91
lv;1555603200;46,03
lv;1555606800;47,79
lv;1555610400;44,92
lv;1555614000;44,23
lv;1555617600;43,19
lv;1555621200;41,39
lv;1555624800;38,83
lv;1555628400;38,1
lv;1555632000;37,97
lv;1555635600;38,03
lv;1555639200;37,07
lv;1555642800;40,75
lv;1555646400;41,67
lv;1555650000;42,68
lv;1555653600;63,04
lv;1555657200;63
lv;1555660800;65,07
lv;1555664400;63,05
