"Timestamp","Operation [1:Off, 2:On]","Dry concrete [1:Off, 2:On]","Mode [1:Tank only, 2:Heat, 3:Cool, 8:Auto, 9:Auto(Heat), 10:Auto(Cool)]","Tank [1:Off, 2:On]","Zone1-Zone2 On-Off [1:On-Off, 2:Off-On, 3:On-On]","SHP control [1:Disable, 2:Enable]","SHP flow control (forbid ΔT) [1:Disable, 2:Enable]","Zone1: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone1: (water shift/water/room) set temperature for cool mode [°C]","Zone2: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone2: (water shift/water/room) set temperature for cool  mode [°C]","Tank water set temperature [°C]","Co-efficient frequency control [%]","Current Lv [Lv]","External SW [1:Close, 2:Open]","Heat-Cool SW [1:Heat, 2:Cool]","Powerful (Actual) [1:Off, 2:On]","Quiet (Actual) [1:Off, 2:On]","3-way valve [1:Room, 2:Tank]","Defrost (Actual) [1:Off, 2:On]","Room heater (Actual) [1:Off, 2:On]","Tank heater (Actual) [1:Off, 2:On]","Solar (Actual) [1:Off, 2:On]","Bivalent (Actual) [1:Off, 2:On]","Current error status [0:No error pop up screen in RC LCD, 1:Error pop up screen in RC LCD]","Backup heater 1 status (Actual) [1:Off, 2:On]","Backup heater 2 status (Actual) [1:Off, 2:On]","Backup heater 3 status (Actual) [1:Off, 2:On]","2 Zone pump 1 status (Actual) [1:Off, 2:On]","2 Zone pump 2 status (Actual) [1:Off, 2:On]","Sterilization status (Actual) [1:Off, 2:On]","Zone1: Actual (water outlet/room/pool) temperature [°C]","Zone2: Actual (water outlet/room/pool) temperature [°C]","Actual tank temperature [°C]","Actual outdoor temperature [°C]","Inlet water temperature [°C]","Outlet water temperature [°C]","Zone1: Water temperature [°C]","Zone2: Water temperature [°C]","Zone1: Water temperature (Target) [°C]","Zone2: Water temperature (Target) [°C]","Buffer tank: Water temperature [°C]","Solar: Water temperature [°C]","Pool: Water temperature [°C]","Outlet water temperature (Target) [°C]","Outlet 2 temperature [°C]","Discharge temperature [°C]","Room thermostat internal sensor temperature [°C]","Indoor piping temperature [°C]","Outdoor piping temperature [°C]","Defrost temperature [°C]","EVA outlet temperature [°C]","Bypass outlet temperature [°C]","IPM temperature [°C]","High pressure [kgf/cm2]","Low pressure [kgf/cm2]","Outdoor current [A]","Compressor frequency [Hz]","Pump flow rate [L/min]","Pump speed [r/min]","Pump duty [duty]","Fan motor speed 1 [r/min]","Fan motor speed 2 [r/min]","2 Zone mixing valve 1 opening [sec]","2 Zone mixing valve 2 opening [sec]","Heat mode energy consumption [kW]","Heat mode energy generation [kW]","Cool mode energy consumption [kW]","Cool mode energy generation [kW]","Tank mode energy consumption [kW]","Tank mode energy generation [kW]"
"06.Jan.2019 22:30:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","62","27","45","-10","-3","-9","11","10","27.0","0.0","3.6","39","14.45","1550","80","530","570","0","0","2.4000000000000004","5.0","0.0","0.0","0.0","0.0"
"06.Jan.2019 22:35:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","61","27","45","-10","-4","-9","11","10","26.8","0.0","3.6","40","14.45","1600","80","530","570","0","0","2.4000000000000004","5.0","0.0","0.0","0.0","0.0"
"06.Jan.2019 22:40:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","61","27","45","-10","-4","-9","11","10","26.8","0.0","3.6","39","14.81","1600","80","550","590","0","0","2.4000000000000004","5.2","0.0","0.0","0.0","0.0"
"06.Jan.2019 22:45:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","61","27","45","-10","-4","-9","11","10","26.8","0.0","3.6","40","14.45","1550","80","530","570","0","0","2.4000000000000004","5.0","0.0","0.0","0.0","0.0"
"06.Jan.2019 22:50:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","61","27","45","-10","-4","-9","11","10","26.8","0.0","3.6","40","14.81","1550","80","530","570","0","0","2.4000000000000004","5.2","0.0","0.0","0.0","0.0"
"06.Jan.2019 22:55:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","45","61","27","45","-11","-4","-9","11","10","27.0","0.0","3.6","40","14.45","1550","80","530","560","0","0","2.4000000000000004","5.0","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:00:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","61","27","44","-11","-4","-9","11","10","26.8","0.0","3.6","39","14.81","1600","80","530","570","0","0","2.4000000000000004","5.2","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:05:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","62","27","45","-11","-4","-9","11","9","26.8","0.0","3.6","40","14.81","1600","80","530","570","0","0","2.4000000000000004","5.2","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:10:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","61","27","44","-11","-4","-9","11","9","26.8","0.0","3.6","40","14.45","1550","80","530","560","0","0","2.4000000000000004","5.0","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:15:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","62","27","44","-11","-5","-10","11","9","26.8","0.0","3.6","40","14.81","1550","80","530","570","0","0","2.4000000000000004","5.2","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:20:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","27","44","-12","-6","-10","10","9","26.6","0.0","3.6","40","14.81","1600","80","530","570","0","0","2.4000000000000004","4.6000000000000005","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:25:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","27","44","-13","-6","-12","10","9","26.6","0.0","3.6","40","14.45","1550","80","530","570","0","0","2.4000000000000004","4.6000000000000005","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:30:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","39.5","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","27","44","-14","-7","-12","9","8","26.6","0.0","3.4000000000000004","40","14.45","1550","80","530","570","0","0","2.2","4.6000000000000005","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:35:46","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","38","-7","40.0","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","27","44","-15","-8","-13","9","7","26.400000000000002","0.0","3.4000000000000004","40","14.45","1550","80","530","570","0","0","2.2","4.0","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:40:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","43.0","0","38","-7","39.5","43.75","-78","-78","44","55","-78","-78","-78","44","43","62","27","44","-15","-9","-14","9","7","26.400000000000002","0.0","3.4000000000000004","39","14.81","1550","80","540","560","0","0","2.2","4.0","0.0","0.0","0.0","0.0"
"06.Jan.2019 23:45:45","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","2","1","1","1","1","0","1","1","1","1","1","1","38.0","0","38","-7","40.0","38.75","-78","-78","44","55","-78","-78","-78","44","37","48","27","4","-5","-3","26","7","6","7.4","0.0","0.8","30","39.52","4000","150","0","0","0","0","0.4","3.6","0.0","0.0","0.0","0.0"
