"Timestamp","Operation [1:Off, 2:On]","Dry concrete [1:Off, 2:On]","Mode [1:Tank only, 2:Heat, 3:Cool, 8:Auto, 9:Auto(Heat), 10:Auto(Cool)]","Tank [1:Off, 2:On]","Zone1-Zone2 On-Off [1:On-Off, 2:Off-On, 3:On-On]","SHP control [1:Disable, 2:Enable]","SHP flow control (forbid ΔT) [1:Disable, 2:Enable]","Zone1: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone1: (water shift/water/room) set temperature for cool mode [°C]","Zone2: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone2: (water shift/water/room) set temperature for cool  mode [°C]","Tank water set temperature [°C]","Co-efficient frequency control [%]","Current Lv [Lv]","External SW [1:Close, 2:Open]","Heat-Cool SW [1:Heat, 2:Cool]","Powerful (Actual) [1:Off, 2:On]","Quiet (Actual) [1:Off, 2:On]","3-way valve [1:Room, 2:Tank]","Defrost (Actual) [1:Off, 2:On]","Room heater (Actual) [1:Off, 2:On]","Tank heater (Actual) [1:Off, 2:On]","Solar (Actual) [1:Off, 2:On]","Bivalent (Actual) [1:Off, 2:On]","Current error status [0:No error pop up screen in RC LCD, 1:Error pop up screen in RC LCD]","Backup heater 1 status (Actual) [1:Off, 2:On]","Backup heater 2 status (Actual) [1:Off, 2:On]","Backup heater 3 status (Actual) [1:Off, 2:On]","2 Zone pump 1 status (Actual) [1:Off, 2:On]","2 Zone pump 2 status (Actual) [1:Off, 2:On]","Sterilization status (Actual) [1:Off, 2:On]","Zone1: Actual (water outlet/room/pool) temperature [°C]","Zone2: Actual (water outlet/room/pool) temperature [°C]","Actual tank temperature [°C]","Actual outdoor temperature [°C]","Inlet water temperature [°C]","Outlet water temperature [°C]","Zone1: Water temperature [°C]","Zone2: Water temperature [°C]","Zone1: Water temperature (Target) [°C]","Zone2: Water temperature (Target) [°C]","Buffer tank: Water temperature [°C]","Solar: Water temperature [°C]","Pool: Water temperature [°C]","Outlet water temperature (Target) [°C]","Outlet 2 temperature [°C]","Discharge temperature [°C]","Room thermostat internal sensor temperature [°C]","Indoor piping temperature [°C]","Outdoor piping temperature [°C]","Defrost temperature [°C]","EVA outlet temperature [°C]","Bypass outlet temperature [°C]","IPM temperature [°C]","High pressure [kgf/cm2]","Low pressure [kgf/cm2]","Outdoor current [A]","Compressor frequency [Hz]","Pump flow rate [L/min]","Pump speed [r/min]","Pump duty [duty]","Fan motor speed 1 [r/min]","Fan motor speed 2 [r/min]","2 Zone mixing valve 1 opening [sec]","2 Zone mixing valve 2 opening [sec]","Heat mode energy consumption [kW]","Heat mode energy generation [kW]","Cool mode energy consumption [kW]","Cool mode energy generation [kW]","Tank mode energy consumption [kW]","Tank mode energy generation [kW]"
"17.Feb.2019 21:29:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","38","-1","35.75","39.5","-78","-78","40","51","-78","-78","-78","40","39","48","25","39","-4","-2","-3","12","14","23.6","0.0","2.0","23","14.09","1550","80","480","520","0","0","1.2000000000000002","3.6","0.0","0.0","0.0","0.0"
"17.Feb.2019 21:34:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","38","-1","35.75","39.5","-78","-78","40","51","-78","-78","-78","40","39","48","25","39","-4","-2","-3","12","14","23.6","0.0","2.0","23","14.09","1500","80","480","530","0","0","1.2000000000000002","3.6","0.0","0.0","0.0","0.0"
"17.Feb.2019 21:39:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","38","-2","36.25","39.5","-78","-78","40","51","-78","-78","-78","40","39","48","25","39","-4","-2","-3","12","14","23.6","0.0","2.0","23","14.09","1550","80","480","520","0","0","1.2000000000000002","3.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 21:44:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","38","-2","35.75","39.5","-78","-78","40","51","-78","-78","-78","40","39","49","25","39","-5","-2","-3","12","14","23.6","0.0","2.0","22","14.09","1500","80","490","530","0","0","1.2000000000000002","3.6","0.0","0.0","0.0","0.0"
"17.Feb.2019 21:49:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","39.0","0","38","-2","35.75","39.5","-78","-78","41","52","-78","-78","-78","41","39","49","25","40","-5","-2","-3","12","14","23.8","0.0","2.2","24","14.09","1550","80","500","540","0","0","1.4000000000000001","3.6","0.0","0.0","0.0","0.0"
"17.Feb.2019 21:54:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","35.75","40.0","-78","-78","40","51","-78","-78","-78","40","40","51","25","40","-5","-2","-3","12","14","24.200000000000003","0.0","2.2","25","14.09","1500","80","490","530","0","0","1.4000000000000001","4.0","0.0","0.0","0.0","0.0"
"17.Feb.2019 21:59:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-1","35.75","40.0","-78","-78","41","52","-78","-78","-78","41","40","52","25","40","-5","-2","-3","12","14","24.200000000000003","0.0","2.2","25","14.09","1500","80","490","530","0","0","1.4000000000000001","4.0","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:04:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","35.75","40.0","-78","-78","40","51","-78","-78","-78","40","40","52","25","40","-5","-2","-4","12","14","24.200000000000003","0.0","2.2","25","14.09","1500","80","490","530","0","0","1.4000000000000001","4.0","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:09:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-1","35.75","40.5","-78","-78","41","52","-78","-78","-78","41","40","53","25","38","-5","-3","-4","12","14","24.400000000000002","0.0","2.2","26","14.45","1550","80","480","530","0","0","1.4000000000000001","4.6000000000000005","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:14:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-1","36.25","40.5","-78","-78","40","51","-78","-78","-78","40","40","54","25","36","-5","-3","-4","11","14","24.6","0.0","2.2","26","14.09","1550","80","500","540","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:19:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","57","25","36","-5","-3","-4","11","14","25.0","0.0","2.4000000000000004","26","14.45","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:24:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","41","60","25","36","-5","-3","-4","11","14","24.8","0.0","2.4000000000000004","26","14.09","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:29:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","57","25","40","-5","-2","-4","11","14","24.400000000000002","0.0","2.2","26","14.09","1550","80","500","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:34:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","55","25","40","-5","-3","-4","12","14","24.400000000000002","0.0","2.2","26","14.09","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:39:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","54","25","37","-6","-3","-4","12","14","24.6","0.0","2.4000000000000004","25","14.09","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:44:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","55","25","37","-5","-3","-4","11","13","24.400000000000002","0.0","2.4000000000000004","25","14.45","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:49:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","54","25","40","-5","-3","-4","12","13","24.400000000000002","0.0","2.2","26","14.45","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:54:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","53","25","40","-6","-3","-4","12","13","24.200000000000003","0.0","2.4000000000000004","25","14.09","1550","80","500","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 22:59:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","53","25","40","-6","-3","-4","12","13","24.400000000000002","0.0","2.2","26","14.45","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:04:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","53","25","40","-6","-3","-4","12","12","24.200000000000003","0.0","2.2","26","14.45","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:09:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","52","25","40","-6","-3","-4","12","12","24.200000000000003","0.0","2.2","26","14.45","1550","80","490","520","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:14:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","38","-2","36.25","40.0","-78","-78","41","52","-78","-78","-78","41","40","52","25","40","-6","-3","-4","12","13","24.200000000000003","0.0","2.2","25","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:19:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","52","25","40","-6","-3","-4","12","12","24.200000000000003","0.0","2.2","26","14.45","1550","80","490","520","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:24:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","52","25","40","-6","-3","-4","12","12","24.200000000000003","0.0","2.2","25","14.45","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:29:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-2","36.25","40.5","-78","-78","41","52","-78","-78","-78","41","40","52","25","40","-6","-3","-4","12","12","24.200000000000003","0.0","2.2","26","14.09","1550","80","490","530","0","0","1.4000000000000001","4.2","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:34:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-2","36.25","40.0","-78","-78","41","52","-78","-78","-78","41","40","52","25","40","-6","-3","-4","12","12","24.200000000000003","0.0","2.2","26","14.45","1550","80","480","520","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:39:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-2","36.25","40.0","-78","-78","41","52","-78","-78","-78","41","40","52","25","40","-6","-3","-5","12","11","24.200000000000003","0.0","2.2","26","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:44:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.25","40.0","-78","-78","41","53","-78","-78","-78","41","40","52","25","40","-6","-4","-5","12","10","24.200000000000003","0.0","2.2","26","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:49:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.25","40.0","-78","-78","41","53","-78","-78","-78","41","40","51","25","40","-6","-4","-5","12","10","24.200000000000003","0.0","2.2","25","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:54:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.25","40.0","-78","-78","41","53","-78","-78","-78","41","40","51","25","40","-6","-3","-5","12","10","24.200000000000003","0.0","2.2","26","14.09","1550","80","490","520","0","0","1.4000000000000001","3.6","0.0","0.0","0.0","0.0"
"17.Feb.2019 23:59:09","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.5","40.0","-78","-78","41","53","-78","-78","-78","41","40","51","25","40","-6","-3","-5","12","10","24.200000000000003","0.0","2.2","25","14.45","1550","80","490","530","0","0","1.4000000000000001","3.4000000000000004","0.0","0.0","0.0","0.0"
"18.Feb.2019 00:04:08","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.25","40.0","-78","-78","41","52","-78","-78","-78","41","40","51","25","40","-6","-4","-5","12","10","24.200000000000003","0.0","2.2","25","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"18.Feb.2019 00:09:08","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.25","40.0","-78","-78","41","53","-78","-78","-78","41","40","51","25","40","-7","-4","-5","12","10","24.200000000000003","0.0","2.2","26","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"18.Feb.2019 00:14:08","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.25","40.0","-78","-78","41","53","-78","-78","-78","41","40","51","25","40","-6","-4","-5","12","11","23.8","0.0","2.2","25","14.45","1600","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"18.Feb.2019 00:19:08","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.25","40.0","-78","-78","41","53","-78","-78","-78","41","40","51","25","40","-7","-4","-5","12","12","23.8","0.0","2.2","26","14.45","1550","80","490","530","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
"18.Feb.2019 00:24:08","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","40.0","0","37","-3","36.25","40.0","-78","-78","41","53","-78","-78","-78","41","40","51","25","40","-7","-4","-5","11","11","23.8","0.0","2.2","26","14.45","1550","80","490","540","0","0","1.4000000000000001","3.8000000000000003","0.0","0.0","0.0","0.0"
