"Timestamp","Operation [1:Off, 2:On]","Dry concrete [1:Off, 2:On]","Mode [1:Tank only, 2:Heat, 3:Cool, 8:Auto, 9:Auto(Heat), 10:Auto(Cool)]","Tank [1:Off, 2:On]","Zone1-Zone2 On-Off [1:On-Off, 2:Off-On, 3:On-On]","SHP control [1:Disable, 2:Enable]","SHP flow control (forbid ΔT) [1:Disable, 2:Enable]","Zone1: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone1: (water shift/water/room) set temperature for cool mode [°C]","Zone2: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone2: (water shift/water/room) set temperature for cool  mode [°C]","Tank water set temperature [°C]","Co-efficient frequency control [%]","Current Lv [Lv]","External SW [1:Close, 2:Open]","Heat-Cool SW [1:Heat, 2:Cool]","Powerful (Actual) [1:Off, 2:On]","Quiet (Actual) [1:Off, 2:On]","3-way valve [1:Room, 2:Tank]","Defrost (Actual) [1:Off, 2:On]","Room heater (Actual) [1:Off, 2:On]","Tank heater (Actual) [1:Off, 2:On]","Solar (Actual) [1:Off, 2:On]","Bivalent (Actual) [1:Off, 2:On]","Current error status [0:No error pop up screen in RC LCD, 1:Error pop up screen in RC LCD]","Backup heater 1 status (Actual) [1:Off, 2:On]","Backup heater 2 status (Actual) [1:Off, 2:On]","Backup heater 3 status (Actual) [1:Off, 2:On]","2 Zone pump 1 status (Actual) [1:Off, 2:On]","2 Zone pump 2 status (Actual) [1:Off, 2:On]","Sterilization status (Actual) [1:Off, 2:On]","Zone1: Actual (water outlet/room/pool) temperature [°C]","Zone2: Actual (water outlet/room/pool) temperature [°C]","Actual tank temperature [°C]","Actual outdoor temperature [°C]","Inlet water temperature [°C]","Outlet water temperature [°C]","Zone1: Water temperature [°C]","Zone2: Water temperature [°C]","Zone1: Water temperature (Target) [°C]","Zone2: Water temperature (Target) [°C]","Buffer tank: Water temperature [°C]","Solar: Water temperature [°C]","Pool: Water temperature [°C]","Outlet water temperature (Target) [°C]","Outlet 2 temperature [°C]","Discharge temperature [°C]","Room thermostat internal sensor temperature [°C]","Indoor piping temperature [°C]","Outdoor piping temperature [°C]","Defrost temperature [°C]","EVA outlet temperature [°C]","Bypass outlet temperature [°C]","IPM temperature [°C]","High pressure [kgf/cm2]","Low pressure [kgf/cm2]","Outdoor current [A]","Compressor frequency [Hz]","Pump flow rate [L/min]","Pump speed [r/min]","Pump duty [duty]","Fan motor speed 1 [r/min]","Fan motor speed 2 [r/min]","2 Zone mixing valve 1 opening [sec]","2 Zone mixing valve 2 opening [sec]","Heat mode energy consumption [kW]","Heat mode energy generation [kW]","Cool mode energy consumption [kW]","Cool mode energy generation [kW]","Tank mode energy consumption [kW]","Tank mode energy generation [kW]"
"14.Oct.2018 22:29:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","31.0","0","37","12","31.0","31.0","-78","-78","33","38","-78","-78","-78","33","31","14","25","29","11","12","12","13","14","11.0","0.0","0.0","0","14.09","1500","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 22:34:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","31.0","0","37","12","31.5","31.0","-78","-78","33","38","-78","-78","-78","33","31","14","25","29","11","12","12","13","14","11.0","0.0","0.0","0","14.09","1500","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 22:39:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","31.0","0","37","12","31.0","31.0","-78","-78","33","38","-78","-78","-78","33","31","14","25","29","11","12","12","13","14","11.0","0.0","0.0","0","14.09","1500","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 22:44:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","31.0","0","37","12","31.0","31.0","-78","-78","33","38","-78","-78","-78","33","30","14","24","29","11","11","12","13","14","11.0","0.0","0.0","0","14.09","1500","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 22:49:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","31.0","0","37","12","31.0","31.0","-78","-78","33","38","-78","-78","-78","33","31","13","24","29","11","11","12","13","14","10.600000000000001","0.0","0.0","0","14.09","1500","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 22:54:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","30.0","0","37","12","31.0","30.5","-78","-78","33","38","-78","-78","-78","33","30","13","24","29","11","11","12","12","14","10.600000000000001","0.0","0.0","0","13.38","1500","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 22:59:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","30.0","0","37","11","30.5","30.5","-78","-78","33","38","-78","-78","-78","33","30","13","24","29","11","11","12","12","14","10.600000000000001","0.0","0.0","0","14.09","1500","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:04:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","36.0","0","37","11","31.0","36.5","-78","-78","34","39","-78","-78","-78","34","36","38","24","37","3","6","7","13","20","22.400000000000002","0.0","2.0","25","14.09","1500","80","370","410","0","0","1.2000000000000002","5.4","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:09:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","34.0","0","37","11","31.5","34.25","-78","-78","34","39","-78","-78","-78","34","34","38","24","35","7","9","8","18","23","20.8","0.0","1.6","19","24.48","2550","106","350","380","0","0","0.8","4.6000000000000005","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:14:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","34.0","0","37","11","31.75","34.5","-78","-78","34","39","-78","-78","-78","34","34","38","24","35","7","9","8","18","24","21.200000000000003","0.0","1.6","19","25.91","2650","109","350","390","0","0","0.8","5.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:19:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","34.0","0","37","11","32.25","34.5","-78","-78","34","39","-78","-78","-78","34","35","38","24","35","7","9","8","18","24","21.400000000000002","0.0","1.6","19","24.84","2550","107","350","390","0","0","0.8","4.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:24:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","35.0","0","37","11","32.5","35.0","-78","-78","34","39","-78","-78","-78","34","35","39","25","36","7","9","8","18","25","21.400000000000002","0.0","1.6","19","24.12","2550","105","350","390","0","0","0.8","4.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:29:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","35.0","0","37","11","33.0","35.25","-78","-78","34","39","-78","-78","-78","34","35","40","25","36","7","9","8","18","25","21.6","0.0","1.6","19","23.40","2400","102","340","390","0","0","0.8","3.8000000000000003","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:34:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","35.0","0","37","11","33.0","35.75","-78","-78","34","39","-78","-78","-78","34","35","40","25","36","7","9","8","18","25","21.8","0.0","1.6","19","22.33","2350","100","350","390","0","0","0.8","4.4","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:39:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","33.0","0","37","11","33.25","33.25","-78","-78","34","39","-78","-78","-78","34","33","31","25","33","10","11","12","18","23","10.200000000000001","0.0","0.4","0","14.09","1550","80","580","620","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:44:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","33.0","0","37","11","33.25","33.25","-78","-78","34","39","-78","-78","-78","34","33","30","25","32","10","11","17","18","18","10.4","0.0","0.0","0","14.45","1550","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:49:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","33.0","0","37","11","33.25","33.25","-78","-78","34","39","-78","-78","-78","34","33","28","25","32","10","12","17","16","18","10.4","0.0","0.0","0","14.09","1550","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:54:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","33.0","0","37","11","33.25","33.0","-78","-78","34","39","-78","-78","-78","34","33","26","25","31","10","12","17","15","17","10.4","0.0","0.0","0","14.45","1550","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"14.Oct.2018 23:59:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","33.0","0","37","11","33.25","33.25","-78","-78","34","39","-78","-78","-78","34","33","24","25","31","10","12","17","15","17","10.4","0.0","0.0","0","14.45","1550","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"15.Oct.2018 00:04:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","33.0","0","37","11","33.25","33.0","-78","-78","34","39","-78","-78","-78","34","33","23","25","31","9","12","16","15","16","10.200000000000001","0.0","0.0","0","14.45","1550","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
"15.Oct.2018 00:09:48","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","33.0","0","36","10","33.0","33.0","-78","-78","34","39","-78","-78","-78","34","33","22","25","30","9","12","15","14","16","10.200000000000001","0.0","0.0","0","14.45","1550","80","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0"
