"Timestamp","Operation [1:Off, 2:On]","Dry concrete [1:Off, 2:On]","Mode [1:Tank only, 2:Heat, 3:Cool, 8:Auto, 9:Auto(Heat), 10:Auto(Cool)]","Tank [1:Off, 2:On]","Zone1-Zone2 On-Off [1:On-Off, 2:Off-On, 3:On-On]","SHP control [1:Disable, 2:Enable]","SHP flow control (forbid ΔT) [1:Disable, 2:Enable]","Zone1: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone1: (water shift/water/room) set temperature for cool mode [°C]","Zone2: (water shift/water/room/pool) set temperature for heat mode [°C]","Zone2: (water shift/water/room) set temperature for cool  mode [°C]","Tank water set temperature [°C]","Co-efficient frequency control [%]","Current Lv [Lv]","External SW [1:Close, 2:Open]","Heat-Cool SW [1:Heat, 2:Cool]","Powerful (Actual) [1:Off, 2:On]","Quiet (Actual) [1:Off, 2:On]","3-way valve [1:Room, 2:Tank]","Defrost (Actual) [1:Off, 2:On]","Room heater (Actual) [1:Off, 2:On]","Tank heater (Actual) [1:Off, 2:On]","Solar (Actual) [1:Off, 2:On]","Bivalent (Actual) [1:Off, 2:On]","Current error status [0:No error pop up screen in RC LCD, 1:Error pop up screen in RC LCD]","Backup heater 1 status (Actual) [1:Off, 2:On]","Backup heater 2 status (Actual) [1:Off, 2:On]","Backup heater 3 status (Actual) [1:Off, 2:On]","2 Zone pump 1 status (Actual) [1:Off, 2:On]","2 Zone pump 2 status (Actual) [1:Off, 2:On]","Sterilization status (Actual) [1:Off, 2:On]","Zone1: Actual (water outlet/room/pool) temperature [°C]","Zone2: Actual (water outlet/room/pool) temperature [°C]","Actual tank temperature [°C]","Actual outdoor temperature [°C]","Inlet water temperature [°C]","Outlet water temperature [°C]","Zone1: Water temperature [°C]","Zone2: Water temperature [°C]","Zone1: Water temperature (Target) [°C]","Zone2: Water temperature (Target) [°C]","Buffer tank: Water temperature [°C]","Solar: Water temperature [°C]","Pool: Water temperature [°C]","Outlet water temperature (Target) [°C]","Outlet 2 temperature [°C]","Discharge temperature [°C]","Room thermostat internal sensor temperature [°C]","Indoor piping temperature [°C]","Outdoor piping temperature [°C]","Defrost temperature [°C]","EVA outlet temperature [°C]","Bypass outlet temperature [°C]","IPM temperature [°C]","High pressure [kgf/cm2]","Low pressure [kgf/cm2]","Outdoor current [A]","Compressor frequency [Hz]","Pump flow rate [L/min]","Pump speed [r/min]","Pump duty [duty]","Fan motor speed 1 [r/min]","Fan motor speed 2 [r/min]","2 Zone mixing valve 1 opening [sec]","2 Zone mixing valve 2 opening [sec]","Heat mode energy consumption [kW]","Heat mode energy generation [kW]","Cool mode energy consumption [kW]","Cool mode energy generation [kW]","Tank mode energy consumption [kW]","Tank mode energy generation [kW]"
"02.Dec.2018 22:30:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","39.5","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-12","-5","-10","10","9","26.8","0.0","3.4000000000000004","40","15.53","1650","82","530","570","0","0","2.2","4.800000000000001","0.0","0.0","0.0","0.0"
"02.Dec.2018 22:35:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","39.5","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-12","-5","-10","10","9","26.8","0.0","3.4000000000000004","39","15.89","1650","82","520","570","0","0","2.4000000000000004","5.0","0.0","0.0","0.0","0.0"
"02.Dec.2018 22:40:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-12","-6","-10","10","9","26.8","0.0","3.4000000000000004","40","15.53","1700","82","530","570","0","0","2.2","5.4","0.0","0.0","0.0","0.0"
"02.Dec.2018 22:45:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","40.0","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-12","-6","-10","9","8","26.8","0.0","3.6","39","16.24","1700","82","530","570","0","0","2.4000000000000004","5.6000000000000005","0.0","0.0","0.0","0.0"
"02.Dec.2018 22:50:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","40.0","44.75","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-12","-6","-10","10","8","26.8","0.0","3.4000000000000004","39","15.53","1650","82","530","570","0","0","2.2","5.0","0.0","0.0","0.0","0.0"
"02.Dec.2018 22:55:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","39.5","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-12","-6","-10","9","8","26.8","0.0","3.4000000000000004","40","16.24","1650","82","530","570","0","0","2.4000000000000004","5.0","0.0","0.0","0.0","0.0"
"02.Dec.2018 23:00:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","39.5","44.75","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-12","-6","-11","10","8","26.8","0.0","3.4000000000000004","39","15.89","1700","82","530","570","0","0","2.4000000000000004","5.6000000000000005","0.0","0.0","0.0","0.0"
"02.Dec.2018 23:05:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","40.0","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-12","-6","-11","10","8","26.8","0.0","3.4000000000000004","40","15.89","1700","82","530","570","0","0","2.2","4.6000000000000005","0.0","0.0","0.0","0.0"
"02.Dec.2018 23:10:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","40.0","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-13","-7","-11","10","7","26.8","0.0","3.4000000000000004","39","15.89","1650","82","530","570","0","0","2.4000000000000004","4.6000000000000005","0.0","0.0","0.0","0.0"
"02.Dec.2018 23:15:33","2","1","2","2","1","0","0","0","0","0","0","40","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","44.0","0","49","-8","39.5","44.25","-78","-78","44","55","-78","-78","-78","44","44","62","28","44","-13","-7","-12","9","7","26.6","0.0","3.4000000000000004","40","15.53","1650","82","530","580","0","0","2.2","4.800000000000001","0.0","0.0","0.0","0.0"
