Jaam,Õhutemperatuur (°C),Suhteline õhuniiskus (%),Õhurõhk merepinnal (hPa),Õhurõhu muutus (hPa),Tuul suund (°),Tuul kiirus (m/s),Tuul max kiirus (m/s),Pilvisus (palli),Hetkeilm (sensor),Hetkeilm (vaatleja),Sademed (mm),Nähtavus (km),timestamp
Valga,5.9,90,1001.8,2.3,340,5.6,12.2,,nõrk vihm,,0.2,35.0,2018-10-04 3:00:00
Valga,4.7,94,1002.9,3.0,326,4.6,12.0,,nõrk vihm,,0.6,7.8,2018-10-04 4:00:00
Valga,4.9,94,1003.5,2.9,331,4.4,9.8,,nõrk vihm,,0.7,23.1,2018-10-04 5:00:00
Valga,4.8,94,1004.6,2.8,328,3.2,9.1,,nõrk vihm,,0.5,26.4,2018-10-04 6:00:00
Valga,4.8,94,1005.8,2.9,321,3.6,8.5,,nõrk vihm,,0.5,24.8,2018-10-04 7:00:00
Valga,4.7,91,1007.0,3.5,324,3.4,8.2,,vihm,,0.1,35.0,2018-10-04 8:00:00
Valga,4.7,90,1008.2,3.6,314,3.6,8.6,,nähtusteta,,0.0,35.0,2018-10-04 9:00:00
Valga,5.1,87,1009.1,3.3,318,3.6,8.1,,nähtusteta,,0.0,35.0,2018-10-04 10:00:00
Valga,5.3,78,1010.1,3.1,324,4.4,8.4,,nähtusteta,,0.0,35.0,2018-10-04 11:00:00
Valga,6.2,71,1011.1,2.9,332,3.1,9.8,,nähtusteta,,0.0,35.0,2018-10-04 12:00:00
Valga,6.5,66,1012.3,3.2,325,4.7,9.4,,nähtusteta,,0.0,35.0,2018-10-04 13:00:00
Valga,7.0,58,1013.1,3.0,323,3.5,9.2,,nähtusteta,,0.0,35.0,2018-10-04 14:00:00
Valga,7.5,52,1014.0,2.9,319,4.6,10.2,,nähtusteta,,0.0,35.0,2018-10-04 15:00:00
Valga,8.1,51,1014.6,2.3,303,4.6,9.7,,nähtusteta,,0.0,35.0,2018-10-04 16:00:00
Valga,7.4,55,1015.4,2.3,299,2.9,9.9,,nähtusteta,,0.0,35.0,2018-10-04 17:00:00
Valga,6.7,63,1016.0,2.0,284,1.7,5.2,,nähtusteta,,0.0,35.0,2018-10-04 18:00:00
Valga,5.0,68,1016.8,2.2,290,2.5,4.9,,nähtusteta,,0.0,35.0,2018-10-04 19:00:00
Valga,3.7,77,1017.3,1.9,287,2.0,4.4,,nähtusteta,,0.0,35.0,2018-10-04 20:00:00
Valga,2.3,88,1017.7,1.7,277,1.4,3.3,,nähtusteta,,0.0,35.0,2018-10-04 21:00:00
Valga,0.8,93,1018.3,1.5,261,1.3,2.3,,nähtusteta,,0.0,35.0,2018-10-04 22:00:00
Valga,0.2,96,1018.5,1.2,239,0.9,2.4,,nähtusteta,,0.0,35.0,2018-10-04 23:00:00
Valga,1.1,95,1018.7,1.0,202,1.4,2.3,,nõrk hoogvihm,,0.0,21.3,2018-10-05 0:00:00
Valga,0.6,95,1018.9,0.6,215,1.5,2.6,,nähtusteta,,0.0,35.0,2018-10-05 1:00:00
Valga,-0.4,96,1019.1,0.6,209,1.0,1.9,,nähtusteta,,0.0,33.9,2018-10-05 2:00:00
Valga,-0.4,97,1019.2,0.5,219,1.0,1.6,,nähtusteta,,0.0,30.8,2018-10-05 3:00:00
Valga,0.0,98,1018.9,0.0,208,1.0,1.7,,nähtusteta,,0.0,19.6,2018-10-05 4:00:00
Valga,1.5,97,1018.5,-0.6,195,2.1,3.2,,nähtusteta,,0.0,19.5,2018-10-05 5:00:00
Valga,2.5,96,1018.0,-1.2,195,1.8,3.8,,nähtusteta,,0.0,17.4,2018-10-05 6:00:00
Valga,3.4,94,1017.3,-1.6,198,1.7,3.0,,nähtusteta,,0.0,24.0,2018-10-05 7:00:00
Valga,4.8,90,1016.4,-2.1,187,2.7,5.0,,nõrk vihm,,0.0,24.5,2018-10-05 8:00:00
Valga,5.4,90,1016.1,-1.9,192,4.0,7.5,,nõrk hoogvihm,,0.1,10.5,2018-10-05 9:00:00
Valga,5.9,97,1015.2,-2.1,179,3.0,5.9,,nõrk hoogvihm,,0.3,3.2,2018-10-05 10:00:00
Valga,6.6,98,1014.7,-1.7,197,3.7,6.8,,nõrk hoogvihm,,0.5,5.1,2018-10-05 11:00:00
Valga,8.4,97,1014.0,-2.1,215,4.7,7.5,,nõrk hoogvihm,,0.1,2.2,2018-10-05 12:00:00
Valga,9.7,96,1013.4,-1.8,215,4.0,7.7,,sademed,,0.1,28.2,2018-10-05 13:00:00
Valga,11.2,93,1012.7,-2.0,215,4.7,7.6,,nähtusteta,,0.0,5.1,2018-10-05 14:00:00
Valga,11.8,96,1012.2,-1.8,229,4.1,8.9,,nõrk hoogvihm,,0.1,6.3,2018-10-05 15:00:00
Valga,12.3,94,1012.3,-1.1,240,3.9,9.9,,vihm,,0.4,32.8,2018-10-05 16:00:00
Valga,12.2,95,1012.2,-0.5,240,3.0,9.0,,nõrk hoogvihm,,0.2,8.7,2018-10-05 17:00:00
Valga,12.4,93,1012.1,-0.1,237,4.8,8.8,,nõrk hoogvihm,,0.2,25.0,2018-10-05 18:00:00
Valga,12.5,92,1012.7,0.4,239,3.5,7.5,,nähtusteta,,0.0,30.2,2018-10-05 19:00:00
Valga,12.1,92,1013.0,0.8,244,2.7,7.4,,nähtusteta,,0.0,27.0,2018-10-05 20:00:00
Valga,12.1,92,1013.3,1.2,237,3.2,6.1,,nähtusteta,,0.0,35.0,2018-10-05 21:00:00
Valga,12.1,90,1013.4,0.7,234,3.5,6.9,,nähtusteta,,0.0,35.0,2018-10-05 22:00:00
Valga,12.1,91,1013.5,0.5,235,3.4,5.7,,nähtusteta,,0.0,35.0,2018-10-05 23:00:00
Valga,12.2,91,1013.5,0.2,238,2.9,6.7,,nähtusteta,,0.0,31.7,2018-10-06 0:00:00
Valga,12.3,91,1013.3,-0.1,221,3.2,5.6,,nähtusteta,,0.0,28.3,2018-10-06 1:00:00
Valga,12.1,94,1012.8,-0.7,221,3.8,8.2,,vihm,,0.0,15.9,2018-10-06 2:00:00
Valga,11.8,97,1012.0,-1.5,217,3.8,7.5,,mõõdukas hoogvihm,,1.4,3.1,2018-10-06 3:00:00
Valga,12.5,96,1011.7,-1.6,236,4.2,9.8,,nõrk hoogvihm,,0.8,4.1,2018-10-06 4:00:00
Valga,13.1,93,1011.8,-1.0,242,4.7,9.9,,vihm,,0.5,12.6,2018-10-06 5:00:00
Valga,13.0,93,1011.9,-0.1,240,4.6,10.0,,nõrk hoogvihm,,0.5,10.6,2018-10-06 6:00:00
Valga,13.0,91,1011.7,0.0,236,3.8,8.0,,vihm,,0.1,19.1,2018-10-06 7:00:00
Valga,13.2,90,1011.6,-0.2,231,4.1,8.7,,nähtusteta,,0.0,21.1,2018-10-06 8:00:00
Valga,13.2,89,1011.6,-0.3,229,3.9,8.1,,nähtusteta,,0.0,25.2,2018-10-06 9:00:00
Valga,13.6,87,1011.7,0.0,232,4.4,9.0,,nähtusteta,,0.0,29.5,2018-10-06 10:00:00
Valga,13.8,83,1011.5,-0.1,230,4.2,10.9,,vihm,,0.0,26.0,2018-10-06 11:00:00
Valga,14.8,75,1011.3,-0.3,221,4.5,8.8,,nähtusteta,,0.0,35.0,2018-10-06 12:00:00
Valga,15.4,66,1010.5,-1.2,221,5.8,10.9,,nähtusteta,,0.0,35.0,2018-10-06 13:00:00
Valga,16.4,59,1009.9,-1.6,226,5.6,13.1,,nähtusteta,,0.0,30.4,2018-10-06 14:00:00
Valga,17.0,58,1009.6,-1.7,225,5.1,12.2,,nähtusteta,,0.0,35.0,2018-10-06 15:00:00
Valga,16.6,56,1009.5,-1.0,235,6.0,11.6,,nähtusteta,,0.0,35.0,2018-10-06 16:00:00
Valga,16.0,60,1009.2,-0.7,235,3.8,10.6,,nähtusteta,,0.0,35.0,2018-10-06 17:00:00
Valga,14.7,67,1009.0,-0.6,217,2.6,8.4,,nähtusteta,,0.0,28.2,2018-10-06 18:00:00
Valga,13.7,75,1009.0,-0.5,204,1.9,3.0,,nähtusteta,,0.0,23.7,2018-10-06 19:00:00
Valga,13.6,75,1008.9,-0.3,211,2.8,4.5,,nähtusteta,,0.0,32.5,2018-10-06 20:00:00
Valga,12.9,79,1008.7,-0.3,206,2.3,5.2,,nähtusteta,,0.0,35.0,2018-10-06 21:00:00
Valga,13.0,77,1008.5,-0.5,216,3.2,5.6,,nähtusteta,,0.0,35.0,2018-10-06 22:00:00
Valga,13.1,76,1008.6,-0.3,222,3.0,6.0,,nähtusteta,,0.0,35.0,2018-10-06 23:00:00
Valga,12.1,80,1008.6,-0.1,241,2.2,5.8,,nähtusteta,,0.0,30.3,2018-10-07 0:00:00
Valga,9.8,92,1008.4,-0.1,199,1.5,2.7,,nähtusteta,,0.0,25.9,2018-10-07 1:00:00
Valga,8.0,95,1008.2,-0.4,230,1.0,2.1,,nähtusteta,,0.0,8.0,2018-10-07 2:00:00
Valga,7.6,99,1007.8,-0.8,195,0.7,1.4,,uduvine,,0.0,8.2,2018-10-07 3:00:00
Valga,6.7,99,1007.7,-0.7,271,0.4,1.1,,uduvine,,0.0,8.8,2018-10-07 4:00:00
Valga,6.3,99,1007.3,-0.9,107,0.3,1.0,,uduvine,,0.0,4.8,2018-10-07 5:00:00
Valga,5.8,99,1006.8,-1.0,42,0.4,1.8,,udu,,0.0,5.1,2018-10-07 6:00:00
Valga,5.8,99,1006.6,-1.1,184,0.6,1.0,,uduvine,,0.0,4.3,2018-10-07 7:00:00
Valga,6.6,99,1006.1,-1.2,112,0.7,1.6,,uduvine,,0.0,4.8,2018-10-07 8:00:00
Valga,7.0,99,1006.1,-0.7,63,0.9,1.7,,uduvine,,0.0,7.1,2018-10-07 9:00:00
Valga,7.8,97,1005.8,-0.8,128,1.2,1.8,,nähtusteta,,0.0,12.8,2018-10-07 10:00:00
Valga,8.4,95,1005.4,-0.7,51,0.4,1.4,,nähtusteta,,0.0,11.2,2018-10-07 11:00:00
Valga,9.6,92,1004.9,-1.2,99,0.7,1.8,,nähtusteta,,0.0,15.2,2018-10-07 12:00:00
Valga,10.1,87,1004.9,-0.9,211,0.4,1.6,,nähtusteta,,0.0,15.9,2018-10-07 13:00:00
Valga,10.5,86,1004.9,-0.5,328,1.6,3.0,,nähtusteta,,0.0,18.0,2018-10-07 14:00:00
Valga,9.4,93,1005.1,0.2,356,2.5,4.7,,uduvine,,0.0,4.0,2018-10-07 15:00:00
Valga,8.2,96,1005.5,0.6,14,3.9,8.1,,mõõdukas vihm,,1.5,10.6,2018-10-07 16:00:00
Valga,7.5,94,1006.6,1.7,13,4.0,9.2,,nõrk vihm,,2.2,17.6,2018-10-07 17:00:00
Valga,6.1,93,1008.1,3.0,7,5.5,11.3,,nõrk vihm,,0.8,20.8,2018-10-07 18:00:00
Valga,5.6,95,1009.4,3.9,7,3.3,9.3,,nõrk vihm,,0.5,17.7,2018-10-07 19:00:00
Valga,5.3,93,1010.7,4.1,353,2.9,6.7,,vihm,,0.1,35.0,2018-10-07 20:00:00
Valga,5.7,93,1011.8,3.7,348,3.3,6.2,,nähtusteta,,0.0,35.0,2018-10-07 21:00:00
Valga,5.7,91,1013.3,3.9,350,3.5,6.8,,nähtusteta,,0.0,35.0,2018-10-07 22:00:00
Valga,5.7,93,1014.4,3.7,344,2.2,6.1,,nähtusteta,,0.0,35.0,2018-10-07 23:00:00
Valga,4.5,97,1015.5,3.7,301,1.9,3.8,,nähtusteta,,0.0,35.0,2018-10-08 0:00:00
Valga,3.3,99,1016.5,3.2,295,1.8,3.2,,nähtusteta,,0.0,35.0,2018-10-08 1:00:00
Valga,2.7,100,1017.6,3.2,292,2.0,4.8,,udu,,0.0,0.46,2018-10-08 2:00:00
Valga,2.8,100,1018.3,2.8,266,1.8,3.5,,udu,,0.0,0.31,2018-10-08 3:00:00
Valga,2.5,100,1018.8,2.3,254,1.0,2.8,,udu,,0.0,0.25,2018-10-08 4:00:00
Valga,2.2,100,1020.0,2.4,240,1.6,2.7,,udu,,0.0,0.32,2018-10-08 5:00:00
Valga,2.4,100,1020.9,2.6,238,1.2,3.4,,udu,,0.0,0.21,2018-10-08 6:00:00
Valga,2.2,100,1021.0,2.2,247,1.7,3.4,,udu,,0.0,0.28,2018-10-08 7:00:00
Valga,1.8,100,1021.2,1.2,225,1.7,3.4,,udu,,0.0,0.27,2018-10-08 8:00:00
Valga,2.1,100,1021.8,0.9,217,2.3,3.7,,udu,,0.0,0.57,2018-10-08 9:00:00
Valga,3.1,100,1022.4,1.4,232,1.8,3.8,,udu,,0.0,1.2,2018-10-08 10:00:00
Valga,3.9,99,1022.4,1.2,189,1.6,3.2,,udu,,0.0,1.5,2018-10-08 11:00:00
Valga,5.8,97,1022.9,1.1,185,2.1,3.6,,nähtusteta,,0.0,32.9,2018-10-08 12:00:00
Valga,7.6,91,1022.5,0.1,174,2.2,4.5,,nähtusteta,,0.0,35.0,2018-10-08 13:00:00
Valga,9.7,77,1022.1,-0.3,212,3.2,5.7,,nähtusteta,,0.0,33.3,2018-10-08 14:00:00
Valga,9.9,64,1022.2,-0.7,236,4.0,8.6,,nähtusteta,,0.0,35.0,2018-10-08 15:00:00
Valga,9.6,65,1022.2,-0.3,229,3.7,7.4,,nähtusteta,,0.0,35.0,2018-10-08 16:00:00
Valga,9.2,71,1022.2,0.1,225,3.3,7.2,,nähtusteta,,0.0,35.0,2018-10-08 17:00:00
Valga,8.6,78,1021.8,-0.4,204,2.4,6.5,,nähtusteta,,0.0,35.0,2018-10-08 18:00:00
Valga,7.8,82,1021.8,-0.4,210,1.9,4.7,,nähtusteta,,0.0,35.0,2018-10-08 19:00:00
Valga,6.9,85,1021.1,-1.1,200,2.7,4.7,,nähtusteta,,0.0,35.0,2018-10-08 20:00:00
Valga,7.7,82,1021.1,-0.7,212,3.7,6.1,,nähtusteta,,0.0,35.0,2018-10-08 21:00:00
Valga,7.6,84,1020.7,-1.1,206,3.8,6.7,,nähtusteta,,0.0,35.0,2018-10-08 22:00:00
Valga,7.9,82,1020.8,-0.3,207,3.3,6.8,,nähtusteta,,0.0,35.0,2018-10-08 23:00:00
Valga,8.2,80,1020.4,-0.7,212,3.7,6.4,,nähtusteta,,0.0,35.0,2018-10-09 0:00:00
Valga,8.1,79,1020.3,-0.4,213,4.1,7.3,,nähtusteta,,0.0,35.0,2018-10-09 1:00:00
Valga,7.7,80,1020.1,-0.7,204,3.6,7.3,,nähtusteta,,0.0,35.0,2018-10-09 2:00:00
Valga,8.0,78,1019.6,-0.8,207,3.9,6.3,,nähtusteta,,0.0,35.0,2018-10-09 3:00:00
Valga,8.2,76,1019.3,-1.0,210,3.9,7.9,,nähtusteta,,0.0,35.0,2018-10-09 4:00:00
Valga,7.6,84,1019.2,-0.9,209,3.2,6.0,,nõrk vihm,,0.0,35.0,2018-10-09 5:00:00
Valga,7.8,89,1019.1,-0.5,216,3.9,6.4,,nõrk vihm,,0.2,16.6,2018-10-09 6:00:00
Valga,7.7,93,1019.1,-0.2,213,3.6,6.7,,nõrk vihm,,0.2,17.9,2018-10-09 7:00:00
Valga,7.8,94,1019.0,-0.2,216,3.5,6.9,,nõrk vihm,,0.3,18.7,2018-10-09 8:00:00
Valga,8.1,93,1018.9,-0.2,214,3.6,7.8,,nõrk hoogvihm,,0.2,35.0,2018-10-09 9:00:00
Valga,9.0,92,1018.9,-0.2,217,3.6,6.6,,nähtusteta,,0.0,35.0,2018-10-09 10:00:00
Valga,9.8,87,1019.1,0.1,224,5.1,8.8,,vihm,,0.0,35.0,2018-10-09 11:00:00
Valga,10.8,82,1019.4,0.5,230,5.6,9.5,,nähtusteta,,0.0,35.0,2018-10-09 12:00:00
Valga,11.9,75,1019.1,0.2,231,5.5,10.0,,nähtusteta,,0.0,35.0,2018-10-09 13:00:00
Valga,12.1,73,1019.4,0.3,235,4.9,10.9,,nähtusteta,,0.0,35.0,2018-10-09 14:00:00
Valga,12.6,73,1019.6,0.2,233,4.0,9.9,,nähtusteta,,0.0,35.0,2018-10-09 15:00:00
Valga,12.7,69,1019.0,-0.1,225,4.7,10.1,,nähtusteta,,0.0,35.0,2018-10-09 16:00:00
Valga,12.8,68,1018.6,-0.8,223,4.1,8.7,,nähtusteta,,0.0,35.0,2018-10-09 17:00:00
Valga,12.3,70,1018.3,-1.3,215,4.0,9.0,,nähtusteta,,0.0,35.0,2018-10-09 18:00:00
Valga,11.7,71,1018.1,-0.9,214,4.0,6.4,,nähtusteta,,0.0,35.0,2018-10-09 19:00:00
Valga,11.2,71,1018.4,-0.2,219,3.8,8.3,,nähtusteta,,0.0,35.0,2018-10-09 20:00:00
Valga,10.8,72,1018.2,-0.1,225,3.7,6.9,,nähtusteta,,0.0,35.0,2018-10-09 21:00:00
Valga,11.2,72,1017.9,-0.2,225,4.4,7.9,,nähtusteta,,0.0,35.0,2018-10-09 22:00:00
Valga,11.1,74,1017.8,-0.6,229,4.6,9.6,,nähtusteta,,0.0,35.0,2018-10-09 23:00:00
Valga,11.1,74,1017.9,-0.3,235,4.4,9.5,,nähtusteta,,0.0,35.0,2018-10-10 0:00:00
Valga,11.0,76,1017.5,-0.4,232,4.5,9.5,,nähtusteta,,0.0,35.0,2018-10-10 1:00:00
Valga,11.0,77,1017.3,-0.5,234,4.9,10.8,,nähtusteta,,0.0,30.1,2018-10-10 2:00:00
Valga,11.1,79,1017.0,-0.9,229,5.3,10.3,,nähtusteta,,0.0,33.6,2018-10-10 3:00:00
Valga,11.2,80,1017.1,-0.4,234,4.2,10.2,,nähtusteta,,0.0,28.7,2018-10-10 4:00:00
Valga,11.3,81,1017.1,-0.2,233,4.3,9.5,,nähtusteta,,0.0,28.8,2018-10-10 5:00:00
Valga,11.6,83,1017.3,0.3,235,4.7,9.5,,nähtusteta,,0.0,29.7,2018-10-10 6:00:00
Valga,11.5,84,1017.6,0.5,244,4.0,8.8,,nähtusteta,,0.0,24.3,2018-10-10 7:00:00
Valga,11.5,87,1017.6,0.5,233,3.6,7.6,,nähtusteta,,0.0,20.7,2018-10-10 8:00:00
Valga,11.9,88,1018.2,0.9,232,3.7,7.0,,nähtusteta,,0.0,21.8,2018-10-10 9:00:00
Valga,12.3,87,1019.1,1.5,251,3.1,7.5,,nähtusteta,,0.0,24.9,2018-10-10 10:00:00
Valga,12.8,85,1019.5,1.9,250,3.8,7.9,,nähtusteta,,0.0,23.6,2018-10-10 11:00:00
Valga,12.9,86,1020.4,2.2,259,3.9,9.2,,nähtusteta,,0.0,24.2,2018-10-10 12:00:00
