Jaam,Õhutemperatuur (°C),Suhteline õhuniiskus (%),Õhurõhk merepinnal (hPa),Õhurõhu muutus (hPa),Tuul suund (°),Tuul kiirus (m/s),Tuul max kiirus (m/s),Pilvisus (palli),Hetkeilm (sensor),Hetkeilm (vaatleja),Sademed (mm),Nähtavus (km),timestamp
Valga,-4.5,85,1013.6,2.6,2,5.6,13.4,,nõrk lumi,,0.0,9.2,2019-01-03 6:00:00
Valga,-4.5,85,1014.5,2.5,3,5.6,10.4,,nõrk lumi,,0.0,13.6,2019-01-03 7:00:00
Valga,-4.5,83,1015.4,2.9,3,6.6,11.9,,nõrk lumi,,0.0,8.2,2019-01-03 8:00:00
Valga,-4.6,86,1016.6,3.0,360,5.7,11.3,,nõrk lumi,,0.0,11.1,2019-01-03 9:00:00
Valga,-4.5,85,1017.7,3.2,1,5.6,10.8,,nõrk lumi,,0.0,8.8,2019-01-03 10:00:00
Valga,-4.4,85,1018.4,3.0,1,5.9,9.5,,nõrk lumi,,0.0,10.1,2019-01-03 11:00:00
Valga,-4.3,83,1019.0,2.4,8,5.8,10.3,,nõrk lumi,,0.0,9.5,2019-01-03 12:00:00
Valga,-4.2,83,1019.6,1.9,9,4.9,10.6,,lumi,,0.0,35.0,2019-01-03 13:00:00
Valga,-4.1,84,1020.2,1.8,4,4.2,10.3,,nõrk hooglumi,,0.0,23.2,2019-01-03 14:00:00
Valga,-4.3,83,1020.8,1.8,7,5.0,10.0,,nõrk hooglumi,,0.0,28.4,2019-01-03 15:00:00
Valga,-4.4,83,1021.8,2.2,11,4.7,10.4,,nõrk hooglumi,,0.0,33.4,2019-01-03 16:00:00
Valga,-4.7,79,1022.6,2.4,24,5.3,11.3,,nähtusteta,,0.0,35.0,2019-01-03 17:00:00
Valga,-4.7,84,1023.0,2.2,16,3.3,6.8,,nähtusteta,,0.0,31.5,2019-01-03 18:00:00
Valga,-4.6,83,1023.3,1.5,14,3.4,7.8,,nähtusteta,,0.0,35.0,2019-01-03 19:00:00
Valga,-4.8,82,1023.9,1.3,25,3.9,6.9,,nähtusteta,,0.0,35.0,2019-01-03 20:00:00
Valga,-4.9,82,1023.8,0.8,18,3.6,6.8,,nähtusteta,,0.0,35.0,2019-01-03 21:00:00
Valga,-5.1,82,1023.5,0.2,34,2.0,5.9,,nähtusteta,,0.0,35.0,2019-01-03 22:00:00
Valga,-5.2,80,1023.9,0.0,18,3.1,5.9,,nähtusteta,,0.0,35.0,2019-01-03 23:00:00
Valga,-5.3,80,1023.7,-0.1,9,2.5,5.6,,nähtusteta,,0.0,35.0,2019-01-04 0:00:00
Valga,-5.6,80,1023.1,-0.4,8,2.4,5.1,,nähtusteta,,0.0,35.0,2019-01-04 1:00:00
Valga,-5.9,80,1022.8,-1.1,1,2.3,4.9,,nähtusteta,,0.0,35.0,2019-01-04 2:00:00
Valga,-6.0,83,1022.2,-1.5,291,0.7,3.4,,nähtusteta,,0.0,35.0,2019-01-04 3:00:00
Valga,-6.1,81,1021.6,-1.5,306,1.3,2.1,,nähtusteta,,0.0,35.0,2019-01-04 4:00:00
Valga,-6.2,83,1021.0,-1.8,266,2.2,3.5,,nähtusteta,,0.0,35.0,2019-01-04 5:00:00
Valga,-6.6,84,1020.3,-1.9,246,1.6,3.5,,nähtusteta,,0.0,35.0,2019-01-04 6:00:00
Valga,-7.0,84,1019.6,-2.0,242,2.5,5.0,,nähtusteta,,0.0,35.0,2019-01-04 7:00:00
Valga,-7.4,88,1018.5,-2.5,203,3.0,4.1,,nähtusteta,,0.0,35.0,2019-01-04 8:00:00
Valga,-7.4,88,1017.9,-2.4,200,3.0,4.3,,nõrk lumi,,0.0,31.0,2019-01-04 9:00:00
Valga,-7.3,87,1017.0,-2.6,190,3.1,5.0,,nõrk lumi,,0.0,15.9,2019-01-04 10:00:00
Valga,-6.8,88,1015.5,-3.0,190,3.2,5.5,,nõrk lumi,,0.0,5.3,2019-01-04 11:00:00
Valga,-5.8,88,1014.2,-3.7,189,3.1,5.8,,nõrk lumi,,0.2,4.3,2019-01-04 12:00:00
Valga,-5.6,89,1012.9,-4.1,185,3.4,5.9,,nõrk lumi,,0.2,1.8,2019-01-04 13:00:00
Valga,-5.4,91,1011.6,-3.9,188,3.0,6.0,,nõrk lumi,,0.3,2.0,2019-01-04 14:00:00
Valga,-4.9,91,1010.7,-3.5,191,2.8,5.3,,nõrk lumi,,0.1,3.5,2019-01-04 15:00:00
Valga,-4.7,94,1010.0,-2.9,190,2.4,4.7,,tugev lumi,,0.9,0.63,2019-01-04 16:00:00
Valga,-4.3,93,1009.1,-2.5,196,3.7,5.8,,nõrk lumi,,1.1,2.9,2019-01-04 17:00:00
Valga,-4.3,92,1008.4,-2.3,202,3.8,6.8,,nõrk lumi,,0.0,4.0,2019-01-04 18:00:00
Valga,-4.3,94,1007.5,-2.5,207,3.1,5.9,,nõrk lumi,,0.1,3.3,2019-01-04 19:00:00
Valga,-4.2,95,1006.8,-2.3,207,2.7,4.9,,nõrk lumi,,0.1,2.1,2019-01-04 20:00:00
Valga,-3.9,95,1006.4,-2.0,211,1.6,4.5,,nõrk lumi,,0.4,3.8,2019-01-04 21:00:00
Valga,-3.7,96,1005.8,-1.7,197,1.5,2.7,,nõrk lumi,,0.1,9.7,2019-01-04 22:00:00
Valga,-3.2,97,1005.5,-1.3,228,0.9,2.1,,nõrk hooglumi,,0.1,1.7,2019-01-04 23:00:00
Valga,-3.2,98,1005.3,-1.1,180,0.3,,,nõrk hooglumi,,0.0,0.68,2019-01-05 0:00:00
Valga,-3.2,99,1005.4,-0.4,,,,,nõrk hooglumi,,0.0,6.1,2019-01-05 1:00:00
Valga,-2.0,95,1005.6,0.1,16,2.7,5.5,,nõrk hooglumi,,0.0,6.7,2019-01-05 2:00:00
Valga,-2.0,95,1005.8,0.5,22,2.9,5.5,,nõrk hooglumi,,0.1,11.0,2019-01-05 3:00:00
Valga,-2.7,90,1006.4,1.0,23,5.9,9.2,,lumi,,0.0,28.1,2019-01-05 4:00:00
Valga,-3.7,87,1007.0,1.4,29,5.5,9.1,,nähtusteta,,0.0,35.0,2019-01-05 5:00:00
Valga,-4.5,88,1007.8,2.0,28,5.3,8.7,,nähtusteta,,0.0,35.0,2019-01-05 6:00:00
Valga,-4.9,87,1008.9,2.5,42,4.5,9.2,,nähtusteta,,0.0,35.0,2019-01-05 7:00:00
Valga,-5.2,89,1009.9,2.9,29,4.2,11.0,,nähtusteta,,0.0,35.0,2019-01-05 8:00:00
Valga,-5.5,89,1010.9,3.1,36,4.0,9.0,,nähtusteta,,0.0,35.0,2019-01-05 9:00:00
Valga,-5.6,85,1011.8,2.9,38,3.8,8.2,,nähtusteta,,0.0,35.0,2019-01-05 10:00:00
Valga,-5.8,86,1012.7,2.8,46,3.9,7.2,,nähtusteta,,0.0,35.0,2019-01-05 11:00:00
Valga,-6.4,85,1013.5,2.6,44,3.1,9.6,,nõrk hooglumi,,0.0,22.3,2019-01-05 12:00:00
Valga,-5.8,84,1013.7,1.9,31,3.3,6.2,,lumi,,0.0,30.9,2019-01-05 13:00:00
Valga,-5.5,87,1014.3,1.6,30,3.1,6.3,,nõrk hooglumi,,0.0,30.5,2019-01-05 14:00:00
Valga,-5.6,85,1015.0,1.5,25,3.4,7.7,,nõrk hooglumi,,0.0,35.0,2019-01-05 15:00:00
Valga,-5.7,83,1015.5,1.8,24,3.4,6.3,,nõrk lumi,,0.0,35.0,2019-01-05 16:00:00
Valga,-6.0,80,1016.3,2.0,33,2.7,7.8,,nõrk hooglumi,,0.0,26.2,2019-01-05 17:00:00
Valga,-6.1,78,1017.3,2.3,32,3.8,7.0,,nõrk lumi,,0.0,35.0,2019-01-05 18:00:00
Valga,-6.2,80,1018.1,2.6,31,3.8,7.1,,nõrk lumi,,0.0,35.0,2019-01-05 19:00:00
Valga,-6.5,85,1018.6,2.3,12,3.1,7.3,,nõrk hooglumi,,0.0,22.1,2019-01-05 20:00:00
Valga,-7.8,89,1019.2,1.9,358,2.9,7.4,,nõrk hooglumi,,0.0,17.9,2019-01-05 21:00:00
Valga,-9.0,91,1019.7,1.6,27,1.2,4.9,,nähtusteta,,0.0,13.5,2019-01-05 22:00:00
Valga,-9.6,92,1020.2,1.6,1,2.3,4.0,,nähtusteta,,0.0,15.0,2019-01-05 23:00:00
Valga,-9.4,90,1020.4,1.2,25,1.8,3.7,,nähtusteta,,0.0,15.7,2019-01-06 0:00:00
Valga,-9.2,91,1020.8,1.1,18,1.9,,,nähtusteta,,0.0,13.2,2019-01-06 1:00:00
Valga,-10.4,92,1021.3,1.1,34,1.2,3.0,,nähtusteta,,0.0,9.9,2019-01-06 2:00:00
Valga,-12.5,90,1022.0,1.6,350,1.3,2.6,,uduvine,,0.0,11.3,2019-01-06 3:00:00
Valga,-13.4,90,1022.1,1.3,302,0.8,2.2,,nähtusteta,,0.0,14.7,2019-01-06 4:00:00
Valga,-14.3,89,1022.7,1.4,246,0.2,1.6,,nähtusteta,,0.0,14.7,2019-01-06 5:00:00
Valga,-15.5,87,1023.1,1.1,230,0.5,0.8,,nähtusteta,,0.0,17.5,2019-01-06 6:00:00
Valga,-15.4,86,1023.8,1.7,303,0.4,0.9,,nähtusteta,,0.0,17.0,2019-01-06 7:00:00
Valga,-13.3,88,1024.0,1.3,206,0.3,0.7,,nähtusteta,,0.0,15.0,2019-01-06 8:00:00
Valga,-12.2,89,1024.5,1.4,264,0.8,1.1,,nähtusteta,,0.0,10.7,2019-01-06 9:00:00
Valga,-11.1,88,1024.9,1.1,298,0.4,1.8,,uduvine,,0.0,8.6,2019-01-06 10:00:00
Valga,-9.4,88,1025.1,1.1,258,0.7,1.8,,nõrk hooglumi,,0.0,7.6,2019-01-06 11:00:00
Valga,-8.7,90,1025.3,0.8,263,0.8,2.1,,nõrk hooglumi,,0.0,7.1,2019-01-06 12:00:00
Valga,-7.8,90,1025.2,0.3,228,1.0,2.0,,lumi,,0.0,4.8,2019-01-06 13:00:00
Valga,-7.2,92,1025.4,0.3,226,1.0,1.9,,nõrk hooglumi,,0.0,5.0,2019-01-06 14:00:00
Valga,-6.5,91,1025.8,0.5,241,0.9,1.8,,nõrk hooglumi,,0.0,5.3,2019-01-06 15:00:00
Valga,-6.5,91,1026.0,0.8,229,1.2,2.0,,nõrk lumi,,0.0,5.5,2019-01-06 16:00:00
Valga,-6.4,91,1026.3,0.9,231,1.4,2.3,,nõrk hooglumi,,0.0,5.1,2019-01-06 17:00:00
Valga,-6.5,91,1026.4,0.6,240,1.2,2.3,,nõrk hooglumi,,0.0,5.5,2019-01-06 18:00:00
Valga,-6.5,92,1026.5,0.5,217,1.6,2.7,,nõrk hooglumi,,0.0,7.8,2019-01-06 19:00:00
Valga,-6.6,91,1026.4,0.1,203,1.2,2.2,,lumi,,0.0,13.4,2019-01-06 20:00:00
Valga,-6.7,90,1026.3,-0.1,211,2.3,3.3,,nähtusteta,,0.0,13.3,2019-01-06 21:00:00
Valga,-6.6,88,1026.1,-0.4,235,1.9,3.2,,nähtusteta,,0.0,13.6,2019-01-06 22:00:00
Valga,-6.6,89,1025.8,-0.6,219,2.2,3.9,,nähtusteta,,0.0,15.3,2019-01-06 23:00:00
Valga,-6.5,86,1025.6,-0.7,215,2.9,4.6,,nähtusteta,,0.0,20.9,2019-01-07 0:00:00
Valga,-6.6,88,1025.6,-0.5,223,2.9,5.1,,nähtusteta,,0.0,19.2,2019-01-07 1:00:00
Valga,-6.4,89,1025.6,-0.2,222,2.8,,,nähtusteta,,0.0,31.6,2019-01-07 2:00:00
Valga,-6.6,86,1025.5,-0.1,227,3.6,6.9,,nähtusteta,,0.0,27.3,2019-01-07 3:00:00
Valga,-6.5,87,1024.8,-0.8,222,3.8,6.5,,nähtusteta,,0.0,32.6,2019-01-07 4:00:00
Valga,-6.5,86,1024.2,-1.4,226,3.4,6.4,,nähtusteta,,0.0,35.0,2019-01-07 5:00:00
Valga,-6.6,84,1023.8,-1.7,219,3.4,6.7,,nähtusteta,,0.0,35.0,2019-01-07 6:00:00
Valga,-6.4,84,1023.3,-1.5,217,3.5,6.4,,nähtusteta,,0.0,33.5,2019-01-07 7:00:00
Valga,-6.3,83,1023.0,-1.2,218,3.6,6.9,,nõrk hooglumi,,0.0,35.0,2019-01-07 8:00:00
Valga,-6.0,84,1022.7,-1.1,217,3.8,6.7,,nõrk hooglumi,,0.0,35.0,2019-01-07 9:00:00
Valga,-5.9,83,1022.3,-1.0,217,4.7,7.4,,nõrk hooglumi,,0.0,14.1,2019-01-07 10:00:00
Valga,-5.6,86,1021.7,-1.3,218,4.4,7.2,,nõrk lumi,,0.0,7.1,2019-01-07 11:00:00
Valga,-5.4,90,1020.7,-2.0,217,4.7,7.5,,nõrk lumi,,0.2,2.8,2019-01-07 12:00:00
Valga,-4.7,87,1019.9,-2.4,219,3.8,6.9,,nõrk lumi,,0.1,10.6,2019-01-07 13:00:00
Valga,-4.4,88,1019.1,-2.6,224,4.0,7.5,,nõrk lumi,,0.0,3.7,2019-01-07 14:00:00
Valga,-4.2,91,1018.5,-2.2,226,3.6,7.2,,nõrk lumi,,0.0,2.5,2019-01-07 15:00:00
Valga,-4.1,92,1018.0,-1.9,228,3.9,7.2,,jäätuv vihm,,0.1,7.2,2019-01-07 16:00:00
Valga,-4.1,93,1017.6,-1.5,230,3.3,6.9,,nähtusteta,,0.0,11.7,2019-01-07 17:00:00
Valga,-4.1,95,1017.0,-1.5,230,2.9,6.7,,lumi,,0.0,3.4,2019-01-07 18:00:00
Valga,-4.1,96,1016.3,-1.7,225,3.8,6.3,,uduvine,,0.0,3.7,2019-01-07 19:00:00
Valga,-4.0,97,1015.5,-2.1,229,3.2,6.3,,uduvine,,0.0,1.4,2019-01-07 20:00:00
Valga,-3.6,98,1014.9,-2.1,225,3.4,6.6,,uduvine,,0.0,0.9,2019-01-07 21:00:00
Valga,-3.4,98,1014.0,-2.3,219,2.8,6.4,,udu,,0.0,0.92,2019-01-07 22:00:00
Valga,-3.4,99,1013.1,-2.4,202,3.0,5.4,,udu,,0.0,0.6,2019-01-07 23:00:00
Valga,-3.5,97,1012.6,-2.3,204,3.2,5.4,,udu,,0.0,5.6,2019-01-08 0:00:00
Valga,-3.5,97,1011.8,-2.2,212,3.5,6.0,,nõrk hooglumi,,0.0,2.9,2019-01-08 1:00:00
Valga,-3.4,99,1010.9,-2.2,211,3.0,6.1,,nõrk hooglumi,,0.0,2.0,2019-01-08 2:00:00
Valga,-3.5,99,1009.6,-3.0,186,3.5,6.1,,nõrk lumi,,0.0,1.3,2019-01-08 3:00:00
Valga,-3.4,97,1008.9,-2.9,194,3.0,6.3,,nõrk hooglumi,,0.0,1.5,2019-01-08 4:00:00
Valga,-3.4,98,1007.8,-3.1,188,3.1,5.5,,lumi,,0.0,5.0,2019-01-08 5:00:00
Valga,-3.3,97,1006.7,-2.9,179,2.4,5.2,,jäätuv uduvihm,,0.0,10.4,2019-01-08 6:00:00
Valga,-3.3,97,1005.7,-3.2,164,2.1,4.4,,nähtusteta,,0.0,18.4,2019-01-08 7:00:00
Valga,-3.2,95,1005.3,-2.5,183,2.3,4.3,,nähtusteta,,0.0,18.6,2019-01-08 8:00:00
Valga,-3.0,95,1004.8,-1.9,182,2.5,5.6,,nõrk hooglumi,,0.0,16.5,2019-01-08 9:00:00
Valga,-2.9,95,1004.3,-1.4,168,2.7,4.9,,lumi,,0.0,15.3,2019-01-08 10:00:00
Valga,-2.7,94,1003.9,-1.4,170,3.2,8.0,,uduvine,,0.0,8.5,2019-01-08 11:00:00
Valga,-2.6,94,1003.3,-1.5,161,3.5,6.4,,uduvine,,0.0,8.6,2019-01-08 12:00:00
Valga,-2.5,92,1002.6,-1.7,154,3.9,7.1,,uduvine,,0.0,10.1,2019-01-08 13:00:00
Valga,-2.3,91,1001.9,-2.0,159,3.5,7.7,,uduvine,,0.0,9.4,2019-01-08 14:00:00
Valga,-2.2,90,1001.5,-1.8,156,3.1,6.4,,nähtusteta,,0.0,12.8,2019-01-08 15:00:00
Valga,-2.6,90,1001.5,-1.1,155,2.7,5.9,,nähtusteta,,0.0,12.1,2019-01-08 16:00:00
Valga,-2.6,88,1001.4,-0.5,158,3.6,6.8,,nähtusteta,,0.0,11.9,2019-01-08 17:00:00
Valga,-2.8,89,1001.2,-0.3,158,3.5,7.0,,nähtusteta,,0.0,12.5,2019-01-08 18:00:00
Valga,-3.1,85,1001.4,-0.1,160,3.2,7.3,,nähtusteta,,0.0,14.4,2019-01-08 19:00:00
Valga,-3.4,83,1001.6,0.2,166,3.1,6.2,,nähtusteta,,0.0,15.6,2019-01-08 20:00:00
Valga,-3.8,82,1001.8,0.6,167,3.3,6.7,,nähtusteta,,0.0,17.9,2019-01-08 21:00:00
Valga,-4.1,83,1002.0,0.6,159,3.1,6.8,,nõrk hooglumi,,0.0,17.4,2019-01-08 22:00:00
Valga,-4.2,84,1002.4,0.8,161,3.0,6.1,,lumi,,0.0,16.7,2019-01-08 23:00:00
Valga,-4.5,84,1002.8,1.0,164,2.4,5.2,,nõrk hooglumi,,0.0,15.0,2019-01-09 0:00:00
Valga,-4.8,86,1003.2,1.2,160,2.2,4.7,,nõrk lumi,,0.0,10.8,2019-01-09 1:00:00
Valga,-4.7,83,1003.7,1.3,154,2.8,5.3,,nähtusteta,,0.0,22.5,2019-01-09 2:00:00
Valga,-4.9,85,1004.1,1.3,153,2.8,5.6,,nähtusteta,,0.0,20.9,2019-01-09 3:00:00
Valga,-4.9,85,1004.6,1.4,159,2.2,5.1,,nähtusteta,,0.0,21.9,2019-01-09 4:00:00
Valga,-5.1,89,1005.2,1.5,150,2.3,4.0,,nõrk hooglumi,,0.0,1.6,2019-01-09 5:00:00
Valga,-5.2,91,1005.5,1.4,153,1.9,3.7,,nõrk lumi,,0.2,3.8,2019-01-09 6:00:00
Valga,-4.9,86,1006.1,1.5,156,2.1,3.8,,lumi,,0.1,18.6,2019-01-09 7:00:00
Valga,-5.0,85,1006.8,1.6,169,2.1,3.9,,nõrk hooglumi,,0.0,10.6,2019-01-09 8:00:00
Valga,-5.2,90,1007.7,2.2,162,1.2,3.3,,nõrk lumi,,0.0,5.0,2019-01-09 9:00:00
Valga,-5.1,87,1008.2,2.1,152,2.0,3.3,,nõrk lumi,,0.0,13.0,2019-01-09 10:00:00
Valga,-5.0,86,1009.1,2.3,168,1.6,4.1,,nõrk hooglumi,,0.0,11.4,2019-01-09 11:00:00
Valga,-4.9,85,1009.6,1.9,181,1.8,3.2,,lumi,,0.0,10.4,2019-01-09 12:00:00
Valga,-4.9,84,1010.1,1.9,185,1.5,3.6,,nähtusteta,,0.0,15.7,2019-01-09 13:00:00
Valga,-5.1,88,1010.6,1.5,181,1.7,3.5,,uduvine,,0.0,7.7,2019-01-09 14:00:00
Valga,-5.2,94,1011.1,1.5,177,0.9,2.9,,nõrk lumi,,0.0,2.8,2019-01-09 15:00:00
Valga,-5.3,95,1011.5,1.4,165,1.2,2.5,,jäätuv uduvihm,,0.0,3.9,2019-01-09 16:00:00
Valga,-5.2,95,1012.3,1.7,171,1.3,2.6,,uduvine,,0.0,3.5,2019-01-09 17:00:00
Valga,-5.2,94,1012.8,1.7,169,1.0,2.2,,uduvine,,0.0,3.6,2019-01-09 18:00:00
Valga,-5.1,92,1013.1,1.6,173,1.1,1.8,,uduvine,,0.0,7.7,2019-01-09 19:00:00
Valga,-5.2,89,1013.6,1.3,204,1.5,2.7,,nähtusteta,,0.0,10.0,2019-01-09 20:00:00
Valga,-5.4,92,1014.4,1.6,180,1.6,3.0,,nõrk hooglumi,,0.0,4.2,2019-01-09 21:00:00
Valga,-5.5,92,1014.7,1.6,181,1.7,2.8,,nõrk lumi,,0.0,8.8,2019-01-09 22:00:00
Valga,-6.0,91,1015.2,1.6,154,1.9,2.9,,nõrk lumi,,0.0,4.2,2019-01-09 23:00:00
Valga,-6.1,90,1015.7,1.3,182,1.2,3.0,,nõrk lumi,,0.0,11.0,2019-01-10 0:00:00
Valga,-6.1,91,1015.9,1.2,177,1.3,3.0,,nõrk hooglumi,,0.0,7.4,2019-01-10 1:00:00
Valga,-6.2,92,1016.1,0.9,186,1.7,2.8,,nõrk hooglumi,,0.0,10.3,2019-01-10 2:00:00
Valga,-6.3,91,1016.5,0.8,218,1.7,3.2,,nõrk hooglumi,,0.0,11.4,2019-01-10 3:00:00
Valga,-6.6,92,1016.7,0.8,193,1.8,2.9,,nõrk lumi,,0.0,7.5,2019-01-10 4:00:00
Valga,-7.0,90,1016.8,0.7,205,1.7,3.1,,nõrk lumi,,0.0,8.7,2019-01-10 5:00:00
Valga,-7.0,90,1017.2,0.7,213,1.9,2.9,,nõrk lumi,,0.1,11.1,2019-01-10 6:00:00
Valga,-7.1,89,1017.6,0.9,232,1.6,3.0,,nõrk lumi,,0.1,5.9,2019-01-10 7:00:00
Valga,-7.5,90,1017.9,1.1,214,1.4,2.8,,nõrk lumi,,0.1,4.3,2019-01-10 8:00:00
