Jaam,Õhutemperatuur (°C),Suhteline õhuniiskus (%),Õhurõhk merepinnal (hPa),Õhurõhu muutus (hPa),Tuul suund (°),Tuul kiirus (m/s),Tuul max kiirus (m/s),Pilvisus (palli),Hetkeilm (sensor),Hetkeilm (vaatleja),Sademed (mm),Nähtavus (km),timestamp
Valga,17.6,55,1007.3,-0.6,256,2.4,4.2,,nähtusteta,,0.0,35.0,2018-06-03 23:00:00
Valga,15.2,64,1007.0,-0.7,267,1.8,3.3,,nähtusteta,,0.0,35.0,2018-06-04 0:00:00
Valga,14.8,67,1006.7,-0.9,268,1.7,3.8,,nähtusteta,,0.0,35.0,2018-06-04 1:00:00
Valga,14.2,70,1006.4,-0.9,269,1.7,3.5,,nähtusteta,,0.0,35.0,2018-06-04 2:00:00
Valga,13.5,75,1005.8,-1.2,236,1.5,3.1,,nähtusteta,,0.0,35.0,2018-06-04 3:00:00
Valga,13.1,82,1005.2,-1.5,225,1.8,3.2,,nähtusteta,,0.0,35.0,2018-06-04 4:00:00
Valga,13.3,83,1004.5,-1.9,204,2.1,3.1,,nähtusteta,,0.0,35.0,2018-06-04 5:00:00
Valga,13.8,80,1003.0,-2.8,213,2.9,4.6,,nähtusteta,,0.0,35.0,2018-06-04 6:00:00
Valga,15.7,72,1001.9,-3.3,226,2.9,5.5,,nähtusteta,,0.0,35.0,2018-06-04 7:00:00
Valga,18.7,65,1000.9,-3.6,227,2.6,5.9,,nähtusteta,,0.0,35.0,2018-06-04 8:00:00
Valga,19.1,66,1000.3,-2.7,257,4.5,7.7,,nähtusteta,,0.0,35.0,2018-06-04 9:00:00
Valga,19.6,68,999.2,-2.7,237,3.7,9.1,,nähtusteta,,0.0,32.3,2018-06-04 10:00:00
Valga,19.8,70,998.9,-2.0,243,4.2,10.8,,nähtusteta,,0.0,35.0,2018-06-04 11:00:00
Valga,20.0,73,999.0,-1.3,263,4.8,9.8,,nähtusteta,,0.0,29.5,2018-06-04 12:00:00
Valga,20.8,70,998.9,-0.3,274,4.6,10.7,,nähtusteta,,0.0,25.7,2018-06-04 13:00:00
Valga,19.6,79,998.9,0.0,270,4.3,11.3,,vihm,,0.1,31.5,2018-06-04 14:00:00
Valga,19.3,89,998.9,-0.1,286,4.0,7.1,,nõrk hoogvihm,,1.5,22.3,2018-06-04 15:00:00
Valga,18.9,73,998.8,-0.1,280,5.6,11.2,,nähtusteta,,0.0,35.0,2018-06-04 16:00:00
Valga,19.9,54,998.6,-0.3,282,4.9,10.6,,nähtusteta,,0.0,35.0,2018-06-04 17:00:00
Valga,19.4,41,998.5,-0.4,295,5.9,13.0,,nähtusteta,,0.0,35.0,2018-06-04 18:00:00
Valga,17.5,42,998.8,0.0,288,6.6,12.0,,nähtusteta,,0.0,35.0,2018-06-04 19:00:00
Valga,16.0,49,999.3,0.7,292,5.3,11.8,,nähtusteta,,0.0,35.0,2018-06-04 20:00:00
Valga,14.1,48,1000.0,1.5,301,4.5,11.1,,nähtusteta,,0.0,35.0,2018-06-04 21:00:00
Valga,12.2,55,1000.6,1.8,291,4.1,9.5,,nähtusteta,,0.0,35.0,2018-06-04 22:00:00
Valga,10.6,58,1001.3,2.0,295,4.0,8.5,,nähtusteta,,0.0,35.0,2018-06-04 23:00:00
Valga,9.5,57,1001.5,1.5,299,3.3,7.7,,nähtusteta,,0.0,35.0,2018-06-05 0:00:00
Valga,8.8,56,1001.6,1.0,294,3.4,7.8,,nähtusteta,,0.0,35.0,2018-06-05 1:00:00
Valga,7.7,60,1001.8,0.5,291,2.9,6.4,,nähtusteta,,0.0,35.0,2018-06-05 2:00:00
Valga,6.8,64,1002.1,0.6,287,2.7,7.5,,nähtusteta,,0.0,35.0,2018-06-05 3:00:00
Valga,6.7,67,1002.0,0.4,290,3.3,6.0,,nähtusteta,,0.0,35.0,2018-06-05 4:00:00
Valga,6.3,67,1002.2,0.4,294,3.2,6.5,,nähtusteta,,0.0,35.0,2018-06-05 5:00:00
Valga,7.1,61,1002.7,0.6,291,3.2,6.4,,nähtusteta,,0.0,35.0,2018-06-05 6:00:00
Valga,8.9,54,1003.0,1.0,302,4.1,9.7,,nähtusteta,,0.0,35.0,2018-06-05 7:00:00
Valga,9.5,50,1003.4,1.2,311,5.1,9.7,,nähtusteta,,0.0,35.0,2018-06-05 8:00:00
Valga,10.6,42,1003.4,0.7,303,5.8,12.0,,nähtusteta,,0.0,35.0,2018-06-05 9:00:00
Valga,10.9,41,1003.5,0.5,313,5.4,13.3,,nähtusteta,,0.0,35.0,2018-06-05 10:00:00
Valga,10.4,44,1003.6,0.2,307,4.1,13.5,,nähtusteta,,0.0,34.6,2018-06-05 11:00:00
Valga,10.7,42,1003.9,0.5,310,4.7,11.3,,nähtusteta,,0.0,35.0,2018-06-05 12:00:00
Valga,8.8,64,1004.3,0.8,316,3.3,14.7,,nõrk hoogvihm,,0.0,35.0,2018-06-05 13:00:00
Valga,8.6,57,1005.0,1.4,302,7.0,13.3,,nõrk hoogvihm,,0.0,22.0,2018-06-05 14:00:00
Valga,7.8,71,1005.2,1.3,328,4.1,11.7,,nõrk hoogvihm,,0.3,35.0,2018-06-05 15:00:00
Valga,9.7,60,1005.3,1.0,360,2.9,12.8,,nähtusteta,,0.0,35.0,2018-06-05 16:00:00
Valga,8.1,75,1005.8,0.8,296,3.9,12.3,,vihm,,0.5,35.0,2018-06-05 17:00:00
Valga,9.1,66,1005.9,0.7,290,5.5,9.6,,nõrk hoogvihm,,0.0,35.0,2018-06-05 18:00:00
Valga,10.4,56,1006.1,0.8,296,4.4,8.9,,nähtusteta,,0.0,35.0,2018-06-05 19:00:00
Valga,10.9,47,1006.7,0.9,328,3.9,8.2,,nähtusteta,,0.0,35.0,2018-06-05 20:00:00
Valga,9.8,55,1007.8,1.9,349,3.3,8.0,,nähtusteta,,0.0,35.0,2018-06-05 21:00:00
Valga,8.7,58,1008.6,2.5,334,3.0,8.1,,nähtusteta,,0.0,35.0,2018-06-05 22:00:00
Valga,8.0,63,1009.6,2.9,336,1.9,7.0,,nähtusteta,,0.0,35.0,2018-06-05 23:00:00
Valga,8.1,62,1010.4,2.6,331,2.2,4.9,,nähtusteta,,0.0,35.0,2018-06-06 0:00:00
Valga,7.6,66,1011.1,2.5,311,1.9,4.5,,nähtusteta,,0.0,35.0,2018-06-06 1:00:00
Valga,7.3,70,1011.7,2.1,283,2.0,4.3,,nähtusteta,,0.0,35.0,2018-06-06 2:00:00
Valga,6.6,80,1012.3,1.9,287,2.0,3.7,,nähtusteta,,0.0,35.0,2018-06-06 3:00:00
Valga,6.3,74,1012.8,1.7,300,2.8,5.2,,nähtusteta,,0.0,35.0,2018-06-06 4:00:00
Valga,5.8,73,1013.4,1.7,297,3.0,5.2,,nähtusteta,,0.0,35.0,2018-06-06 5:00:00
Valga,7.3,70,1013.9,1.6,300,2.6,5.6,,nähtusteta,,0.0,35.0,2018-06-06 6:00:00
Valga,7.6,68,1014.5,1.7,302,3.0,5.3,,nähtusteta,,0.0,35.0,2018-06-06 7:00:00
Valga,10.2,55,1015.2,1.8,303,2.9,5.4,,nähtusteta,,0.0,35.0,2018-06-06 8:00:00
Valga,11.4,47,1015.6,1.7,287,3.3,7.3,,nähtusteta,,0.0,35.0,2018-06-06 9:00:00
Valga,11.6,44,1015.9,1.4,282,4.3,8.5,,nähtusteta,,0.0,35.0,2018-06-06 10:00:00
Valga,12.8,36,1016.3,1.1,317,4.2,10.5,,nähtusteta,,0.0,35.0,2018-06-06 11:00:00
Valga,13.0,38,1016.6,1.0,312,3.6,9.9,,nähtusteta,,0.0,35.0,2018-06-06 12:00:00
Valga,12.7,37,1016.7,0.8,309,2.6,9.0,,nähtusteta,,0.0,35.0,2018-06-06 13:00:00
Valga,10.7,51,1017.3,1.0,310,5.9,14.0,,nähtusteta,,0.0,27.2,2018-06-06 14:00:00
Valga,11.3,55,1017.8,1.2,258,3.6,8.9,,nõrk hoogvihm,,0.5,35.0,2018-06-06 15:00:00
Valga,11.8,53,1017.9,1.2,281,4.1,8.9,,nähtusteta,,0.0,35.0,2018-06-06 16:00:00
Valga,10.0,59,1018.3,1.0,323,4.0,9.7,,nõrk hoogvihm,,0.0,30.9,2018-06-06 17:00:00
Valga,11.6,62,1017.9,0.1,33,0.9,8.9,,vihm,,0.5,35.0,2018-06-06 18:00:00
Valga,12.8,43,1017.6,-0.3,290,4.4,9.0,,nähtusteta,,0.0,35.0,2018-06-06 19:00:00
Valga,11.8,43,1017.8,-0.5,293,3.3,9.4,,nähtusteta,,0.0,35.0,2018-06-06 20:00:00
Valga,11.5,46,1017.9,0.0,271,3.1,9.7,,nähtusteta,,0.0,35.0,2018-06-06 21:00:00
Valga,9.5,57,1018.5,0.9,261,2.1,5.3,,nähtusteta,,0.0,35.0,2018-06-06 22:00:00
Valga,8.6,64,1019.0,1.2,238,1.5,3.8,,nähtusteta,,0.0,35.0,2018-06-06 23:00:00
Valga,8.8,65,1019.3,1.4,248,2.0,3.8,,nähtusteta,,0.0,35.0,2018-06-07 0:00:00
Valga,7.8,70,1019.5,1.0,270,1.6,3.1,,nähtusteta,,0.0,35.0,2018-06-07 1:00:00
Valga,6.1,79,1019.7,0.7,233,1.1,3.5,,nähtusteta,,0.0,35.0,2018-06-07 2:00:00
Valga,3.5,92,1020.2,0.9,264,1.2,1.6,,nähtusteta,,0.0,35.0,2018-06-07 3:00:00
Valga,1.9,95,1020.4,0.9,278,1.0,2.4,,nähtusteta,,0.0,35.0,2018-06-07 4:00:00
Valga,2.6,95,1020.3,0.6,233,0.8,2.6,,nähtusteta,,0.0,35.0,2018-06-07 5:00:00
Valga,4.5,88,1020.4,0.2,238,1.2,2.1,,nähtusteta,,0.0,35.0,2018-06-07 6:00:00
Valga,7.1,79,1020.8,0.4,252,1.5,2.6,,nähtusteta,,0.0,35.0,2018-06-07 7:00:00
Valga,8.6,70,1020.9,0.6,279,2.7,4.2,,nähtusteta,,0.0,35.0,2018-06-07 8:00:00
Valga,10.3,63,1021.0,0.6,248,3.1,6.5,,nähtusteta,,0.0,33.0,2018-06-07 9:00:00
Valga,10.7,59,1020.8,0.0,270,3.8,8.1,,nähtusteta,,0.0,35.0,2018-06-07 10:00:00
Valga,12.2,47,1020.5,-0.4,274,4.3,9.1,,nähtusteta,,0.0,35.0,2018-06-07 11:00:00
Valga,13.4,45,1020.1,-0.9,251,4.3,8.1,,nähtusteta,,0.0,35.0,2018-06-07 12:00:00
Valga,14.7,39,1019.8,-1.0,229,4.3,9.8,,nähtusteta,,0.0,35.0,2018-06-07 13:00:00
Valga,15.3,35,1019.3,-1.2,262,4.6,9.4,,nähtusteta,,0.0,35.0,2018-06-07 14:00:00
Valga,15.7,30,1018.5,-1.6,226,4.9,9.3,,nähtusteta,,0.0,35.0,2018-06-07 15:00:00
Valga,16.5,30,1018.1,-1.7,274,4.6,9.8,,nähtusteta,,0.0,35.0,2018-06-07 16:00:00
Valga,17.0,31,1018.0,-1.3,258,5.0,10.3,,nähtusteta,,0.0,35.0,2018-06-07 17:00:00
Valga,16.6,34,1017.4,-1.1,253,4.2,9.9,,nähtusteta,,0.0,35.0,2018-06-07 18:00:00
Valga,17.0,38,1016.4,-1.7,237,3.3,7.2,,nähtusteta,,0.0,35.0,2018-06-07 19:00:00
Valga,17.2,38,1015.5,-2.5,220,3.4,5.8,,nähtusteta,,0.0,30.1,2018-06-07 20:00:00
Valga,16.3,45,1015.0,-2.4,204,2.5,5.2,,nähtusteta,,0.0,35.0,2018-06-07 21:00:00
Valga,15.1,49,1014.6,-1.8,210,2.0,4.3,,nähtusteta,,0.0,35.0,2018-06-07 22:00:00
Valga,15.3,51,1014.3,-1.2,235,1.4,3.6,,nähtusteta,,0.0,35.0,2018-06-07 23:00:00
Valga,15.0,57,1014.9,-0.1,293,1.7,4.3,,nõrk hoogvihm,,0.0,35.0,2018-06-08 0:00:00
Valga,12.0,82,1014.5,-0.1,248,4.5,7.8,,mõõdukas hoogvihm,,1.1,8.8,2018-06-08 1:00:00
Valga,11.4,85,1013.9,-0.4,239,2.3,8.4,,vihm,,0.8,35.0,2018-06-08 2:00:00
Valga,11.2,88,1013.7,-1.2,251,4.0,8.0,,mõõdukas vihm,,1.6,21.7,2018-06-08 3:00:00
Valga,11.2,88,1013.7,-0.8,261,3.9,7.6,,vihm,,0.1,35.0,2018-06-08 4:00:00
Valga,11.4,90,1013.8,-0.1,258,2.7,6.1,,nähtusteta,,0.0,35.0,2018-06-08 5:00:00
Valga,11.3,92,1014.0,0.3,266,1.7,5.2,,nähtusteta,,0.0,35.0,2018-06-08 6:00:00
Valga,11.7,94,1014.3,0.6,288,1.6,3.7,,nähtusteta,,0.0,27.0,2018-06-08 7:00:00
Valga,12.4,91,1014.3,0.5,262,1.3,3.6,,nähtusteta,,0.0,34.8,2018-06-08 8:00:00
Valga,12.8,88,1014.7,0.7,339,1.7,3.1,,nähtusteta,,0.0,35.0,2018-06-08 9:00:00
Valga,11.3,88,1015.5,1.2,27,3.4,6.3,,nõrk vihm,,0.0,35.0,2018-06-08 10:00:00
Valga,12.6,76,1015.9,1.6,6,2.6,6.0,,vihm,,0.0,35.0,2018-06-08 11:00:00
Valga,13.6,64,1016.2,1.5,347,3.1,5.2,,nähtusteta,,0.0,35.0,2018-06-08 12:00:00
Valga,14.6,60,1016.3,0.8,20,3.9,6.6,,nähtusteta,,0.0,35.0,2018-06-08 13:00:00
Valga,15.5,53,1016.4,0.5,8,3.2,7.4,,nähtusteta,,0.0,35.0,2018-06-08 14:00:00
Valga,15.2,51,1016.4,0.2,343,3.4,6.9,,nähtusteta,,0.0,35.0,2018-06-08 15:00:00
Valga,16.9,46,1016.2,-0.1,358,3.2,7.9,,nähtusteta,,0.0,35.0,2018-06-08 16:00:00
Valga,15.9,41,1016.2,-0.2,3,3.5,7.5,,nähtusteta,,0.0,29.1,2018-06-08 17:00:00
Valga,16.4,39,1016.1,-0.3,37,2.4,6.3,,nähtusteta,,0.0,35.0,2018-06-08 18:00:00
Valga,15.5,38,1016.2,0.0,35,3.0,6.1,,nähtusteta,,0.0,35.0,2018-06-08 19:00:00
Valga,14.8,40,1016.6,0.4,35,2.2,5.7,,nähtusteta,,0.0,35.0,2018-06-08 20:00:00
Valga,12.7,48,1017.2,1.1,61,3.7,7.9,,nähtusteta,,0.0,35.0,2018-06-08 21:00:00
Valga,10.4,54,1017.7,1.5,68,1.4,6.0,,nähtusteta,,0.0,35.0,2018-06-08 22:00:00
Valga,7.8,71,1017.9,1.3,3,0.8,2.2,,nähtusteta,,0.0,35.0,2018-06-08 23:00:00
Valga,5.6,83,1018.3,1.1,264,0.6,1.2,,nähtusteta,,0.0,35.0,2018-06-09 0:00:00
Valga,4.3,90,1018.6,0.9,292,0.4,1.1,,nähtusteta,,0.0,35.0,2018-06-09 1:00:00
Valga,3.4,95,1018.8,0.9,36,0.5,1.0,,nähtusteta,,0.0,35.0,2018-06-09 2:00:00
Valga,2.9,92,1018.8,0.5,301,0.6,0.8,,nähtusteta,,0.0,35.0,2018-06-09 3:00:00
Valga,2.0,96,1019.1,0.5,260,0.4,0.8,,nähtusteta,,0.0,35.0,2018-06-09 4:00:00
Valga,1.8,93,1019.1,0.3,277,0.2,1.2,,nähtusteta,,0.0,34.4,2018-06-09 5:00:00
Valga,4.4,90,1019.3,0.5,310,0.3,0.9,,nähtusteta,,0.0,35.0,2018-06-09 6:00:00
Valga,7.9,68,1019.3,0.2,195,1.2,2.4,,nähtusteta,,0.0,28.1,2018-06-09 7:00:00
Valga,10.3,54,1019.3,0.2,206,2.7,4.3,,nähtusteta,,0.0,35.0,2018-06-09 8:00:00
Valga,12.8,43,1019.2,-0.1,199,3.0,5.5,,nähtusteta,,0.0,35.0,2018-06-09 9:00:00
Valga,14.6,37,1019.2,-0.1,216,3.2,5.5,,nähtusteta,,0.0,35.0,2018-06-09 10:00:00
Valga,16.7,38,1019.0,-0.3,254,3.0,6.3,,nähtusteta,,0.0,35.0,2018-06-09 11:00:00
Valga,17.2,39,1018.3,-0.9,234,3.3,7.3,,nähtusteta,,0.0,35.0,2018-06-09 12:00:00
Valga,17.2,35,1017.8,-1.4,275,3.8,6.7,,nähtusteta,,0.0,35.0,2018-06-09 13:00:00
Valga,17.9,36,1017.3,-1.7,279,3.7,7.0,,nähtusteta,,0.0,35.0,2018-06-09 14:00:00
Valga,18.8,36,1016.8,-1.5,284,3.9,6.9,,nähtusteta,,0.0,35.0,2018-06-09 15:00:00
Valga,19.8,35,1016.5,-1.3,286,4.0,7.2,,nähtusteta,,0.0,35.0,2018-06-09 16:00:00
Valga,19.0,37,1016.1,-1.2,332,3.3,6.5,,nähtusteta,,0.0,35.0,2018-06-09 17:00:00
Valga,19.2,38,1015.9,-0.9,298,4.3,7.3,,nähtusteta,,0.0,35.0,2018-06-09 18:00:00
Valga,18.9,40,1015.8,-0.7,348,3.3,5.8,,nähtusteta,,0.0,35.0,2018-06-09 19:00:00
Valga,18.6,39,1015.8,-0.3,347,3.0,7.1,,nähtusteta,,0.0,35.0,2018-06-09 20:00:00
Valga,16.9,45,1016.1,0.2,314,2.0,5.7,,nähtusteta,,0.0,35.0,2018-06-09 21:00:00
Valga,14.9,51,1016.3,0.5,325,1.4,3.8,,nähtusteta,,0.0,35.0,2018-06-09 22:00:00
Valga,11.9,71,1016.6,0.8,310,1.2,2.2,,nähtusteta,,0.0,35.0,2018-06-09 23:00:00
Valga,9.2,84,1016.7,0.6,274,1.3,1.8,,nähtusteta,,0.0,22.5,2018-06-10 0:00:00
Valga,8.0,87,1016.9,0.6,274,1.2,1.6,,nähtusteta,,0.0,14.2,2018-06-10 1:00:00
Valga,7.7,88,1016.4,-0.2,279,0.3,1.5,,nähtusteta,,0.0,21.6,2018-06-10 2:00:00
Valga,6.3,93,1016.5,-0.2,231,0.6,1.4,,nähtusteta,,0.0,35.0,2018-06-10 3:00:00
Valga,5.7,96,1016.5,-0.4,232,0.6,1.8,,nähtusteta,,0.0,35.0,2018-06-10 4:00:00
Valga,5.6,91,1016.3,-0.1,180,0.4,1.0,,nähtusteta,,0.0,35.0,2018-06-10 5:00:00
Valga,6.7,90,1016.0,-0.5,300,0.6,1.6,,nähtusteta,,0.0,35.0,2018-06-10 6:00:00
Valga,9.8,83,1015.9,-0.6,186,1.0,2.2,,nähtusteta,,0.0,35.0,2018-06-10 7:00:00
Valga,13.2,72,1015.6,-0.7,194,1.7,2.8,,nähtusteta,,0.0,35.0,2018-06-10 8:00:00
Valga,16.9,54,1015.2,-0.8,204,1.8,3.6,,nähtusteta,,0.0,35.0,2018-06-10 9:00:00
Valga,17.8,49,1014.9,-1.0,271,2.1,4.7,,nähtusteta,,0.0,35.0,2018-06-10 10:00:00
Valga,19.3,43,1014.2,-1.4,236,2.8,5.7,,nähtusteta,,0.0,35.0,2018-06-10 11:00:00
Valga,21.5,43,1013.7,-1.5,252,2.9,6.5,,nähtusteta,,0.0,35.0,2018-06-10 12:00:00
