Jaam,Õhutemperatuur (°C),Suhteline õhuniiskus (%),Õhurõhk merepinnal (hPa),Õhurõhu muutus (hPa),Tuul suund (°),Tuul kiirus (m/s),Tuul max kiirus (m/s),Pilvisus (palli),Hetkeilm (sensor),Hetkeilm (vaatleja),Sademed (mm),Nähtavus (km),timestamp
Valga,0.0,97,1012.3,0.1,94,1.9,3.6,,nähtusteta,,0.0,22.5,2019-02-02 3:00:00
Valga,0.3,97,1012.4,0.1,108,2.2,4.3,,nähtusteta,,0.0,14.1,2019-02-02 4:00:00
Valga,0.4,98,1012.6,0.4,123,2.3,4.1,,nähtusteta,,0.0,11.0,2019-02-02 5:00:00
Valga,0.4,98,1012.5,0.2,121,2.6,4.8,,nõrk vihm koos lumega,,0.0,7.3,2019-02-02 6:00:00
Valga,0.4,98,1011.9,-0.5,106,2.6,5.1,,nõrk hoogvihm,,0.1,17.0,2019-02-02 7:00:00
Valga,0.5,95,1012.0,-0.6,104,2.9,4.9,,nähtusteta,,0.0,27.1,2019-02-02 8:00:00
Valga,0.6,95,1012.4,-0.1,100,2.4,4.6,,nähtusteta,,0.0,26.5,2019-02-02 9:00:00
Valga,1.0,88,1012.8,0.9,119,3.7,7.2,,nähtusteta,,0.0,35.0,2019-02-02 10:00:00
Valga,1.0,85,1012.7,0.7,118,3.3,9.1,,nähtusteta,,0.0,35.0,2019-02-02 11:00:00
Valga,1.1,84,1012.2,-0.2,116,3.7,8.1,,nähtusteta,,0.0,34.6,2019-02-02 12:00:00
Valga,1.0,87,1012.2,-0.6,126,4.5,8.4,,nähtusteta,,0.0,27.2,2019-02-02 13:00:00
Valga,1.0,88,1012.0,-0.7,127,3.5,8.3,,nähtusteta,,0.0,28.5,2019-02-02 14:00:00
Valga,1.0,86,1011.3,-0.9,117,3.7,8.8,,nähtusteta,,0.0,35.0,2019-02-02 15:00:00
Valga,0.6,92,1010.6,-1.6,105,4.5,7.7,,nõrk lumi,,0.0,4.3,2019-02-02 16:00:00
Valga,0.5,95,1010.2,-1.8,99,4.0,7.8,,nõrk vihm koos lumega,,0.1,8.4,2019-02-02 17:00:00
Valga,0.4,96,1009.9,-1.4,93,3.6,7.1,,nõrk lumi,,0.3,4.1,2019-02-02 18:00:00
Valga,0.2,98,1009.5,-1.1,87,3.0,5.6,,nõrk lumi,,1.0,2.0,2019-02-02 19:00:00
Valga,0.3,98,1009.1,-1.1,93,3.7,6.4,,nõrk lumi,,1.1,1.9,2019-02-02 20:00:00
Valga,0.2,99,1008.6,-1.3,94,3.6,5.8,,nõrk lumi,,1.6,3.1,2019-02-02 21:00:00
Valga,0.3,97,1008.1,-1.4,104,4.1,6.6,,nõrk lumi,,1.8,2.4,2019-02-02 22:00:00
Valga,0.7,97,1007.6,-1.5,104,4.4,7.9,,nõrk vihm koos lumega,,1.3,8.6,2019-02-02 23:00:00
Valga,0.9,97,1007.6,-1.0,120,3.0,7.7,,nõrk vihm koos lumega,,1.0,13.6,2019-02-03 0:00:00
Valga,1.1,97,1007.1,-1.0,120,3.5,5.9,,nõrk vihm,,0.7,11.1,2019-02-03 1:00:00
Valga,1.3,95,1006.9,-0.7,130,3.7,7.3,,vihm,,0.1,35.0,2019-02-03 2:00:00
Valga,1.4,96,1006.4,-1.2,140,3.8,8.1,,nähtusteta,,0.0,30.4,2019-02-03 3:00:00
Valga,1.5,97,1006.0,-1.1,141,3.6,7.3,,nõrk hoogvihm,,0.1,19.9,2019-02-03 4:00:00
Valga,1.5,98,1005.9,-1.0,145,3.4,7.2,,nõrk hoogvihm,,0.2,12.2,2019-02-03 5:00:00
Valga,1.5,97,1005.6,-0.8,141,3.6,6.6,,vihm,,0.0,14.9,2019-02-03 6:00:00
Valga,1.6,97,1005.9,-0.1,147,3.7,6.4,,nõrk vihm,,0.0,13.5,2019-02-03 7:00:00
Valga,1.7,96,1005.8,-0.1,150,3.5,7.2,,sademed,,0.0,13.8,2019-02-03 8:00:00
Valga,1.9,96,1006.6,1.0,170,2.5,6.8,,nähtusteta,,0.0,12.0,2019-02-03 9:00:00
Valga,2.1,95,1006.9,1.0,158,2.4,5.2,,nähtusteta,,0.0,11.2,2019-02-03 10:00:00
Valga,2.3,95,1007.6,1.8,182,2.4,4.5,,uduvine,,0.0,9.0,2019-02-03 11:00:00
Valga,2.7,95,1007.8,1.2,175,2.6,5.2,,uduvine,,0.0,9.1,2019-02-03 12:00:00
Valga,2.9,93,1008.0,1.1,183,3.1,6.0,,uduvine,,0.0,7.6,2019-02-03 13:00:00
Valga,2.8,94,1008.5,0.9,191,2.9,5.7,,uduvine,,0.0,4.3,2019-02-03 14:00:00
Valga,2.8,95,1008.9,1.1,215,3.5,6.3,,nõrk hoogvihm,,0.0,5.4,2019-02-03 15:00:00
Valga,2.8,93,1009.7,1.7,228,3.3,7.7,,sademed,,0.0,6.0,2019-02-03 16:00:00
Valga,2.5,89,1010.4,1.9,235,3.7,8.2,,nähtusteta,,0.0,18.5,2019-02-03 17:00:00
Valga,2.3,87,1011.2,2.3,223,3.7,8.2,,nähtusteta,,0.0,13.1,2019-02-03 18:00:00
Valga,1.9,89,1011.6,1.9,213,2.7,6.5,,nähtusteta,,0.0,19.7,2019-02-03 19:00:00
Valga,1.6,91,1012.1,1.7,211,2.3,3.9,,nähtusteta,,0.0,18.8,2019-02-03 20:00:00
Valga,1.7,90,1012.6,1.4,230,2.1,4.1,,nähtusteta,,0.0,18.3,2019-02-03 21:00:00
Valga,1.3,91,1013.2,1.6,219,1.9,3.8,,nähtusteta,,0.0,19.1,2019-02-03 22:00:00
Valga,1.1,94,1014.0,1.9,257,1.7,4.9,,nõrk vihm,,0.0,12.3,2019-02-03 23:00:00
Valga,0.9,95,1014.5,1.9,214,1.7,4.4,,vihm,,0.0,22.8,2019-02-04 0:00:00
Valga,0.5,92,1014.2,1.0,250,1.3,4.7,,nõrk vihm koos lumega,,0.0,12.6,2019-02-04 1:00:00
Valga,0.2,94,1014.7,0.7,206,1.0,3.0,,lumi,,0.0,32.2,2019-02-04 2:00:00
Valga,0.2,92,1015.0,0.5,230,1.2,2.2,,nõrk lumi,,0.0,30.0,2019-02-04 3:00:00
Valga,0.0,94,1014.5,0.3,357,0.4,1.9,,nõrk hooglumi,,0.0,4.1,2019-02-04 4:00:00
Valga,0.3,94,1014.7,0.0,243,0.4,1.0,,nõrk lumi,,0.2,3.0,2019-02-04 5:00:00
Valga,-0.7,96,1015.0,0.0,290,2.2,3.7,,nõrk lumi,,0.8,1.9,2019-02-04 6:00:00
Valga,-0.8,97,1015.3,0.8,290,1.4,2.8,,nõrk lumi,,0.5,3.2,2019-02-04 7:00:00
Valga,-1.0,96,1015.2,0.5,297,1.9,3.1,,nõrk lumi,,0.6,1.2,2019-02-04 8:00:00
Valga,-1.6,96,1015.3,0.3,316,2.0,4.6,,nõrk lumi,,0.7,1.8,2019-02-04 9:00:00
Valga,-1.3,95,1015.7,0.4,317,1.5,4.2,,nõrk lumi,,0.5,1.3,2019-02-04 10:00:00
Valga,-1.4,93,1015.9,0.7,318,1.9,5.0,,nõrk lumi,,0.7,1.7,2019-02-04 11:00:00
Valga,-1.5,92,1015.6,0.3,333,2.1,4.8,,nõrk lumi,,0.4,2.0,2019-02-04 12:00:00
Valga,-1.6,89,1016.0,0.3,330,2.3,7.0,,nõrk lumi,,0.2,13.6,2019-02-04 13:00:00
Valga,-2.5,89,1017.3,1.4,307,2.8,6.9,,lumi,,0.0,35.0,2019-02-04 14:00:00
Valga,-2.7,89,1018.0,2.4,307,3.4,7.0,,nähtusteta,,0.0,26.7,2019-02-04 15:00:00
Valga,-3.0,85,1018.6,2.6,289,4.4,8.4,,nähtusteta,,0.0,35.0,2019-02-04 16:00:00
Valga,-3.1,84,1019.6,2.3,295,4.1,7.5,,nähtusteta,,0.0,35.0,2019-02-04 17:00:00
Valga,-3.6,83,1020.7,2.7,266,3.8,8.2,,nähtusteta,,0.0,35.0,2019-02-04 18:00:00
Valga,-3.9,82,1021.8,3.2,286,4.4,9.0,,nähtusteta,,0.0,35.0,2019-02-04 19:00:00
Valga,-3.7,82,1022.5,2.9,280,3.6,8.4,,nähtusteta,,0.0,35.0,2019-02-04 20:00:00
Valga,-3.4,82,1023.1,2.4,272,3.5,7.7,,nähtusteta,,0.0,35.0,2019-02-04 21:00:00
Valga,-3.2,84,1023.8,2.0,263,3.0,9.0,,nähtusteta,,0.0,35.0,2019-02-04 22:00:00
Valga,-2.8,85,1024.5,2.0,257,3.2,6.6,,nähtusteta,,0.0,35.0,2019-02-04 23:00:00
Valga,-2.4,85,1024.9,1.8,229,1.7,7.2,,nähtusteta,,0.0,34.1,2019-02-05 0:00:00
Valga,-2.1,86,1025.1,1.3,224,2.7,4.3,,nähtusteta,,0.0,35.0,2019-02-05 1:00:00
Valga,-2.3,87,1024.8,0.3,197,2.2,4.1,,nähtusteta,,0.0,29.2,2019-02-05 2:00:00
Valga,-1.9,85,1024.8,-0.1,210,3.5,5.3,,nähtusteta,,0.0,35.0,2019-02-05 3:00:00
Valga,-2.0,85,1024.7,-0.4,205,3.5,6.4,,nähtusteta,,0.0,35.0,2019-02-05 4:00:00
Valga,-1.8,86,1024.7,-0.1,210,3.6,6.7,,nähtusteta,,0.0,35.0,2019-02-05 5:00:00
Valga,-1.5,86,1024.6,-0.2,204,3.4,6.8,,nähtusteta,,0.0,35.0,2019-02-05 6:00:00
Valga,-1.4,86,1024.6,-0.1,214,3.2,6.4,,nähtusteta,,0.0,35.0,2019-02-05 7:00:00
Valga,-1.7,85,1024.3,-0.4,200,3.8,7.1,,nähtusteta,,0.0,32.5,2019-02-05 8:00:00
Valga,-1.8,84,1024.4,-0.2,211,3.5,6.8,,nähtusteta,,0.0,35.0,2019-02-05 9:00:00
Valga,-2.0,82,1024.2,-0.4,210,5.2,9.5,,nähtusteta,,0.0,30.1,2019-02-05 10:00:00
Valga,-2.0,82,1023.8,-0.5,189,3.4,9.7,,nähtusteta,,0.0,28.4,2019-02-05 11:00:00
Valga,-1.8,80,1023.7,-0.7,204,4.3,7.8,,nähtusteta,,0.0,35.0,2019-02-05 12:00:00
Valga,-1.4,78,1023.4,-0.8,191,4.6,8.3,,nähtusteta,,0.0,35.0,2019-02-05 13:00:00
Valga,-1.7,77,1023.0,-0.8,199,5.1,11.0,,nähtusteta,,0.0,35.0,2019-02-05 14:00:00
Valga,-1.8,79,1022.5,-1.2,188,5.7,9.4,,nähtusteta,,0.0,32.6,2019-02-05 15:00:00
Valga,-1.7,80,1022.2,-1.2,193,3.9,10.3,,nähtusteta,,0.0,27.7,2019-02-05 16:00:00
Valga,-1.9,81,1021.9,-1.1,192,3.9,9.0,,nähtusteta,,0.0,29.1,2019-02-05 17:00:00
Valga,-2.0,80,1021.3,-1.2,180,3.9,8.0,,nähtusteta,,0.0,26.0,2019-02-05 18:00:00
Valga,-2.1,81,1020.8,-1.4,183,4.5,8.3,,lumi,,0.0,21.5,2019-02-05 19:00:00
Valga,-2.2,83,1020.3,-1.6,192,4.0,8.1,,nähtusteta,,0.0,17.8,2019-02-05 20:00:00
Valga,-2.3,84,1019.6,-1.7,189,4.2,8.0,,nõrk lumi,,0.0,8.7,2019-02-05 21:00:00
Valga,-2.1,85,1019.2,-1.6,190,4.0,7.1,,nõrk lumi,,0.0,11.7,2019-02-05 22:00:00
Valga,-2.1,86,1018.5,-1.8,178,3.7,7.8,,nõrk hooglumi,,0.0,12.5,2019-02-05 23:00:00
Valga,-2.0,85,1017.9,-1.7,178,3.8,7.3,,lumi,,0.0,14.3,2019-02-06 0:00:00
Valga,-2.2,90,1016.9,-2.3,176,3.9,7.2,,nõrk lumi,,0.0,3.6,2019-02-06 1:00:00
Valga,-2.4,94,1015.9,-2.6,175,3.4,7.8,,nõrk lumi,,0.3,1.5,2019-02-06 2:00:00
Valga,-2.1,90,1015.2,-2.7,173,3.1,6.4,,nõrk lumi,,0.2,5.0,2019-02-06 3:00:00
Valga,-2.1,93,1014.5,-2.4,180,3.2,6.4,,nõrk lumi,,0.3,2.9,2019-02-06 4:00:00
Valga,-2.0,96,1013.9,-2.0,184,3.6,5.5,,mõõdukas lumi,,0.4,1.3,2019-02-06 5:00:00
Valga,-1.6,96,1013.4,-1.8,194,2.8,6.1,,nõrk lumi,,0.2,3.4,2019-02-06 6:00:00
Valga,-0.9,93,1013.1,-1.4,201,3.3,5.6,,nõrk lumi,,0.0,5.7,2019-02-06 7:00:00
Valga,-0.5,94,1013.1,-0.8,208,3.1,5.5,,nõrk lumi,,0.1,6.1,2019-02-06 8:00:00
Valga,0.1,95,1013.5,0.1,224,2.9,5.4,,nõrk vihm,,0.1,3.9,2019-02-06 9:00:00
Valga,0.4,97,1013.9,0.8,241,3.1,5.9,,vihm,,0.0,2.4,2019-02-06 10:00:00
Valga,0.6,94,1014.7,1.6,277,3.6,6.2,,nõrk vihm,,0.0,35.0,2019-02-06 11:00:00
Valga,0.6,89,1015.7,2.2,292,5.2,8.8,,vihm,,0.0,35.0,2019-02-06 12:00:00
Valga,-0.1,97,1016.6,2.7,271,3.5,8.4,,nõrk lumi,,0.1,2.6,2019-02-06 13:00:00
Valga,-1.0,97,1017.4,2.7,279,3.9,8.3,,jäätuv uduvihm,,0.0,18.7,2019-02-06 14:00:00
Valga,-2.2,95,1018.4,2.7,279,5.0,10.6,,nähtusteta,,0.0,30.8,2019-02-06 15:00:00
Valga,-2.6,92,1019.4,2.8,284,4.7,8.7,,nähtusteta,,0.0,33.0,2019-02-06 16:00:00
Valga,-2.6,87,1020.3,2.9,294,3.1,8.0,,nõrk hooglumi,,0.0,35.0,2019-02-06 17:00:00
Valga,-3.6,87,1020.9,2.5,300,1.8,6.4,,nähtusteta,,0.0,35.0,2019-02-06 18:00:00
Valga,-4.7,90,1021.5,2.1,252,1.5,3.7,,nähtusteta,,0.0,29.0,2019-02-06 19:00:00
Valga,-5.8,92,1022.0,1.7,256,2.2,3.5,,nähtusteta,,0.0,28.0,2019-02-06 20:00:00
Valga,-7.4,95,1021.9,1.0,251,0.8,3.4,,nähtusteta,,0.0,12.7,2019-02-06 21:00:00
Valga,-9.6,95,1022.5,1.0,234,1.8,2.6,,udu,,0.0,12.9,2019-02-06 22:00:00
Valga,-11.9,91,1022.4,0.4,224,1.2,2.1,,nähtusteta,,0.0,27.9,2019-02-06 23:00:00
Valga,-13.1,88,1022.4,0.5,226,1.0,1.4,,nähtusteta,,0.0,27.3,2019-02-07 0:00:00
Valga,-13.7,88,1022.3,-0.2,233,0.9,1.6,,nähtusteta,,0.0,25.4,2019-02-07 1:00:00
Valga,-11.7,90,1021.7,-0.7,214,1.1,1.7,,nähtusteta,,0.0,21.0,2019-02-07 2:00:00
Valga,-11.2,92,1021.4,-1.0,180,0.6,1.6,,nähtusteta,,0.0,18.3,2019-02-07 3:00:00
Valga,-9.3,91,1020.9,-1.4,183,1.4,2.7,,nähtusteta,,0.0,35.0,2019-02-07 4:00:00
Valga,-8.8,92,1019.6,-2.1,161,1.8,3.1,,nähtusteta,,0.0,30.7,2019-02-07 5:00:00
Valga,-7.7,89,1018.8,-2.6,172,2.0,4.2,,nähtusteta,,0.0,34.1,2019-02-07 6:00:00
Valga,-7.0,90,1018.1,-2.8,162,2.1,4.1,,nähtusteta,,0.0,30.6,2019-02-07 7:00:00
Valga,-5.7,90,1017.0,-2.6,163,2.5,4.6,,nõrk lumi,,0.0,8.6,2019-02-07 8:00:00
Valga,-4.7,91,1016.2,-2.6,173,2.9,5.8,,lumi,,0.0,29.0,2019-02-07 9:00:00
Valga,-4.1,90,1015.9,-2.2,173,2.8,7.0,,nõrk hooglumi,,0.0,25.0,2019-02-07 10:00:00
Valga,-3.4,90,1015.2,-1.8,176,3.0,6.3,,nõrk lumi,,0.0,20.0,2019-02-07 11:00:00
Valga,-2.4,90,1015.1,-1.1,188,2.9,7.0,,nõrk lumi,,0.0,3.5,2019-02-07 12:00:00
Valga,-1.5,92,1014.4,-1.5,193,3.7,5.6,,nõrk lumi,,0.1,4.6,2019-02-07 13:00:00
Valga,-0.9,95,1014.1,-1.1,195,2.6,5.5,,nõrk lumi,,0.0,6.7,2019-02-07 14:00:00
Valga,-0.2,96,1014.1,-1.0,211,3.3,5.7,,nõrk hoogvihm,,0.0,3.1,2019-02-07 15:00:00
Valga,0.2,96,1014.4,0.0,216,3.5,5.9,,uduvihm,,0.0,3.1,2019-02-07 16:00:00
Valga,0.2,97,1014.5,0.4,216,3.2,5.7,,uduvine,,0.0,3.4,2019-02-07 17:00:00
Valga,0.2,98,1014.2,0.1,203,2.5,5.5,,uduvine,,0.0,2.8,2019-02-07 18:00:00
Valga,0.2,97,1014.0,-0.4,201,2.6,4.8,,uduvine,,0.0,2.6,2019-02-07 19:00:00
Valga,0.3,97,1014.0,-0.5,200,2.7,4.8,,uduvine,,0.0,3.2,2019-02-07 20:00:00
Valga,0.2,97,1013.7,-0.5,200,1.9,4.1,,uduvine,,0.0,3.5,2019-02-07 21:00:00
Valga,0.4,95,1014.0,0.0,192,2.3,4.6,,uduvine,,0.0,7.7,2019-02-07 22:00:00
Valga,0.1,95,1013.8,-0.2,158,1.4,3.7,,nõrk vihm,,0.0,6.2,2019-02-07 23:00:00
Valga,-0.2,96,1013.6,-0.1,158,1.6,3.3,,vihm,,0.0,5.4,2019-02-08 0:00:00
Valga,0.1,94,1012.8,-1.2,161,2.2,4.2,,uduvine,,0.0,7.8,2019-02-08 1:00:00
Valga,0.2,92,1012.6,-1.2,151,2.6,5.7,,uduvine,,0.0,9.7,2019-02-08 2:00:00
Valga,0.0,91,1011.7,-1.9,150,3.5,5.8,,nähtusteta,,0.0,13.2,2019-02-08 3:00:00
Valga,-0.2,90,1011.0,-1.8,154,2.5,7.7,,nähtusteta,,0.0,16.3,2019-02-08 4:00:00
Valga,-0.3,90,1010.5,-2.1,163,2.4,5.2,,nähtusteta,,0.0,17.5,2019-02-08 5:00:00
Valga,-0.4,88,1010.0,-1.7,157,3.0,5.9,,nähtusteta,,0.0,20.3,2019-02-08 6:00:00
Valga,-0.3,87,1009.4,-1.6,175,3.2,6.1,,nähtusteta,,0.0,17.8,2019-02-08 7:00:00
Valga,-0.6,87,1009.4,-1.1,178,2.6,5.5,,nähtusteta,,0.0,16.4,2019-02-08 8:00:00
Valga,-0.8,89,1009.2,-0.8,166,1.9,4.4,,nähtusteta,,0.0,16.4,2019-02-08 9:00:00
Valga,-0.4,84,1009.4,0.0,191,2.7,5.8,,nähtusteta,,0.0,13.2,2019-02-08 10:00:00
Valga,0.3,80,1009.5,0.1,208,4.4,7.3,,nähtusteta,,0.0,16.4,2019-02-08 11:00:00
Valga,0.3,81,1009.7,0.5,203,3.9,7.9,,nähtusteta,,0.0,12.8,2019-02-08 12:00:00
Valga,0.7,82,1009.4,0.0,193,4.1,6.6,,nähtusteta,,0.0,13.7,2019-02-08 13:00:00
Valga,0.9,86,1009.5,0.0,204,4.7,8.0,,nähtusteta,,0.0,10.0,2019-02-08 14:00:00
Valga,1.2,87,1009.5,-0.2,208,4.5,8.1,,uduvine,,0.0,8.7,2019-02-08 15:00:00
Valga,1.6,84,1009.7,0.3,208,5.1,8.4,,uduvine,,0.0,9.7,2019-02-08 16:00:00
Valga,1.6,87,1009.8,0.3,209,5.2,8.5,,uduvine,,0.0,9.0,2019-02-08 17:00:00
Valga,1.8,88,1009.7,0.2,208,5.6,9.1,,uduvine,,0.0,8.4,2019-02-08 18:00:00
Valga,1.8,89,1010.0,0.3,215,5.3,10.6,,nõrk vihm,,0.0,5.4,2019-02-08 19:00:00
Valga,1.9,92,1009.9,0.1,210,5.4,10.2,,sademed,,0.0,6.8,2019-02-08 20:00:00
Valga,2.1,92,1009.9,0.2,214,5.3,10.4,,nõrk hoogvihm,,0.0,6.6,2019-02-08 21:00:00
Valga,2.4,89,1010.1,0.1,218,5.2,10.3,,nõrk hoogvihm,,0.0,9.7,2019-02-08 22:00:00
Valga,2.6,89,1010.6,0.7,224,5.0,9.8,,nõrk hoogvihm,,0.0,9.8,2019-02-08 23:00:00
Valga,2.8,85,1010.8,0.9,225,5.0,9.7,,nähtusteta,,0.0,12.1,2019-02-09 0:00:00
Valga,2.7,86,1011.0,0.9,220,4.4,8.5,,nähtusteta,,0.0,11.8,2019-02-09 1:00:00
Valga,2.5,87,1011.1,0.5,222,4.6,7.8,,nähtusteta,,0.0,12.6,2019-02-09 2:00:00
Valga,2.3,88,1011.2,0.4,218,3.4,8.3,,uduvine,,0.0,9.8,2019-02-09 3:00:00
Valga,2.0,90,1010.9,-0.1,201,3.6,5.9,,uduvine,,0.0,9.2,2019-02-09 4:00:00
Valga,1.6,92,1010.7,-0.4,195,2.2,5.6,,uduvine,,0.0,8.2,2019-02-09 5:00:00
Valga,1.6,90,1010.4,-0.8,187,4.0,7.7,,uduvine,,0.0,7.4,2019-02-09 6:00:00
Valga,1.4,90,1010.1,-0.8,181,4.0,8.3,,uduvine,,0.0,7.3,2019-02-09 7:00:00
Valga,1.3,90,1009.8,-0.9,184,3.7,8.3,,uduvine,,0.0,8.2,2019-02-09 8:00:00
Valga,1.5,90,1009.5,-0.9,179,3.8,8.0,,uduvine,,0.0,7.6,2019-02-09 9:00:00
Valga,2.1,87,1008.9,-1.2,178,3.3,7.4,,uduvine,,0.0,10.0,2019-02-09 10:00:00
Valga,2.7,84,1008.2,-1.6,180,4.4,7.5,,nähtusteta,,0.0,12.1,2019-02-09 11:00:00
Valga,3.2,80,1007.7,-1.8,181,3.9,7.4,,nähtusteta,,0.0,12.8,2019-02-09 12:00:00
Valga,3.8,75,1006.9,-2.0,185,4.9,8.5,,nähtusteta,,0.0,17.0,2019-02-09 13:00:00
Valga,3.9,73,1006.3,-1.9,188,4.3,9.5,,nähtusteta,,0.0,24.1,2019-02-09 14:00:00
Valga,4.0,72,1006.0,-1.7,184,4.5,10.6,,nähtusteta,,0.0,21.2,2019-02-09 15:00:00
Valga,3.9,73,1005.4,-1.5,177,3.3,7.7,,nähtusteta,,0.0,19.7,2019-02-09 16:00:00
Valga,3.8,73,1004.9,-1.4,166,4.0,7.4,,nähtusteta,,0.0,19.8,2019-02-09 17:00:00
Valga,3.8,69,1004.2,-1.8,172,4.3,9.0,,nähtusteta,,0.0,26.4,2019-02-09 18:00:00
Valga,2.9,78,1003.9,-1.5,163,3.7,8.5,,nähtusteta,,0.0,18.9,2019-02-09 19:00:00
Valga,2.9,77,1003.6,-1.3,176,4.7,8.7,,nõrk vihm,,0.0,12.6,2019-02-09 20:00:00
Valga,2.5,83,1003.1,-1.1,169,2.9,9.0,,vihm,,0.1,16.5,2019-02-09 21:00:00
Valga,3.1,77,1002.4,-1.5,188,4.9,8.7,,nähtusteta,,0.0,17.8,2019-02-09 22:00:00
Valga,3.0,77,1002.1,-1.5,191,5.3,10.1,,nähtusteta,,0.0,15.8,2019-02-09 23:00:00
Valga,2.2,84,1002.1,-1.0,199,5.2,10.8,,uduvihm,,0.0,20.3,2019-02-10 0:00:00
Valga,1.7,90,1002.0,-0.4,192,4.1,9.1,,nõrk hoogvihm,,0.0,11.2,2019-02-10 1:00:00
Valga,1.5,93,1002.0,-0.1,194,3.8,7.6,,vihm,,0.1,18.3,2019-02-10 2:00:00
Valga,1.9,91,1002.0,-0.1,203,4.3,7.5,,nähtusteta,,0.0,15.6,2019-02-10 3:00:00
Valga,2.0,92,1001.8,-0.2,206,4.7,8.6,,uduvine,,0.0,9.4,2019-02-10 4:00:00
Valga,2.0,91,1001.6,-0.4,191,3.3,8.6,,nähtusteta,,0.0,11.0,2019-02-10 5:00:00
Valga,2.3,90,1001.3,-0.7,188,4.0,7.4,,nähtusteta,,0.0,11.0,2019-02-10 6:00:00
Valga,2.5,90,1000.7,-1.1,187,4.9,8.3,,nõrk hoogvihm,,0.0,10.3,2019-02-10 7:00:00
Valga,2.3,91,1000.6,-1.0,191,4.3,9.0,,uduvihm,,0.0,12.3,2019-02-10 8:00:00
Valga,2.6,89,1000.9,-0.4,192,5.3,8.0,,nähtusteta,,0.0,12.0,2019-02-10 9:00:00
Valga,3.1,86,1000.7,0.0,201,5.9,10.3,,sademed,,0.0,18.3,2019-02-10 10:00:00
