Jaam,Õhutemperatuur (°C),Suhteline õhuniiskus (%),Õhurõhk merepinnal (hPa),Õhurõhu muutus (hPa),Tuul suund (°),Tuul kiirus (m/s),Tuul max kiirus (m/s),Pilvisus (palli),Hetkeilm (sensor),Hetkeilm (vaatleja),Sademed (mm),Nähtavus (km),timestamp
Valga,12.7,92,1017.4,0.3,223,0.8,1.7,,nähtusteta,,0.0,35.0,2019-06-16 2:00:00
Valga,11.3,98,1017.5,0.7,278,0.7,2.5,,nähtusteta,,0.0,10.3,2019-06-16 3:00:00
Valga,10.4,97,1017.1,-0.1,235,0.6,1.1,,nähtusteta,,0.0,14.6,2019-06-16 4:00:00
Valga,10.8,97,1016.9,-0.5,214,0.8,1.3,,nähtusteta,,0.0,34.7,2019-06-16 5:00:00
Valga,13.2,92,1016.8,-0.7,3,0.3,1.4,,nähtusteta,,0.0,35.0,2019-06-16 6:00:00
Valga,15.9,83,1016.8,-0.3,219,0.3,0.7,,nähtusteta,,0.0,35.0,2019-06-16 7:00:00
Valga,18.3,73,1016.9,0.0,58,0.7,1.8,,nähtusteta,,0.0,35.0,2019-06-16 8:00:00
Valga,19.4,68,1016.8,0.0,169,1.2,2.3,,nähtusteta,,0.0,35.0,2019-06-16 9:00:00
Valga,20.6,61,1016.5,-0.3,207,1.3,3.5,,nähtusteta,,0.0,35.0,2019-06-16 10:00:00
Valga,21.2,59,1016.2,-0.7,287,1.8,3.7,,nähtusteta,,0.0,32.4,2019-06-16 11:00:00
Valga,22.8,51,1015.7,-1.1,79,1.7,3.4,,nähtusteta,,0.0,35.0,2019-06-16 12:00:00
Valga,23.2,45,1015.5,-1.0,78,1.8,4.1,,nähtusteta,,0.0,35.0,2019-06-16 13:00:00
Valga,23.8,48,1015.3,-0.9,107,1.1,3.4,,nähtusteta,,0.0,23.5,2019-06-16 14:00:00
Valga,24.1,47,1015.2,-0.5,358,1.6,4.3,,nähtusteta,,0.0,35.0,2019-06-16 15:00:00
Valga,24.1,48,1014.9,-0.6,335,1.3,3.4,,nähtusteta,,0.0,32.7,2019-06-16 16:00:00
Valga,23.9,50,1014.8,-0.5,256,1.2,3.0,,nähtusteta,,0.0,35.0,2019-06-16 17:00:00
Valga,23.7,48,1014.5,-0.7,252,2.8,5.7,,nähtusteta,,0.0,35.0,2019-06-16 18:00:00
Valga,23.1,46,1014.4,-0.5,263,1.7,5.5,,nähtusteta,,0.0,35.0,2019-06-16 19:00:00
Valga,23.3,44,1014.2,-0.6,275,2.0,4.0,,nähtusteta,,0.0,35.0,2019-06-16 20:00:00
Valga,22.0,55,1014.4,-0.1,260,1.5,2.9,,nähtusteta,,0.0,35.0,2019-06-16 21:00:00
Valga,19.0,75,1014.4,0.0,293,0.6,2.2,,nähtusteta,,0.0,35.0,2019-06-16 22:00:00
Valga,17.5,83,1014.7,0.5,293,0.9,1.1,,nähtusteta,,0.0,35.0,2019-06-16 23:00:00
Valga,17.2,87,1014.5,0.1,317,0.5,1.1,,nähtusteta,,0.0,35.0,2019-06-17 0:00:00
Valga,17.0,84,1014.5,0.1,160,0.3,1.1,,nähtusteta,,0.0,35.0,2019-06-17 1:00:00
Valga,15.8,90,1014.5,-0.2,274,0.5,0.9,,nähtusteta,,0.0,35.0,2019-06-17 2:00:00
Valga,15.8,87,1014.3,-0.2,280,0.5,1.1,,nähtusteta,,0.0,35.0,2019-06-17 3:00:00
Valga,15.9,86,1014.5,0.0,312,0.4,1.1,,nähtusteta,,0.0,35.0,2019-06-17 4:00:00
Valga,16.2,85,1014.6,0.1,257,0.8,3.2,,nähtusteta,,0.0,35.0,2019-06-17 5:00:00
Valga,16.6,85,1014.4,0.1,26,1.2,2.2,,nõrk vihm,,0.0,35.0,2019-06-17 6:00:00
Valga,17.0,86,1014.3,-0.2,139,0.7,1.9,,sademed,,0.0,35.0,2019-06-17 7:00:00
Valga,17.7,81,1014.6,0.0,234,1.7,3.0,,nähtusteta,,0.0,35.0,2019-06-17 8:00:00
Valga,19.6,73,1014.7,0.3,238,1.0,2.5,,nähtusteta,,0.0,35.0,2019-06-17 9:00:00
Valga,21.0,64,1014.5,0.2,122,0.7,1.9,,nähtusteta,,0.0,35.0,2019-06-17 10:00:00
Valga,21.1,65,1014.7,0.1,303,1.3,2.4,,nähtusteta,,0.0,35.0,2019-06-17 11:00:00
Valga,21.2,66,1014.9,0.2,288,1.0,2.3,,nähtusteta,,0.0,35.0,2019-06-17 12:00:00
Valga,21.6,62,1014.8,0.3,287,1.0,2.1,,nähtusteta,,0.0,35.0,2019-06-17 13:00:00
Valga,20.4,73,1015.1,0.4,273,2.3,3.8,,uduvihm,,0.0,35.0,2019-06-17 14:00:00
Valga,19.7,81,1015.4,0.5,226,2.1,4.0,,uduvihm,,0.3,35.0,2019-06-17 15:00:00
Valga,20.5,81,1015.5,0.7,210,2.3,4.3,,nähtusteta,,0.0,35.0,2019-06-17 16:00:00
Valga,18.9,81,1015.6,0.5,265,2.3,7.8,,nõrk vihm,,0.1,35.0,2019-06-17 17:00:00
Valga,21.2,57,1015.6,0.2,272,3.6,6.2,,nähtusteta,,0.0,30.4,2019-06-17 18:00:00
Valga,21.4,60,1015.4,-0.1,262,2.3,6.0,,nähtusteta,,0.0,35.0,2019-06-17 19:00:00
Valga,21.5,56,1015.4,-0.2,278,3.2,5.3,,nähtusteta,,0.0,35.0,2019-06-17 20:00:00
Valga,20.1,59,1015.5,-0.1,263,2.4,6.3,,nähtusteta,,0.0,35.0,2019-06-17 21:00:00
Valga,17.9,75,1015.9,0.5,269,2.9,5.1,,nähtusteta,,0.0,35.0,2019-06-17 22:00:00
Valga,16.5,74,1016.5,1.1,263,3.0,6.5,,nähtusteta,,0.0,35.0,2019-06-17 23:00:00
Valga,15.1,74,1016.8,1.3,258,2.8,6.0,,nähtusteta,,0.0,35.0,2019-06-18 0:00:00
Valga,13.6,80,1017.4,1.5,267,2.4,5.4,,nähtusteta,,0.0,35.0,2019-06-18 1:00:00
Valga,13.3,83,1017.5,1.0,258,2.1,4.4,,nähtusteta,,0.0,35.0,2019-06-18 2:00:00
Valga,12.8,88,1017.6,0.8,258,1.8,3.7,,nähtusteta,,0.0,35.0,2019-06-18 3:00:00
Valga,11.8,94,1017.6,0.2,236,1.5,3.5,,nähtusteta,,0.0,35.0,2019-06-18 4:00:00
Valga,11.0,96,1017.6,0.1,213,1.7,2.8,,nähtusteta,,0.0,25.9,2019-06-18 5:00:00
Valga,12.5,91,1017.7,0.1,227,2.1,3.4,,nähtusteta,,0.0,35.0,2019-06-18 6:00:00
Valga,14.2,89,1017.9,0.3,255,2.5,4.8,,nähtusteta,,0.0,35.0,2019-06-18 7:00:00
Valga,16.1,82,1018.0,0.4,266,2.4,5.8,,nähtusteta,,0.0,23.9,2019-06-18 8:00:00
Valga,18.0,75,1018.0,0.3,259,3.0,5.2,,nähtusteta,,0.0,35.0,2019-06-18 9:00:00
Valga,19.9,65,1018.0,0.1,284,3.8,6.5,,nähtusteta,,0.0,35.0,2019-06-18 10:00:00
Valga,20.7,55,1018.2,0.2,268,4.6,8.6,,nähtusteta,,0.0,35.0,2019-06-18 11:00:00
Valga,21.4,52,1018.3,0.3,296,4.5,8.3,,nähtusteta,,0.0,35.0,2019-06-18 12:00:00
Valga,22.2,50,1018.3,0.3,295,4.7,11.1,,nähtusteta,,0.0,35.0,2019-06-18 13:00:00
Valga,22.3,47,1018.5,0.3,288,5.4,9.6,,nähtusteta,,0.0,30.2,2019-06-18 14:00:00
Valga,22.9,47,1018.4,0.1,282,5.0,10.4,,nähtusteta,,0.0,28.6,2019-06-18 15:00:00
Valga,23.0,49,1018.4,0.1,294,4.7,9.8,,nähtusteta,,0.0,35.0,2019-06-18 16:00:00
Valga,22.7,50,1018.2,-0.3,274,5.1,8.8,,nähtusteta,,0.0,35.0,2019-06-18 17:00:00
Valga,22.1,48,1018.2,-0.2,258,4.7,9.3,,nähtusteta,,0.0,35.0,2019-06-18 18:00:00
Valga,21.7,49,1018.3,-0.1,282,3.6,9.0,,nähtusteta,,0.0,35.0,2019-06-18 19:00:00
Valga,20.9,53,1018.1,-0.1,293,3.4,7.9,,nähtusteta,,0.0,28.1,2019-06-18 20:00:00
Valga,19.7,59,1018.0,-0.2,282,2.0,6.7,,nähtusteta,,0.0,35.0,2019-06-18 21:00:00
Valga,17.5,67,1018.2,-0.1,285,1.5,4.2,,nähtusteta,,0.0,35.0,2019-06-18 22:00:00
Valga,14.9,82,1018.5,0.4,271,1.1,1.8,,nähtusteta,,0.0,28.9,2019-06-18 23:00:00
Valga,13.8,86,1018.4,0.4,257,0.9,2.0,,nähtusteta,,0.0,33.5,2019-06-19 0:00:00
Valga,12.7,90,1018.6,0.4,258,0.7,2.2,,nähtusteta,,0.0,27.1,2019-06-19 1:00:00
Valga,11.3,95,1018.6,0.1,252,0.7,1.7,,nähtusteta,,0.0,18.1,2019-06-19 2:00:00
Valga,10.0,97,1018.9,0.5,235,0.6,1.5,,nähtusteta,,0.0,15.9,2019-06-19 3:00:00
Valga,9.6,97,1019.0,0.4,216,0.8,1.4,,nähtusteta,,0.0,17.5,2019-06-19 4:00:00
Valga,9.4,97,1019.1,0.5,250,0.7,1.0,,nähtusteta,,0.0,21.5,2019-06-19 5:00:00
Valga,11.6,93,1019.1,0.2,200,1.2,1.8,,nähtusteta,,0.0,33.3,2019-06-19 6:00:00
Valga,13.9,83,1019.0,0.0,172,0.8,1.5,,nähtusteta,,0.0,29.0,2019-06-19 7:00:00
Valga,16.6,76,1018.8,-0.3,202,1.6,2.3,,nähtusteta,,0.0,29.3,2019-06-19 8:00:00
Valga,19.6,67,1018.5,-0.6,179,1.2,2.8,,nähtusteta,,0.0,35.0,2019-06-19 9:00:00
Valga,21.0,59,1018.1,-0.9,163,1.4,4.4,,nähtusteta,,0.0,35.0,2019-06-19 10:00:00
Valga,23.0,54,1017.7,-1.1,210,1.7,4.6,,nähtusteta,,0.0,28.5,2019-06-19 11:00:00
Valga,24.8,52,1017.3,-1.2,185,2.4,4.8,,nähtusteta,,0.0,33.5,2019-06-19 12:00:00
Valga,23.5,52,1017.0,-1.1,284,2.3,5.3,,nähtusteta,,0.0,35.0,2019-06-19 13:00:00
Valga,24.8,49,1016.7,-1.0,260,2.0,4.1,,nähtusteta,,0.0,35.0,2019-06-19 14:00:00
Valga,25.3,41,1016.3,-1.0,212,4.3,7.7,,nähtusteta,,0.0,35.0,2019-06-19 15:00:00
Valga,26.5,40,1015.8,-1.2,226,3.4,7.7,,nähtusteta,,0.0,35.0,2019-06-19 16:00:00
Valga,26.0,42,1015.3,-1.4,232,3.7,7.9,,nähtusteta,,0.0,35.0,2019-06-19 17:00:00
Valga,26.4,39,1015.0,-1.3,228,3.1,7.3,,nähtusteta,,0.0,35.0,2019-06-19 18:00:00
Valga,25.4,42,1014.6,-1.2,231,2.4,6.5,,nähtusteta,,0.0,35.0,2019-06-19 19:00:00
Valga,25.3,44,1014.3,-1.0,242,1.8,4.8,,nähtusteta,,0.0,35.0,2019-06-19 20:00:00
Valga,22.9,59,1014.3,-0.7,283,1.4,4.0,,nähtusteta,,0.0,35.0,2019-06-19 21:00:00
Valga,20.4,71,1014.5,-0.1,334,0.7,2.5,,nähtusteta,,0.0,18.4,2019-06-19 22:00:00
Valga,18.1,81,1014.7,0.4,56,0.9,1.5,,nähtusteta,,0.0,35.0,2019-06-19 23:00:00
Valga,16.3,89,1014.8,0.5,26,0.7,1.1,,nähtusteta,,0.0,35.0,2019-06-20 0:00:00
Valga,15.0,93,1015.0,0.5,66,0.7,1.4,,nähtusteta,,0.0,34.1,2019-06-20 1:00:00
Valga,14.3,94,1014.8,0.1,71,0.8,1.5,,nähtusteta,,0.0,34.9,2019-06-20 2:00:00
Valga,14.0,96,1014.6,-0.2,23,0.8,1.9,,nähtusteta,,0.0,25.2,2019-06-20 3:00:00
Valga,13.3,98,1014.5,-0.5,63,0.9,1.6,,nähtusteta,,0.0,13.7,2019-06-20 4:00:00
Valga,12.8,98,1014.4,-0.4,81,1.1,1.6,,nähtusteta,,0.0,10.2,2019-06-20 5:00:00
Valga,14.7,92,1014.0,-0.6,76,1.2,2.1,,nähtusteta,,0.0,23.0,2019-06-20 6:00:00
Valga,18.4,78,1013.7,-0.8,22,0.3,2.1,,nähtusteta,,0.0,20.0,2019-06-20 7:00:00
Valga,20.7,65,1013.5,-0.9,143,2.1,3.7,,nähtusteta,,0.0,35.0,2019-06-20 8:00:00
Valga,22.3,63,1013.2,-0.8,149,2.0,3.6,,nähtusteta,,0.0,35.0,2019-06-20 9:00:00
Valga,24.6,55,1012.9,-0.8,142,1.6,3.6,,nähtusteta,,0.0,35.0,2019-06-20 10:00:00
Valga,25.9,47,1012.7,-0.8,175,2.9,5.7,,nähtusteta,,0.0,35.0,2019-06-20 11:00:00
Valga,27.5,41,1012.7,-0.5,178,3.4,6.5,,nähtusteta,,0.0,35.0,2019-06-20 12:00:00
Valga,28.0,37,1012.6,-0.3,179,3.7,7.2,,nähtusteta,,0.0,35.0,2019-06-20 13:00:00
Valga,27.3,37,1012.3,-0.4,161,3.1,7.7,,nähtusteta,,0.0,35.0,2019-06-20 14:00:00
Valga,28.6,34,1011.8,-0.9,168,3.2,7.1,,nähtusteta,,0.0,25.7,2019-06-20 15:00:00
Valga,28.6,33,1011.1,-1.5,167,3.3,7.0,,nähtusteta,,0.0,35.0,2019-06-20 16:00:00
Valga,29.0,39,1010.9,-1.4,202,2.6,5.4,,nähtusteta,,0.0,35.0,2019-06-20 17:00:00
Valga,28.8,37,1010.3,-1.5,174,2.2,5.6,,nähtusteta,,0.0,35.0,2019-06-20 18:00:00
Valga,27.3,41,1010.3,-0.8,173,1.9,5.3,,nähtusteta,,0.0,22.4,2019-06-20 19:00:00
Valga,26.6,46,1009.9,-1.0,133,1.7,4.3,,nähtusteta,,0.0,35.0,2019-06-20 20:00:00
Valga,25.7,50,1010.2,-0.1,138,1.5,2.9,,põuavine,,0.0,10.9,2019-06-20 21:00:00
Valga,24.7,53,1010.3,0.0,143,1.8,3.6,,nähtusteta,,0.0,35.0,2019-06-20 22:00:00
Valga,24.4,52,1010.1,0.2,153,2.2,4.2,,nähtusteta,,0.0,35.0,2019-06-20 23:00:00
Valga,21.2,76,1011.0,0.8,267,3.3,9.2,,nähtusteta,,0.0,35.0,2019-06-21 0:00:00
Valga,20.2,81,1011.0,0.7,313,0.7,4.5,,nähtusteta,,0.0,35.0,2019-06-21 1:00:00
Valga,19.2,86,1010.8,0.7,85,1.3,1.8,,nähtusteta,,0.0,35.0,2019-06-21 2:00:00
Valga,18.8,89,1010.6,-0.4,65,1.5,2.0,,nõrk hoogvihm,,0.0,33.8,2019-06-21 3:00:00
Valga,19.0,87,1010.8,-0.2,88,1.1,1.9,,nähtusteta,,0.0,33.6,2019-06-21 4:00:00
Valga,19.1,85,1010.7,-0.1,96,1.1,2.2,,nähtusteta,,0.0,21.1,2019-06-21 5:00:00
Valga,19.8,81,1010.4,-0.2,18,0.4,2.1,,nähtusteta,,0.0,35.0,2019-06-21 6:00:00
Valga,20.6,75,1010.5,-0.3,147,2.1,3.5,,nähtusteta,,0.0,35.0,2019-06-21 7:00:00
Valga,21.1,76,1010.8,0.1,153,1.4,3.0,,nähtusteta,,0.0,29.5,2019-06-21 8:00:00
Valga,21.8,75,1011.0,0.6,165,1.8,3.9,,nähtusteta,,0.0,35.0,2019-06-21 9:00:00
Valga,23.1,72,1010.8,0.3,155,2.0,4.7,,nähtusteta,,0.0,35.0,2019-06-21 10:00:00
Valga,24.7,71,1010.9,0.1,188,2.7,5.1,,nähtusteta,,0.0,35.0,2019-06-21 11:00:00
Valga,25.5,66,1011.0,0.0,209,2.8,6.1,,nähtusteta,,0.0,35.0,2019-06-21 12:00:00
Valga,25.4,65,1011.1,0.3,228,2.9,5.2,,nähtusteta,,0.0,35.0,2019-06-21 13:00:00
Valga,25.6,64,1010.9,0.0,207,3.3,6.1,,nähtusteta,,0.0,35.0,2019-06-21 14:00:00
Valga,26.9,52,1011.3,0.3,262,3.7,7.8,,nähtusteta,,0.0,35.0,2019-06-21 15:00:00
Valga,26.8,46,1011.5,0.4,285,4.5,7.5,,nähtusteta,,0.0,28.3,2019-06-21 16:00:00
Valga,26.2,52,1011.4,0.5,265,4.4,8.1,,nähtusteta,,0.0,35.0,2019-06-21 17:00:00
Valga,25.6,56,1011.5,0.2,258,4.4,7.9,,nähtusteta,,0.0,35.0,2019-06-21 18:00:00
Valga,25.0,58,1011.6,0.1,283,4.3,7.8,,nähtusteta,,0.0,35.0,2019-06-21 19:00:00
Valga,23.7,64,1011.9,0.5,275,3.3,6.5,,nähtusteta,,0.0,35.0,2019-06-21 20:00:00
Valga,22.6,65,1012.0,0.5,269,1.9,4.9,,nähtusteta,,0.0,35.0,2019-06-21 21:00:00
Valga,21.1,74,1012.4,0.8,286,2.6,5.1,,nähtusteta,,0.0,35.0,2019-06-21 22:00:00
Valga,19.6,77,1013.2,1.3,282,2.3,4.0,,nähtusteta,,0.0,35.0,2019-06-21 23:00:00
Valga,18.6,80,1013.6,1.6,263,1.6,4.0,,nähtusteta,,0.0,35.0,2019-06-22 0:00:00
Valga,17.0,87,1013.5,1.1,279,1.7,2.9,,nähtusteta,,0.0,35.0,2019-06-22 1:00:00
Valga,16.2,87,1013.6,0.4,275,1.7,3.7,,nähtusteta,,0.0,35.0,2019-06-22 2:00:00
Valga,15.5,88,1013.4,-0.2,262,0.9,2.9,,nähtusteta,,0.0,35.0,2019-06-22 3:00:00
Valga,14.9,89,1014.0,0.5,230,0.9,2.4,,nähtusteta,,0.0,35.0,2019-06-22 4:00:00
Valga,14.9,86,1014.5,0.9,233,1.1,2.7,,nähtusteta,,0.0,32.5,2019-06-22 5:00:00
Valga,15.8,80,1014.7,1.3,255,1.5,3.1,,nähtusteta,,0.0,35.0,2019-06-22 6:00:00
Valga,16.9,78,1015.1,1.1,229,1.7,3.4,,nähtusteta,,0.0,35.0,2019-06-22 7:00:00
Valga,18.2,73,1015.2,0.7,261,3.6,7.4,,nähtusteta,,0.0,35.0,2019-06-22 8:00:00
Valga,19.3,69,1015.4,0.7,254,3.5,8.7,,nähtusteta,,0.0,35.0,2019-06-22 9:00:00
Valga,19.8,63,1015.6,0.5,257,4.3,8.5,,nähtusteta,,0.0,35.0,2019-06-22 10:00:00
Valga,20.3,62,1016.1,0.9,259,4.6,10.6,,nähtusteta,,0.0,35.0,2019-06-22 11:00:00
Valga,21.1,59,1016.7,1.3,260,5.5,10.7,,nähtusteta,,0.0,35.0,2019-06-22 12:00:00
Valga,20.0,48,1017.8,2.2,267,6.9,11.1,,nähtusteta,,0.0,35.0,2019-06-22 13:00:00
Valga,19.8,42,1018.6,2.5,277,6.6,11.7,,nähtusteta,,0.0,35.0,2019-06-22 14:00:00
Valga,19.8,40,1018.9,2.2,264,6.1,11.7,,nähtusteta,,0.0,30.6,2019-06-22 15:00:00
Valga,19.6,36,1019.6,1.8,268,5.7,10.9,,nähtusteta,,0.0,35.0,2019-06-22 16:00:00
Valga,19.6,36,1019.8,1.2,282,5.6,11.7,,nähtusteta,,0.0,35.0,2019-06-22 17:00:00
Valga,19.7,40,1020.2,1.3,285,5.0,12.1,,nähtusteta,,0.0,35.0,2019-06-22 18:00:00
Valga,19.0,42,1020.4,0.8,274,4.2,10.0,,nähtusteta,,0.0,35.0,2019-06-22 19:00:00
Valga,18.0,43,1020.6,0.8,277,3.4,7.4,,nähtusteta,,0.0,35.0,2019-06-22 20:00:00
Valga,16.8,56,1021.1,0.9,284,3.1,6.8,,nähtusteta,,0.0,35.0,2019-06-22 21:00:00
Valga,15.0,67,1021.4,1.0,282,1.5,5.4,,nähtusteta,,0.0,35.0,2019-06-22 22:00:00
Valga,12.7,79,1022.1,1.5,253,1.2,2.5,,nähtusteta,,0.0,35.0,2019-06-22 23:00:00
Valga,11.3,85,1022.7,1.6,274,1.2,2.8,,nähtusteta,,0.0,35.0,2019-06-23 0:00:00
Valga,10.5,88,1022.9,1.5,261,1.1,2.0,,nähtusteta,,0.0,35.0,2019-06-23 1:00:00
Valga,9.3,92,1023.1,1.0,230,1.0,1.6,,nähtusteta,,0.0,35.0,2019-06-23 2:00:00
Valga,7.8,96,1023.2,0.5,219,0.8,1.7,,nähtusteta,,0.0,35.0,2019-06-23 3:00:00
Valga,7.4,96,1023.5,0.6,242,0.7,1.2,,nähtusteta,,0.0,35.0,2019-06-23 4:00:00
Valga,7.2,96,1024.0,0.9,251,0.8,1.8,,nähtusteta,,0.0,35.0,2019-06-23 5:00:00
Valga,9.2,95,1024.2,1.0,203,1.3,2.1,,nähtusteta,,0.0,35.0,2019-06-23 6:00:00
Valga,11.6,89,1024.5,1.0,234,1.1,2.1,,nähtusteta,,0.0,35.0,2019-06-23 7:00:00
Valga,14.7,80,1024.5,0.5,252,0.9,2.6,,nähtusteta,,0.0,35.0,2019-06-23 8:00:00
Valga,16.5,63,1024.4,0.2,269,2.3,4.5,,nähtusteta,,0.0,25.8,2019-06-23 9:00:00
Valga,17.8,57,1024.6,0.1,267,2.4,4.5,,nähtusteta,,0.0,35.0,2019-06-23 10:00:00
Valga,18.2,53,1024.4,-0.1,245,2.3,4.9,,nähtusteta,,0.0,35.0,2019-06-23 11:00:00
Valga,19.8,45,1024.3,-0.1,342,2.2,5.8,,nähtusteta,,0.0,35.0,2019-06-23 12:00:00
Valga,20.7,40,1024.1,-0.5,245,1.7,5.3,,nähtusteta,,0.0,35.0,2019-06-23 13:00:00
Valga,20.7,40,1023.8,-0.6,253,2.6,5.7,,nähtusteta,,0.0,35.0,2019-06-23 14:00:00
Valga,21.6,39,1023.7,-0.6,301,2.8,5.9,,nähtusteta,,0.0,35.0,2019-06-23 15:00:00
Valga,21.9,36,1023.3,-0.8,204,2.0,6.4,,nähtusteta,,0.0,35.0,2019-06-23 16:00:00
Valga,22.2,38,1023.2,-0.6,251,2.8,6.1,,nähtusteta,,0.0,35.0,2019-06-23 17:00:00
Valga,21.9,37,1023.0,-0.7,261,3.3,6.2,,nähtusteta,,0.0,35.0,2019-06-23 18:00:00
Valga,21.5,38,1022.9,-0.4,272,3.3,6.5,,nähtusteta,,0.0,35.0,2019-06-23 19:00:00
Valga,20.7,41,1022.9,-0.3,270,3.2,6.3,,nähtusteta,,0.0,35.0,2019-06-23 20:00:00
Valga,19.1,47,1023.1,0.1,295,2.6,5.6,,nähtusteta,,0.0,35.0,2019-06-23 21:00:00
Valga,16.9,57,1023.8,0.9,296,2.5,5.3,,nähtusteta,,0.0,35.0,2019-06-23 22:00:00
Valga,14.5,71,1024.1,1.2,276,1.5,3.4,,nähtusteta,,0.0,35.0,2019-06-23 23:00:00
Valga,12.6,81,1024.4,1.3,259,0.8,2.4,,nähtusteta,,0.0,33.8,2019-06-24 0:00:00
Valga,11.0,88,1024.9,1.1,260,1.3,1.8,,nähtusteta,,0.0,26.4,2019-06-24 1:00:00
Valga,10.1,91,1025.3,1.2,211,0.9,1.5,,nähtusteta,,0.0,17.4,2019-06-24 2:00:00
Valga,9.8,92,1025.7,1.3,269,0.9,1.7,,nähtusteta,,0.0,20.9,2019-06-24 3:00:00
Valga,10.6,91,1025.9,1.0,278,1.1,2.2,,nähtusteta,,0.0,28.4,2019-06-24 4:00:00
Valga,10.2,93,1026.1,0.8,253,0.7,1.4,,nähtusteta,,0.0,27.5,2019-06-24 5:00:00
Valga,12.1,90,1026.3,0.6,262,1.4,2.3,,nähtusteta,,0.0,29.8,2019-06-24 6:00:00
Valga,14.3,78,1026.5,0.6,276,1.5,2.7,,nähtusteta,,0.0,34.2,2019-06-24 7:00:00
Valga,16.2,67,1026.6,0.5,297,2.0,3.6,,nähtusteta,,0.0,35.0,2019-06-24 8:00:00
Valga,17.8,56,1026.8,0.5,297,2.5,5.0,,nähtusteta,,0.0,35.0,2019-06-24 9:00:00
Valga,18.8,46,1027.1,0.6,324,2.6,6.1,,nähtusteta,,0.0,35.0,2019-06-24 10:00:00
Valga,19.7,40,1027.2,0.6,324,2.2,6.2,,nähtusteta,,0.0,35.0,2019-06-24 11:00:00
Valga,20.8,36,1027.4,0.6,328,2.5,5.9,,nähtusteta,,0.0,35.0,2019-06-24 12:00:00
Valga,22.0,34,1027.4,0.3,317,2.8,6.4,,nähtusteta,,0.0,26.9,2019-06-24 13:00:00
Valga,22.6,37,1027.5,0.3,346,2.3,6.5,,nähtusteta,,0.0,35.0,2019-06-24 14:00:00
Valga,23.1,35,1027.5,0.1,287,2.2,6.0,,nähtusteta,,0.0,35.0,2019-06-24 15:00:00
Valga,22.2,36,1027.5,0.1,329,2.6,5.7,,nähtusteta,,0.0,35.0,2019-06-24 16:00:00
Valga,23.0,37,1027.3,-0.2,336,2.5,5.6,,nähtusteta,,0.0,35.0,2019-06-24 17:00:00
Valga,22.4,37,1027.4,-0.1,314,2.1,5.5,,nähtusteta,,0.0,35.0,2019-06-24 18:00:00
Valga,22.2,40,1027.7,0.2,353,1.5,4.9,,nähtusteta,,0.0,33.0,2019-06-24 19:00:00
Valga,22.1,43,1027.8,0.5,17,2.4,4.0,,nähtusteta,,0.0,35.0,2019-06-24 20:00:00
Valga,19.5,57,1028.2,0.8,344,1.0,3.5,,nähtusteta,,0.0,35.0,2019-06-24 21:00:00
Valga,17.3,66,1028.6,0.9,12,0.7,2.1,,nähtusteta,,0.0,35.0,2019-06-24 22:00:00
Valga,14.5,80,1029.0,1.2,329,0.6,1.8,,nähtusteta,,0.0,35.0,2019-06-24 23:00:00
Valga,12.7,84,1029.5,1.3,335,0.5,1.6,,nähtusteta,,0.0,35.0,2019-06-25 0:00:00
Valga,11.2,91,1029.8,1.2,312,0.7,1.2,,nähtusteta,,0.0,35.0,2019-06-25 1:00:00
Valga,10.3,92,1030.4,1.4,268,0.7,1.2,,nähtusteta,,0.0,35.0,2019-06-25 2:00:00
Valga,9.6,93,1030.5,1.0,328,0.3,1.1,,nähtusteta,,0.0,35.0,2019-06-25 3:00:00
Valga,8.5,94,1030.7,0.9,331,0.8,1.1,,nähtusteta,,0.0,35.0,2019-06-25 4:00:00
Valga,8.5,95,1030.8,0.4,241,0.3,1.3,,nähtusteta,,0.0,35.0,2019-06-25 5:00:00
Valga,12.1,81,1030.7,0.2,149,0.3,0.6,,nähtusteta,,0.0,35.0,2019-06-25 6:00:00
Valga,14.4,74,1030.6,-0.1,81,0.5,0.8,,nähtusteta,,0.0,35.0,2019-06-25 7:00:00
Valga,16.2,63,1030.7,-0.1,59,0.9,1.6,,nähtusteta,,0.0,35.0,2019-06-25 8:00:00
Valga,18.5,60,1030.4,-0.3,61,0.9,2.1,,nähtusteta,,0.0,35.0,2019-06-25 9:00:00
Valga,20.2,51,1030.2,-0.4,139,1.4,3.5,,nähtusteta,,0.0,35.0,2019-06-25 10:00:00
Valga,21.4,50,1030.1,-0.6,270,2.6,4.7,,nähtusteta,,0.0,30.9,2019-06-25 11:00:00
Valga,22.0,46,1029.7,-0.7,291,2.8,5.3,,nähtusteta,,0.0,35.0,2019-06-25 12:00:00
Valga,22.9,45,1029.2,-1.0,265,2.6,5.8,,nähtusteta,,0.0,35.0,2019-06-25 13:00:00
Valga,24.8,43,1028.4,-1.7,245,2.0,6.3,,nähtusteta,,0.0,33.6,2019-06-25 14:00:00
Valga,23.9,38,1028.0,-1.7,256,2.8,6.5,,nähtusteta,,0.0,35.0,2019-06-25 15:00:00
Valga,24.1,39,1027.8,-1.4,256,2.1,6.4,,nähtusteta,,0.0,23.8,2019-06-25 16:00:00
Valga,23.4,37,1027.5,-0.9,301,3.0,6.2,,nähtusteta,,0.0,35.0,2019-06-25 17:00:00
Valga,22.9,41,1027.1,-0.9,296,2.8,6.8,,nähtusteta,,0.0,31.1,2019-06-25 18:00:00
