Jaam,Õhutemperatuur (°C),Suhteline õhuniiskus (%),Õhurõhk merepinnal (hPa),Õhurõhu muutus (hPa),Tuul suund (°),Tuul kiirus (m/s),Tuul max kiirus (m/s),Pilvisus (palli),Hetkeilm (sensor),Hetkeilm (vaatleja),Sademed (mm),Nähtavus (km),timestamp
Valga,10.4,86,1026.7,-0.4,143,3.2,6.5,,nähtusteta,,0.0,20.3,2018-11-01 23:00:00
Valga,9.9,89,1026.3,-0.6,141,4.1,7.7,,nähtusteta,,0.0,15.6,2018-11-02 0:00:00
Valga,9.7,88,1026.1,-0.9,129,2.8,6.5,,nähtusteta,,0.0,17.1,2018-11-02 1:00:00
Valga,9.2,91,1025.8,-0.9,138,3.7,6.6,,nähtusteta,,0.0,23.8,2018-11-02 2:00:00
Valga,9.1,94,1025.3,-1.0,138,3.1,5.9,,nähtusteta,,0.0,17.1,2018-11-02 3:00:00
Valga,9.1,95,1024.4,-1.7,133,3.3,5.4,,nähtusteta,,0.0,15.0,2018-11-02 4:00:00
Valga,9.2,97,1023.8,-2.0,128,2.8,5.3,,uduvine,,0.0,8.5,2018-11-02 5:00:00
Valga,9.4,95,1023.1,-2.2,138,3.2,5.8,,nähtusteta,,0.0,28.9,2018-11-02 6:00:00
Valga,9.4,95,1023.0,-1.4,151,3.5,7.0,,nähtusteta,,0.0,15.5,2018-11-02 7:00:00
Valga,9.0,96,1022.9,-0.9,148,4.2,8.1,,nähtusteta,,0.0,11.5,2018-11-02 8:00:00
Valga,8.8,96,1023.0,-0.1,153,3.3,7.5,,nõrk hoogvihm,,0.1,14.4,2018-11-02 9:00:00
Valga,8.8,95,1022.7,-0.3,156,3.1,7.0,,nõrk vihm,,0.5,15.0,2018-11-02 10:00:00
Valga,8.7,95,1022.3,-0.6,156,3.9,8.1,,nõrk hoogvihm,,0.1,13.7,2018-11-02 11:00:00
Valga,8.8,95,1022.4,-0.6,173,3.8,7.2,,nõrk hoogvihm,,0.4,14.6,2018-11-02 12:00:00
Valga,8.8,96,1022.4,-0.3,161,2.8,7.2,,sademed,,0.0,10.4,2018-11-02 13:00:00
Valga,8.9,97,1022.2,-0.1,160,2.7,5.7,,uduvine,,0.0,6.7,2018-11-02 14:00:00
Valga,9.1,97,1022.2,-0.2,161,2.3,5.5,,uduvine,,0.0,4.6,2018-11-02 15:00:00
Valga,9.3,97,1022.1,-0.3,161,1.9,4.7,,uduvine,,0.0,6.0,2018-11-02 16:00:00
Valga,9.6,96,1022.3,0.1,172,2.4,5.1,,uduvine,,0.0,7.3,2018-11-02 17:00:00
Valga,9.9,95,1022.5,0.3,178,2.4,5.2,,uduvine,,0.0,6.6,2018-11-02 18:00:00
Valga,10.1,95,1022.7,0.6,168,2.0,4.9,,uduvine,,0.0,6.7,2018-11-02 19:00:00
Valga,10.0,95,1022.4,0.1,174,1.9,3.7,,uduvine,,0.0,5.2,2018-11-02 20:00:00
Valga,9.5,96,1022.7,0.2,189,1.5,3.9,,uduvine,,0.0,6.1,2018-11-02 21:00:00
Valga,9.6,97,1023.1,0.4,197,1.9,3.9,,uduvine,,0.0,5.8,2018-11-02 22:00:00
Valga,9.4,97,1023.4,1.0,199,1.8,2.8,,uduvine,,0.0,4.4,2018-11-02 23:00:00
Valga,9.1,99,1023.1,0.4,181,1.0,2.3,,uduvine,,0.0,2.0,2018-11-03 0:00:00
Valga,10.3,96,1023.1,0.0,212,1.8,3.0,,uduvine,,0.0,6.3,2018-11-03 1:00:00
Valga,10.2,94,1023.5,0.1,238,1.8,4.3,,uduvine,,0.0,8.8,2018-11-03 2:00:00
Valga,9.5,96,1023.0,-0.1,225,1.7,3.5,,uduvine,,0.0,6.5,2018-11-03 3:00:00
Valga,9.1,97,1023.0,-0.1,227,2.1,3.5,,uduvine,,0.0,5.8,2018-11-03 4:00:00
Valga,9.6,93,1023.1,-0.4,253,2.6,6.4,,nähtusteta,,0.0,10.4,2018-11-03 5:00:00
Valga,9.3,93,1023.3,0.3,233,2.0,5.0,,nähtusteta,,0.0,11.6,2018-11-03 6:00:00
Valga,8.5,94,1023.2,0.2,207,2.5,4.6,,nähtusteta,,0.0,11.2,2018-11-03 7:00:00
Valga,8.0,96,1023.3,0.2,208,2.1,4.1,,uduvine,,0.0,8.3,2018-11-03 8:00:00
Valga,8.4,95,1023.5,0.2,218,2.2,4.8,,nähtusteta,,0.0,9.5,2018-11-03 9:00:00
Valga,8.9,92,1023.3,0.1,230,2.8,5.5,,nähtusteta,,0.0,14.9,2018-11-03 10:00:00
Valga,9.1,91,1023.4,0.1,244,3.3,6.6,,nähtusteta,,0.0,22.9,2018-11-03 11:00:00
Valga,9.2,87,1023.6,0.1,240,2.8,6.8,,nähtusteta,,0.0,28.3,2018-11-03 12:00:00
Valga,9.7,80,1023.3,0.0,240,3.3,7.8,,nähtusteta,,0.0,35.0,2018-11-03 13:00:00
Valga,10.1,76,1023.1,-0.3,244,3.8,7.6,,nähtusteta,,0.0,35.0,2018-11-03 14:00:00
Valga,9.4,76,1023.5,-0.1,271,3.4,8.5,,nähtusteta,,0.0,35.0,2018-11-03 15:00:00
Valga,9.0,76,1023.6,0.3,244,2.3,7.5,,nähtusteta,,0.0,35.0,2018-11-03 16:00:00
Valga,8.7,78,1023.9,0.8,247,2.2,5.0,,nähtusteta,,0.0,35.0,2018-11-03 17:00:00
Valga,8.5,81,1024.1,0.6,245,2.5,6.0,,nähtusteta,,0.0,35.0,2018-11-03 18:00:00
Valga,8.5,83,1024.6,1.0,251,2.7,5.7,,nähtusteta,,0.0,35.0,2018-11-03 19:00:00
Valga,8.4,87,1024.9,1.0,249,3.2,6.2,,nähtusteta,,0.0,31.5,2018-11-03 20:00:00
Valga,8.1,90,1025.3,1.2,251,2.9,6.4,,nähtusteta,,0.0,35.0,2018-11-03 21:00:00
Valga,7.6,94,1025.8,1.2,256,3.0,6.3,,uduvine,,0.0,16.6,2018-11-03 22:00:00
Valga,7.5,93,1026.2,1.3,260,2.9,5.7,,uduvine,,0.0,4.4,2018-11-03 23:00:00
Valga,7.1,94,1026.3,1.0,252,2.2,5.8,,nähtusteta,,0.0,35.0,2018-11-04 0:00:00
Valga,7.1,94,1026.6,0.8,257,2.1,4.2,,nähtusteta,,0.0,30.3,2018-11-04 1:00:00
Valga,7.1,93,1027.0,0.8,247,2.3,4.5,,nähtusteta,,0.0,35.0,2018-11-04 2:00:00
Valga,7.2,94,1027.4,1.1,246,1.9,4.1,,nähtusteta,,0.0,30.8,2018-11-04 3:00:00
Valga,7.1,95,1027.6,1.0,236,1.1,2.6,,nähtusteta,,0.0,26.9,2018-11-04 4:00:00
Valga,7.2,96,1027.8,0.8,230,1.5,2.5,,nähtusteta,,0.0,20.8,2018-11-04 5:00:00
Valga,7.1,96,1027.9,0.5,230,1.6,3.8,,nähtusteta,,0.0,19.1,2018-11-04 6:00:00
Valga,6.9,96,1028.2,0.6,233,1.3,2.7,,nähtusteta,,0.0,27.6,2018-11-04 7:00:00
Valga,6.7,95,1028.5,0.7,225,2.0,4.1,,nähtusteta,,0.0,33.4,2018-11-04 8:00:00
Valga,6.7,94,1029.3,1.4,233,1.4,3.5,,nähtusteta,,0.0,33.8,2018-11-04 9:00:00
Valga,7.0,90,1029.8,1.6,228,2.2,4.0,,nähtusteta,,0.0,35.0,2018-11-04 10:00:00
Valga,7.4,87,1030.2,1.7,243,2.5,4.8,,nähtusteta,,0.0,35.0,2018-11-04 11:00:00
Valga,7.9,82,1030.4,1.1,230,2.9,5.3,,nähtusteta,,0.0,35.0,2018-11-04 12:00:00
Valga,8.3,79,1030.3,0.5,253,2.2,5.4,,nähtusteta,,0.0,35.0,2018-11-04 13:00:00
Valga,8.6,78,1030.3,0.1,222,2.3,4.6,,nähtusteta,,0.0,35.0,2018-11-04 14:00:00
Valga,8.4,67,1030.1,-0.3,251,1.8,4.6,,nähtusteta,,0.0,35.0,2018-11-04 15:00:00
Valga,7.6,70,1030.0,-0.3,216,1.1,3.1,,nähtusteta,,0.0,20.0,2018-11-04 16:00:00
Valga,6.1,81,1029.9,-0.4,258,1.0,1.9,,nähtusteta,,0.0,24.7,2018-11-04 17:00:00
Valga,5.2,86,1030.1,0.0,273,0.2,1.0,,uduvine,,0.0,9.0,2018-11-04 18:00:00
Valga,4.9,90,1030.1,0.1,94,0.5,0.7,,uduvine,,0.0,8.4,2018-11-04 19:00:00
Valga,4.4,93,1030.2,0.3,266,0.6,1.3,,nähtusteta,,0.0,11.5,2018-11-04 20:00:00
Valga,4.0,94,1030.2,0.1,123,0.4,1.0,,uduvine,,0.0,6.6,2018-11-04 21:00:00
Valga,3.0,99,1030.3,0.2,146,0.9,1.1,,uduvine,,0.0,4.9,2018-11-04 22:00:00
Valga,2.2,98,1030.3,0.1,75,0.3,0.9,,uduvine,,0.0,3.9,2018-11-04 23:00:00
Valga,1.0,99,1030.4,0.2,130,0.7,1.3,,udu,,0.0,3.2,2018-11-05 0:00:00
Valga,1.6,100,1030.3,0.0,138,1.3,2.6,,udu,,0.0,0.37,2018-11-05 1:00:00
Valga,2.2,100,1030.1,-0.2,149,2.0,3.7,,udu,,0.0,0.8,2018-11-05 2:00:00
Valga,2.9,100,1029.7,-0.7,163,1.9,4.1,,udu,,0.0,26.2,2018-11-05 3:00:00
Valga,2.8,98,1029.2,-1.1,159,3.0,5.6,,nähtusteta,,0.0,28.7,2018-11-05 4:00:00
Valga,2.6,99,1029.1,-1.0,150,2.6,6.0,,nähtusteta,,0.0,12.0,2018-11-05 5:00:00
Valga,2.7,96,1029.0,-0.7,144,3.4,6.6,,nähtusteta,,0.0,35.0,2018-11-05 6:00:00
Valga,2.3,94,1028.8,-0.4,136,3.7,6.8,,nähtusteta,,0.0,35.0,2018-11-05 7:00:00
Valga,2.1,91,1028.8,-0.3,140,3.4,6.4,,nähtusteta,,0.0,19.0,2018-11-05 8:00:00
Valga,2.1,90,1028.6,-0.4,147,3.7,7.0,,nähtusteta,,0.0,13.7,2018-11-05 9:00:00
Valga,2.2,90,1028.5,-0.3,158,2.9,5.4,,nähtusteta,,0.0,10.6,2018-11-05 10:00:00
Valga,2.7,87,1028.4,-0.4,136,2.7,6.1,,nähtusteta,,0.0,20.9,2018-11-05 11:00:00
Valga,4.0,81,1028.1,-0.5,157,2.8,4.8,,nähtusteta,,0.0,25.5,2018-11-05 12:00:00
Valga,3.3,87,1027.9,-0.6,179,1.9,4.9,,nähtusteta,,0.0,22.2,2018-11-05 13:00:00
Valga,3.2,90,1027.5,-0.9,127,2.6,4.6,,nähtusteta,,0.0,23.0,2018-11-05 14:00:00
Valga,3.3,90,1026.9,-1.2,138,2.9,5.0,,nähtusteta,,0.0,17.9,2018-11-05 15:00:00
Valga,3.0,91,1026.6,-1.3,169,2.2,6.1,,nähtusteta,,0.0,26.7,2018-11-05 16:00:00
Valga,3.0,91,1026.3,-1.2,151,2.2,4.6,,nähtusteta,,0.0,31.3,2018-11-05 17:00:00
Valga,3.3,91,1026.0,-0.9,158,2.2,4.5,,nähtusteta,,0.0,26.0,2018-11-05 18:00:00
Valga,3.5,92,1025.8,-0.8,172,2.0,4.5,,nähtusteta,,0.0,25.7,2018-11-05 19:00:00
Valga,3.8,94,1025.7,-0.6,183,2.0,5.5,,nähtusteta,,0.0,13.7,2018-11-05 20:00:00
Valga,3.9,97,1025.6,-0.4,143,1.3,3.4,,uduvine,,0.0,5.3,2018-11-05 21:00:00
Valga,3.9,98,1025.3,-0.5,132,1.7,3.3,,uduvine,,0.0,4.8,2018-11-05 22:00:00
Valga,4.3,98,1024.9,-0.8,132,1.8,3.3,,uduvine,,0.0,5.7,2018-11-05 23:00:00
Valga,4.8,96,1024.6,-1.0,152,1.5,4.0,,uduvine,,0.0,8.3,2018-11-06 0:00:00
Valga,5.0,96,1024.5,-0.8,142,1.5,3.5,,uduvine,,0.0,8.8,2018-11-06 1:00:00
Valga,5.0,97,1024.3,-0.6,164,1.2,3.7,,uduvine,,0.0,8.2,2018-11-06 2:00:00
Valga,5.1,98,1023.9,-0.7,123,1.3,2.8,,uduvine,,0.0,4.3,2018-11-06 3:00:00
Valga,5.2,99,1023.3,-1.2,138,1.8,3.4,,uduvine,,0.0,5.7,2018-11-06 4:00:00
Valga,5.2,98,1023.1,-1.2,156,1.8,4.2,,uduvine,,0.0,5.4,2018-11-06 5:00:00
Valga,5.3,99,1022.9,-1.0,156,1.8,3.9,,uduvine,,0.0,5.3,2018-11-06 6:00:00
Valga,5.6,99,1022.9,-0.4,153,1.9,3.5,,uduvine,,0.0,8.1,2018-11-06 7:00:00
Valga,5.9,99,1022.8,-0.3,152,2.0,4.1,,uduvine,,0.0,6.9,2018-11-06 8:00:00
Valga,6.2,98,1022.8,-0.1,156,1.6,3.8,,uduvine,,0.0,5.0,2018-11-06 9:00:00
Valga,6.8,98,1022.7,-0.2,141,1.6,2.6,,uduvine,,0.0,9.0,2018-11-06 10:00:00
Valga,7.6,94,1022.7,-0.1,167,2.4,4.7,,nähtusteta,,0.0,13.7,2018-11-06 11:00:00
Valga,7.8,93,1022.5,-0.3,170,2.9,5.9,,nähtusteta,,0.0,15.5,2018-11-06 12:00:00
Valga,7.9,92,1022.4,-0.3,176,2.7,5.7,,nähtusteta,,0.0,19.4,2018-11-06 13:00:00
Valga,8.0,92,1022.4,-0.3,170,2.7,5.6,,nähtusteta,,0.0,16.5,2018-11-06 14:00:00
Valga,7.9,94,1022.1,-0.4,162,2.8,5.9,,nähtusteta,,0.0,13.0,2018-11-06 15:00:00
Valga,7.9,94,1021.9,-0.5,163,3.1,5.7,,nähtusteta,,0.0,11.9,2018-11-06 16:00:00
Valga,7.8,95,1021.8,-0.6,177,3.2,5.8,,uduvine,,0.0,9.0,2018-11-06 17:00:00
Valga,7.8,95,1021.8,-0.3,179,2.9,5.4,,uduvine,,0.0,7.9,2018-11-06 18:00:00
Valga,7.6,96,1021.8,-0.1,184,3.2,6.7,,uduvine,,0.0,6.1,2018-11-06 19:00:00
Valga,7.5,96,1021.8,0.0,208,3.5,6.0,,uduvine,,0.0,7.4,2018-11-06 20:00:00
Valga,7.4,95,1021.7,-0.1,188,2.4,5.7,,uduvine,,0.0,6.6,2018-11-06 21:00:00
Valga,7.4,96,1021.8,0.0,193,2.5,4.9,,uduvine,,0.0,7.3,2018-11-06 22:00:00
Valga,7.4,96,1021.9,0.1,188,2.3,4.7,,uduvine,,0.0,8.8,2018-11-06 23:00:00
Valga,7.4,95,1022.0,0.3,184,2.6,4.4,,uduvine,,0.0,10.3,2018-11-07 0:00:00
Valga,7.2,95,1021.9,0.1,189,3.4,5.7,,uduvine,,0.0,9.4,2018-11-07 1:00:00
Valga,7.2,95,1022.2,0.3,200,3.0,5.7,,uduvine,,0.0,9.4,2018-11-07 2:00:00
Valga,7.0,96,1022.2,0.2,216,2.9,4.8,,uduvine,,0.0,9.0,2018-11-07 3:00:00
Valga,6.8,96,1022.0,0.1,193,2.5,4.6,,uduvine,,0.0,7.7,2018-11-07 4:00:00
Valga,6.7,97,1021.8,-0.4,211,2.1,4.7,,uduvine,,0.0,7.6,2018-11-07 5:00:00
Valga,6.4,98,1021.6,-0.6,185,2.2,4.8,,uduvine,,0.0,5.7,2018-11-07 6:00:00
Valga,6.2,99,1021.6,-0.4,188,2.3,4.5,,uduvine,,0.0,3.9,2018-11-07 7:00:00
Valga,6.0,99,1021.7,-0.1,202,2.3,3.9,,uduvine,,0.0,2.3,2018-11-07 8:00:00
Valga,6.0,99,1021.8,0.2,179,1.6,3.9,,uduvine,,0.0,2.0,2018-11-07 9:00:00
Valga,5.9,100,1022.0,0.4,170,1.3,3.6,,uduvine,,0.0,1.7,2018-11-07 10:00:00
Valga,5.9,100,1022.0,0.3,176,2.3,4.4,,uduvine,,0.0,2.4,2018-11-07 11:00:00
Valga,6.2,99,1021.9,0.1,192,2.3,4.1,,uduvine,,0.0,3.6,2018-11-07 12:00:00
Valga,6.4,98,1021.7,-0.3,157,1.9,4.1,,uduvine,,0.0,5.9,2018-11-07 13:00:00
Valga,6.4,98,1021.6,-0.4,135,2.3,4.7,,uduvine,,0.0,4.5,2018-11-07 14:00:00
Valga,6.4,97,1021.5,-0.4,136,2.6,3.7,,uduvine,,0.0,8.7,2018-11-07 15:00:00
Valga,6.3,96,1021.3,-0.4,147,2.5,4.3,,nähtusteta,,0.0,11.5,2018-11-07 16:00:00
Valga,6.3,96,1021.3,-0.3,168,1.6,3.9,,uduvine,,0.0,9.2,2018-11-07 17:00:00
Valga,6.2,98,1021.2,-0.3,167,2.7,4.3,,uduvine,,0.0,6.8,2018-11-07 18:00:00
Valga,6.0,98,1021.2,-0.1,172,1.4,4.3,,uduvine,,0.0,6.5,2018-11-07 19:00:00
Valga,5.8,99,1021.3,0.0,165,1.7,3.3,,uduvine,,0.0,2.0,2018-11-07 20:00:00
Valga,5.7,100,1021.5,0.3,151,1.9,3.4,,uduvine,,0.0,2.3,2018-11-07 21:00:00
Valga,5.6,100,1021.7,0.5,158,1.5,4.4,,uduvine,,0.0,1.7,2018-11-07 22:00:00
Valga,5.4,100,1021.9,0.6,145,2.3,4.0,,uduvine,,0.0,3.0,2018-11-07 23:00:00
Valga,5.2,99,1021.9,0.4,197,2.6,4.1,,uduvine,,0.0,7.2,2018-11-08 0:00:00
Valga,5.1,99,1022.0,0.3,198,2.3,4.1,,uduvine,,0.0,7.8,2018-11-08 1:00:00
Valga,4.9,98,1022.1,0.2,224,2.0,4.0,,uduvine,,0.0,9.2,2018-11-08 2:00:00
Valga,4.9,98,1022.0,0.1,208,1.8,3.8,,uduvine,,0.0,6.3,2018-11-08 3:00:00
Valga,4.8,100,1021.8,-0.2,213,0.8,3.3,,uduvine,,0.0,3.8,2018-11-08 4:00:00
Valga,4.7,100,1021.9,-0.2,167,1.3,2.6,,uduvine,,0.0,5.5,2018-11-08 5:00:00
Valga,4.7,99,1021.9,-0.1,103,1.3,2.8,,uduvine,,0.0,3.1,2018-11-08 6:00:00
Valga,4.8,99,1021.9,0.1,135,1.3,2.3,,uduvine,,0.0,8.0,2018-11-08 7:00:00
Valga,4.7,98,1022.3,0.4,114,0.8,2.4,,uduvine,,0.0,9.7,2018-11-08 8:00:00
Valga,4.7,98,1022.6,0.7,141,0.9,3.1,,uduvine,,0.0,3.9,2018-11-08 9:00:00
Valga,4.8,99,1022.8,0.9,154,1.5,4.0,,nähtusteta,,0.0,9.0,2018-11-08 10:00:00
Valga,4.9,98,1022.8,0.5,172,1.0,3.2,,nähtusteta,,0.0,18.9,2018-11-08 11:00:00
Valga,5.1,97,1022.7,0.1,167,1.9,3.5,,nähtusteta,,0.0,22.2,2018-11-08 12:00:00
Valga,5.4,95,1022.5,-0.3,163,1.9,3.4,,nähtusteta,,0.0,35.0,2018-11-08 13:00:00
Valga,5.5,97,1022.4,-0.4,193,1.3,3.2,,nähtusteta,,0.0,10.4,2018-11-08 14:00:00
Valga,5.5,98,1022.4,-0.3,161,1.3,2.9,,uduvihm,,0.0,5.4,2018-11-08 15:00:00
Valga,5.4,98,1022.3,-0.2,133,1.1,2.6,,nõrk hoogvihm,,0.1,4.1,2018-11-08 16:00:00
Valga,5.3,99,1022.5,0.1,184,0.6,2.8,,nõrk hoogvihm,,0.1,5.9,2018-11-08 17:00:00
Valga,5.2,98,1022.5,0.1,110,1.5,2.6,,nõrk hoogvihm,,0.1,5.1,2018-11-08 18:00:00
Valga,5.1,96,1022.4,0.1,115,1.5,2.8,,nähtusteta,,0.0,14.4,2018-11-08 19:00:00
Valga,5.0,98,1022.5,0.0,170,0.9,3.3,,nähtusteta,,0.0,8.9,2018-11-08 20:00:00
Valga,4.9,99,1022.7,0.2,144,1.2,2.5,,uduvine,,0.1,4.6,2018-11-08 21:00:00
Valga,4.8,97,1022.7,0.3,168,1.2,2.8,,nähtusteta,,0.1,18.6,2018-11-08 22:00:00
Valga,4.7,98,1022.8,0.3,174,1.1,2.4,,uduvine,,0.0,9.5,2018-11-08 23:00:00
Valga,4.6,97,1022.8,0.1,178,1.6,3.2,,uduvine,,0.0,11.0,2018-11-09 0:00:00
Valga,4.7,98,1022.8,0.1,183,1.6,3.3,,nähtusteta,,0.0,11.2,2018-11-09 1:00:00
Valga,4.7,97,1022.7,-0.1,175,1.2,3.1,,uduvine,,0.0,10.9,2018-11-09 2:00:00
Valga,4.6,98,1022.4,-0.4,188,0.7,3.5,,uduvine,,0.0,4.6,2018-11-09 3:00:00
Valga,4.5,98,1022.3,-0.5,251,0.6,2.3,,uduvine,,0.0,7.9,2018-11-09 4:00:00
Valga,4.5,99,1022.2,-0.5,166,1.0,2.3,,uduvine,,0.0,8.6,2018-11-09 5:00:00
Valga,4.4,98,1022.3,-0.1,120,0.5,2.7,,uduvine,,0.0,4.0,2018-11-09 6:00:00
Valga,4.3,99,1022.3,0.0,141,1.2,2.5,,uduvine,,0.0,8.6,2018-11-09 7:00:00
Valga,4.2,99,1022.4,0.2,131,1.9,3.1,,nõrk hoogvihm,,0.1,5.5,2018-11-09 8:00:00
Valga,4.0,98,1022.5,0.2,121,1.7,3.0,,uduvine,,0.0,6.7,2018-11-09 9:00:00
Valga,3.9,99,1022.7,0.4,139,1.9,3.0,,uduvine,,0.0,5.2,2018-11-09 10:00:00
Valga,4.0,98,1022.8,0.4,140,1.5,3.3,,uduvine,,0.0,8.9,2018-11-09 11:00:00
Valga,3.9,99,1022.9,0.4,141,1.9,2.9,,uduvine,,0.0,2.9,2018-11-09 12:00:00
Valga,3.8,99,1022.8,0.1,118,1.9,3.5,,uduvine,,0.0,5.9,2018-11-09 13:00:00
Valga,3.6,98,1022.5,-0.3,124,1.7,3.2,,uduvine,,0.0,11.7,2018-11-09 14:00:00
Valga,3.7,100,1022.1,-0.8,135,1.6,3.4,,uduvine,,0.0,2.6,2018-11-09 15:00:00
Valga,3.8,100,1022.1,-0.7,115,1.1,2.5,,uduvine,,0.0,1.3,2018-11-09 16:00:00
Valga,3.3,100,1021.8,-0.7,121,2.6,4.2,,udu,,0.0,6.2,2018-11-09 17:00:00
Valga,3.3,100,1021.8,-0.3,115,2.0,3.9,,uduvine,,0.0,1.3,2018-11-09 18:00:00
Valga,3.3,100,1021.7,-0.4,140,2.0,3.6,,uduvine,,0.0,1.3,2018-11-09 19:00:00
Valga,3.2,100,1021.8,0.0,149,2.4,4.1,,udu,,0.0,1.3,2018-11-09 20:00:00
Valga,3.2,100,1021.7,-0.1,129,2.4,5.1,,uduvine,,0.0,1.5,2018-11-09 21:00:00
Valga,3.3,100,1021.5,-0.2,124,1.9,4.1,,uduvine,,0.0,0.97,2018-11-09 22:00:00
Valga,3.1,100,1021.5,-0.3,145,2.6,4.6,,udu,,0.0,4.8,2018-11-09 23:00:00
Valga,3.0,100,1021.3,-0.4,120,2.1,4.9,,uduvine,,0.0,1.6,2018-11-10 0:00:00
Valga,2.8,100,1021.5,0.0,181,2.5,3.9,,uduvine,,0.0,2.5,2018-11-10 1:00:00
Valga,2.8,100,1021.3,-0.2,161,2.6,5.3,,uduvine,,0.0,6.9,2018-11-10 2:00:00
Valga,2.8,99,1021.2,-0.1,144,2.3,4.5,,uduvine,,0.0,4.4,2018-11-10 3:00:00
Valga,2.9,99,1020.9,-0.6,142,2.6,4.7,,uduvine,,0.0,7.1,2018-11-10 4:00:00
Valga,3.0,99,1020.6,-0.7,143,2.2,5.1,,uduvine,,0.0,4.4,2018-11-10 5:00:00
Valga,3.0,98,1020.6,-0.6,136,2.7,5.8,,uduvine,,0.0,8.0,2018-11-10 6:00:00
Valga,2.8,100,1020.6,-0.3,130,2.9,5.5,,uduvine,,0.0,4.0,2018-11-10 7:00:00
Valga,2.7,100,1021.0,0.4,137,2.6,4.9,,uduvine,,0.0,4.1,2018-11-10 8:00:00
Valga,2.6,100,1021.1,0.5,146,3.3,5.8,,uduvine,,0.0,4.0,2018-11-10 9:00:00
Valga,2.7,100,1021.3,0.7,119,2.7,5.1,,uduvine,,0.0,2.4,2018-11-10 10:00:00
Valga,2.8,99,1021.4,0.4,124,2.5,6.8,,uduvine,,0.0,7.8,2018-11-10 11:00:00
Valga,3.2,97,1021.6,0.5,130,2.6,5.2,,nähtusteta,,0.0,11.0,2018-11-10 12:00:00
Valga,3.3,96,1021.6,0.3,124,3.6,6.0,,uduvine,,0.0,7.5,2018-11-10 13:00:00
Valga,3.5,97,1021.5,0.1,128,2.8,5.9,,nõrk hoogvihm,,0.1,7.3,2018-11-10 14:00:00
Valga,3.1,97,1021.7,0.1,123,2.7,6.3,,sademed,,0.0,12.9,2018-11-10 15:00:00
Valga,2.9,96,1022.0,0.4,121,3.7,6.8,,sademed,,0.0,14.1,2018-11-10 16:00:00
Valga,2.9,97,1022.4,0.9,122,2.9,6.8,,uduvine,,0.0,8.9,2018-11-10 17:00:00
