Grupp;"Ajatempel (UTC)";Hind
lv;1529211600;41,48
lv;1529215200;43,63
lv;1529218800;44,77
lv;1529222400;45,42
lv;1529226000;46,07
lv;1529229600;46,14
lv;1529233200;45,5
lv;1529236800;44,24
lv;1529240400;44,04
lv;1529244000;44,06
lv;1529247600;45,76
lv;1529251200;44,17
lv;1529254800;45,03
lv;1529258400;45,62
lv;1529262000;45,85
lv;1529265600;45,81
lv;1529269200;44,4
lv;1529272800;43,46
lv;1529276400;40,5
lv;1529280000;39,01
lv;1529283600;37,69
lv;1529287200;36,82
lv;1529290800;40,85
lv;1529294400;49,87
lv;1529298000;60,03
lv;1529301600;64,51
lv;1529305200;64,05
lv;1529308800;62,14
lv;1529312400;61
lv;1529316000;62,1
lv;1529319600;61
lv;1529323200;60,97
lv;1529326800;55,33
lv;1529330400;60,94
lv;1529334000;60,73
lv;1529337600;59,5
lv;1529341200;60,46
lv;1529344800;57,04
lv;1529348400;52,01
lv;1529352000;44,2
lv;1529355600;41,59
lv;1529359200;39,65
lv;1529362800;37,01
lv;1529366400;34,03
lv;1529370000;26,82
lv;1529373600;26,98
lv;1529377200;35,02
lv;1529380800;45,84
lv;1529384400;53,12
lv;1529388000;61,05
