Grupp;"Ajatempel (UTC)";Hind
fi;1549324800;47,47
fi;1549328400;47,36
fi;1549332000;47,5
fi;1549335600;47,78
fi;1549339200;51,82
fi;1549342800;56,06
fi;1549346400;59,68
fi;1549350000;63,27
fi;1549353600;63,87
fi;1549357200;64,92
fi;1549360800;54,09
fi;1549364400;53,49
fi;1549368000;53,4
fi;1549371600;61,4
fi;1549375200;59,08
fi;1549378800;63,25
fi;1549382400;65,59
fi;1549386000;64,63
fi;1549389600;55,19
fi;1549393200;53,69
fi;1549396800;52,6
fi;1549400400;50,9
fi;1549404000;49,58
fi;1549407600;49,33
fi;1549411200;49,03
fi;1549414800;48,92
fi;1549418400;49,03
fi;1549422000;49,65
fi;1549425600;51,58
fi;1549429200;58,46
fi;1549432800;60,77
fi;1549436400;63,88
fi;1549440000;66,03
fi;1549443600;66,02
fi;1549447200;54,43
fi;1549450800;54,76
fi;1549454400;56,43
fi;1549458000;61,06
fi;1549461600;61,95
fi;1549465200;65
fi;1549468800;66,74
fi;1549472400;64,99
fi;1549476000;57,06
fi;1549479600;52,89
fi;1549483200;51,63
fi;1549486800;50,2
fi;1549490400;48,17
fi;1549494000;47,39
fi;1549497600;46,32
fi;1549501200;45,84
fi;1549504800;45,96
fi;1549508400;47,21
fi;1549512000;48,97
fi;1549515600;51,6
fi;1549519200;55,37
fi;1549522800;56,33
fi;1549526400;56,63
fi;1549530000;56,63
fi;1549533600;51,52
fi;1549537200;51,09
fi;1549540800;50,8
fi;1549544400;56,53
fi;1549548000;55,54
fi;1549551600;55,57
fi;1549555200;58,38
fi;1549558800;55,92
fi;1549562400;50,41
fi;1549566000;49,72
fi;1549569600;48,82
fi;1549573200;48,38
fi;1549576800;46,91
fi;1549580400;46,14
fi;1549584000;44,86
fi;1549587600;43,06
fi;1549591200;43,05
fi;1549594800;45,36
fi;1549598400;49,01
fi;1549602000;51,83
fi;1549605600;55,09
fi;1549609200;55,97
fi;1549612800;54,71
fi;1549616400;54,78
fi;1549620000;50,66
fi;1549623600;50,27
fi;1549627200;49,83
fi;1549630800;52,71
fi;1549634400;53,74
fi;1549638000;55,09
fi;1549641600;54,77
fi;1549645200;53,52
fi;1549648800;49,17
fi;1549652400;48,97
fi;1549656000;47,93
fi;1549659600;47,3
fi;1549663200;44,24
fi;1549666800;46,57
fi;1549670400;45,91
fi;1549674000;45,02
fi;1549677600;44,69
fi;1549681200;45,59
fi;1549684800;46,43
fi;1549688400;45,98
fi;1549692000;46,54
fi;1549695600;46,63
fi;1549699200;48,17
fi;1549702800;48,7
fi;1549706400;48,64
fi;1549710000;48,36
fi;1549713600;47,82
fi;1549717200;47,22
fi;1549720800;47,01
fi;1549724400;48,12
fi;1549728000;49,4
fi;1549731600;49,35
fi;1549735200;47,51
fi;1549738800;45,91
fi;1549742400;46,67
fi;1549746000;46,65
fi;1549749600;46,19
fi;1549753200;44,12
fi;1549756800;42,25
fi;1549760400;40,85
fi;1549764000;40,3
fi;1549767600;41,27
fi;1549771200;43,42
fi;1549774800;43
fi;1549778400;44,06
fi;1549782000;44,72
fi;1549785600;44,97
fi;1549789200;45,67
fi;1549792800;46,07
fi;1549796400;46,47
fi;1549800000;46,82
fi;1549803600;46,9
fi;1549807200;47,04
fi;1549810800;48,21
fi;1549814400;49,41
fi;1549818000;49,73
fi;1549821600;49,48
fi;1549825200;48,14
fi;1549828800;47,25
fi;1549832400;46,62
fi;1549836000;45,57
fi;1549839600;45,93
fi;1549843200;44,94
fi;1549846800;44,44
fi;1549850400;44,21
fi;1549854000;44,78
fi;1549857600;51,08
fi;1549861200;52,02
fi;1549864800;53,39
fi;1549868400;55,18
fi;1549872000;55,39
fi;1549875600;55,39
fi;1549879200;52,41
fi;1549882800;51,5
fi;1549886400;54,61
fi;1549890000;54,98
fi;1549893600;53,22
fi;1549897200;53,49
fi;1549900800;55,53
fi;1549904400;55,51
fi;1549908000;51,23
fi;1549911600;47,96
fi;1549915200;47,06
fi;1549918800;45,21
fi;1549922400;41,92
fi;1549926000;40,69
fi;1549929600;39,89
fi;1549933200;39,43
fi;1549936800;39,86
fi;1549940400;43,31
fi;1549944000;46,31
fi;1549947600;48,27
fi;1549951200;53,73
fi;1549954800;53,72
fi;1549958400;55,95
fi;1549962000;54,32
fi;1549965600;50,71
fi;1549969200;50,02
fi;1549972800;49,59
fi;1549976400;52,04
fi;1549980000;51,86
fi;1549983600;53,02
fi;1549987200;55,56
fi;1549990800;56,39
fi;1549994400;49,35
fi;1549998000;47,93
fi;1550001600;47,37
fi;1550005200;46,86
fi;1550008800;46,1
fi;1550012400;43,78
fi;1550016000;40,69
fi;1550019600;40,06
fi;1550023200;39,71
fi;1550026800;41,28
fi;1550030400;49,41
fi;1550034000;52,32
fi;1550037600;53,22
fi;1550041200;54,07
fi;1550044800;54,07
fi;1550048400;52,54
fi;1550052000;49,15
fi;1550055600;51,24
fi;1550059200;49,77
fi;1550062800;49,99
fi;1550066400;47,43
fi;1550070000;51,01
fi;1550073600;54,37
fi;1550077200;53,52
fi;1550080800;48,56
fi;1550084400;47,55
fi;1550088000;46,42
fi;1550091600;45,97
fi;1550095200;43,62
fi;1550098800;41,75
fi;1550102400;40,12
fi;1550106000;39,85
fi;1550109600;40,6
fi;1550113200;43
fi;1550116800;45,77
fi;1550120400;51,3
fi;1550124000;59,27
fi;1550127600;61,07
fi;1550131200;55,63
fi;1550134800;51,42
fi;1550138400;46,12
fi;1550142000;44,7
fi;1550145600;44,65
fi;1550149200;45,48
fi;1550152800;45,99
fi;1550156400;47,47
fi;1550160000;48,77
fi;1550163600;48,16
fi;1550167200;46,11
fi;1550170800;44,98
fi;1550174400;44,3
fi;1550178000;43,84
fi;1550181600;42,76
fi;1550185200;42,7
fi;1550188800;41,18
fi;1550192400;40,35
fi;1550196000;39,59
fi;1550199600;41,1
fi;1550203200;43,67
fi;1550206800;46,28
fi;1550210400;45,62
fi;1550214000;45,94
fi;1550217600;45,94
fi;1550221200;45,99
fi;1550224800;44,63
fi;1550228400;43,73
fi;1550232000;43,36
fi;1550235600;43,84
fi;1550239200;44,41
fi;1550242800;46,83
fi;1550246400;48,75
fi;1550250000;51,64
fi;1550253600;45,01
fi;1550257200;44,35
fi;1550260800;43,37
fi;1550264400;43,37
fi;1550268000;39,92
fi;1550271600;39,67
fi;1550275200;37,16
fi;1550278800;36
fi;1550282400;36,29
fi;1550286000;36,52
fi;1550289600;35,5
fi;1550293200;38,39
fi;1550296800;40,39
fi;1550300400;40,94
fi;1550304000;40,92
fi;1550307600;41,67
fi;1550311200;41,33
fi;1550314800;39,07
fi;1550318400;38,8
fi;1550322000;38,47
fi;1550325600;39,61
fi;1550329200;42,23
fi;1550332800;43,75
fi;1550336400;43,81
fi;1550340000;43,39
fi;1550343600;42,49
fi;1550347200;40,67
fi;1550350800;38,99
fi;1550354400;40,07
fi;1550358000;36,76
fi;1550361600;35,46
fi;1550365200;37,24
fi;1550368800;36,27
fi;1550372400;36,13
fi;1550376000;36,74
fi;1550379600;37,42
fi;1550383200;40,62
fi;1550386800;41,58
fi;1550390400;42,47
fi;1550394000;43,05
fi;1550397600;43,3
fi;1550401200;43,21
fi;1550404800;43,27
fi;1550408400;43,13
fi;1550412000;43,01
fi;1550415600;43,74
fi;1550419200;45,4
fi;1550422800;47,21
fi;1550426400;46,13
fi;1550430000;45,04
fi;1550433600;43,32
fi;1550437200;42,91
fi;1550440800;42,27
fi;1550444400;40,38
fi;1550448000;38,78
fi;1550451600;38,78
fi;1550455200;38,2
fi;1550458800;40,46
fi;1550462400;43,66
fi;1550466000;47,92
fi;1550469600;47,29
fi;1550473200;46,6
fi;1550476800;46,54
fi;1550480400;46,41
fi;1550484000;45,09
fi;1550487600;44,15
fi;1550491200;43,97
fi;1550494800;44,78
fi;1550498400;45,55
fi;1550502000;46,03
fi;1550505600;47,32
fi;1550509200;47,85
fi;1550512800;45,35
fi;1550516400;44,8
fi;1550520000;43,98
fi;1550523600;42,23
fi;1550527200;39,21
fi;1550530800;36,09
fi;1550534400;35,43
fi;1550538000;35,42
fi;1550541600;36
fi;1550545200;36,97
fi;1550548800;41,69
fi;1550552400;44,13
fi;1550556000;46,84
fi;1550559600;46,28
fi;1550563200;46,58
fi;1550566800;46,82
fi;1550570400;43,17
fi;1550574000;42,97
fi;1550577600;42,92
fi;1550581200;45,46
fi;1550584800;45,63
fi;1550588400;47,85
fi;1550592000;51,36
fi;1550595600;51,04
fi;1550599200;44,12
fi;1550602800;43,67
fi;1550606400;41,63
fi;1550610000;39,74
fi;1550613600;35,69
fi;1550617200;35,2
fi;1550620800;34,05
fi;1550624400;32,95
fi;1550628000;35,06
fi;1550631600;36,06
fi;1550635200;41,43
fi;1550638800;43,42
fi;1550642400;45
fi;1550646000;45,85
fi;1550649600;45,62
fi;1550653200;45,43
fi;1550656800;44,3
fi;1550660400;43,74
fi;1550664000;43,97
fi;1550667600;44,6
fi;1550671200;44,91
fi;1550674800;45,54
fi;1550678400;46,42
fi;1550682000;46,56
fi;1550685600;45,63
fi;1550689200;45,06
fi;1550692800;44,06
fi;1550696400;43,27
fi;1550700000;42,14
fi;1550703600;41,54
fi;1550707200;40,79
fi;1550710800;40,63
fi;1550714400;40,93
fi;1550718000;41,24
fi;1550721600;42,98
fi;1550725200;46,83
fi;1550728800;52,9
fi;1550732400;54,82
fi;1550736000;55,21
fi;1550739600;56,24
fi;1550743200;46,97
fi;1550746800;45,06
fi;1550750400;45,03
fi;1550754000;52,09
fi;1550757600;51,81
fi;1550761200;53,16
fi;1550764800;56,1
fi;1550768400;55,4
fi;1550772000;51,71
fi;1550775600;45,63
fi;1550779200;45,02
fi;1550782800;44
fi;1550786400;42,69
fi;1550790000;42,25
fi;1550793600;41,2
fi;1550797200;40,82
fi;1550800800;40,56
fi;1550804400;41,28
fi;1550808000;45,05
fi;1550811600;51,28
fi;1550815200;57,98
fi;1550818800;57,95
fi;1550822400;55,62
fi;1550826000;56,26
fi;1550829600;47,91
fi;1550833200;44,09
fi;1550836800;45,26
fi;1550840400;47,96
fi;1550844000;45,21
fi;1550847600;47,69
fi;1550851200;51,6
fi;1550854800;52,4
fi;1550858400;45,01
fi;1550862000;43
fi;1550865600;42,04
fi;1550869200;42,17
fi;1550872800;39,6
fi;1550876400;38,04
fi;1550880000;36,54
fi;1550883600;36,06
fi;1550887200;36,01
fi;1550890800;35,61
fi;1550894400;36,03
fi;1550898000;37,79
fi;1550901600;40,62
fi;1550905200;41,57
fi;1550908800;41,61
fi;1550912400;41,04
fi;1550916000;40,34
fi;1550919600;40,02
fi;1550923200;39,31
fi;1550926800;38,8
fi;1550930400;39,33
fi;1550934000;41,44
fi;1550937600;43,01
fi;1550941200;43,17
fi;1550944800;42,48
fi;1550948400;41,61
fi;1550952000;40,35
fi;1550955600;40,48
fi;1550959200;39
fi;1550962800;37,82
fi;1550966400;36,96
fi;1550970000;36,97
fi;1550973600;36,21
fi;1550977200;36,21
fi;1550980800;37,04
fi;1550984400;36,98
fi;1550988000;37,98
fi;1550991600;39,11
fi;1550995200;39,79
fi;1550998800;38,58
fi;1551002400;37,97
fi;1551006000;37,67
fi;1551009600;36,1
fi;1551013200;35,39
fi;1551016800;35,86
fi;1551020400;38
fi;1551024000;41,31
fi;1551027600;41,63
fi;1551031200;41,31
fi;1551034800;40,62
fi;1551038400;40,21
fi;1551042000;39,5
fi;1551045600;38,97
fi;1551049200;37,09
fi;1551052800;36,13
fi;1551056400;36,11
fi;1551060000;36,02
fi;1551063600;36,06
fi;1551067200;40,07
fi;1551070800;42,8
fi;1551074400;43,76
fi;1551078000;44,38
fi;1551081600;44,35
fi;1551085200;44,1
fi;1551088800;41,85
fi;1551092400;41,07
fi;1551096000;40,82
fi;1551099600;41,04
fi;1551103200;41,97
fi;1551106800;43,19
fi;1551110400;43,98
fi;1551114000;44,23
fi;1551117600;43,18
fi;1551121200;41,85
fi;1551124800;41,04
fi;1551128400;40,38
fi;1551132000;39,43
fi;1551135600;37,1
fi;1551139200;37
fi;1551142800;36,84
fi;1551146400;35,88
fi;1551150000;37,35
fi;1551153600;40,57
fi;1551157200;42,54
fi;1551160800;51,77
fi;1551164400;52,96
fi;1551168000;53,05
fi;1551171600;51,61
fi;1551175200;42,56
fi;1551178800;42,21
fi;1551182400;42,15
fi;1551186000;48,31
fi;1551189600;45,78
fi;1551193200;49,85
fi;1551196800;58,43
fi;1551200400;60,03
fi;1551204000;48,94
fi;1551207600;42,69
fi;1551211200;42,01
fi;1551214800;40,9
fi;1551218400;40,09
fi;1551222000;39,61
fi;1551225600;38,47
fi;1551229200;37,66
fi;1551232800;37,46
fi;1551236400;39,16
fi;1551240000;40,96
fi;1551243600;42,74
fi;1551247200;44,02
fi;1551250800;44,55
fi;1551254400;44,39
fi;1551258000;43,5
fi;1551261600;41,11
fi;1551265200;40,02
fi;1551268800;39,9
fi;1551272400;40,36
fi;1551276000;40,92
fi;1551279600;42,59
fi;1551283200;43,34
fi;1551286800;43,93
fi;1551290400;42,56
fi;1551294000;41,28
fi;1551297600;40,58
fi;1551301200;39,81
fi;1551304800;36,21
fi;1551308400;34,05
fi;1551312000;30,41
fi;1551315600;29,8
fi;1551319200;28,29
fi;1551322800;34,17
fi;1551326400;37,85
fi;1551330000;41,43
fi;1551333600;43,36
fi;1551337200;43,97
fi;1551340800;42,7
fi;1551344400;42,47
fi;1551348000;41,49
fi;1551351600;41,38
fi;1551355200;41,45
fi;1551358800;41,61
fi;1551362400;41,7
fi;1551366000;42,73
fi;1551369600;46,88
fi;1551373200;48,22
fi;1551376800;44,68
fi;1551380400;43,78
fi;1551384000;43,14
fi;1551387600;42,6
lv;1548972000;51,46
lv;1548975600;51,31
lv;1548979200;50,47
lv;1548982800;50,03
lv;1548986400;50,1
lv;1548990000;50,72
lv;1548993600;52,56
lv;1548997200;59,1
lv;1549000800;63,61
lv;1549004400;64,91
lv;1549008000;66,64
lv;1549011600;64,98
lv;1549015200;56,53
lv;1549018800;56,05
lv;1549022400;55,64
lv;1549026000;61,32
lv;1549029600;60,9
lv;1549033200;63,66
lv;1549036800;65,98
lv;1549040400;64,96
lv;1549044000;55,08
lv;1549047600;54,18
lv;1549051200;53,99
lv;1549054800;52,71
lv;1549058400;50,92
lv;1549062000;50,04
lv;1549065600;48,67
lv;1549069200;48,1
lv;1549072800;48,05
lv;1549076400;48,5
lv;1549080000;49,07
lv;1549083600;49,21
lv;1549087200;49,68
lv;1549090800;51,47
lv;1549094400;53,28
lv;1549098000;54,1
lv;1549101600;53,87
lv;1549105200;53,46
lv;1549108800;52,14
lv;1549112400;50,97
lv;1549116000;51,05
lv;1549119600;52,19
lv;1549123200;54,06
lv;1549126800;54,98
lv;1549130400;53,28
lv;1549134000;51,66
lv;1549137600;49,9
lv;1549141200;49,46
lv;1549144800;48,04
lv;1549148400;48,5
lv;1549152000;47,55
lv;1549155600;47,1
lv;1549159200;46,74
lv;1549162800;47,12
lv;1549166400;47,39
lv;1549170000;47,93
lv;1549173600;48,34
lv;1549177200;48,89
lv;1549180800;49,86
lv;1549184400;50,54
lv;1549188000;51,11
lv;1549191600;50,73
lv;1549195200;50,43
lv;1549198800;50,28
lv;1549202400;50,58
lv;1549206000;51,61
lv;1549209600;53,43
lv;1549213200;55,32
lv;1549216800;55,14
lv;1549220400;53,38
lv;1549224000;51,94
lv;1549227600;51,04
lv;1549231200;49,46
lv;1549234800;50,18
lv;1549238400;50,05
lv;1549242000;49,82
lv;1549245600;50
lv;1549249200;50,56
lv;1549252800;52,13
lv;1549256400;53,65
lv;1549260000;60,67
lv;1549263600;62,38
lv;1549267200;61,09
lv;1549270800;60
lv;1549274400;54,96
lv;1549278000;54,23
lv;1549281600;53,8
lv;1549285200;56,35
lv;1549288800;58,08
lv;1549292400;61,25
lv;1549296000;62,27
lv;1549299600;62,06
lv;1549303200;52,96
lv;1549306800;52,18
lv;1549310400;51,66
lv;1549314000;50,59
lv;1549317600;49,09
lv;1549321200;47,74
lv;1549324800;47,47
lv;1549328400;47,36
lv;1549332000;47,5
lv;1549335600;47,78
lv;1549339200;51,82
lv;1549342800;56,06
lv;1549346400;59,68
lv;1549350000;63,27
lv;1549353600;63,87
lv;1549357200;64,92
lv;1549360800;54,09
lv;1549364400;53,49
lv;1549368000;53,4
lv;1549371600;61,4
lv;1549375200;59,08
lv;1549378800;63,25
lv;1549382400;65,59
lv;1549386000;64,63
lv;1549389600;55,19
lv;1549393200;53,69
lv;1549396800;52,6
lv;1549400400;50,9
lv;1549404000;47,93
lv;1549407600;49,33
lv;1549411200;49,03
lv;1549414800;48,92
lv;1549418400;49,03
lv;1549422000;49,65
lv;1549425600;51,58
lv;1549429200;58,46
lv;1549432800;60,77
lv;1549436400;63,88
lv;1549440000;66,03
lv;1549443600;66,02
lv;1549447200;54,43
lv;1549450800;54,76
lv;1549454400;56,43
lv;1549458000;61,06
lv;1549461600;61,95
lv;1549465200;65
lv;1549468800;66,74
lv;1549472400;64,99
lv;1549476000;57,06
lv;1549479600;52,89
lv;1549483200;51,63
lv;1549486800;50,2
lv;1549490400;48,17
lv;1549494000;47,39
lv;1549497600;46,32
lv;1549501200;45,84
lv;1549504800;45,96
lv;1549508400;47,21
lv;1549512000;48,97
lv;1549515600;51,6
lv;1549519200;55,37
lv;1549522800;56,33
lv;1549526400;56,63
lv;1549530000;56,63
lv;1549533600;51,52
lv;1549537200;51,09
lv;1549540800;50,8
lv;1549544400;56,53
lv;1549548000;55,54
lv;1549551600;55,57
lv;1549555200;58,38
lv;1549558800;55,92
lv;1549562400;50,41
lv;1549566000;49,72
lv;1549569600;48,82
lv;1549573200;48,38
lv;1549576800;46,91
lv;1549580400;46,14
lv;1549584000;44,86
lv;1549587600;43,06
lv;1549591200;43,05
lv;1549594800;45,36
lv;1549598400;49,01
lv;1549602000;51,83
lv;1549605600;55,09
lv;1549609200;55,97
lv;1549612800;54,71
lv;1549616400;54,78
lv;1549620000;50,66
lv;1549623600;50,27
lv;1549627200;49,83
lv;1549630800;52,71
lv;1549634400;53,74
lv;1549638000;55,09
lv;1549641600;54,77
lv;1549645200;53,52
lv;1549648800;49,17
lv;1549652400;48,97
lv;1549656000;47,93
lv;1549659600;47,3
lv;1549663200;44,24
lv;1549666800;46,57
lv;1549670400;45,91
lv;1549674000;45,02
lv;1549677600;44,69
lv;1549681200;45,59
lv;1549684800;46,43
lv;1549688400;45,98
lv;1549692000;46,54
lv;1549695600;46,63
lv;1549699200;48,17
lv;1549702800;48,7
lv;1549706400;48,64
lv;1549710000;48,36
lv;1549713600;47,82
lv;1549717200;47,22
lv;1549720800;47,01
lv;1549724400;48,12
lv;1549728000;49,4
lv;1549731600;49,35
lv;1549735200;47,51
lv;1549738800;45,91
lv;1549742400;46,67
lv;1549746000;46,65
lv;1549749600;46,19
lv;1549753200;44,12
lv;1549756800;42,25
lv;1549760400;40,85
lv;1549764000;40,3
lv;1549767600;41,27
lv;1549771200;43,42
lv;1549774800;43
lv;1549778400;44,06
lv;1549782000;44,72
lv;1549785600;44,97
lv;1549789200;45,67
lv;1549792800;46,07
lv;1549796400;46,47
lv;1549800000;46,82
lv;1549803600;46,9
lv;1549807200;47,04
lv;1549810800;48,21
lv;1549814400;49,41
lv;1549818000;49,73
lv;1549821600;49,48
lv;1549825200;48,14
lv;1549828800;47,25
lv;1549832400;46,62
lv;1549836000;45,57
lv;1549839600;45,93
lv;1549843200;44,94
lv;1549846800;44,44
lv;1549850400;44,21
lv;1549854000;44,78
lv;1549857600;51,08
lv;1549861200;52,02
lv;1549864800;53,39
lv;1549868400;55,18
lv;1549872000;55,39
lv;1549875600;55,39
lv;1549879200;52,41
lv;1549882800;51,5
lv;1549886400;54,61
lv;1549890000;54,98
lv;1549893600;53,22
lv;1549897200;53,49
lv;1549900800;55,53
lv;1549904400;55,51
lv;1549908000;51,23
lv;1549911600;47,96
lv;1549915200;47,06
lv;1549918800;45,21
lv;1549922400;41,92
lv;1549926000;40,69
lv;1549929600;39,89
lv;1549933200;39,43
lv;1549936800;39,86
lv;1549940400;43,31
lv;1549944000;46,31
lv;1549947600;48,27
lv;1549951200;53,73
lv;1549954800;53,72
lv;1549958400;55,95
lv;1549962000;54,32
lv;1549965600;50,71
lv;1549969200;50,02
lv;1549972800;49,59
lv;1549976400;52,04
lv;1549980000;51,86
lv;1549983600;53,02
lv;1549987200;55,56
lv;1549990800;59,02
lv;1549994400;49,73
lv;1549998000;47,93
lv;1550001600;47,37
lv;1550005200;46,86
lv;1550008800;46,1
lv;1550012400;43,78
lv;1550016000;40,69
lv;1550019600;40,06
lv;1550023200;39,71
lv;1550026800;41,28
lv;1550030400;49,41
lv;1550034000;52,32
lv;1550037600;53,22
lv;1550041200;54,07
lv;1550044800;54,07
lv;1550048400;52,54
lv;1550052000;49,15
lv;1550055600;51,24
lv;1550059200;49,77
lv;1550062800;49,99
lv;1550066400;47,43
lv;1550070000;51,01
lv;1550073600;54,37
lv;1550077200;53,52
lv;1550080800;48,56
lv;1550084400;47,55
lv;1550088000;46,42
lv;1550091600;45,97
lv;1550095200;43,62
lv;1550098800;41,75
lv;1550102400;40,12
lv;1550106000;39,85
lv;1550109600;40,6
lv;1550113200;43
lv;1550116800;45,77
lv;1550120400;51,3
lv;1550124000;59,27
lv;1550127600;61,07
lv;1550131200;55,63
lv;1550134800;51,74
lv;1550138400;47,56
lv;1550142000;47,55
lv;1550145600;46,98
lv;1550149200;52,03
lv;1550152800;51,04
lv;1550156400;51,13
lv;1550160000;54,29
lv;1550163600;53,03
lv;1550167200;46,99
lv;1550170800;44,98
lv;1550174400;44,3
lv;1550178000;43,84
lv;1550181600;42,76
lv;1550185200;42,7
lv;1550188800;41,18
lv;1550192400;40,35
lv;1550196000;39,59
lv;1550199600;41,1
lv;1550203200;43,67
lv;1550206800;46,28
lv;1550210400;58,02
lv;1550214000;58,08
lv;1550217600;54,08
lv;1550221200;50,78
lv;1550224800;44,63
lv;1550228400;43,73
lv;1550232000;43,36
lv;1550235600;47,8
lv;1550239200;47,89
lv;1550242800;49,96
lv;1550246400;52,32
lv;1550250000;53,04
lv;1550253600;45,01
lv;1550257200;44,35
lv;1550260800;43,37
lv;1550264400;43,37
lv;1550268000;39,92
lv;1550271600;39,67
lv;1550275200;37,16
lv;1550278800;36
lv;1550282400;36,29
lv;1550286000;36,52
lv;1550289600;35,5
lv;1550293200;38,39
lv;1550296800;40,39
lv;1550300400;40,94
lv;1550304000;40,92
lv;1550307600;41,67
lv;1550311200;41,33
lv;1550314800;39,07
lv;1550318400;38,8
lv;1550322000;38,47
lv;1550325600;39,61
lv;1550329200;42,23
lv;1550332800;43,75
lv;1550336400;43,81
lv;1550340000;43,39
lv;1550343600;42,49
lv;1550347200;40,67
lv;1550350800;38,99
lv;1550354400;40,07
lv;1550358000;36,76
lv;1550361600;35,46
lv;1550365200;37,24
lv;1550368800;36,27
lv;1550372400;36,13
lv;1550376000;36,74
lv;1550379600;37,42
lv;1550383200;40,62
lv;1550386800;41,58
lv;1550390400;42,47
lv;1550394000;43,05
lv;1550397600;43,3
lv;1550401200;43,21
lv;1550404800;43,27
lv;1550408400;43,13
lv;1550412000;43,01
lv;1550415600;43,74
lv;1550419200;45,4
lv;1550422800;47,21
lv;1550426400;46,13
lv;1550430000;45,04
lv;1550433600;43,32
lv;1550437200;42,91
lv;1550440800;42,27
lv;1550444400;40,38
lv;1550448000;38,78
lv;1550451600;38,78
lv;1550455200;38,2
lv;1550458800;40,46
lv;1550462400;43,66
lv;1550466000;47,92
lv;1550469600;55,99
lv;1550473200;54,67
lv;1550476800;52,79
lv;1550480400;52,77
lv;1550484000;45,09
lv;1550487600;44,15
lv;1550491200;43,97
lv;1550494800;50,89
lv;1550498400;46,21
lv;1550502000;49,68
lv;1550505600;51,67
lv;1550509200;52,74
lv;1550512800;45,35
lv;1550516400;44,8
lv;1550520000;43,98
lv;1550523600;42,23
lv;1550527200;39,21
lv;1550530800;36,09
lv;1550534400;35,43
lv;1550538000;35,42
lv;1550541600;36
lv;1550545200;36,97
lv;1550548800;41,69
lv;1550552400;43,87
lv;1550556000;51,61
lv;1550559600;53,03
lv;1550563200;53
lv;1550566800;51,67
lv;1550570400;43,17
lv;1550574000;42,97
lv;1550577600;42,92
lv;1550581200;45,67
lv;1550584800;45,63
lv;1550588400;47,85
lv;1550592000;51,36
lv;1550595600;51,04
lv;1550599200;44,12
lv;1550602800;43,67
lv;1550606400;41,63
lv;1550610000;39,74
lv;1550613600;35,69
lv;1550617200;35,2
lv;1550620800;34,05
lv;1550624400;32,95
lv;1550628000;35,06
lv;1550631600;36,06
lv;1550635200;41,43
lv;1550638800;43,42
lv;1550642400;45
lv;1550646000;45,85
lv;1550649600;45,62
lv;1550653200;45,43
lv;1550656800;44,3
lv;1550660400;43,74
lv;1550664000;43,97
lv;1550667600;44,6
lv;1550671200;44,91
lv;1550674800;45,54
lv;1550678400;46,42
lv;1550682000;46,56
lv;1550685600;45,63
lv;1550689200;45,06
lv;1550692800;44,06
lv;1550696400;43,27
lv;1550700000;42,14
lv;1550703600;41,54
lv;1550707200;40,79
lv;1550710800;40,63
lv;1550714400;40,93
lv;1550718000;41,24
lv;1550721600;42,98
lv;1550725200;46,83
lv;1550728800;52,9
lv;1550732400;54,82
lv;1550736000;55,21
lv;1550739600;56,24
lv;1550743200;46,97
lv;1550746800;45,06
